,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
7251,2020-10-29 03:00:00,2020-10-28 23:00:00,9656,271.52,0,6012,2090,0,541,0,322,691
7252,2020-10-29 04:00:00,2020-10-29 00:00:00,9012,265.56,0,5396,2092,0,519,0,315,690
7253,2020-10-29 05:00:00,2020-10-29 01:00:00,8596,261.65,0,5005,2106,0,448,0,346,691
7254,2020-10-29 06:00:00,2020-10-29 02:00:00,8327,256.75,0,4710,2099,0,434,0,396,687
7255,2020-10-29 07:00:00,2020-10-29 03:00:00,8018,254.98,0,4450,2101,0,423,0,352,692
7256,2020-10-29 08:00:00,2020-10-29 04:00:00,7952,256.8,0,4443,2108,0,418,0,290,692
7257,2020-10-29 09:00:00,2020-10-29 05:00:00,8136,259.21,0,4605,2120,0,426,0,281,705
7258,2020-10-29 10:00:00,2020-10-29 06:00:00,8869,267.72,0,5317,2127,0,426,0,291,708
7259,2020-10-29 11:00:00,2020-10-29 07:00:00,10289,278.3,0,6620,2156,0,504,0,289,720
7260,2020-10-29 12:00:00,2020-10-29 08:00:00,10911,284.11,0,7263,2120,0,555,0,256,718
7261,2020-10-29 13:00:00,2020-10-29 09:00:00,11213,281.28,0,7417,2122,0,738,5,218,712
7262,2020-10-29 14:00:00,2020-10-29 10:00:00,11518,279.87,1,7599,2111,0,946,10,136,715
7263,2020-10-29 15:00:00,2020-10-29 11:00:00,11874,284.53,0,8003,2118,0,936,20,71,726
7264,2020-10-29 16:00:00,2020-10-29 12:00:00,11939,294.58,0,8368,2105,21,660,23,45,717
7265,2020-10-29 17:00:00,2020-10-29 13:00:00,11988,300.58,0,8601,2108,6,487,20,38,728
7266,2020-10-29 18:00:00,2020-10-29 14:00:00,11904,298.51,0,8487,2109,1,512,20,57,718
7267,2020-10-29 19:00:00,2020-10-29 15:00:00,11853,293.85,0,8293,2114,0,645,17,63,721
7268,2020-10-29 20:00:00,2020-10-29 16:00:00,11900,292.61,0,8292,2116,0,689,10,73,720
7269,2020-10-29 21:00:00,2020-10-29 17:00:00,12090,288.7,0,8313,2118,0,825,4,109,721
7270,2020-10-29 22:00:00,2020-10-29 18:00:00,12673,281.82,1,8537,2117,0,1146,0,156,717
7271,2020-10-29 23:00:00,2020-10-29 19:00:00,12716,273.17,6,8264,2105,0,1408,0,218,716
7272,2020-10-30 00:00:00,2020-10-29 20:00:00,12266,273.65,0,7974,2099,0,1189,0,297,706
7273,2020-10-30 01:00:00,2020-10-29 21:00:00,10919,275.07,0,7035,2093,0,715,0,380,697
7274,2020-10-30 02:00:00,2020-10-29 22:00:00,10039,269.09,0,6224,2095,0,572,0,455,693
7275,2020-10-30 03:00:00,2020-10-29 23:00:00,9151,260.83,0,5381,2095,0,546,0,440,688
7276,2020-10-30 04:00:00,2020-10-30 00:00:00,8216,250.96,0,4497,2094,20,507,0,420,678
7277,2020-10-30 05:00:00,2020-10-30 01:00:00,8040,252.12,0,4339,2114,47,444,0,396,700
7278,2020-10-30 06:00:00,2020-10-30 02:00:00,8042,249.93,0,4356,2109,0,429,0,456,693
7279,2020-10-30 07:00:00,2020-10-30 03:00:00,8050,251.27,0,4383,2111,0,426,0,432,697
7280,2020-10-30 08:00:00,2020-10-30 04:00:00,8005,251.88,0,4375,2110,0,430,0,398,691
7281,2020-10-30 09:00:00,2020-10-30 05:00:00,8280,256.03,1,4612,2122,21,432,0,389,703
7282,2020-10-30 10:00:00,2020-10-30 06:00:00,8887,262.07,11,5137,2134,41,441,0,421,701
7283,2020-10-30 11:00:00,2020-10-30 07:00:00,9700,271.22,30,5915,2130,46,477,0,405,697
7284,2020-10-30 12:00:00,2020-10-30 08:00:00,10799,281.52,66,6944,2123,37,544,0,379,705
7285,2020-10-30 13:00:00,2020-10-30 09:00:00,11523,286.91,95,7624,2128,6,602,1,353,714
7286,2020-10-30 14:00:00,2020-10-30 10:00:00,12012,288.93,109,7981,2111,64,737,1,298,711
7287,2020-10-30 15:00:00,2020-10-30 11:00:00,12227,289.25,113,8216,2110,0,793,3,278,715
7288,2020-10-30 16:00:00,2020-10-30 12:00:00,12227,287.62,110,8169,2107,0,870,5,252,714
7289,2020-10-30 17:00:00,2020-10-30 13:00:00,12118,288.35,109,8143,2109,0,762,9,293,693
7290,2020-10-30 18:00:00,2020-10-30 14:00:00,11880,289.25,111,7989,2103,1,683,10,294,687
7291,2020-10-30 19:00:00,2020-10-30 15:00:00,11558,289.61,106,7743,2108,7,564,9,327,694
7292,2020-10-30 20:00:00,2020-10-30 16:00:00,11363,286.37,106,7496,2112,0,614,11,329,696
7293,2020-10-30 21:00:00,2020-10-30 17:00:00,11530,273.12,98,7208,2136,0,1061,8,310,709
7294,2020-10-30 22:00:00,2020-10-30 18:00:00,11984,273.33,107,7550,2133,0,1201,1,295,697
7295,2020-10-30 23:00:00,2020-10-30 19:00:00,12409,268.9,115,7713,2112,0,1413,0,368,688
7296,2020-10-31 00:00:00,2020-10-30 20:00:00,11981,267.6,106,7404,2089,0,1276,0,435,672
7297,2020-10-31 01:00:00,2020-10-30 21:00:00,11433,268.53,109,7031,2097,0,1061,0,464,671
7298,2020-10-31 02:00:00,2020-10-30 22:00:00,10760,279.17,116,7263,2238,0,666,0,426,724
7299,2020-10-31 03:00:00,2020-10-30 23:00:00,9853,273.42,115,6562,2297,0,644,0,400,742
7300,2020-10-31 04:00:00,2020-10-31 00:00:00,9174,271.49,98,5922,2254,0,539,0,328,712
7301,2020-10-31 05:00:00,2020-10-31 01:00:00,8395,263.85,82,4804,2096,0,464,0,297,653
7302,2020-10-31 06:00:00,2020-10-31 02:00:00,8584,263.15,83,4902,2136,0,475,0,323,664
7303,2020-10-31 07:00:00,2020-10-31 03:00:00,8689,265.22,81,5044,2109,0,491,0,309,655
7304,2020-10-31 08:00:00,2020-10-31 04:00:00,8870,268.41,82,5239,2112,0,460,0,316,661
7305,2020-10-31 09:00:00,2020-10-31 05:00:00,8850,268.89,85,5226,2118,0,455,0,302,663
7306,2020-10-31 10:00:00,2020-10-31 06:00:00,9035,270.17,88,5397,2125,0,452,0,317,656
7307,2020-10-31 11:00:00,2020-10-31 07:00:00,9340,271.85,88,5684,2114,0,498,0,314,642
7308,2020-10-31 12:00:00,2020-10-31 08:00:00,10352,273.64,93,6492,2128,0,683,0,330,626
7309,2020-10-31 13:00:00,2020-10-31 09:00:00,10964,272.38,108,6907,2117,0,931,14,280,606
7310,2020-10-31 14:00:00,2020-10-31 10:00:00,10937,273.95,103,6938,2111,1,967,39,169,610
7311,2020-10-31 15:00:00,2020-10-31 11:00:00,10608,276.55,103,6742,2105,10,856,68,104,621
7312,2020-10-31 16:00:00,2020-10-31 12:00:00,10082,274.92,82,6324,2105,15,753,112,60,633
7313,2020-10-31 17:00:00,2020-10-31 13:00:00,9347,275.58,82,5787,2102,10,519,148,59,641
7314,2020-10-31 18:00:00,2020-10-31 14:00:00,8814,268.03,80,5228,2100,1,531,156,80,638
7315,2020-10-31 19:00:00,2020-10-31 15:00:00,8689,266.91,82,5086,2116,1,504,153,95,651
7316,2020-10-31 20:00:00,2020-10-31 16:00:00,8964,271.94,82,5398,2125,0,495,122,84,657
7317,2020-10-31 21:00:00,2020-10-31 17:00:00,9955,281.06,95,6345,2127,0,602,64,65,658
7318,2020-10-31 22:00:00,2020-10-31 18:00:00,10960,270.82,106,6826,2125,0,1159,21,94,630
7319,2020-10-31 23:00:00,2020-10-31 19:00:00,11583,262.3,108,7022,2106,0,1526,2,197,623
7320,2020-11-01 00:00:00,2020-10-31 20:00:00,11353,263.87,104,6917,2103,0,1310,0,298,622
7321,2020-11-01 01:00:00,2020-10-31 21:00:00,11141,261.54,105,6706,2105,0,1181,0,431,614
7322,2020-11-01 02:00:00,2020-10-31 22:00:00,10603,264.99,101,6411,2105,0,814,0,545,628
7323,2020-11-01 03:00:00,2020-10-31 23:00:00,9918,262.69,82,5866,2086,0,649,0,587,648
7324,2020-11-01 04:00:00,2020-11-01 00:00:00,9149,260.12,80,5245,2092,0,475,0,599,658
7325,2020-11-01 05:00:00,2020-11-01 01:00:00,8583,253.67,79,4699,2095,0,431,0,620,658
7326,2020-11-01 06:00:00,2020-11-01 01:00:00,8496,247.27,1,4647,2112,0,438,0,636,662
7327,2020-11-01 07:00:00,2020-11-01 02:00:00,8747,251.14,0,4899,2128,0,434,0,618,668
7328,2020-11-01 08:00:00,2020-11-01 03:00:00,8805,251.33,1,4962,2113,0,410,0,664,654
7329,2020-11-01 09:00:00,2020-11-01 04:00:00,8827,254.29,0,5044,2118,0,369,0,638,658
7330,2020-11-01 10:00:00,2020-11-01 05:00:00,8528,250.28,0,4747,2107,0,369,0,647,657
7331,2020-11-01 11:00:00,2020-11-01 06:00:00,8520,248.13,0,4685,2116,0,381,0,676,662
7332,2020-11-01 12:00:00,2020-11-01 07:00:00,8753,252.73,1,4945,2115,0,365,2,660,663
7333,2020-11-01 13:00:00,2020-11-01 08:00:00,8922,255.27,5,5114,2113,0,387,16,624,664
7334,2020-11-01 14:00:00,2020-11-01 09:00:00,9238,250.12,4,5201,2123,0,533,33,677,666
7335,2020-11-01 15:00:00,2020-11-01 10:00:00,9631,251.3,0,5492,2121,13,597,50,692,666
7336,2020-11-01 16:00:00,2020-11-01 11:00:00,9833,252.28,1,5651,2117,30,571,86,721,655
7337,2020-11-01 17:00:00,2020-11-01 12:00:00,9918,258.26,0,5874,2119,21,443,92,709,660
7338,2020-11-01 18:00:00,2020-11-01 13:00:00,10075,259.27,1,6005,2113,21,479,87,707,663
7339,2020-11-01 19:00:00,2020-11-01 14:00:00,10575,260.74,0,6377,2126,21,572,50,752,677
7340,2020-11-01 20:00:00,2020-11-01 15:00:00,10998,259.04,0,6616,2115,29,781,28,752,677
7341,2020-11-01 21:00:00,2020-11-01 16:00:00,11069,257.2,0,6596,2113,33,956,22,666,684
7342,2020-11-01 22:00:00,2020-11-01 17:00:00,11733,254.11,0,6989,2141,0,1283,2,630,688
7343,2020-11-01 23:00:00,2020-11-01 18:00:00,12173,250.17,0,7166,2109,0,1601,0,612,685
7344,2020-11-02 00:00:00,2020-11-01 19:00:00,11629,251.8,0,6868,2095,0,1463,0,530,673
7345,2020-11-02 01:00:00,2020-11-01 20:00:00,10816,261.87,0,6617,2101,0,910,0,520,668
7346,2020-11-02 02:00:00,2020-11-01 21:00:00,10257,275.59,1,6595,2104,0,504,0,382,671
7347,2020-11-02 03:00:00,2020-11-01 22:00:00,9449,271.48,0,5863,2094,0,441,0,363,689
7348,2020-11-02 04:00:00,2020-11-01 23:00:00,8715,258.62,0,5034,2104,0,460,0,436,680
7349,2020-11-02 05:00:00,2020-11-02 00:00:00,8477,255.22,1,4787,2111,0,455,0,442,681
7350,2020-11-02 06:00:00,2020-11-02 01:00:00,7976,247.88,0,4303,2099,0,431,0,474,670
7351,2020-11-02 07:00:00,2020-11-02 02:00:00,7625,242.6,0,3963,2101,0,419,0,475,667
7352,2020-11-02 08:00:00,2020-11-02 03:00:00,7859,243.44,0,4187,2113,0,418,0,508,633
7353,2020-11-02 09:00:00,2020-11-02 04:00:00,8000,241.9,0,4263,2111,0,437,0,566,622
7354,2020-11-02 10:00:00,2020-11-02 05:00:00,8323,238.79,0,4380,2135,0,435,0,735,638
7355,2020-11-02 11:00:00,2020-11-02 06:00:00,9209,246.88,2,5160,2122,0,446,0,848,631
7356,2020-11-02 12:00:00,2020-11-02 07:00:00,10360,257.33,16,6184,2131,0,459,1,933,636
7357,2020-11-02 13:00:00,2020-11-02 08:00:00,10722,262.42,42,6547,2112,0,513,29,854,625
7358,2020-11-02 14:00:00,2020-11-02 09:00:00,10529,256.51,77,6184,2111,0,610,78,853,616
7359,2020-11-02 15:00:00,2020-11-02 10:00:00,10526,254.91,82,6114,2115,0,643,99,848,623
7360,2020-11-02 16:00:00,2020-11-02 11:00:00,10758,252.89,80,6205,2121,0,731,102,886,633
7361,2020-11-02 17:00:00,2020-11-02 12:00:00,10813,262.96,80,6491,2122,0,522,87,848,662
7362,2020-11-02 18:00:00,2020-11-02 13:00:00,10876,264.21,80,6574,2111,0,470,95,885,662
7363,2020-11-02 19:00:00,2020-11-02 14:00:00,10660,263.93,80,6397,2106,0,463,99,844,671
7364,2020-11-02 20:00:00,2020-11-02 15:00:00,10832,262.56,82,6470,2125,0,483,115,882,674
7365,2020-11-02 21:00:00,2020-11-02 16:00:00,11469,264.02,82,6944,2134,0,637,59,924,690
7366,2020-11-02 22:00:00,2020-11-02 17:00:00,12535,256.72,84,7461,2139,0,1190,5,971,684
7367,2020-11-02 23:00:00,2020-11-02 18:00:00,13627,247.47,108,7856,2119,0,1975,0,902,667
7368,2020-11-03 00:00:00,2020-11-02 19:00:00,13117,251.03,105,7669,2089,0,1811,0,790,653
7369,2020-11-03 01:00:00,2020-11-02 20:00:00,12564,261.69,98,7663,2121,0,1223,0,801,657
7370,2020-11-03 02:00:00,2020-11-02 21:00:00,11788,262.14,81,7189,2087,0,1028,0,762,641
7371,2020-11-03 03:00:00,2020-11-02 22:00:00,11029,266.52,96,6744,2092,0,621,0,831,646
7372,2020-11-03 04:00:00,2020-11-02 23:00:00,10039,260.22,81,5869,2084,0,495,0,851,660
7373,2020-11-03 05:00:00,2020-11-03 00:00:00,9281,259.41,81,5318,2089,0,450,0,685,658
7374,2020-11-03 06:00:00,2020-11-03 01:00:00,9016,260.98,100,5158,2101,0,531,0,484,640
7375,2020-11-03 07:00:00,2020-11-03 02:00:00,8751,264.44,90,5085,2098,0,454,0,390,633
7376,2020-11-03 08:00:00,2020-11-03 03:00:00,8511,260.44,81,4829,2108,0,462,0,391,641
7377,2020-11-03 09:00:00,2020-11-03 04:00:00,8544,261.05,86,4843,2115,0,471,0,380,649
7378,2020-11-03 10:00:00,2020-11-03 05:00:00,8850,264.39,107,5111,2127,0,480,0,386,639
7379,2020-11-03 11:00:00,2020-11-03 06:00:00,9497,262.41,110,5518,2148,0,650,0,433,638
7380,2020-11-03 12:00:00,2020-11-03 07:00:00,10562,262.01,108,6252,2137,0,964,0,454,647
7381,2020-11-03 13:00:00,2020-11-03 08:00:00,11364,263.71,107,6871,2118,0,1113,10,496,649
7382,2020-11-03 14:00:00,2020-11-03 09:00:00,11322,262.98,107,6828,2106,0,1010,51,577,643
7383,2020-11-03 15:00:00,2020-11-03 10:00:00,10999,260.69,107,6528,2104,0,801,102,713,645
7384,2020-11-03 16:00:00,2020-11-03 11:00:00,10606,260.05,85,6275,2107,0,592,153,747,646
7385,2020-11-03 17:00:00,2020-11-03 12:00:00,10241,254.71,81,5882,2107,0,577,163,787,645
7386,2020-11-03 18:00:00,2020-11-03 13:00:00,10177,252.94,81,5773,2115,0,584,165,804,655
7387,2020-11-03 19:00:00,2020-11-03 14:00:00,10516,257.75,82,6141,2119,0,537,165,818,654
7388,2020-11-03 20:00:00,2020-11-03 15:00:00,10688,262.29,81,6397,2117,0,521,97,823,652
7389,2020-11-03 21:00:00,2020-11-03 16:00:00,11501,268.78,103,7136,2116,0,744,36,718,648
7390,2020-11-03 22:00:00,2020-11-03 17:00:00,12383,260.82,107,7497,2122,0,1386,4,615,651
7391,2020-11-03 23:00:00,2020-11-03 18:00:00,13361,252.61,112,7891,2118,0,2059,0,537,644
7392,2020-11-04 00:00:00,2020-11-03 19:00:00,13086,258.34,108,7866,2099,0,1919,0,419,675
7393,2020-11-04 01:00:00,2020-11-03 20:00:00,12458,264.57,108,7641,2087,0,1610,0,340,673
7394,2020-11-04 02:00:00,2020-11-03 21:00:00,11748,275.21,107,7478,2085,0,1063,0,346,670
7395,2020-11-04 03:00:00,2020-11-03 22:00:00,10905,282.8,100,7128,2082,0,641,0,309,644
7396,2020-11-04 04:00:00,2020-11-03 23:00:00,9930,279.07,67,6362,2075,0,522,0,267,637
7397,2020-11-04 05:00:00,2020-11-04 00:00:00,9398,270.51,12,5851,2123,0,613,0,159,641
7398,2020-11-04 06:00:00,2020-11-04 01:00:00,9078,273.49,0,5728,2102,0,486,0,130,632
7399,2020-11-04 07:00:00,2020-11-04 02:00:00,9034,272.49,0,5671,2128,0,496,0,107,632
7400,2020-11-04 08:00:00,2020-11-04 03:00:00,9212,274.89,0,5865,2117,0,486,0,114,630
7401,2020-11-04 09:00:00,2020-11-04 04:00:00,9081,275.41,0,5789,2105,0,468,0,95,625
7402,2020-11-04 10:00:00,2020-11-04 05:00:00,9142,277.57,0,5901,2112,0,434,0,79,616
7403,2020-11-04 11:00:00,2020-11-04 06:00:00,9724,279.35,1,6376,2139,0,488,0,100,620
7404,2020-11-04 12:00:00,2020-11-04 07:00:00,11022,273.87,0,7215,2123,0,946,1,130,607
7405,2020-11-04 13:00:00,2020-11-04 08:00:00,11575,266.32,1,7362,2119,0,1284,29,157,622
7406,2020-11-04 14:00:00,2020-11-04 09:00:00,11165,275.61,0,7344,2109,0,824,90,172,626
7407,2020-11-04 15:00:00,2020-11-04 10:00:00,10451,275.15,0,6796,2105,14,599,149,170,618
7408,2020-11-04 16:00:00,2020-11-04 11:00:00,10090,272.41,1,6458,2112,6,540,177,178,620
7409,2020-11-04 17:00:00,2020-11-04 12:00:00,10319,276.43,0,6708,2114,19,474,191,182,631
7410,2020-11-04 18:00:00,2020-11-04 13:00:00,10167,274.25,0,6574,2111,0,470,189,204,619
7411,2020-11-04 19:00:00,2020-11-04 14:00:00,10525,277.08,0,6902,2117,0,474,170,231,630
7412,2020-11-04 20:00:00,2020-11-04 15:00:00,10617,277.72,0,6994,2114,0,493,118,270,627
7413,2020-11-04 21:00:00,2020-11-04 16:00:00,11136,280.51,0,7451,2118,0,546,52,331,638
7414,2020-11-04 22:00:00,2020-11-04 17:00:00,11906,274.31,0,7840,2126,0,929,5,371,635
7415,2020-11-04 23:00:00,2020-11-04 18:00:00,13036,255.14,0,8036,2119,0,1795,0,472,613
7416,2020-11-05 00:00:00,2020-11-04 19:00:00,12812,257.3,0,7971,2098,0,1612,0,527,604
7417,2020-11-05 01:00:00,2020-11-04 20:00:00,12035,263.48,0,7619,2100,0,1123,0,581,612
7418,2020-11-05 02:00:00,2020-11-04 21:00:00,11088,261.89,0,6922,2074,0,880,0,616,596
7419,2020-11-05 03:00:00,2020-11-04 22:00:00,10178,258.44,0,6162,2096,0,664,0,646,609
7420,2020-11-05 04:00:00,2020-11-04 23:00:00,9556,256.98,0,5686,2107,0,496,0,655,612
7421,2020-11-05 05:00:00,2020-11-05 00:00:00,9015,252.32,0,5188,2099,0,482,0,629,618
7422,2020-11-05 06:00:00,2020-11-05 01:00:00,8383,246.66,0,4622,2100,0,421,0,618,622
7423,2020-11-05 07:00:00,2020-11-05 02:00:00,8037,241.24,0,4283,2104,0,415,0,618,615
7424,2020-11-05 08:00:00,2020-11-05 03:00:00,7859,239.08,0,4124,2110,0,412,0,599,614
7425,2020-11-05 09:00:00,2020-11-05 04:00:00,7777,241.24,0,4073,2113,0,402,0,547,642
7426,2020-11-05 10:00:00,2020-11-05 05:00:00,8205,248.48,0,4496,2123,0,411,0,523,653
7427,2020-11-05 11:00:00,2020-11-05 06:00:00,8925,256.15,0,5164,2119,0,465,0,524,653
7428,2020-11-05 12:00:00,2020-11-05 07:00:00,9807,260.7,0,5920,2127,0,594,1,528,637
7429,2020-11-05 13:00:00,2020-11-05 08:00:00,10216,263.61,0,6298,2110,0,663,26,488,631
7430,2020-11-05 14:00:00,2020-11-05 09:00:00,9835,263.46,0,6029,2096,11,528,91,461,619
7431,2020-11-05 15:00:00,2020-11-05 10:00:00,9299,257.52,0,5437,2100,34,502,168,416,642
7432,2020-11-05 16:00:00,2020-11-05 11:00:00,9260,257.54,0,5377,2124,34,468,212,381,663
7433,2020-11-05 17:00:00,2020-11-05 12:00:00,9394,260.15,0,5566,2114,15,456,221,364,658
7434,2020-11-05 18:00:00,2020-11-05 13:00:00,9444,261.89,0,5659,2119,0,427,222,357,660
7435,2020-11-05 19:00:00,2020-11-05 14:00:00,9736,265.82,0,5765,2119,181,426,182,400,664
7436,2020-11-05 20:00:00,2020-11-05 15:00:00,9905,267.57,0,6127,2117,0,447,121,427,667
7437,2020-11-05 21:00:00,2020-11-05 16:00:00,10347,268.48,0,6462,2124,0,483,51,554,673
7438,2020-11-05 22:00:00,2020-11-05 17:00:00,11054,260.82,0,6733,2138,0,870,5,627,682
7439,2020-11-05 23:00:00,2020-11-05 18:00:00,12054,252.03,0,7168,2120,0,1395,0,700,671
7440,2020-11-06 00:00:00,2020-11-05 19:00:00,11711,253.47,0,6994,2096,0,1211,0,748,662
7441,2020-11-06 01:00:00,2020-11-05 20:00:00,11087,264.69,0,6911,2101,0,643,0,776,657
7442,2020-11-06 02:00:00,2020-11-05 21:00:00,10340,261.28,0,6280,2101,0,530,0,771,657
7443,2020-11-06 03:00:00,2020-11-05 22:00:00,9481,254.66,0,5488,2102,0,471,0,753,668
7444,2020-11-06 04:00:00,2020-11-05 23:00:00,8838,247.53,0,4862,2109,0,461,0,730,676
7445,2020-11-06 05:00:00,2020-11-06 00:00:00,8815,248.58,0,4860,2107,0,469,0,696,684
7446,2020-11-06 06:00:00,2020-11-06 01:00:00,8255,247.88,0,4500,2080,0,381,0,631,663
7447,2020-11-06 07:00:00,2020-11-06 02:00:00,8009,246.19,0,4280,2108,0,382,0,564,675
7448,2020-11-06 08:00:00,2020-11-06 03:00:00,7847,245.19,0,4141,2102,0,375,0,547,681
7449,2020-11-06 09:00:00,2020-11-06 04:00:00,7792,243.26,0,4063,2112,0,365,0,570,682
7450,2020-11-06 10:00:00,2020-11-06 05:00:00,7878,245.67,0,4146,2120,0,375,0,539,698
7451,2020-11-06 11:00:00,2020-11-06 06:00:00,8027,248.84,0,4295,2123,0,413,0,486,710
7452,2020-11-06 12:00:00,2020-11-06 07:00:00,8940,260.86,0,5191,2132,0,434,0,467,715
7453,2020-11-06 13:00:00,2020-11-06 08:00:00,9635,269.45,0,5904,2132,0,428,14,441,716
7454,2020-11-06 14:00:00,2020-11-06 09:00:00,9835,272.91,0,6143,2113,0,431,46,387,715
7455,2020-11-06 15:00:00,2020-11-06 10:00:00,9466,270.04,0,5810,2104,0,443,98,304,707
7456,2020-11-06 16:00:00,2020-11-06 11:00:00,9156,267.59,0,5534,2090,0,440,156,236,700
7457,2020-11-06 17:00:00,2020-11-06 12:00:00,8931,260.65,0,5206,2105,0,434,212,275,698
7458,2020-11-06 18:00:00,2020-11-06 13:00:00,8940,258.34,0,5155,2117,0,395,214,360,700
7459,2020-11-06 19:00:00,2020-11-06 14:00:00,9205,259.88,0,5359,2130,0,405,187,412,712
7460,2020-11-06 20:00:00,2020-11-06 15:00:00,9684,265.24,0,5848,2132,0,429,134,437,704
7461,2020-11-06 21:00:00,2020-11-06 16:00:00,10171,269.93,0,6327,2133,0,477,60,470,703
7462,2020-11-06 22:00:00,2020-11-06 17:00:00,10826,258.81,0,6491,2143,0,888,5,603,696
7463,2020-11-06 23:00:00,2020-11-06 18:00:00,11692,242.52,0,6599,2122,0,1537,0,749,685
7464,2020-11-07 00:00:00,2020-11-06 19:00:00,11259,244.68,0,6396,2088,0,1268,0,831,675
7465,2020-11-07 01:00:00,2020-11-06 20:00:00,10587,253.19,0,6222,2097,0,743,0,867,658
7466,2020-11-07 02:00:00,2020-11-06 21:00:00,10007,250.54,0,5797,2086,0,611,0,883,630
7467,2020-11-07 03:00:00,2020-11-06 22:00:00,9142,239.96,0,4938,2097,0,564,0,906,638
7468,2020-11-07 04:00:00,2020-11-06 23:00:00,8216,226.47,0,4056,2074,0,518,0,942,626
7469,2020-11-07 05:00:00,2020-11-07 00:00:00,7454,215.61,0,3377,2092,0,426,0,937,622
7470,2020-11-07 06:00:00,2020-11-07 01:00:00,7322,213.73,0,3252,2112,0,393,0,936,629
7471,2020-11-07 07:00:00,2020-11-07 02:00:00,7091,211.11,0,3073,2109,0,382,0,901,626
7472,2020-11-07 08:00:00,2020-11-07 03:00:00,6847,205.06,0,2853,2101,0,376,0,911,606
7473,2020-11-07 09:00:00,2020-11-07 04:00:00,6975,207.13,0,2949,2117,0,380,0,914,615
7474,2020-11-07 10:00:00,2020-11-07 05:00:00,7220,213.68,0,3214,2127,0,385,0,879,615
7475,2020-11-07 11:00:00,2020-11-07 06:00:00,7463,217.44,0,3403,2123,0,420,0,884,632
7476,2020-11-07 12:00:00,2020-11-07 07:00:00,8111,226.93,0,4018,2127,0,467,1,883,616
7477,2020-11-07 13:00:00,2020-11-07 08:00:00,8156,232.02,0,4179,2113,0,438,32,792,602
7478,2020-11-07 14:00:00,2020-11-07 09:00:00,8168,237.08,0,4305,2107,0,434,102,623,598
7479,2020-11-07 15:00:00,2020-11-07 10:00:00,8121,239.17,0,4330,2112,0,439,169,480,592
7480,2020-11-07 16:00:00,2020-11-07 11:00:00,8280,245.87,0,4579,2100,0,431,202,374,594
7481,2020-11-07 17:00:00,2020-11-07 12:00:00,8270,249.68,0,4583,2111,58,401,214,302,601
7482,2020-11-07 18:00:00,2020-11-07 13:00:00,8404,251.75,0,4710,2139,54,386,208,297,611
7483,2020-11-07 19:00:00,2020-11-07 14:00:00,8640,254.99,0,5022,2131,0,389,185,313,600
7484,2020-11-07 20:00:00,2020-11-07 15:00:00,8941,259.44,0,5333,2143,0,396,139,328,603
7485,2020-11-07 21:00:00,2020-11-07 16:00:00,9695,268.48,0,6097,2134,0,494,52,315,604
7486,2020-11-07 22:00:00,2020-11-07 17:00:00,10219,260.2,0,6243,2120,0,877,6,366,607
7487,2020-11-07 23:00:00,2020-11-07 18:00:00,11143,242.83,0,6376,2119,0,1609,0,436,603
7488,2020-11-08 00:00:00,2020-11-07 19:00:00,10829,245.4,0,6218,2093,0,1435,0,463,621
7489,2020-11-08 01:00:00,2020-11-07 20:00:00,10238,255.89,0,6117,2095,0,933,0,473,620
7490,2020-11-08 02:00:00,2020-11-07 21:00:00,9624,262.03,0,5894,2072,0,612,0,453,593
7491,2020-11-08 03:00:00,2020-11-07 22:00:00,9067,261.46,0,5471,2095,0,452,0,446,602
7492,2020-11-08 04:00:00,2020-11-07 23:00:00,8618,256.6,0,5038,2092,0,412,0,472,604
7493,2020-11-08 05:00:00,2020-11-08 00:00:00,7829,246.47,0,4260,2091,0,400,0,464,615
7494,2020-11-08 06:00:00,2020-11-08 01:00:00,7443,241.35,0,3936,2102,0,377,0,436,591
7495,2020-11-08 07:00:00,2020-11-08 02:00:00,7242,238.95,0,3767,2111,0,367,0,412,586
7496,2020-11-08 08:00:00,2020-11-08 03:00:00,7335,239.97,0,3855,2110,0,369,0,421,581
7497,2020-11-08 09:00:00,2020-11-08 04:00:00,7272,239.98,0,3792,2113,0,361,0,411,595
7498,2020-11-08 10:00:00,2020-11-08 05:00:00,7315,242.65,0,3853,2116,0,369,0,370,608
7499,2020-11-08 11:00:00,2020-11-08 06:00:00,7625,247.23,0,4133,2134,0,414,0,325,619
7500,2020-11-08 12:00:00,2020-11-08 07:00:00,7841,251.67,0,4362,2119,0,460,2,273,625
7501,2020-11-08 13:00:00,2020-11-08 08:00:00,8280,260.08,0,4831,2124,0,437,32,219,636
7502,2020-11-08 14:00:00,2020-11-08 09:00:00,8243,260.6,0,4822,2114,0,417,110,147,633
7503,2020-11-08 15:00:00,2020-11-08 10:00:00,8320,262.35,0,4910,2100,0,413,174,87,637
7504,2020-11-08 16:00:00,2020-11-08 11:00:00,7931,258.23,0,4550,2093,0,397,199,58,634
7505,2020-11-08 17:00:00,2020-11-08 12:00:00,7966,257.79,0,4554,2121,0,388,215,47,641
7506,2020-11-08 18:00:00,2020-11-08 13:00:00,8172,260.43,0,4787,2125,0,373,213,53,621
7507,2020-11-08 19:00:00,2020-11-08 14:00:00,8347,263.8,0,5000,2112,0,365,184,74,612
