,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_other_production_forecast
12681,06/12/2020 09:00:00,2020-06-12 05:00:00,287.27,0,4113,3337,0,330,1,328,636,626.85535
12682,06/12/2020 10:00:00,2020-06-12 06:00:00,297.17,1,4367,3332,0,345,2,187,635,627.9961
12683,06/12/2020 11:00:00,2020-06-12 07:00:00,303.21,0,4626,3341,0,362,14,133,636,629.14105
12684,06/12/2020 12:00:00,2020-06-12 08:00:00,315.84,7,5252,3346,0,368,45,85,635,627.93353
12685,06/12/2020 13:00:00,2020-06-12 09:00:00,324.72,17,5854,3345,7,405,97,76,641,632.24896
12686,06/12/2020 14:00:00,2020-06-12 10:00:00,329.59,18,6504,3342,8,509,142,114,645,631.5726
12687,06/12/2020 15:00:00,2020-06-12 11:00:00,334.11,11,6851,3342,8,448,179,143,649,631.5634
12688,06/12/2020 16:00:00,2020-06-12 12:00:00,334.84,13,6988,3336,8,416,183,206,638,631.34564
12689,06/12/2020 17:00:00,2020-06-12 13:00:00,337.06,4,7477,3333,8,461,187,307,646,629.8985
12690,06/12/2020 18:00:00,2020-06-12 14:00:00,338.05,0,7633,3323,29,436,183,389,642,632.86053
12691,06/12/2020 19:00:00,2020-06-12 15:00:00,338.36,0,7727,3337,93,431,176,482,645,632.6537
12692,06/12/2020 20:00:00,2020-06-12 16:00:00,338.03,0,8049,3332,104,536,154,579,645,629.809
12693,06/12/2020 21:00:00,2020-06-12 17:00:00,333.76,0,8198,3334,56,671,125,670,640,628.46857
12694,06/12/2020 22:00:00,2020-06-12 18:00:00,332.9,0,8383,3325,7,835,89,630,638,632.62714
12695,06/12/2020 23:00:00,2020-06-12 19:00:00,334.04,0,8412,3319,0,866,37,621,647,630.13086
12696,06/13/2020 00:00:00,2020-06-12 20:00:00,335.33,0,8095,3300,0,655,10,658,645,640.9035
12697,06/13/2020 01:00:00,2020-06-12 21:00:00,335.34,0,7722,3305,0,447,2,675,639,636.09625
12698,06/13/2020 02:00:00,2020-06-12 22:00:00,327.18,0,7069,3290,0,383,1,733,628,634.8755
12699,06/13/2020 03:00:00,2020-06-12 23:00:00,307.52,0,5804,3277,0,369,1,770,618,628.7447
12700,06/13/2020 04:00:00,2020-06-13 00:00:00,286.95,0,4665,3277,0,349,1,750,612,631.2826
12701,06/13/2020 05:00:00,2020-06-13 01:00:00,269.21,3,3843,3287,0,420,1,643,614,626.59033
12702,06/13/2020 06:00:00,2020-06-13 02:00:00,254.24,5,3212,3290,0,453,1,544,614,625.226
12703,06/13/2020 07:00:00,2020-06-13 03:00:00,254.13,0,3006,3278,0,340,1,457,615,626.0652
12704,06/13/2020 08:00:00,2020-06-13 04:00:00,254.2,0,2958,3329,0,321,1,388,622,622.56866
12705,06/13/2020 09:00:00,2020-06-13 05:00:00,259.07,5,3021,3327,0,317,1,318,624,623.2324
12706,06/13/2020 10:00:00,2020-06-13 06:00:00,255.72,1,2854,3308,0,312,2,272,622,624.2349
12707,06/13/2020 11:00:00,2020-06-13 07:00:00,251.38,1,2696,3312,0,318,15,235,626,625.4967
12708,06/13/2020 12:00:00,2020-06-13 08:00:00,253.34,0,2781,3343,0,324,54,202,634,624.5413
12709,06/13/2020 13:00:00,2020-06-13 09:00:00,260.85,0,3134,3402,0,332,111,209,645,628.9347
12710,06/13/2020 14:00:00,2020-06-13 10:00:00,265.85,0,3304,3322,0,336,160,211,629,628.33295
12711,06/13/2020 15:00:00,2020-06-13 11:00:00,266.46,0,3430,3335,0,390,174,226,629,628.2575
12712,06/13/2020 16:00:00,2020-06-13 12:00:00,272.36,0,3674,3341,0,404,187,217,631,628.2269
12713,06/13/2020 17:00:00,2020-06-13 13:00:00,275.28,0,3782,3329,0,420,184,209,630,626.8062
12714,06/13/2020 18:00:00,2020-06-13 14:00:00,281.17,0,3976,3334,0,365,186,215,628,629.72095
12715,06/13/2020 19:00:00,2020-06-13 15:00:00,283.85,0,4059,3316,0,341,180,205,606,629.5748
12716,06/13/2020 20:00:00,2020-06-13 16:00:00,287.97,0,4277,3348,0,357,161,192,598,626.66864
12717,06/13/2020 21:00:00,2020-06-13 17:00:00,288.55,0,4431,3350,0,481,134,190,599,625.25867
12718,06/13/2020 22:00:00,2020-06-13 18:00:00,287.76,0,4639,3347,0,733,86,188,609,629.3222
12719,06/13/2020 23:00:00,2020-06-13 19:00:00,292.72,0,4785,3328,0,770,39,162,620,626.9616
12720,06/14/2020 00:00:00,2020-06-13 20:00:00,290.37,0,4601,3313,0,815,11,134,637,614.9181
12721,06/14/2020 01:00:00,2020-06-13 21:00:00,286.5,0,4400,3335,0,765,2,166,646,609.0953
12722,06/14/2020 02:00:00,2020-06-13 22:00:00,284.6,0,4248,3304,0,671,1,229,640,609.55176
12723,06/14/2020 03:00:00,2020-06-13 23:00:00,281.69,0,3795,3296,0,394,1,242,635,603.45416
12724,06/14/2020 04:00:00,2020-06-14 00:00:00,263.21,0,3043,3277,0,302,1,264,623,606.0122
12725,06/14/2020 05:00:00,2020-06-14 01:00:00,252.28,0,2757,3339,0,302,1,268,627,603.8992
12726,06/14/2020 06:00:00,2020-06-14 02:00:00,239.43,0,2357,3302,0,296,1,264,618,603.5311
12727,06/14/2020 07:00:00,2020-06-14 03:00:00,238.23,0,2343,3378,0,304,1,238,636,607.56696
12728,06/14/2020 08:00:00,2020-06-14 04:00:00,237.34,0,2273,3313,0,303,1,222,621,605.04285
12729,06/14/2020 09:00:00,2020-06-14 05:00:00,233.22,0,2172,3336,0,306,1,221,629,604.1389
12730,06/14/2020 10:00:00,2020-06-14 06:00:00,232.07,0,2211,3343,0,305,2,286,625,606.1222
12731,06/14/2020 11:00:00,2020-06-14 07:00:00,235.54,0,2300,3349,0,307,16,279,633,608.74646
12732,06/14/2020 12:00:00,2020-06-14 08:00:00,237.22,0,2314,3335,0,308,55,213,628,609.66656
12733,06/14/2020 13:00:00,2020-06-14 09:00:00,241.92,0,2454,3344,0,308,108,170,628,612.5037
12734,06/14/2020 14:00:00,2020-06-14 10:00:00,248.68,0,2632,3336,0,321,157,122,637,614.38586
12735,06/14/2020 15:00:00,2020-06-14 11:00:00,256.33,0,2892,3336,0,353,181,83,631,617.74664
12736,06/14/2020 16:00:00,2020-06-14 12:00:00,258.02,0,2945,3324,0,355,192,75,627,614.65564
12737,06/14/2020 17:00:00,2020-06-14 13:00:00,267.18,0,3247,3344,0,362,161,71,628,614.21356
12738,06/14/2020 18:00:00,2020-06-14 14:00:00,276.22,0,3523,3339,0,330,137,77,624,620.58215
12739,06/14/2020 19:00:00,2020-06-14 15:00:00,282.11,0,3781,3357,0,342,127,89,630,618.5763
12740,06/14/2020 20:00:00,2020-06-14 16:00:00,280.65,0,3797,3326,0,429,125,87,624,615.6396
12741,06/14/2020 21:00:00,2020-06-14 17:00:00,287.11,0,4009,3347,0,358,110,111,627,614.2199
12742,06/14/2020 22:00:00,2020-06-14 18:00:00,287.47,0,4483,3347,0,742,79,107,626,614.4061
12743,06/14/2020 23:00:00,2020-06-14 19:00:00,287.83,0,4728,3347,0,958,29,116,629,613.8696
12744,06/15/2020 00:00:00,2020-06-14 20:00:00,286.15,0,4676,3330,0,1020,10,103,623,630.0476
12745,06/15/2020 01:00:00,2020-06-14 21:00:00,282.36,0,4464,3329,0,1009,2,83,615,623.965
12746,06/15/2020 02:00:00,2020-06-14 22:00:00,284.51,0,4323,3303,0,845,1,84,614,623.632
12747,06/15/2020 03:00:00,2020-06-14 23:00:00,279.37,0,3752,3290,0,559,1,81,604,616.864
12748,06/15/2020 04:00:00,2020-06-15 00:00:00,280.59,0,3635,3321,0,404,1,91,618,619.70404
12749,06/15/2020 05:00:00,2020-06-15 01:00:00,267.41,0,2988,3292,0,288,1,73,612,616.3358
12750,06/15/2020 06:00:00,2020-06-15 02:00:00,259.55,0,2725,3319,0,286,1,62,628,615.59717
12751,06/15/2020 07:00:00,2020-06-15 03:00:00,247.07,0,2365,3347,0,293,1,53,641,618.94354
12752,06/15/2020 08:00:00,2020-06-15 04:00:00,259.53,0,2742,3364,0,295,1,55,645,615.9522
12753,06/15/2020 09:00:00,2020-06-15 05:00:00,270.6,0,3114,3366,0,295,1,63,644,615.2967
12754,06/15/2020 10:00:00,2020-06-15 06:00:00,276.98,0,3323,3332,0,289,2,80,638,617.4238
12755,06/15/2020 11:00:00,2020-06-15 07:00:00,278.51,0,3530,3361,0,384,15,85,648,619.65344
12756,06/15/2020 12:00:00,2020-06-15 08:00:00,281.99,0,3908,3367,0,576,43,54,645,620.02423
12757,06/15/2020 13:00:00,2020-06-15 09:00:00,286.21,0,4052,3327,0,536,101,38,633,623.3388
12758,06/15/2020 14:00:00,2020-06-15 10:00:00,295.65,0,4440,3360,0,432,155,35,634,624.6558
12759,06/15/2020 15:00:00,2020-06-15 11:00:00,303.01,0,4848,3363,15,451,188,37,635,627.44617
12760,06/15/2020 16:00:00,2020-06-15 12:00:00,309.58,0,4936,3333,39,338,187,44,633,625.0923
12761,06/15/2020 17:00:00,2020-06-15 13:00:00,313.2,0,5293,3363,3,394,184,32,644,624.4856
12762,06/15/2020 18:00:00,2020-06-15 14:00:00,315.49,0,5504,3348,1,479,155,28,638,630.334
12763,06/15/2020 19:00:00,2020-06-15 15:00:00,317.93,0,5631,3333,46,549,148,25,641,628.6992
12764,06/15/2020 20:00:00,2020-06-15 16:00:00,320.64,0,5837,3355,24,552,130,27,651,625.68353
12765,06/15/2020 21:00:00,2020-06-15 17:00:00,326,0,5974,3319,0,459,110,27,643,624.2075
12766,06/15/2020 22:00:00,2020-06-15 18:00:00,321.72,0,6171,3351,0,715,83,27,644,625.3524
12767,06/15/2020 23:00:00,2020-06-15 19:00:00,317.37,0,6260,3331,0,983,40,26,637,623.959
12768,06/16/2020 00:00:00,2020-06-15 20:00:00,322.04,0,6180,3316,0,811,12,24,642,636.4133
12769,06/16/2020 01:00:00,2020-06-15 21:00:00,320.82,0,5868,3323,0,679,2,23,640,631.3658
12770,06/16/2020 02:00:00,2020-06-15 22:00:00,318.64,0,5542,3301,0,585,1,24,636,629.8233
12771,06/16/2020 03:00:00,2020-06-15 23:00:00,308.84,0,4544,3272,0,324,1,26,635,624.35333
12772,06/16/2020 04:00:00,2020-06-16 00:00:00,294.61,0,3950,3337,0,301,1,40,652,626.8033
12773,06/16/2020 05:00:00,2020-06-16 01:00:00,286.96,0,3604,3312,0,271,1,58,645,621.94653
12774,06/16/2020 06:00:00,2020-06-16 02:00:00,280.15,0,3365,3319,0,270,1,62,643,621.07104
12775,06/16/2020 07:00:00,2020-06-16 03:00:00,278.44,0,3295,3333,0,270,1,48,647,621.44
12776,06/16/2020 08:00:00,2020-06-16 04:00:00,274.81,0,3172,3325,0,269,1,37,632,617.90985
12777,06/16/2020 09:00:00,2020-06-16 05:00:00,268.87,0,3002,3345,0,268,1,42,631,619.1277
12778,06/16/2020 10:00:00,2020-06-16 06:00:00,273.99,0,3235,3354,0,270,2,78,630,619.8459
12779,06/16/2020 11:00:00,2020-06-16 07:00:00,285.07,0,3657,3351,0,274,15,98,645,621.18604
12780,06/16/2020 12:00:00,2020-06-16 08:00:00,297.71,0,4225,3366,0,274,59,68,643,620.7087
12781,06/16/2020 13:00:00,2020-06-16 09:00:00,303.53,0,4512,3354,0,267,117,29,630,625.5469
12782,06/16/2020 14:00:00,2020-06-16 10:00:00,309.94,0,4855,3357,38,294,169,18,634,624.9364
12783,06/16/2020 15:00:00,2020-06-16 11:00:00,315.12,0,5239,3345,7,310,194,21,635,624.53534
12784,06/16/2020 16:00:00,2020-06-16 12:00:00,318.93,0,5426,3341,37,314,203,20,628,625.3662
12785,06/16/2020 17:00:00,2020-06-16 13:00:00,319.35,0,5517,3343,10,314,204,20,624,624.05554
12786,06/16/2020 18:00:00,2020-06-16 14:00:00,321.29,0,5685,3334,0,313,205,20,602,627.0213
12787,06/16/2020 19:00:00,2020-06-16 15:00:00,319.58,0,5737,3334,0,382,201,24,587,627.25775
12788,06/16/2020 20:00:00,2020-06-16 16:00:00,326.95,0,6139,3353,0,310,187,50,583,624.09125
12789,06/16/2020 21:00:00,2020-06-16 17:00:00,324.22,0,6446,3355,0,575,151,68,572,622.50385
12790,06/16/2020 22:00:00,2020-06-16 18:00:00,322.32,1,6902,3338,0,964,97,72,569,626.8165
12791,06/16/2020 23:00:00,2020-06-16 19:00:00,326.24,1,7035,3321,0,934,41,81,563,624.419
12792,06/17/2020 00:00:00,2020-06-16 20:00:00,330.25,2,6906,3330,0,676,11,141,570,578.7321
12793,06/17/2020 01:00:00,2020-06-16 21:00:00,330.6,0,6774,3326,0,498,2,241,569,575.0555
12794,06/17/2020 02:00:00,2020-06-16 22:00:00,314.68,0,5797,3321,0,405,1,370,569,575.8424
12795,06/17/2020 03:00:00,2020-06-16 23:00:00,292.76,0,4622,3322,0,331,1,424,564,573.6293
12796,06/17/2020 04:00:00,2020-06-17 00:00:00,278.15,0,3936,3336,0,343,1,377,574,575.38214
12797,06/17/2020 05:00:00,2020-06-17 01:00:00,269.25,0,3408,3323,0,261,1,305,570,575.06433
12798,06/17/2020 06:00:00,2020-06-17 02:00:00,255.68,0,2876,3331,0,262,1,243,581,576.24896
12799,06/17/2020 07:00:00,2020-06-17 03:00:00,248.32,0,2584,3334,0,255,1,206,597,579.0989
12800,06/17/2020 08:00:00,2020-06-17 04:00:00,254.04,2,2737,3353,0,251,1,187,601,577.7588
12801,06/17/2020 09:00:00,2020-06-17 05:00:00,255.81,3,2779,3347,0,248,1,185,600,578.7173
12802,06/17/2020 10:00:00,2020-06-17 06:00:00,266.34,1,3173,3345,0,244,2,198,578,579.2735
12803,06/17/2020 11:00:00,2020-06-17 07:00:00,279.31,2,3634,3361,0,259,15,159,580,582.271
12804,06/17/2020 12:00:00,2020-06-17 08:00:00,295.29,3,4277,3351,0,283,58,103,582,583.9479
12805,06/17/2020 13:00:00,2020-06-17 09:00:00,311.1,7,5018,3351,1,259,118,56,574,587.8338
12806,06/17/2020 14:00:00,2020-06-17 10:00:00,310.72,8,4942,3339,47,272,166,37,577,589.08545
12807,06/17/2020 15:00:00,2020-06-17 11:00:00,311.85,7,5123,3331,36,317,189,28,568,590.2303
12808,06/17/2020 16:00:00,2020-06-17 12:00:00,317.88,12,5764,3349,8,441,200,35,572,589.31146
12809,06/17/2020 17:00:00,2020-06-17 13:00:00,324.76,18,5997,3337,42,371,204,48,570,588.5666
12810,06/17/2020 18:00:00,2020-06-17 14:00:00,330.3,15,6511,3358,3,369,206,64,576,592.23334
12811,06/17/2020 19:00:00,2020-06-17 15:00:00,335.86,6,6982,3345,42,444,198,80,585,591.41437
12812,06/17/2020 20:00:00,2020-06-17 16:00:00,337.77,7,7206,3335,21,482,180,87,585,588.14453
12813,06/17/2020 21:00:00,2020-06-17 17:00:00,331.62,5,7371,3347,20,813,147,95,587,586.21655
12814,06/17/2020 22:00:00,2020-06-17 18:00:00,330.24,5,7643,3347,0,1038,95,100,591,587.2172
12815,06/17/2020 23:00:00,2020-06-17 19:00:00,333.21,5,7810,3332,0,1035,38,126,586,587.0569
12816,06/18/2020 00:00:00,2020-06-17 20:00:00,332.83,3,7619,3330,0,932,9,172,586,584.77905
12817,06/18/2020 01:00:00,2020-06-17 21:00:00,338.01,2,7468,3330,0,590,2,239,590,581.41406
12818,06/18/2020 02:00:00,2020-06-17 22:00:00,333.66,1,6917,3329,0,440,1,281,590,580.7061
12819,06/18/2020 03:00:00,2020-06-17 23:00:00,319.5,1,5779,3310,0,361,1,271,585,576.3886
12820,06/18/2020 04:00:00,2020-06-18 00:00:00,306.5,1,5126,3342,0,413,1,252,596,579.52844
12821,06/18/2020 05:00:00,2020-06-18 01:00:00,303.42,0,4716,3314,0,272,1,243,588,576.3676
12822,06/18/2020 06:00:00,2020-06-18 02:00:00,293.22,0,4274,3328,0,265,1,252,584,578.29926
12823,06/18/2020 07:00:00,2020-06-18 03:00:00,290.87,0,4179,3331,0,263,1,236,570,580.89545
12824,06/18/2020 08:00:00,2020-06-18 04:00:00,290.26,0,4213,3344,0,263,1,269,572,577.62744
12825,06/18/2020 09:00:00,2020-06-18 05:00:00,293.23,0,4388,3357,0,268,1,282,572,578.5223
12826,06/18/2020 10:00:00,2020-06-18 06:00:00,299.9,0,4673,3348,0,268,2,277,575,579.35406
12827,06/18/2020 11:00:00,2020-06-18 07:00:00,306.65,0,5041,3336,0,301,13,274,580,581.6553
12828,06/18/2020 12:00:00,2020-06-18 08:00:00,312.7,0,5291,3367,0,275,38,200,579,582.415
12829,06/18/2020 13:00:00,2020-06-18 09:00:00,326.38,0,5914,3353,0,271,75,97,589,586.57935
12830,06/18/2020 14:00:00,2020-06-18 10:00:00,328.21,0,6387,3349,0,461,129,50,587,586.8189
12831,06/18/2020 15:00:00,2020-06-18 11:00:00,333.2,3,6834,3347,0,501,182,23,591,587.5373
12832,06/18/2020 16:00:00,2020-06-18 12:00:00,344.76,6,7578,3351,0,414,198,27,599,588.68713
12833,06/18/2020 17:00:00,2020-06-18 13:00:00,337.25,4,7971,3362,15,834,196,58,570,588.6356
12834,06/18/2020 18:00:00,2020-06-18 14:00:00,347.9,2,8540,3337,151,765,179,102,560,593.47284
12835,06/18/2020 19:00:00,2020-06-18 15:00:00,360.25,5,9056,3339,173,466,173,126,561,593.3976
12836,06/18/2020 20:00:00,2020-06-18 16:00:00,355.02,4,9304,3349,17,643,160,134,564,591.2834
12837,06/18/2020 21:00:00,2020-06-18 17:00:00,353.9,7,9675,3352,0,841,137,142,562,589.82965
12838,06/18/2020 22:00:00,2020-06-18 18:00:00,348.99,6,9948,3351,0,1205,91,163,564,593.6664
12839,06/18/2020 23:00:00,2020-06-18 19:00:00,348.17,7,10033,3330,0,1329,46,174,559,592.5646
12840,06/19/2020 00:00:00,2020-06-18 20:00:00,353.64,6,9840,3317,0,988,16,213,555,560.8236
12841,06/19/2020 01:00:00,2020-06-18 21:00:00,356.61,6,9489,3322,0,613,7,312,554,559.05865
12842,06/19/2020 02:00:00,2020-06-18 22:00:00,355.63,2,9014,3315,0,451,6,328,556,559.2982
12843,06/19/2020 03:00:00,2020-06-18 23:00:00,339.87,0,7590,3308,0,499,6,288,553,556.5459
12844,06/19/2020 04:00:00,2020-06-19 00:00:00,332.66,0,6790,3333,0,326,6,313,554,560.4483
12845,06/19/2020 05:00:00,2020-06-19 01:00:00,326.66,0,6303,3332,0,259,6,351,562,557.53613
12846,06/19/2020 06:00:00,2020-06-19 02:00:00,322.46,0,6040,3334,0,252,6,365,566,561.21594
12847,06/19/2020 07:00:00,2020-06-19 03:00:00,315.44,0,5599,3316,0,250,6,363,556,564.6038
12848,06/19/2020 08:00:00,2020-06-19 04:00:00,309.18,0,5285,3321,0,248,6,367,545,564.5861
12849,06/19/2020 09:00:00,2020-06-19 05:00:00,307.58,0,5291,3349,0,251,6,386,540,564.1134
12850,06/19/2020 10:00:00,2020-06-19 06:00:00,309.75,0,5480,3341,0,256,6,424,534,565.7792
12851,06/19/2020 11:00:00,2020-06-19 07:00:00,314.51,6,5755,3355,0,263,16,407,535,569.10144
12852,06/19/2020 12:00:00,2020-06-19 08:00:00,325.52,11,6264,3348,0,266,38,305,536,569.8147
12853,06/19/2020 13:00:00,2020-06-19 09:00:00,342.19,103,7080,3359,0,267,77,212,535,575.9621
12854,06/19/2020 14:00:00,2020-06-19 10:00:00,357.38,189,8118,3376,0,299,117,154,559,575.49554
12855,06/19/2020 15:00:00,2020-06-19 11:00:00,361.94,275,8747,3350,15,518,159,134,575,578.78357
12856,06/19/2020 16:00:00,2020-06-19 12:00:00,367.71,300,8975,3343,52,454,166,109,571,579.4551
12857,06/19/2020 17:00:00,2020-06-19 13:00:00,372.99,319,9384,3340,73,460,166,69,565,581.2782
12858,06/19/2020 18:00:00,2020-06-19 14:00:00,377.01,433,9574,3340,66,463,173,94,566,585.4303
12859,06/19/2020 19:00:00,2020-06-19 15:00:00,374.79,450,9932,3343,24,643,167,115,566,586.2314
12860,06/19/2020 20:00:00,2020-06-19 16:00:00,369.54,419,10034,3333,2,866,153,124,566,584.8281
12861,06/19/2020 21:00:00,2020-06-19 17:00:00,364.05,388,10252,3342,0,1162,128,142,579,582.05804
12862,06/19/2020 22:00:00,2020-06-19 18:00:00,357.65,286,10464,3341,0,1399,93,171,563,584.5845
12863,06/19/2020 23:00:00,2020-06-19 19:00:00,364.66,230,10475,3322,0,1034,41,173,538,584.1037
12864,06/20/2020 00:00:00,2020-06-19 20:00:00,369.18,222,10225,3309,0,753,10,189,536,558.0243
12865,06/20/2020 01:00:00,2020-06-19 21:00:00,368.47,178,9925,3324,0,536,2,264,537,555.2267
12866,06/20/2020 02:00:00,2020-06-19 22:00:00,362.33,161,9397,3315,0,477,1,374,536,555.51605
12867,06/20/2020 03:00:00,2020-06-19 23:00:00,350.97,120,8114,3296,0,377,1,377,529,554.1992
12868,06/20/2020 04:00:00,2020-06-20 00:00:00,338.58,119,6729,3295,0,235,1,363,534,557.87384
12869,06/20/2020 05:00:00,2020-06-20 01:00:00,325.43,120,5776,3314,0,234,1,318,533,555.69006
12870,06/20/2020 06:00:00,2020-06-20 02:00:00,311.16,90,5105,3338,0,237,1,338,539,557.6272
12871,06/20/2020 07:00:00,2020-06-20 03:00:00,305.85,13,5064,3327,0,235,1,366,540,561.29065
12872,06/20/2020 08:00:00,2020-06-20 04:00:00,295.64,0,4606,3317,0,234,1,384,541,559.9713
12873,06/20/2020 09:00:00,2020-06-20 05:00:00,289.93,0,4336,3319,0,233,1,371,538,560.7186
12874,06/20/2020 10:00:00,2020-06-20 06:00:00,290.97,0,4427,3354,0,230,2,376,542,561.98395
12875,06/20/2020 11:00:00,2020-06-20 07:00:00,299.84,0,4850,3365,0,238,14,355,545,564.5868
12876,06/20/2020 12:00:00,2020-06-20 08:00:00,318.49,0,5751,3372,0,245,47,255,552,565.4417
12877,06/20/2020 13:00:00,2020-06-20 09:00:00,333.2,0,6580,3360,0,245,108,146,549,570.6128
12878,06/20/2020 14:00:00,2020-06-20 10:00:00,343.62,0,7322,3360,0,260,153,81,556,571.4327
12879,06/20/2020 15:00:00,2020-06-20 11:00:00,352.63,1,8189,3368,0,301,183,49,558,572.08984
12880,06/20/2020 16:00:00,2020-06-20 12:00:00,365.07,5,9314,3348,0,303,190,23,563,575.5142
12881,06/20/2020 17:00:00,2020-06-20 13:00:00,366.16,9,9794,3339,0,434,190,24,550,576.5111
12882,06/20/2020 18:00:00,2020-06-20 14:00:00,370.15,9,10216,3348,0,414,186,23,554,580.28314
12883,06/20/2020 19:00:00,2020-06-20 15:00:00,373.38,8,10642,3339,0,436,167,29,550,578.18463
12884,06/20/2020 20:00:00,2020-06-20 16:00:00,368.48,8,10723,3335,0,690,152,42,555,577.7241
12885,06/20/2020 21:00:00,2020-06-20 17:00:00,366.4,7,10907,3341,0,844,136,74,575,574.6671
12886,06/20/2020 22:00:00,2020-06-20 18:00:00,363.42,5,11115,3341,0,1062,86,115,574,578.9376
12887,06/20/2020 23:00:00,2020-06-20 19:00:00,363.24,8,11200,3334,5,1082,39,173,554,577.4929
12888,06/21/2020 00:00:00,2020-06-20 20:00:00,368.37,3,10980,3326,5,811,9,158,560,569.6628
12889,06/21/2020 01:00:00,2020-06-20 21:00:00,368.45,2,10400,3327,0,594,2,172,566,567.0021
12890,06/21/2020 02:00:00,2020-06-20 22:00:00,359.58,2,9667,3331,0,706,1,172,568,565.5605
12891,06/21/2020 03:00:00,2020-06-20 23:00:00,352.25,1,8533,3299,0,578,1,163,553,563.13983
12892,06/21/2020 04:00:00,2020-06-21 00:00:00,334.05,0,7119,3323,0,596,1,190,564,567.3907
12893,06/21/2020 05:00:00,2020-06-21 01:00:00,329.52,0,6149,3323,0,246,1,185,547,563.15485
12894,06/21/2020 06:00:00,2020-06-21 02:00:00,321.41,0,5570,3320,0,233,1,148,538,564.948
12895,06/21/2020 07:00:00,2020-06-21 03:00:00,316.9,0,5289,3326,0,225,1,134,537,570.8221
12896,06/21/2020 08:00:00,2020-06-21 04:00:00,311.68,0,5028,3331,0,229,1,129,532,568.49207
12897,06/21/2020 09:00:00,2020-06-21 05:00:00,308.63,0,4847,3340,0,226,1,122,543,570.65857
12898,06/21/2020 10:00:00,2020-06-21 06:00:00,304.68,0,4619,3335,0,225,2,108,545,572.1632
12899,06/21/2020 11:00:00,2020-06-21 07:00:00,309.22,0,4833,3354,0,229,12,78,550,574.2569
12900,06/21/2020 12:00:00,2020-06-21 08:00:00,319.38,0,5425,3374,0,234,49,52,552,576.17926
12901,06/21/2020 13:00:00,2020-06-21 09:00:00,326.8,0,6016,3356,0,309,104,27,552,579.6598
12902,06/21/2020 14:00:00,2020-06-21 10:00:00,332.4,0,6858,3386,0,484,151,17,550,582.8824
12903,06/21/2020 15:00:00,2020-06-21 11:00:00,339.83,0,7679,3372,0,588,179,18,546,586.3533
12904,06/21/2020 16:00:00,2020-06-21 12:00:00,350.97,0,8463,3353,0,516,186,23,554,586.32983
12905,06/21/2020 17:00:00,2020-06-21 13:00:00,353.43,0,8863,3335,0,569,183,53,549,588.4208
12906,06/21/2020 18:00:00,2020-06-21 14:00:00,360.06,0,9467,3366,0,480,182,80,553,595.5231
12907,06/21/2020 19:00:00,2020-06-21 15:00:00,361.05,0,9780,3365,0,519,175,129,557,595.8499
12908,06/21/2020 20:00:00,2020-06-21 16:00:00,361.07,0,10124,3483,0,538,181,133,577,593.6577
12909,06/21/2020 21:00:00,2020-06-21 17:00:00,361.07,0,10413,3582,0,553,186,137,593,592.77246
12910,06/21/2020 22:00:00,2020-06-21 18:00:00,361.08,0,10659,3667,0,566,190,140,607,592.91254
12911,06/21/2020 23:00:00,2020-06-21 19:00:00,361.07,0,10728,3691,0,570,191,141,611,592.8527
12912,06/22/2020 00:00:00,2020-06-21 20:00:00,361.06,0,10485,3607,0,557,187,138,597,595.2114
12913,06/22/2020 01:00:00,2020-06-21 21:00:00,361.05,0,10117,3481,0,537,181,133,576,591.1734
12914,06/22/2020 02:00:00,2020-06-21 22:00:00,363.72,5,9692,3332,0,469,81,155,552,587.0519
12915,06/22/2020 03:00:00,2020-06-21 23:00:00,360.51,3,8674,3314,0,251,1,198,543,581.34155
12916,06/22/2020 04:00:00,2020-06-22 00:00:00,339.4,2,7103,3309,0,393,1,186,549,585.1494
12917,06/22/2020 05:00:00,2020-06-22 01:00:00,335.04,1,6479,3338,0,250,1,161,559,580.25977
12918,06/22/2020 06:00:00,2020-06-22 02:00:00,331.33,0,6127,3319,0,236,1,125,544,580.03925
12919,06/22/2020 07:00:00,2020-06-22 03:00:00,327.95,0,5926,3336,0,236,1,117,545,580.9806
12920,06/22/2020 08:00:00,2020-06-22 04:00:00,327.14,0,5830,3332,0,233,1,104,548,578.1528
12921,06/22/2020 09:00:00,2020-06-22 05:00:00,327.72,0,5843,3346,0,234,1,83,553,579.6101
12922,06/22/2020 10:00:00,2020-06-22 06:00:00,330.92,0,6035,3353,0,238,2,72,558,583.37085
12923,06/22/2020 11:00:00,2020-06-22 07:00:00,343.21,0,6899,3353,0,239,13,59,554,585.0564
12924,06/22/2020 12:00:00,2020-06-22 08:00:00,352.6,0,7755,3341,0,240,42,46,518,584.49664
12925,06/22/2020 13:00:00,2020-06-22 09:00:00,360.61,0,8656,3375,0,261,78,26,525,588.1431
