UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,avg_solar_production_forecast
2/10/2020 6:00,932,1820,1424,1731,119,2340,74,100
2/10/2020 7:00,899,1713,1389,1835,300,2335,74,276
2/10/2020 8:00,911,1725,1385,1846,417,2196,75,402
2/10/2020 9:00,857,1782,1393,1732,458,2058,74,460
2/10/2020 10:00,926,1876,1381,1886,427,1700,72,452
2/10/2020 11:00,977,1890,1400,1869,345,1535,70,399
2/10/2020 12:00,983,1901,1389,1869,234,1602,71,315
2/10/2020 13:00,988,1878,1393,1889,126,1680,73,198
2/10/2020 14:00,987,1867,1385,1926,51,1882,73,72
2/10/2020 15:00,944,1811,1396,1973,5,2177,73,6
2/10/2020 16:00,902,1855,1421,2288,0,2203,72,0
2/10/2020 17:00,926,1879,1424,2480,0,2012,70,0
2/10/2020 18:00,917,1907,1424,2259,0,2045,71,0
2/10/2020 19:00,856,1805,1423,2065,0,1957,70,0
2/10/2020 20:00,958,1760,1420,1879,0,1664,69,0
2/10/2020 21:00,991,1852,1420,1542,0,1227,67,0
2/10/2020 22:00,946,1893,1421,1296,0,1164,66,0
2/10/2020 23:00,809,1424,1424,837,0,1843,68,0
2/11/2020 0:00,780,1404,1424,616,0,1967,67,0
2/11/2020 1:00,781,1402,1425,476,0,2094,67,0
2/11/2020 2:00,793,1436,1425,461,0,2168,65,0
2/11/2020 3:00,835,1532,1425,828,0,1738,68,0
2/11/2020 4:00,867,1440,1425,1269,0,1824,70,0
2/11/2020 5:00,894,1608,1424,1765,3,1857,71,4
2/11/2020 6:00,916,1510,1424,1872,89,1901,72,52
2/11/2020 7:00,931,1372,1391,2006,161,1825,70,135
2/11/2020 8:00,876,1475,1398,1880,192,1762,68,196
2/11/2020 9:00,859,1695,1403,1772,223,1615,70,231
2/11/2020 10:00,805,1439,1406,1499,311,1945,69,246
2/11/2020 11:00,896,1564,1417,1816,267,1443,68,244
2/11/2020 12:00,951,1834,1400,1778,147,1319,69,220
2/11/2020 13:00,863,1723,1405,1583,128,1631,70,163
2/11/2020 14:00,815,1576,1392,1753,83,2062,71,73
2/11/2020 15:00,857,1675,1397,1903,8,2189,70,7
2/11/2020 16:00,929,1800,1420,2382,0,2096,72,0
2/11/2020 17:00,955,1851,1419,2308,0,2300,70,0
2/11/2020 18:00,909,1782,1420,2145,0,2534,71,0
2/11/2020 19:00,818,1741,1420,2025,0,2517,69,0
2/11/2020 20:00,912,1599,1421,1761,0,2371,69,0
2/11/2020 21:00,860,1430,1425,1454,0,2307,68,0
2/11/2020 22:00,845,1465,1424,1285,0,2172,66,0
2/11/2020 23:00,874,1632,1424,1151,0,1826,66,0
2/12/2020 0:00,832,1491,1425,977,0,1917,68,0
2/12/2020 1:00,851,1472,1424,1040,0,1713,66,0
2/12/2020 2:00,877,1787,1424,1054,0,1395,66,0
2/12/2020 3:00,971,1758,1425,1260,0,1415,68,0
2/12/2020 4:00,987,1780,1424,1451,0,1465,71,0
2/12/2020 5:00,990,1824,1424,1916,2,1598,73,6
2/12/2020 6:00,974,1715,1424,2051,101,1671,73,98
2/12/2020 7:00,1002,1568,1396,2155,305,1472,72,285
2/12/2020 8:00,1032,1639,1398,2042,462,1308,72,457
2/12/2020 9:00,1023,1632,1395,1965,560,1342,72,585
2/12/2020 10:00,988,1671,1395,1823,609,1329,71,646
2/12/2020 11:00,911,1776,1415,1693,601,1495,71,631
2/12/2020 12:00,872,1483,1391,1571,513,1904,69,529
2/12/2020 13:00,873,1406,1391,1726,354,1836,70,372
2/12/2020 14:00,981,1351,1415,1906,173,1716,69,156
2/12/2020 15:00,984,1579,1423,2459,19,1398,71,16
2/12/2020 16:00,969,1610,1423,2374,0,1554,70,0
2/12/2020 17:00,985,1558,1423,2602,0,1563,68,0
2/12/2020 18:00,965,1655,1422,2464,0,1386,70,0
2/12/2020 19:00,991,1623,1422,2409,0,1189,70,0
2/12/2020 20:00,988,1795,1424,2136,0,915,69,0
2/12/2020 21:00,985,1839,1424,1633,0,919,68,0
2/12/2020 22:00,983,1821,1424,1529,0,885,68,0
2/12/2020 23:00,959,1747,1424,1171,0,1019,69,0
2/13/2020 0:00,971,1697,1423,1043,0,1106,68,0
2/13/2020 1:00,952,1721,1424,1017,0,1078,68,0
2/13/2020 2:00,906,1668,1424,970,0,1277,69,0
2/13/2020 3:00,1033,1768,1424,1174,0,1053,68,0
2/13/2020 4:00,1082,1812,1425,1537,0,1045,68,0
2/13/2020 5:00,1089,1850,1424,1927,7,1143,73,10
2/13/2020 6:00,1100,1833,1423,2067,151,1197,76,130
2/13/2020 7:00,1078,1787,1399,1886,377,1153,76,346
2/13/2020 8:00,1061,1599,1371,1793,551,1016,76,517
2/13/2020 9:00,1015,1487,1400,1685,637,820,75,622
2/13/2020 10:00,976,1681,1418,1718,667,505,75,676
2/13/2020 11:00,987,1803,1420,1690,632,403,74,670
2/13/2020 12:00,1048,1788,1408,1609,574,346,75,568
2/13/2020 13:00,1038,1786,1405,1608,438,349,77,394
2/13/2020 14:00,1008,1717,1392,1759,233,409,75,168
2/13/2020 15:00,1072,1521,1401,2069,35,526,76,18
2/13/2020 16:00,1086,1526,1423,2385,0,647,76,0
2/13/2020 17:00,1089,1533,1423,2455,0,663,75,0
2/13/2020 18:00,1098,1731,1424,2459,0,373,75,0
2/13/2020 19:00,1113,1836,1423,2238,0,228,72,0
2/13/2020 20:00,1095,1851,1423,1902,0,141,71,0
2/13/2020 21:00,1094,1802,1424,1445,0,207,70,0
2/13/2020 22:00,1047,1808,1423,1176,0,298,66,0
2/13/2020 23:00,1026,1808,1424,1065,0,452,68,0
2/14/2020 0:00,1063,1643,1424,934,0,741,70,0
2/14/2020 1:00,971,1607,1425,919,0,798,69,0
2/14/2020 2:00,970,1756,1425,955,0,696,68,0
2/14/2020 3:00,1035,1785,1425,1119,0,724,71,0
2/14/2020 4:00,1106,1808,1425,1364,0,957,72,0
2/14/2020 5:00,1126,1861,1424,2109,4,999,74,5
2/14/2020 6:00,1094,1872,1425,2278,59,1196,74,64
2/14/2020 7:00,1094,1851,1415,2057,149,1566,73,159
2/14/2020 8:00,1082,1836,1400,1927,218,1571,72,224
2/14/2020 9:00,1116,1855,1400,2009,246,1412,73,265
2/14/2020 10:00,1062,1791,1400,1809,242,1866,72,271
2/14/2020 11:00,1072,1796,1421,1495,224,2146,72,256
2/14/2020 12:00,1084,1793,1413,1457,200,2087,75,195
2/14/2020 13:00,1086,1791,1418,1495,142,2023,74,125
2/14/2020 14:00,1040,1801,1424,1588,62,1939,70,50
2/14/2020 15:00,983,1742,1425,1749,3,2042,71,4
2/14/2020 16:00,1029,1679,1425,2140,0,1917,72,0
2/14/2020 17:00,1041,1712,1424,2252,0,1728,70,0
2/14/2020 18:00,967,1744,1424,2149,0,1290,71,0
2/14/2020 19:00,947,1538,1424,1915,0,1129,67,0
2/14/2020 20:00,1040,1498,1425,1890,0,680,67,0
2/14/2020 21:00,1034,1734,1424,1523,0,308,68,0
2/14/2020 22:00,1047,1767,1424,1264,0,134,68,0
2/14/2020 23:00,1045,1357,1424,1237,0,88,68,0
2/15/2020 0:00,1068,1358,1423,1161,0,44,70,0
2/15/2020 1:00,1084,1361,1423,1092,0,61,69,0
2/15/2020 2:00,1034,1344,1424,1089,0,184,68,0
2/15/2020 3:00,1009,1329,1423,1110,0,387,69,0
2/15/2020 4:00,1050,1308,1424,1159,0,691,67,0
2/15/2020 5:00,1000,1228,1424,1310,2,1024,70,4
2/15/2020 6:00,969,1304,1425,1759,52,1037,62,63
2/15/2020 7:00,1017,1356,1425,1867,152,1010,61,184
2/15/2020 8:00,960,1313,1424,1788,270,1143,62,297
2/15/2020 9:00,1006,1328,1423,1776,328,1108,62,378
2/15/2020 10:00,1093,1351,1424,1711,366,1087,60,413
2/15/2020 11:00,1087,1335,1423,1706,373,1016,59,399
2/15/2020 12:00,1075,1230,1423,1634,370,1000,62,332
2/15/2020 13:00,1095,1256,1423,1765,291,766,62,233
2/15/2020 14:00,1079,1335,1424,1705,159,741,60,110
2/15/2020 15:00,1066,1341,1423,1807,33,765,60,13
2/15/2020 16:00,1014,1224,1424,2200,0,1010,68,0
2/15/2020 17:00,935,1150,1424,2148,0,1265,68,0
2/15/2020 18:00,933,1158,1424,1789,0,1498,68,0
2/15/2020 19:00,943,1184,1423,1615,0,1283,68,0
2/15/2020 20:00,972,1215,1424,1656,0,974,68,0
2/15/2020 21:00,973,1203,1424,1378,0,810,69,0
2/15/2020 22:00,951,1179,1424,1195,0,897,67,0
2/15/2020 23:00,856,1150,1424,903,0,977,67,0
2/16/2020 0:00,838,1152,1424,613,0,1105,67,0
2/16/2020 1:00,830,1149,1424,444,0,1162,67,0
2/16/2020 2:00,848,1158,1424,508,0,1036,67,0
2/16/2020 3:00,863,1165,1424,701,0,822,67,0
2/16/2020 4:00,880,1168,1423,957,0,667,67,0
2/16/2020 5:00,864,1161,1424,1140,3,616,69,10
2/16/2020 6:00,853,1200,1423,1471,98,385,69,118
2/16/2020 7:00,834,1351,1423,1432,291,168,68,315
2/16/2020 8:00,830,1310,1423,1336,509,91,69,487
2/16/2020 9:00,834,1143,1423,1362,645,76,69,597
2/16/2020 10:00,833,1136,1422,1340,707,63,70,662
2/16/2020 11:00,839,1131,1422,1309,693,53,70,655
2/16/2020 12:00,839,1137,1422,1290,619,44,69,565
2/16/2020 13:00,846,1141,1422,1292,470,29,69,411
2/16/2020 14:00,853,1188,1423,1418,253,64,68,193
2/16/2020 15:00,852,1270,1424,1718,37,201,68,24
2/16/2020 16:00,862,1319,1424,2101,0,335,70,0
2/16/2020 17:00,878,1365,1424,2320,0,315,70,0
2/16/2020 18:00,895,1366,1424,2337,0,250,70,0
2/16/2020 19:00,941,1388,1423,2091,0,300,70,0
2/16/2020 20:00,971,1406,1423,1563,0,413,70,0
2/16/2020 21:00,959,1357,1422,1390,0,513,71,0
2/16/2020 22:00,871,1323,1422,1127,0,580,69,0
2/16/2020 23:00,858,1200,1422,935,0,637,69,0
2/17/2020 0:00,858,1163,1422,893,0,681,68,0
2/17/2020 1:00,852,1156,1422,916,0,743,69,0
2/17/2020 2:00,854,1155,1422,874,0,743,69,0
2/17/2020 3:00,890,1170,1423,976,0,776,69,0
2/17/2020 4:00,976,1236,1423,1285,0,859,71,0
2/17/2020 5:00,1020,1373,1422,1735,14,970,73,17
2/17/2020 6:00,1021,1379,1423,1781,180,1078,74,165
2/17/2020 7:00,1039,1427,1417,1758,389,915,72,395
2/17/2020 8:00,1054,1507,1385,1676,573,770,73,591
2/17/2020 9:00,1008,1421,1381,1432,674,913,72,715
2/17/2020 10:00,1031,1370,1377,1443,711,894,71,761
2/17/2020 11:00,1031,1389,1371,1374,719,897,71,734
2/17/2020 12:00,999,1461,1365,1300,645,969,71,629
2/17/2020 13:00,1035,1376,1409,1324,498,1035,71,448
2/17/2020 14:00,1025,1366,1403,1429,261,1220,69,207
2/17/2020 15:00,1027,1370,1391,1433,34,1602,71,25
2/17/2020 16:00,1052,1446,1406,2043,0,1833,69,0
2/17/2020 17:00,1020,1464,1424,2263,0,2008,68,0
2/17/2020 18:00,1038,1395,1423,2156,0,2127,69,0
2/17/2020 19:00,1020,1397,1423,1744,0,2177,69,0
2/17/2020 20:00,1043,1398,1423,1538,0,2271,69,0
2/17/2020 21:00,1015,1395,1423,953,0,2373,69,0
2/17/2020 22:00,996,1386,1423,708,0,2389,68,0
2/17/2020 23:00,1008,1416,1423,415,0,2397,69,0
2/18/2020 0:00,1019,1227,1423,318,0,2348,70,0
2/18/2020 1:00,1045,1184,1423,335,0,2265,70,0
2/18/2020 2:00,1035,1178,1423,492,0,2118,69,0
2/18/2020 3:00,996,1260,1424,438,0,2228,69,0
2/18/2020 4:00,1052,1439,1423,695,0,2164,70,0
2/18/2020 5:00,1013,1386,1423,1307,16,2050,71,16
2/18/2020 6:00,1042,1387,1423,1917,153,1671,69,152
2/18/2020 7:00,1122,1608,1422,2048,317,863,69,348
2/18/2020 8:00,1168,1662,1422,1756,462,523,70,498
2/18/2020 9:00,1117,1441,1397,1670,522,531,70,586
2/18/2020 10:00,1126,1488,1400,1648,556,397,69,622
2/18/2020 11:00,1124,1577,1416,1619,542,235,69,598
2/18/2020 12:00,1152,1632,1409,1590,485,127,70,508
2/18/2020 13:00,1157,1630,1419,1603,360,141,70,357
2/18/2020 14:00,1231,1650,1423,1744,174,141,70,164
2/18/2020 15:00,1230,1703,1422,1857,24,135,70,20
2/18/2020 16:00,1261,1730,1422,2347,0,104,71,0
2/18/2020 17:00,1335,1774,1422,2406,0,121,70,0
2/18/2020 18:00,1288,1755,1422,2325,0,190,69,0
2/18/2020 19:00,1155,1671,1422,2171,0,228,69,0
2/18/2020 20:00,1278,1683,1422,1940,0,344,70,0
2/18/2020 21:00,1295,1628,1422,1423,0,616,70,0
2/18/2020 22:00,1296,1372,1423,1110,0,1247,66,0
2/18/2020 23:00,1115,1363,1423,779,0,1444,66,0
2/19/2020 0:00,1123,1351,1423,823,0,1302,68,0
2/19/2020 1:00,1121,1345,1423,854,0,1206,68,0
2/19/2020 2:00,1122,1348,1423,957,0,1112,67,0
2/19/2020 3:00,1102,1331,1423,1023,0,1188,67,0
2/19/2020 4:00,1126,1395,1423,1156,0,1233,68,0
2/19/2020 5:00,1120,1376,1423,1676,1,1201,66,5
2/19/2020 6:00,1119,1387,1423,1909,43,1028,67,59
2/19/2020 7:00,1127,1660,1414,1896,147,708,66,153
2/19/2020 8:00,1158,1673,1267,1971,233,473,67,233
2/19/2020 9:00,1210,1677,1354,1854,281,292,66,294
2/19/2020 10:00,1306,1671,1394,1857,295,113,66,314
2/19/2020 11:00,1384,1680,1411,1703,290,44,66,315
2/19/2020 12:00,1388,1683,1383,1651,268,13,67,262
2/19/2020 13:00,1326,1695,1388,1734,196,2,67,184
2/19/2020 14:00,1357,1710,1416,1797,106,0,65,85
2/19/2020 15:00,1334,1752,1418,1949,24,0,66,11
2/19/2020 16:00,1345,1763,1421,2273,0,26,66,0
2/19/2020 17:00,1353,1779,1420,2417,0,33,66,0
2/19/2020 18:00,1359,1784,1420,2369,0,31,66,0
2/19/2020 19:00,1338,1707,1419,2089,0,31,68,0
2/19/2020 20:00,1343,1689,1420,1871,0,23,67,0
2/19/2020 21:00,1358,1664,1420,1446,0,18,68,0
2/19/2020 22:00,1382,1730,1421,1212,0,19,67,0
2/19/2020 23:00,1390,1647,1421,1191,0,76,68,0
2/20/2020 0:00,1393,1567,1421,1148,0,134,68,0
2/20/2020 1:00,1398,1446,1422,1087,0,152,67,0
2/20/2020 2:00,1402,1419,1421,1104,0,165,66,0
2/20/2020 3:00,1387,1418,1422,1172,0,235,67,0
2/20/2020 4:00,1341,1497,1422,1380,0,287,68,0
2/20/2020 5:00,1372,1553,1421,1822,1,261,71,3
2/20/2020 6:00,1292,1699,1421,2167,35,235,72,31
2/20/2020 7:00,1345,1747,1370,2219,89,187,72,84
2/20/2020 8:00,1369,1785,1369,2042,149,179,73,131
2/20/2020 9:00,1386,1741,1378,2005,210,220,70,172
2/20/2020 10:00,1372,1715,1391,1895,260,222,71,203
2/20/2020 11:00,1391,1721,1392,1908,255,228,71,211
2/20/2020 12:00,1392,1711,1407,1800,215,258,72,193
2/20/2020 13:00,1381,1698,1380,1771,125,367,73,150
2/20/2020 14:00,1363,1738,1385,1850,49,365,71,71
2/20/2020 15:00,1389,1737,1409,1997,6,249,72,9
2/20/2020 16:00,1412,1806,1418,2343,0,220,73,0
2/20/2020 17:00,1372,1816,1418,2544,0,339,72,0
2/20/2020 18:00,1331,1782,1417,2365,0,490,71,0
2/20/2020 19:00,1212,1687,1420,2184,0,556,71,0
2/20/2020 20:00,1204,1711,1421,2045,0,395,72,0
2/20/2020 21:00,1210,1663,1422,1580,0,468,72,0
2/20/2020 22:00,1288,1391,1422,1439,0,654,72,0
2/20/2020 23:00,1356,1422,1426,1067,0,661,70,0
2/21/2020 0:00,1383,1483,1424,966,0,644,70,0
2/21/2020 1:00,1409,1512,1427,959,0,537,69,0
2/21/2020 2:00,1381,1530,1426,945,0,563,68,0
2/21/2020 3:00,1384,1489,1427,1076,0,553,68,0
2/21/2020 4:00,1364,1602,1427,1329,0,406,68,0
2/21/2020 5:00,1369,1701,1426,1850,14,284,68,12
2/21/2020 6:00,1364,1775,1423,1981,136,176,70,103
2/21/2020 7:00,1349,1772,1400,1977,262,120,69,253
2/21/2020 8:00,1331,1760,1401,1837,334,102,68,359
2/21/2020 9:00,1330,1698,1422,1670,375,87,69,426
2/21/2020 10:00,1298,1705,1422,1735,358,54,69,445
2/21/2020 11:00,1321,1754,1412,1771,348,21,68,416
2/21/2020 12:00,1382,1745,1402,1785,297,5,70,342
2/21/2020 13:00,1337,1739,1418,1795,223,0,69,227
2/21/2020 14:00,1419,1773,1426,1901,93,0,68,102
2/21/2020 15:00,1404,1795,1423,2121,11,16,68,13
2/21/2020 16:00,1372,1861,1420,2380,0,74,69,0
2/21/2020 17:00,1351,1859,1421,2589,0,149,69,0
2/21/2020 18:00,1263,1861,1421,2446,0,207,69,0
2/21/2020 19:00,1246,1801,1421,2209,0,215,68,0
2/21/2020 20:00,1112,1779,1421,2012,0,167,69,0
2/21/2020 21:00,1169,1791,1426,1720,0,141,70,0
2/21/2020 22:00,1270,1727,1426,1297,0,111,69,0
2/21/2020 23:00,1259,1746,1427,1185,0,101,67,0
2/22/2020 0:00,1266,1661,1426,1119,0,103,68,0
2/22/2020 1:00,1279,1634,1426,994,0,95,69,0
2/22/2020 2:00,1275,1625,1427,989,0,110,68,0
2/22/2020 3:00,1295,1657,1426,1076,0,91,67,0
2/22/2020 4:00,1247,1719,1426,1147,0,140,68,0
2/22/2020 5:00,1249,1677,1426,1337,6,210,68,16
2/22/2020 6:00,1133,1722,1426,1589,84,224,66,127
2/22/2020 7:00,1129,1490,1426,1684,238,181,67,287
2/22/2020 8:00,1087,1431,1426,1715,371,176,68,403
2/22/2020 9:00,1026,1421,1426,1599,391,242,68,475
2/22/2020 10:00,1021,1415,1426,1552,371,329,68,487
2/22/2020 11:00,1032,1437,1426,1568,364,313,67,463
2/22/2020 12:00,1046,1456,1426,1540,321,246,67,395
2/22/2020 13:00,1043,1481,1426,1529,231,230,66,274
2/22/2020 14:00,1065,1462,1426,1550,132,265,66,132
2/22/2020 15:00,1026,1457,1426,1793,46,244,67,21
2/22/2020 16:00,1206,1482,1425,2077,18,295,68,0
2/22/2020 17:00,1234,1558,1426,2299,18,291,67,0
2/22/2020 18:00,1243,1478,1425,2228,2,390,68,0
2/22/2020 19:00,1182,1414,1425,2062,0,409,67,0
2/22/2020 20:00,1106,1435,1426,1732,0,440,68,0
2/22/2020 21:00,1017,1453,1425,1497,0,503,67,0
2/22/2020 22:00,1082,1463,1425,1409,0,488,67,0
2/22/2020 23:00,1096,1218,1425,1093,0,613,68,0
2/23/2020 0:00,1057,1159,1426,1052,0,840,67,0
2/23/2020 1:00,1040,1155,1426,943,0,1069,66,0
2/23/2020 2:00,1026,1147,1427,878,0,1317,66,0
2/23/2020 3:00,988,1149,1426,795,0,1491,66,0
2/23/2020 4:00,1004,1136,1427,898,0,1599,67,0
2/23/2020 5:00,1016,1130,1426,1031,9,1648,69,15
2/23/2020 6:00,1011,1130,1426,1422,64,1783,69,100
2/23/2020 7:00,1016,1166,1426,1593,140,1695,68,219
2/23/2020 8:00,1001,1212,1427,1681,262,1578,67,313
2/23/2020 9:00,993,1148,1429,1602,364,1639,68,388
2/23/2020 10:00,1037,1122,1428,1656,397,1554,67,432
2/23/2020 11:00,996,1121,1428,1424,409,1654,68,420
2/23/2020 12:00,1027,1111,1427,1351,409,1396,67,373
2/23/2020 13:00,1003,1123,1427,1392,302,1346,66,248
2/23/2020 14:00,1039,1159,1427,1613,162,1142,67,124
2/23/2020 15:00,1000,1164,1427,1641,28,1288,67,19
2/23/2020 16:00,1062,1222,1428,2217,0,1355,67,0
2/23/2020 17:00,1103,1331,1427,2294,0,1543,67,0
2/23/2020 18:00,1005,1155,1427,2174,0,1938,68,0
2/23/2020 19:00,1025,1153,1427,1773,0,2217,68,0
2/23/2020 20:00,1023,1155,1426,1512,0,2253,67,0
2/23/2020 21:00,994,1145,1427,1166,0,2385,67,0
2/23/2020 22:00,899,1126,1427,823,0,2430,65,0
2/23/2020 23:00,907,905,1427,572,0,2458,65,0
2/24/2020 0:00,887,900,1427,472,0,2459,64,0
2/24/2020 1:00,910,905,1427,572,0,2362,64,0
2/24/2020 2:00,912,905,1427,690,0,2318,64,0
2/24/2020 3:00,917,935,1427,819,0,2320,64,0
2/24/2020 4:00,1036,1111,1427,1126,0,2234,65,0
2/24/2020 5:00,1183,1250,1427,1849,13,2180,67,22
2/24/2020 6:00,1190,1426,1427,1896,147,2313,60,154
2/24/2020 7:00,1093,1433,1377,1764,355,2423,66,352
2/24/2020 8:00,1073,1419,1349,1793,451,2506,69,527
2/24/2020 9:00,1077,1508,1363,1673,539,2386,68,632
2/24/2020 10:00,1063,1392,1374,1591,608,2607,68,683
2/24/2020 11:00,1074,1353,1415,1476,567,2677,66,675
2/24/2020 12:00,1092,1369,1396,1422,531,2684,68,593
2/24/2020 13:00,1093,1376,1393,1344,453,2716,67,438
2/24/2020 14:00,1079,1373,1404,1372,309,2700,67,226
2/24/2020 15:00,1049,1382,1403,1692,91,2495,70,39
2/24/2020 16:00,1045,1487,1375,2340,0,1963,71,0
2/24/2020 17:00,1240,1809,1395,2616,0,1403,69,0
2/24/2020 18:00,1267,1827,1426,2653,0,1170,68,0
2/24/2020 19:00,1173,1800,1425,2365,0,1151,68,0
2/24/2020 20:00,1105,1822,1426,2165,0,996,68,0
2/24/2020 21:00,1194,1824,1426,1751,0,680,68,0
2/24/2020 22:00,1297,1816,1426,1384,1,417,68,0
2/24/2020 23:00,1273,1795,1426,1066,0,201,66,0
2/25/2020 0:00,1278,1804,1426,1054,0,113,66,0
2/25/2020 1:00,1260,1658,1425,938,0,143,66,0
2/25/2020 2:00,1223,1609,1426,884,0,303,66,0
2/25/2020 3:00,1130,1522,1426,948,0,601,66,0
2/25/2020 4:00,1039,1481,1426,1419,0,780,67,0
2/25/2020 5:00,1030,1570,1425,1907,33,854,70,35
2/25/2020 6:00,1028,1563,1426,2028,218,1068,69,229
2/25/2020 7:00,1029,1550,1423,1922,442,1082,68,476
2/25/2020 8:00,1014,1401,1421,1592,597,1638,69,662
2/25/2020 9:00,1007,1389,1427,974,698,2240,68,776
2/25/2020 10:00,1010,1400,1427,982,739,2299,68,803
2/25/2020 11:00,1037,1432,1427,1139,696,2119,67,769
2/25/2020 12:00,1015,1406,1427,1241,603,1910,67,653
2/25/2020 13:00,1029,1416,1426,1327,436,1741,67,462
2/25/2020 14:00,1012,1383,1426,1358,243,1981,66,227
2/25/2020 15:00,1001,1368,1426,1663,49,2140,66,39
2/25/2020 16:00,1046,1420,1427,1894,0,2242,68,0
2/25/2020 17:00,1071,1380,1427,2366,0,2245,66,0
2/25/2020 18:00,1030,1400,1427,2283,0,2207,66,0
2/25/2020 19:00,1004,1394,1426,1933,0,2063,65,0
2/25/2020 20:00,1048,1472,1426,1681,0,1702,65,0
2/25/2020 21:00,1066,1594,1426,1447,0,1213,65,0
2/25/2020 22:00,1137,1769,1426,1282,0,839,68,0
2/25/2020 23:00,1282,1523,1427,1086,0,619,67,0
2/26/2020 0:00,1338,1377,1427,1090,0,554,67,0
2/26/2020 1:00,1319,1407,1426,1027,0,590,68,0
2/26/2020 2:00,1283,1432,1427,974,0,665,67,0
2/26/2020 3:00,1222,1415,1428,1020,0,769,68,0
2/26/2020 4:00,1099,1467,1428,1177,0,1052,68,0
2/26/2020 5:00,1074,1442,1428,1619,17,1371,66,31
2/26/2020 6:00,1140,1547,1427,1766,90,1364,67,181
2/26/2020 7:00,1093,1678,1406,1813,228,1258,63,388
2/26/2020 8:00,1086,1481,1401,1727,384,1293,68,554
2/26/2020 9:00,1096,1382,1410,1413,487,1318,68,649
2/26/2020 10:00,1094,1383,1407,1151,515,1503,66,688
2/26/2020 11:00,1134,1418,1420,1153,547,1274,68,647
2/26/2020 12:00,1115,1391,1405,1197,476,1289,67,546
2/26/2020 13:00,1130,1410,1404,1274,359,1229,67,382
2/26/2020 14:00,1167,1450,1395,1555,196,1049,64,195
2/26/2020 15:00,1166,1519,1397,1958,35,847,64,36
2/26/2020 16:00,1120,1622,1422,2213,0,1077,65,0
2/26/2020 17:00,1103,1708,1424,2345,0,1314,64,0
2/26/2020 18:00,1107,1649,1425,2283,0,1437,65,0
2/26/2020 19:00,1136,1520,1425,2209,0,1388,65,0
2/26/2020 20:00,1213,1699,1429,1812,0,1272,66,0
2/26/2020 21:00,1237,1735,1429,1400,0,1204,66,0
2/26/2020 22:00,1314,1635,1429,1190,0,1187,64,0
2/26/2020 23:00,1214,1399,1429,923,0,1276,65,0
2/27/2020 0:00,1165,1452,1429,956,0,1220,66,0
2/27/2020 1:00,1107,1382,1430,996,0,1451,65,0
2/27/2020 2:00,1111,1391,1430,841,0,1760,65,0
2/27/2020 3:00,1108,1389,1430,810,0,1927,65,0
2/27/2020 4:00,1104,1387,1429,777,0,2104,66,0
2/27/2020 5:00,1100,1389,1429,1231,25,2237,67,21
2/27/2020 6:00,1111,1440,1428,1192,155,2109,68,107
2/27/2020 7:00,1126,1436,1367,1738,275,1694,68,212
2/27/2020 8:00,1149,1552,1330,1847,335,1222,68,292
2/27/2020 9:00,1106,1648,1359,1663,270,1183,61,344
2/27/2020 10:00,1203,1745,1378,1731,225,912,59,355
2/27/2020 11:00,1345,1788,1414,1759,190,643,58,348
2/27/2020 12:00,1254,1601,1411,1647,171,985,60,308
2/27/2020 13:00,1080,1404,1416,1452,161,1648,66,230
2/27/2020 14:00,1090,1400,1394,1785,84,1912,65,125
2/27/2020 15:00,1132,1541,1394,2047,28,1810,67,29
2/27/2020 16:00,1337,1741,1417,2355,1,1571,67,0
2/27/2020 17:00,1433,1816,1419,3031,0,1010,66,0
2/27/2020 18:00,1375,1781,1419,2911,0,1086,66,0
2/27/2020 19:00,1287,1698,1422,2389,0,1235,64,0
2/27/2020 20:00,1304,1721,1425,1873,0,1283,66,0
2/27/2020 21:00,1227,1701,1425,1402,0,1126,65,0
2/27/2020 22:00,1257,1741,1425,1400,0,846,63,1
2/27/2020 23:00,1208,1634,1425,1188,0,885,64,1
2/28/2020 0:00,1026,1604,1425,1188,0,773,64,1
2/28/2020 1:00,1026,1621,1425,1200,0,641,63,1
2/28/2020 2:00,997,1549,1425,1143,0,701,63,1
2/28/2020 3:00,975,1508,1426,1179,0,755,64,1
2/28/2020 4:00,1000,1459,1426,1381,0,835,65,2
2/28/2020 5:00,1031,1530,1425,2208,19,656,64,21
2/28/2020 6:00,1062,1677,1425,2315,111,489,66,106
2/28/2020 7:00,1145,1731,1374,2233,204,398,67,221
2/28/2020 8:00,1198,1718,1377,2172,297,294,66,313
2/28/2020 9:00,1188,1635,1380,2145,385,341,64,389
2/28/2020 10:00,1049,1650,1360,1979,441,432,65,395
2/28/2020 11:00,1045,1694,1402,1839,421,503,64,354
2/28/2020 12:00,1048,1726,1410,1675,302,692,66,272
2/28/2020 13:00,1024,1769,1419,1774,143,885,65,178
2/28/2020 14:00,1120,1786,1392,2052,48,939,65,83
2/28/2020 15:00,1210,1779,1403,2188,4,1065,64,16
2/28/2020 16:00,1142,1624,1421,2532,0,1332,64,2
2/28/2020 17:00,1026,1690,1421,2783,0,1326,65,2
2/28/2020 18:00,1009,1674,1421,2783,0,1099,64,2
2/28/2020 19:00,1056,1724,1420,2616,0,729,63,1
2/28/2020 20:00,1111,1762,1421,2431,0,398,58,1
2/28/2020 21:00,1218,1777,1420,2109,0,90,55,1
