UTC time,oil,wind,biomass,nat_gas,solar,coal
2023-01-17 02:00,35.0,2682.0,563.0,219.0,0.0,549.0
2023-01-17 03:00,36.0,2662.0,632.0,221.0,0.0,556.0
2023-01-17 04:00,36.0,2888.0,833.0,288.0,0.0,579.0
2023-01-17 05:00,39.0,2883.0,951.0,414.0,0.0,595.0
2023-01-17 06:00,36.0,2821.0,859.0,447.0,0.0,544.0
2023-01-17 07:00,44.0,2907.0,916.0,491.0,5.0,599.0
2023-01-17 08:00,48.0,3010.0,866.0,505.0,19.0,578.0
2023-01-17 09:00,50.0,3082.0,966.0,537.0,53.0,757.0
2023-01-17 10:00,50.0,3161.0,956.0,520.0,75.0,630.0
2023-01-17 11:00,51.0,3144.0,950.0,520.0,109.0,682.0
2023-01-17 12:00,47.0,3021.0,867.0,424.0,152.0,607.0
2023-01-17 13:00,45.0,2946.0,906.0,455.0,127.0,578.0
2023-01-17 14:00,45.0,2948.0,916.0,408.0,70.0,510.0
2023-01-17 15:00,44.0,2976.0,930.0,398.0,11.0,520.0
2023-01-17 16:00,45.0,3197.0,915.0,441.0,5.0,509.0
2023-01-17 17:00,44.0,3198.0,902.0,405.0,5.0,526.0
2023-01-17 18:00,40.0,2719.0,912.0,347.0,5.0,510.0
2023-01-17 19:00,41.0,2664.0,937.0,333.0,5.0,584.0
2023-01-17 20:00,43.0,2994.0,847.0,307.0,5.0,560.0
2023-01-17 21:00,44.0,3293.0,671.0,285.0,5.0,469.0
2023-01-17 22:00,40.0,3500.0,754.0,279.0,5.0,537.0
2023-01-17 23:00,34.0,3336.0,621.0,210.0,5.0,563.0
2023-01-18 00:00,34.0,3505.0,569.0,203.0,5.0,529.0
2023-01-18 01:00,35.0,3934.0,599.0,234.0,5.0,538.0
2023-01-18 02:00,33.0,4056.0,642.0,266.0,5.0,526.0
2023-01-18 03:00,35.0,3967.0,753.0,290.0,0.0,609.0
2023-01-18 04:00,38.0,3751.0,876.0,348.0,0.0,693.0
2023-01-18 05:00,46.0,3323.0,930.0,486.0,0.0,707.0
2023-01-18 06:00,54.0,3052.0,1014.0,505.0,0.0,680.0
2023-01-18 07:00,57.0,2719.0,1030.0,498.0,2.0,899.0
2023-01-18 08:00,57.0,2497.0,1020.0,491.0,59.0,938.0
2023-01-18 09:00,52.0,2405.0,1009.0,465.0,180.0,776.0
2023-01-18 10:00,49.0,2556.0,987.0,447.0,324.0,751.0
2023-01-18 11:00,49.0,2378.0,939.0,451.0,359.0,793.0
2023-01-18 12:00,50.0,2126.0,951.0,447.0,341.0,851.0
2023-01-18 13:00,51.0,1867.0,775.0,468.0,261.0,921.0
2023-01-18 14:00,104.0,1507.0,732.0,494.0,117.0,981.0
2023-01-18 15:00,63.0,1449.0,706.0,503.0,7.0,980.0
2023-01-18 16:00,54.0,1825.0,699.0,508.0,0.0,914.0
2023-01-18 17:00,52.0,2099.0,690.0,493.0,0.0,862.0
2023-01-18 18:00,50.0,2228.0,584.0,401.0,2.0,848.0
2023-01-18 19:00,50.0,2317.0,644.0,415.0,0.0,866.0
2023-01-18 20:00,49.0,2556.0,674.0,396.0,0.0,717.0
2023-01-18 21:00,49.0,2812.0,569.0,342.0,3.0,612.0
2023-01-18 22:00,44.0,2767.0,537.0,231.0,5.0,566.0
2023-01-18 23:00,40.0,2773.0,536.0,202.0,5.0,565.0
2023-01-19 00:00,31.0,2832.0,492.0,205.0,5.0,558.0
2023-01-19 01:00,27.0,3063.0,600.0,214.0,0.0,492.0
2023-01-19 02:00,27.0,3071.0,472.0,206.0,0.0,517.0
2023-01-19 03:00,28.0,3060.0,452.0,211.0,0.0,547.0
2023-01-19 04:00,31.0,2914.0,593.0,267.0,0.0,669.0
2023-01-19 05:00,39.0,2833.0,658.0,394.0,0.0,772.0
2023-01-19 06:00,47.0,2837.0,691.0,558.0,0.0,825.0
2023-01-19 07:00,49.0,2761.0,702.0,588.0,3.0,1031.0
2023-01-19 08:00,47.0,2592.0,712.0,624.0,16.0,966.0
2023-01-19 09:00,55.0,2418.0,702.0,610.0,48.0,950.0
2023-01-19 10:00,44.0,2273.0,701.0,604.0,103.0,856.0
2023-01-19 11:00,47.0,2153.0,695.0,580.0,156.0,821.0
2023-01-19 12:00,52.0,1983.0,698.0,591.0,173.0,844.0
2023-01-19 13:00,55.0,1722.0,680.0,561.0,102.0,907.0
2023-01-19 14:00,57.0,1536.0,728.0,638.0,41.0,1078.0
2023-01-19 15:00,58.0,1368.0,691.0,615.0,3.0,1009.0
2023-01-19 16:00,157.0,1311.0,762.0,753.0,0.0,1137.0
2023-01-19 17:00,116.0,1222.0,774.0,753.0,0.0,1150.0
2023-01-19 18:00,60.0,1173.0,738.0,656.0,0.0,1073.0
2023-01-19 19:00,61.0,1176.0,728.0,618.0,0.0,1014.0
2023-01-19 20:00,59.0,1086.0,710.0,581.0,0.0,899.0
2023-01-19 21:00,56.0,868.0,697.0,502.0,0.0,868.0
2023-01-19 22:00,53.0,806.0,670.0,499.0,0.0,797.0
2023-01-19 23:00,49.0,738.0,670.0,393.0,0.0,681.0
2023-01-20 00:00,49.0,632.0,674.0,400.0,0.0,721.0
2023-01-20 01:00,43.0,680.0,673.0,404.0,0.0,704.0
2023-01-20 02:00,44.0,745.0,673.0,420.0,0.0,793.0
2023-01-20 03:00,44.0,652.0,673.0,418.0,0.0,795.0
2023-01-20 04:00,43.0,617.0,691.0,434.0,0.0,822.0
2023-01-20 05:00,46.0,556.0,744.0,522.0,0.0,922.0
2023-01-20 06:00,49.0,492.0,762.0,623.0,0.0,1031.0
2023-01-20 07:00,56.0,545.0,785.0,628.0,3.0,1047.0
2023-01-20 08:00,58.0,509.0,811.0,651.0,52.0,1095.0
2023-01-20 09:00,61.0,528.0,810.0,696.0,132.0,1114.0
2023-01-20 10:00,64.0,492.0,805.0,680.0,247.0,992.0
2023-01-20 11:00,59.0,479.0,783.0,615.0,348.0,930.0
2023-01-20 12:00,58.0,445.0,779.0,594.0,313.0,908.0
2023-01-20 13:00,59.0,416.0,755.0,633.0,228.0,982.0
2023-01-20 14:00,61.0,472.0,776.0,655.0,100.0,1050.0
2023-01-20 15:00,61.0,536.0,796.0,662.0,9.0,1054.0
2023-01-20 16:00,62.0,599.0,800.0,686.0,0.0,1085.0
2023-01-20 17:00,60.0,616.0,800.0,675.0,0.0,1115.0
2023-01-20 18:00,61.0,614.0,805.0,663.0,0.0,1090.0
2023-01-20 19:00,58.0,627.0,768.0,589.0,0.0,967.0
2023-01-20 20:00,55.0,620.0,754.0,518.0,0.0,916.0
2023-01-20 21:00,54.0,583.0,698.0,500.0,0.0,868.0
2023-01-20 22:00,54.0,602.0,680.0,491.0,0.0,826.0
2023-01-20 23:00,53.0,659.0,654.0,432.0,0.0,881.0
2023-01-21 00:00,53.0,685.0,650.0,399.0,0.0,880.0
2023-01-21 01:00,52.0,728.0,663.0,411.0,0.0,866.0
2023-01-21 02:00,50.0,737.0,645.0,402.0,0.0,856.0
2023-01-21 03:00,51.0,793.0,635.0,413.0,0.0,822.0
2023-01-21 04:00,51.0,881.0,638.0,426.0,0.0,768.0
2023-01-21 05:00,53.0,877.0,645.0,513.0,0.0,787.0
2023-01-21 06:00,55.0,840.0,695.0,588.0,0.0,871.0
2023-01-21 07:00,57.0,883.0,730.0,618.0,5.0,944.0
2023-01-21 08:00,59.0,899.0,755.0,632.0,84.0,996.0
2023-01-21 09:00,65.0,842.0,818.0,681.0,245.0,1036.0
2023-01-21 10:00,70.0,862.0,855.0,687.0,407.0,1040.0
2023-01-21 11:00,67.0,724.0,825.0,634.0,452.0,1116.0
2023-01-21 12:00,65.0,814.0,798.0,623.0,429.0,976.0
2023-01-21 13:00,64.0,809.0,799.0,617.0,311.0,1005.0
2023-01-21 14:00,63.0,898.0,686.0,594.0,127.0,946.0
2023-01-21 15:00,64.0,937.0,705.0,615.0,11.0,925.0
2023-01-21 16:00,68.0,1220.0,792.0,669.0,0.0,984.0
2023-01-21 17:00,69.0,1466.0,829.0,644.0,0.0,966.0
2023-01-21 18:00,70.0,1594.0,816.0,627.0,0.0,945.0
2023-01-21 19:00,76.0,1574.0,886.0,625.0,0.0,975.0
2023-01-21 20:00,74.0,1599.0,913.0,564.0,0.0,939.0
2023-01-21 21:00,74.0,1666.0,839.0,518.0,0.0,893.0
2023-01-21 22:00,73.0,1709.0,903.0,508.0,0.0,934.0
2023-01-21 23:00,71.0,1649.0,889.0,403.0,0.0,984.0
2023-01-22 00:00,67.0,1598.0,860.0,372.0,0.0,960.0
2023-01-22 01:00,66.0,1563.0,834.0,367.0,0.0,880.0
2023-01-22 02:00,63.0,1546.0,914.0,358.0,0.0,754.0
2023-01-22 03:00,66.0,1494.0,912.0,365.0,0.0,758.0
2023-01-22 04:00,64.0,1443.0,906.0,360.0,0.0,826.0
2023-01-22 05:00,66.0,1408.0,926.0,382.0,0.0,804.0
2023-01-22 06:00,66.0,1381.0,938.0,415.0,0.0,815.0
2023-01-22 07:00,67.0,1360.0,959.0,471.0,3.0,956.0
2023-01-22 08:00,77.0,1380.0,1061.0,569.0,43.0,1113.0
2023-01-22 09:00,84.0,1359.0,1035.0,658.0,110.0,1216.0
2023-01-22 10:00,92.0,1272.0,1053.0,735.0,163.0,1351.0
2023-01-22 11:00,95.0,1215.0,1126.0,776.0,177.0,1301.0
2023-01-22 12:00,90.0,1182.0,1070.0,733.0,158.0,1161.0
2023-01-22 13:00,88.0,1185.0,1042.0,667.0,104.0,1083.0
2023-01-22 14:00,88.0,1173.0,1043.0,679.0,43.0,1102.0
2023-01-22 15:00,90.0,1121.0,1051.0,702.0,4.0,1151.0
2023-01-22 16:00,92.0,1072.0,1077.0,757.0,0.0,1290.0
2023-01-22 17:00,91.0,1021.0,1053.0,750.0,0.0,1288.0
2023-01-22 18:00,90.0,965.0,1042.0,742.0,0.0,1297.0
2023-01-22 19:00,90.0,891.0,1042.0,720.0,0.0,1306.0
2023-01-22 20:00,89.0,854.0,1046.0,672.0,0.0,1193.0
2023-01-22 21:00,87.0,860.0,1048.0,639.0,0.0,1106.0
2023-01-22 22:00,85.0,755.0,1024.0,588.0,0.0,1010.0
2023-01-22 23:00,84.0,573.0,1039.0,615.0,0.0,975.0
2023-01-23 00:00,80.0,427.0,1069.0,626.0,0.0,1041.0
2023-01-23 01:00,81.0,368.0,1019.0,637.0,0.0,1078.0
2023-01-23 02:00,79.0,343.0,1034.0,590.0,0.0,1024.0
2023-01-23 03:00,78.0,282.0,1014.0,566.0,0.0,996.0
2023-01-23 04:00,77.0,300.0,1027.0,590.0,0.0,985.0
2023-01-23 05:00,77.0,227.0,1042.0,655.0,0.0,1115.0
2023-01-23 06:00,50.0,144.0,1024.0,624.0,0.0,1119.0
2023-01-23 07:00,54.0,126.0,987.0,678.0,4.0,1049.0
2023-01-23 08:00,61.0,138.0,1008.0,705.0,52.0,1048.0
2023-01-23 09:00,64.0,120.0,1063.0,726.0,138.0,1060.0
2023-01-23 10:00,65.0,116.0,1038.0,686.0,238.0,1036.0
2023-01-23 11:00,72.0,104.0,1004.0,734.0,300.0,904.0
2023-01-23 12:00,165.0,121.0,1017.0,808.0,293.0,986.0
2023-01-23 13:00,81.0,92.0,1043.0,712.0,195.0,973.0
2023-01-23 14:00,68.0,89.0,1007.0,651.0,89.0,962.0
2023-01-23 15:00,69.0,88.0,1047.0,661.0,13.0,1123.0
2023-01-23 16:00,68.0,113.0,1066.0,703.0,1.0,1094.0
2023-01-23 17:00,68.0,158.0,1059.0,707.0,1.0,1065.0
2023-01-23 18:00,68.0,234.0,1037.0,692.0,1.0,1010.0
2023-01-23 19:00,63.0,338.0,1043.0,669.0,1.0,985.0
2023-01-23 20:00,61.0,497.0,1040.0,614.0,1.0,931.0
2023-01-23 21:00,56.0,645.0,1026.0,524.0,1.0,890.0
2023-01-23 22:00,56.0,782.0,1024.0,489.0,1.0,887.0
2023-01-23 23:00,54.0,853.0,1019.0,474.0,1.0,856.0
2023-01-24 00:00,54.0,942.0,1021.0,488.0,1.0,862.0
2023-01-24 01:00,54.0,1023.0,1021.0,490.0,1.0,838.0
2023-01-24 02:00,54.0,1012.0,1020.0,498.0,1.0,865.0
2023-01-24 03:00,56.0,1014.0,1021.0,563.0,1.0,888.0
2023-01-24 04:00,55.0,1119.0,1011.0,498.0,1.0,842.0
2023-01-24 05:00,60.0,1227.0,1030.0,559.0,1.0,865.0
2023-01-24 06:00,61.0,1363.0,1071.0,625.0,1.0,870.0
2023-01-24 07:00,61.0,1350.0,1060.0,644.0,8.0,927.0
2023-01-24 08:00,62.0,1342.0,1040.0,632.0,89.0,1030.0
2023-01-24 09:00,152.0,1349.0,1122.0,738.0,226.0,1041.0
2023-01-24 10:00,63.0,1314.0,1143.0,683.0,304.0,903.0
2023-01-24 11:00,64.0,1270.0,1043.0,665.0,319.0,848.0
2023-01-24 12:00,67.0,1341.0,1093.0,705.0,286.0,922.0
2023-01-24 13:00,64.0,1397.0,1055.0,664.0,196.0,897.0
2023-01-24 14:00,64.0,1563.0,1033.0,671.0,87.0,901.0
2023-01-24 15:00,65.0,1770.0,1094.0,665.0,14.0,1001.0
2023-01-24 16:00,65.0,1871.0,1107.0,681.0,1.0,1069.0
2023-01-24 17:00,62.0,1858.0,1111.0,654.0,1.0,1106.0
2023-01-24 18:00,65.0,1893.0,1159.0,647.0,1.0,1127.0
2023-01-24 19:00,62.0,2043.0,1142.0,593.0,1.0,985.0
2023-01-24 20:00,60.0,1991.0,1120.0,541.0,1.0,994.0
2023-01-24 21:00,62.0,2030.0,1073.0,548.0,1.0,931.0
2023-01-24 22:00,55.0,2276.0,1056.0,443.0,1.0,826.0
2023-01-24 23:00,53.0,2484.0,1034.0,345.0,1.0,805.0
2023-01-25 00:00,46.0,2681.0,1021.0,304.0,1.0,748.0
2023-01-25 01:00,44.0,2732.0,1013.0,302.0,1.0,866.0
2023-01-25 02:00,43.0,2758.0,1012.0,298.0,1.0,811.0
2023-01-25 03:00,43.0,2837.0,1012.0,297.0,1.0,792.0
2023-01-25 04:00,43.0,2863.0,1023.0,309.0,1.0,866.0
2023-01-25 05:00,47.0,3058.0,1053.0,436.0,1.0,825.0
2023-01-25 06:00,53.0,3232.0,1066.0,515.0,1.0,894.0
2023-01-25 07:00,59.0,3235.0,1052.0,502.0,2.0,932.0
2023-01-25 08:00,60.0,3389.0,1052.0,462.0,21.0,881.0
2023-01-25 09:00,58.0,3589.0,1055.0,408.0,38.0,795.0
2023-01-25 10:00,58.0,3707.0,1070.0,399.0,62.0,712.0
2023-01-25 11:00,56.0,3758.0,1064.0,389.0,91.0,699.0
2023-01-25 12:00,55.0,3676.0,1058.0,394.0,79.0,701.0
2023-01-25 13:00,55.0,3465.0,1016.0,375.0,48.0,813.0
2023-01-25 14:00,57.0,3200.0,991.0,387.0,19.0,947.0
2023-01-25 15:00,58.0,3012.0,1010.0,427.0,3.0,917.0
2023-01-25 16:00,87.0,2910.0,996.0,607.0,1.0,943.0
2023-01-25 17:00,70.0,2675.0,950.0,542.0,1.0,871.0
2023-01-25 18:00,65.0,2333.0,891.0,557.0,1.0,975.0
2023-01-25 19:00,63.0,1876.0,807.0,551.0,1.0,959.0
2023-01-25 20:00,58.0,1533.0,821.0,499.0,1.0,951.0
2023-01-25 21:00,58.0,1459.0,825.0,550.0,1.0,940.0
2023-01-25 22:00,54.0,1529.0,817.0,407.0,1.0,892.0
2023-01-25 23:00,53.0,1597.0,784.0,337.0,1.0,878.0
2023-01-26 00:00,51.0,1716.0,727.0,268.0,1.0,811.0
2023-01-26 01:00,52.0,1677.0,743.0,286.0,1.0,824.0
2023-01-26 02:00,46.0,1850.0,757.0,290.0,1.0,795.0
2023-01-26 03:00,39.0,1716.0,755.0,251.0,1.0,775.0
2023-01-26 04:00,40.0,1740.0,752.0,288.0,1.0,771.0
2023-01-26 05:00,48.0,1691.0,722.0,488.0,1.0,807.0
2023-01-26 06:00,53.0,1499.0,744.0,618.0,1.0,956.0
2023-01-26 07:00,71.0,1601.0,777.0,663.0,8.0,965.0
2023-01-26 08:00,84.0,1459.0,792.0,673.0,95.0,1079.0
2023-01-26 09:00,84.0,1323.0,789.0,635.0,285.0,1092.0
2023-01-26 10:00,66.0,1413.0,769.0,606.0,456.0,1002.0
2023-01-26 11:00,57.0,1693.0,728.0,504.0,524.0,643.0
2023-01-26 12:00,54.0,1802.0,724.0,428.0,504.0,641.0
2023-01-26 13:00,52.0,2125.0,750.0,409.0,399.0,656.0
2023-01-26 14:00,59.0,2234.0,766.0,479.0,181.0,737.0
2023-01-26 15:00,58.0,2385.0,758.0,480.0,22.0,641.0
2023-01-26 16:00,57.0,2436.0,604.0,476.0,0.0,719.0
2023-01-26 17:00,53.0,2508.0,664.0,471.0,0.0,646.0
2023-01-26 18:00,46.0,2218.0,633.0,378.0,0.0,539.0
2023-01-26 19:00,41.0,2835.0,662.0,353.0,0.0,498.0
2023-01-26 20:00,45.0,2972.0,688.0,385.0,0.0,543.0
2023-01-26 21:00,48.0,2973.0,721.0,410.0,0.0,574.0
2023-01-26 22:00,49.0,2805.0,713.0,413.0,0.0,651.0
2023-01-26 23:00,44.0,2439.0,606.0,294.0,5.0,554.0
2023-01-27 00:00,43.0,2340.0,501.0,272.0,5.0,544.0
2023-01-27 01:00,40.0,2112.0,508.0,290.0,5.0,594.0
2023-01-27 02:00,37.0,1740.0,529.0,282.0,1.0,605.0
2023-01-27 03:00,37.0,1493.0,585.0,291.0,0.0,640.0
2023-01-27 04:00,38.0,1254.0,707.0,395.0,0.0,762.0
2023-01-27 05:00,39.0,1095.0,735.0,453.0,0.0,924.0
2023-01-27 06:00,49.0,956.0,803.0,606.0,0.0,1075.0
2023-01-27 07:00,60.0,757.0,802.0,654.0,20.0,1066.0
2023-01-27 08:00,65.0,590.0,817.0,670.0,159.0,1078.0
2023-01-27 09:00,63.0,443.0,798.0,665.0,380.0,1026.0
2023-01-27 10:00,61.0,225.0,779.0,654.0,588.0,1011.0
2023-01-27 11:00,61.0,159.0,770.0,623.0,694.0,1061.0
2023-01-27 12:00,61.0,136.0,777.0,609.0,651.0,1028.0
2023-01-27 13:00,61.0,108.0,772.0,669.0,526.0,1091.0
2023-01-27 14:00,61.0,108.0,774.0,649.0,246.0,1032.0
2023-01-27 15:00,63.0,134.0,787.0,685.0,37.0,1132.0
2023-01-27 16:00,63.0,181.0,803.0,691.0,0.0,1128.0
2023-01-27 17:00,61.0,278.0,807.0,644.0,0.0,1091.0
2023-01-27 18:00,60.0,386.0,770.0,626.0,0.0,1062.0
2023-01-27 19:00,56.0,472.0,761.0,561.0,0.0,1034.0
2023-01-27 20:00,52.0,528.0,748.0,496.0,0.0,896.0
2023-01-27 21:00,50.0,585.0,706.0,463.0,0.0,1025.0
2023-01-27 22:00,52.0,686.0,711.0,446.0,0.0,997.0
2023-01-27 23:00,54.0,750.0,706.0,469.0,0.0,883.0
2023-01-28 00:00,42.0,829.0,667.0,398.0,0.0,802.0
2023-01-28 01:00,42.0,956.0,662.0,428.0,0.0,791.0
2023-01-28 02:00,40.0,1170.0,663.0,362.0,0.0,789.0
2023-01-28 03:00,40.0,1351.0,668.0,364.0,0.0,844.0
2023-01-28 04:00,39.0,1537.0,697.0,369.0,0.0,952.0
2023-01-28 05:00,40.0,1770.0,819.0,501.0,0.0,832.0
2023-01-28 06:00,48.0,1942.0,886.0,534.0,0.0,942.0
2023-01-28 07:00,54.0,2147.0,873.0,485.0,16.0,1029.0
2023-01-28 08:00,56.0,2189.0,931.0,458.0,74.0,1050.0
2023-01-28 09:00,56.0,2356.0,931.0,471.0,143.0,938.0
2023-01-28 10:00,57.0,2483.0,915.0,446.0,244.0,924.0
2023-01-28 11:00,57.0,2699.0,912.0,426.0,260.0,939.0
2023-01-28 12:00,54.0,2818.0,880.0,420.0,251.0,930.0
2023-01-28 13:00,54.0,2659.0,848.0,415.0,203.0,935.0
2023-01-28 14:00,54.0,2554.0,829.0,417.0,120.0,1030.0
2023-01-28 15:00,55.0,2721.0,867.0,436.0,25.0,1048.0
2023-01-28 16:00,55.0,2885.0,875.0,439.0,0.0,1027.0
2023-01-28 17:00,49.0,2912.0,881.0,431.0,0.0,967.0
2023-01-28 18:00,44.0,2944.0,799.0,369.0,0.0,1045.0
2023-01-28 19:00,43.0,2892.0,846.0,329.0,0.0,915.0
2023-01-28 20:00,42.0,2934.0,723.0,309.0,0.0,803.0
2023-01-28 21:00,41.0,2992.0,711.0,305.0,0.0,833.0
2023-01-28 22:00,42.0,2978.0,718.0,298.0,0.0,771.0
2023-01-28 23:00,39.0,2961.0,585.0,227.0,5.0,649.0
2023-01-29 00:00,34.0,2929.0,581.0,206.0,5.0,509.0
2023-01-29 01:00,31.0,2424.0,673.0,198.0,5.0,516.0
2023-01-29 02:00,27.0,2715.0,626.0,194.0,5.0,482.0
2023-01-29 03:00,28.0,2702.0,525.0,194.0,5.0,479.0
2023-01-29 04:00,26.0,2652.0,454.0,189.0,1.0,528.0
2023-01-29 05:00,27.0,2546.0,563.0,225.0,0.0,511.0
2023-01-29 06:00,27.0,2528.0,721.0,216.0,0.0,458.0
2023-01-29 07:00,26.0,2394.0,761.0,199.0,12.0,503.0
2023-01-29 08:00,24.0,2542.0,811.0,190.0,80.0,507.0
2023-01-29 09:00,25.0,3278.0,776.0,215.0,173.0,499.0
2023-01-29 10:00,25.0,3562.0,757.0,201.0,243.0,525.0
2023-01-29 11:00,25.0,4246.0,671.0,186.0,230.0,496.0
2023-01-29 12:00,24.0,4449.0,664.0,193.0,190.0,507.0
2023-01-29 13:00,24.0,4608.0,616.0,182.0,112.0,504.0
2023-01-29 14:00,26.0,4739.0,614.0,188.0,50.0,526.0
2023-01-29 15:00,25.0,4899.0,658.0,190.0,13.0,535.0
2023-01-29 16:00,24.0,4809.0,814.0,189.0,5.0,482.0
2023-01-29 17:00,25.0,5297.0,683.0,191.0,1.0,491.0
2023-01-29 18:00,25.0,5396.0,579.0,179.0,0.0,479.0
2023-01-29 19:00,25.0,5569.0,513.0,183.0,0.0,466.0
2023-01-29 20:00,26.0,5853.0,485.0,178.0,0.0,500.0
2023-01-29 21:00,26.0,5900.0,554.0,160.0,0.0,480.0
2023-01-29 22:00,24.0,5744.0,609.0,133.0,0.0,510.0
2023-01-29 23:00,21.0,5623.0,679.0,126.0,0.0,489.0
2023-01-30 00:00,18.0,5413.0,504.0,120.0,0.0,376.0
2023-01-30 01:00,20.0,5300.0,516.0,116.0,0.0,371.0
2023-01-30 02:00,20.0,5301.0,550.0,116.0,0.0,380.0
2023-01-30 03:00,27.0,5340.0,560.0,140.0,0.0,425.0
2023-01-30 04:00,33.0,5569.0,579.0,160.0,0.0,488.0
2023-01-30 05:00,36.0,5578.0,697.0,201.0,1.0,609.0
2023-01-30 06:00,37.0,5706.0,858.0,297.0,3.0,627.0
2023-01-30 07:00,38.0,5621.0,904.0,302.0,21.0,686.0
2023-01-30 08:00,34.0,5356.0,783.0,247.0,114.0,646.0
2023-01-30 09:00,35.0,5549.0,792.0,245.0,317.0,611.0
2023-01-30 10:00,36.0,5639.0,796.0,233.0,440.0,589.0
2023-01-30 11:00,37.0,5809.0,796.0,249.0,525.0,543.0
2023-01-30 12:00,37.0,5938.0,840.0,278.0,549.0,553.0
2023-01-30 13:00,37.0,5880.0,799.0,232.0,449.0,586.0
2023-01-30 14:00,38.0,5992.0,908.0,281.0,223.0,564.0
2023-01-30 15:00,38.0,6001.0,839.0,267.0,43.0,591.0
2023-01-30 16:00,37.0,6002.0,778.0,241.0,5.0,571.0
2023-01-30 17:00,37.0,5935.0,780.0,231.0,5.0,579.0
2023-01-30 18:00,37.0,5891.0,776.0,277.0,5.0,574.0
2023-01-30 19:00,40.0,5935.0,779.0,268.0,5.0,610.0
2023-01-30 20:00,39.0,5854.0,779.0,237.0,5.0,575.0
2023-01-30 21:00,35.0,5587.0,638.0,264.0,2.0,491.0
2023-01-30 22:00,35.0,5201.0,619.0,235.0,5.0,435.0
2023-01-30 23:00,34.0,4894.0,616.0,224.0,5.0,448.0
2023-01-31 00:00,29.0,4590.0,616.0,196.0,5.0,359.0
2023-01-31 01:00,29.0,4185.0,668.0,193.0,1.0,364.0
2023-01-31 02:00,28.0,3788.0,706.0,190.0,0.0,358.0
2023-01-31 03:00,27.0,3388.0,727.0,196.0,0.0,359.0
2023-01-31 04:00,25.0,3234.0,793.0,253.0,0.0,346.0
2023-01-31 05:00,30.0,3070.0,765.0,306.0,0.0,390.0
2023-01-31 06:00,37.0,3277.0,682.0,406.0,0.0,462.0
2023-01-31 07:00,44.0,3525.0,705.0,416.0,7.0,498.0
2023-01-31 08:00,43.0,3678.0,721.0,335.0,33.0,468.0
2023-01-31 09:00,43.0,4122.0,820.0,391.0,77.0,474.0
2023-01-31 10:00,45.0,4639.0,896.0,345.0,114.0,477.0
2023-01-31 11:00,48.0,5000.0,871.0,367.0,154.0,528.0
2023-01-31 12:00,48.0,5394.0,931.0,331.0,171.0,561.0
2023-01-31 13:00,49.0,5733.0,872.0,365.0,109.0,583.0
2023-01-31 14:00,48.0,5673.0,872.0,318.0,78.0,578.0
2023-01-31 15:00,49.0,5823.0,914.0,334.0,18.0,580.0
2023-01-31 16:00,48.0,5864.0,909.0,335.0,5.0,573.0
2023-01-31 17:00,49.0,5890.0,924.0,354.0,1.0,549.0
2023-01-31 18:00,49.0,5948.0,901.0,338.0,5.0,535.0
2023-01-31 19:00,48.0,5947.0,893.0,336.0,1.0,543.0
2023-01-31 20:00,47.0,5944.0,841.0,281.0,5.0,505.0
2023-01-31 21:00,46.0,5798.0,866.0,229.0,5.0,464.0
2023-01-31 22:00,47.0,5948.0,842.0,247.0,1.0,430.0
2023-01-31 23:00,48.0,5883.0,757.0,261.0,0.0,476.0
2023-02-01 00:00,49.0,5838.0,769.0,261.0,0.0,404.0
2023-02-01 01:00,49.0,5675.0,765.0,246.0,0.0,420.0
2023-02-01 02:00,41.0,5469.0,728.0,238.0,0.0,427.0
2023-02-01 03:00,38.0,5347.0,764.0,236.0,0.0,440.0
2023-02-01 04:00,39.0,5159.0,785.0,225.0,0.0,513.0
2023-02-01 05:00,39.0,5160.0,804.0,298.0,0.0,504.0
2023-02-01 06:00,49.0,4907.0,826.0,369.0,0.0,533.0
2023-02-01 07:00,53.0,4816.0,989.0,396.0,15.0,538.0
2023-02-01 08:00,51.0,4954.0,878.0,404.0,111.0,516.0
2023-02-01 09:00,52.0,4921.0,949.0,426.0,227.0,534.0
2023-02-01 10:00,51.0,5027.0,972.0,422.0,375.0,532.0
2023-02-01 11:00,51.0,5192.0,933.0,381.0,327.0,537.0
2023-02-01 12:00,50.0,5326.0,934.0,334.0,255.0,535.0
2023-02-01 13:00,50.0,5518.0,947.0,330.0,242.0,533.0
2023-02-01 14:00,50.0,5701.0,933.0,329.0,135.0,534.0
2023-02-01 15:00,51.0,5783.0,925.0,335.0,29.0,516.0
2023-02-01 16:00,51.0,5505.0,841.0,337.0,3.0,502.0
2023-02-01 17:00,52.0,5445.0,898.0,344.0,0.0,508.0
2023-02-01 18:00,52.0,5484.0,944.0,349.0,1.0,506.0
2023-02-01 19:00,50.0,5447.0,872.0,307.0,5.0,488.0
2023-02-01 20:00,47.0,5092.0,896.0,312.0,1.0,473.0
2023-02-01 21:00,48.0,4293.0,951.0,268.0,0.0,499.0
2023-02-01 22:00,47.0,3849.0,860.0,257.0,0.0,496.0
2023-02-01 23:00,47.0,3900.0,750.0,250.0,0.0,396.0
2023-02-02 00:00,47.0,3730.0,752.0,253.0,0.0,385.0
2023-02-02 01:00,47.0,3514.0,707.0,255.0,0.0,391.0
2023-02-02 02:00,39.0,3192.0,706.0,253.0,0.0,392.0
2023-02-02 03:00,38.0,2912.0,846.0,256.0,0.0,401.0
