UTC time,biomass,hydro,coal,nat_gas,nuclear,unknown,wind,solar
2019-01-08 17:00:00+00:00,1490,866,2316,21848,6826,59,8386,0
2019-01-08 17:30:00+00:00,1511,888,2262,21914,6833,63,8382,0
2019-01-08 18:00:00+00:00,1506,833,2235,21810,6832,44,8209,0
2019-01-08 18:30:00+00:00,1498,831,2107,21749,6839,44,8124,0
2019-01-08 19:00:00+00:00,1522,890,2207,21727,6835,43,7977,0
2019-01-08 19:30:00+00:00,1570,796,2408,21326,6838,43,7610,0
2019-01-08 20:00:00+00:00,1577,707,2368,20432,6835,44,7520,0
2019-01-08 20:30:00+00:00,1598,466,1944,20109,6835,42,7283,0
2019-01-08 21:00:00+00:00,1632,447,1533,19204,6838,47,6804,0
2019-01-08 21:30:00+00:00,1625,443,969,17628,6841,44,6593,0
2019-01-08 22:00:00+00:00,1536,342,6,17132,6837,45,6572,0
2019-01-08 22:30:00+00:00,1059,342,0,15761,6849,43,6200,0
2019-01-08 23:00:00+00:00,1189,341,0,13739,6837,43,6129,0
2019-01-08 23:30:00+00:00,1120,341,0,13183,6845,64,6201,0
2019-01-09 00:00:00+00:00,1075,317,3,12618,6836,41,6066,0
2019-01-09 00:30:00+00:00,1018,307,0,12930,6843,49,5922,0
2019-01-09 01:00:00+00:00,999,307,0,13222,6845,40,5849,0
2019-01-09 01:30:00+00:00,1037,276,16,12919,6840,40,5671,0
2019-01-09 02:00:00+00:00,1087,266,40,12658,6710,41,5650,0
2019-01-09 02:30:00+00:00,1077,263,63,13122,6693,41,5614,0
2019-01-09 03:00:00+00:00,1070,264,88,13025,6715,43,5400,0
2019-01-09 03:30:00+00:00,1013,262,125,13021,6592,44,5187,0
2019-01-09 04:00:00+00:00,1073,239,198,13053,6476,44,4939,0
2019-01-09 04:30:00+00:00,1020,244,354,13502,6476,42,4692,0
2019-01-09 05:00:00+00:00,1035,243,506,13878,6472,42,4659,0
2019-01-09 05:30:00+00:00,988,271,713,14169,6474,41,4586,0
2019-01-09 06:00:00+00:00,972,272,1083,15173,6476,41,4529,0
2019-01-09 06:30:00+00:00,1075,290,1639,17465,6482,40,4500,0
2019-01-09 07:00:00+00:00,1154,436,2606,20674,6640,40,4509,0
2019-01-09 07:30:00+00:00,1410,574,3277,22952,6679,43,4501,0
2019-01-09 08:00:00+00:00,1829,527,3965,23331,6678,46,4422,15
2019-01-09 08:30:00+00:00,2187,504,4191,23023,6686,45,4262,264
2019-01-09 09:00:00+00:00,2315,492,4198,22979,6670,46,4244,685
2019-01-09 09:30:00+00:00,2593,721,4263,23069,6666,44,4046,1500
2019-01-09 10:00:00+00:00,2489,616,4154,22999,6671,44,3978,2260
2019-01-09 10:30:00+00:00,2586,553,4202,22907,6675,44,3873,2840
2019-01-09 11:00:00+00:00,2605,436,4105,22475,6656,45,3860,3170
2019-01-09 11:30:00+00:00,2586,419,4040,22532,6660,43,3726,3680
2019-01-09 12:00:00+00:00,2616,407,3870,22467,6654,43,3630,3360
2019-01-09 12:30:00+00:00,2629,392,3915,22543,6667,42,3754,3190
2019-01-09 13:00:00+00:00,2372,357,4022,22384,6654,41,3834,2810
2019-01-09 13:30:00+00:00,2381,355,4118,22132,6659,40,3529,2330
2019-01-09 14:00:00+00:00,2394,355,4229,22398,6524,41,3786,1790
2019-01-09 14:30:00+00:00,2382,360,4591,22569,6465,42,3735,1180
2019-01-09 15:00:00+00:00,2341,366,4836,22891,6457,43,3841,640
2019-01-09 15:30:00+00:00,2474,418,4850,23458,6461,44,3710,214
2019-01-09 16:00:00+00:00,2492,493,5762,23574,6464,46,3370,31
2019-01-09 16:30:00+00:00,2575,906,6051,23718,6466,44,3574,3
2019-01-09 17:00:00+00:00,2605,912,5973,24074,6458,102,3476,1
2019-01-09 17:30:00+00:00,2486,758,6066,24410,6456,122,3605,0
2019-01-09 18:00:00+00:00,2485,641,5884,24370,6455,53,3642,0
2019-01-09 18:30:00+00:00,2584,638,6010,23996,6464,41,3618,0
2019-01-09 19:00:00+00:00,2647,581,5791,23784,6462,43,3656,0
2019-01-09 19:30:00+00:00,2684,553,5798,23523,6458,44,3782,0
2019-01-09 20:00:00+00:00,2803,477,5427,23225,6468,42,3651,0
2019-01-09 20:30:00+00:00,2704,476,4412,23135,6454,44,3674,0
2019-01-09 21:00:00+00:00,2722,434,3197,22514,6460,43,3447,0
2019-01-09 21:30:00+00:00,2598,396,2939,20838,6462,44,3291,0
2019-01-09 22:00:00+00:00,2698,369,2114,20021,6466,44,3160,0
2019-01-09 22:30:00+00:00,2808,322,1769,19153,6467,44,3150,0
2019-01-09 23:00:00+00:00,2386,282,631,18203,6472,44,2995,0
2019-01-09 23:30:00+00:00,1784,279,681,17328,6466,42,2938,0
2019-01-10 00:00:00+00:00,1316,273,709,17004,6474,43,2814,0
2019-01-10 00:30:00+00:00,1322,260,650,17022,6469,42,2782,0
2019-01-10 01:00:00+00:00,1332,257,757,16824,6469,40,2613,0
2019-01-10 01:30:00+00:00,1322,239,756,17036,6455,40,2504,0
2019-01-10 02:00:00+00:00,1370,236,815,16434,6459,40,2605,0
2019-01-10 02:30:00+00:00,1390,228,730,16524,6569,40,2687,0
2019-01-10 03:00:00+00:00,1347,229,551,16248,6633,41,2528,0
2019-01-10 03:30:00+00:00,1336,229,537,16115,6648,43,2535,0
2019-01-10 04:00:00+00:00,1322,228,533,15826,6665,44,2487,0
2019-01-10 04:30:00+00:00,1325,232,556,16024,6672,43,2453,0
2019-01-10 05:00:00+00:00,1331,260,925,16552,6655,43,2509,0
2019-01-10 05:30:00+00:00,1338,277,1447,16908,6662,43,2221,0
2019-01-10 06:00:00+00:00,1631,336,3026,18546,6651,44,2191,0
2019-01-10 06:30:00+00:00,2006,352,4625,20349,6672,40,2248,0
2019-01-10 07:00:00+00:00,2140,499,5627,22391,6663,40,2335,0
2019-01-10 07:30:00+00:00,2360,635,6361,24099,6659,43,2618,0
2019-01-10 08:00:00+00:00,2546,577,6152,24450,6663,41,2681,2
2019-01-10 08:30:00+00:00,2827,566,6098,24703,6661,42,2673,64
2019-01-10 09:00:00+00:00,2723,560,6494,24850,6662,46,2697,116
2019-01-10 09:30:00+00:00,2727,775,6592,24885,6655,47,2625,457
2019-01-10 10:00:00+00:00,2728,768,6614,24976,6654,46,2379,791
2019-01-10 10:30:00+00:00,2699,745,6631,24977,6645,45,2253,924
2019-01-10 11:00:00+00:00,2702,567,6659,24949,6663,43,2271,997
2019-01-10 11:30:00+00:00,2702,429,6669,24934,6486,43,2335,1100
2019-01-10 12:00:00+00:00,2704,721,6650,24923,6452,43,2507,1150
2019-01-10 12:30:00+00:00,2726,644,6219,25044,6445,41,2570,1070
2019-01-10 13:00:00+00:00,2719,720,6629,25111,6448,40,2968,922
2019-01-10 13:30:00+00:00,2725,724,6678,24689,6453,40,2877,742
2019-01-10 14:00:00+00:00,2723,690,6689,25029,6449,40,2878,503
2019-01-10 14:30:00+00:00,2702,715,6713,25292,6560,41,3187,312
2019-01-10 15:00:00+00:00,2716,437,6252,24596,6665,41,3619,150
2019-01-10 15:30:00+00:00,2746,519,6034,24524,6671,59,3895,40
2019-01-10 16:00:00+00:00,2758,597,6017,24534,6669,65,4079,3
2019-01-10 16:30:00+00:00,2759,787,5943,24351,6670,95,3853,0
2019-01-10 17:00:00+00:00,2775,845,5993,24998,6675,143,3830,0
2019-01-10 17:30:00+00:00,2778,849,6386,25071,6680,139,3988,0
2019-01-10 18:00:00+00:00,2789,1025,6007,24809,6674,74,4240,1
2019-01-10 18:30:00+00:00,2801,976,5845,24773,6674,72,4411,0
2019-01-10 19:00:00+00:00,2802,809,5797,24280,6675,70,4382,1
2019-01-10 19:30:00+00:00,2839,663,5069,24394,6674,67,4422,0
2019-01-10 20:00:00+00:00,2862,633,4436,23971,6663,67,4710,0
2019-01-10 20:30:00+00:00,2825,433,3436,23711,6682,67,4986,0
2019-01-10 21:00:00+00:00,2859,374,2748,22800,6666,67,4931,0
2019-01-10 21:30:00+00:00,2809,341,1865,21712,6672,68,5004,0
2019-01-10 22:00:00+00:00,2863,279,1206,19766,6679,71,4876,0
2019-01-10 22:30:00+00:00,2577,261,1114,18044,6677,71,5029,0
2019-01-10 23:00:00+00:00,1898,230,607,16588,6676,70,5205,0
2019-01-10 23:30:00+00:00,1080,212,324,15711,6678,70,4954,0
2019-01-11 00:00:00+00:00,1023,210,3,15025,6679,70,4968,0
2019-01-11 00:30:00+00:00,1013,210,0,15289,6680,68,5005,0
2019-01-11 01:00:00+00:00,1008,201,0,15244,6679,68,5074,0
2019-01-11 01:30:00+00:00,1006,190,0,14849,6670,67,4971,0
2019-01-11 02:00:00+00:00,1056,187,0,14607,6667,67,4970,0
2019-01-11 02:30:00+00:00,1059,184,0,14705,6668,67,5186,0
2019-01-11 03:00:00+00:00,1093,185,0,14136,6670,67,4938,0
2019-01-11 03:30:00+00:00,1006,183,0,13782,6672,69,4720,0
2019-01-11 04:00:00+00:00,1009,181,0,14320,6672,68,4958,0
2019-01-11 04:30:00+00:00,1004,182,0,13890,6681,69,4830,0
2019-01-11 05:00:00+00:00,1141,210,122,14986,6687,69,4822,0
2019-01-11 05:30:00+00:00,1233,210,310,15975,6692,70,4717,0
2019-01-11 06:00:00+00:00,1933,273,708,17219,6689,70,4653,0
2019-01-11 06:30:00+00:00,2527,340,1762,18702,6695,68,4631,0
2019-01-11 07:00:00+00:00,2591,451,2307,21992,6695,67,4730,0
2019-01-11 07:30:00+00:00,2751,456,3410,24244,6685,74,4650,0
2019-01-11 08:00:00+00:00,2763,577,3977,24527,6696,67,4374,3
2019-01-11 08:30:00+00:00,2731,681,4038,24920,6683,67,4171,68
2019-01-11 09:00:00+00:00,2724,817,4262,24742,6309,67,4089,155
2019-01-11 09:30:00+00:00,2748,632,4363,24854,6122,73,4049,463
2019-01-11 10:00:00+00:00,2721,595,4310,24668,6132,70,3895,769
2019-01-11 10:30:00+00:00,2753,610,4293,24773,6128,72,3686,1040
2019-01-11 11:00:00+00:00,2751,461,4224,24627,6216,70,3684,1230
2019-01-11 11:30:00+00:00,2744,460,4335,24494,6233,70,3384,1420
2019-01-11 12:00:00+00:00,2727,458,4233,24116,6385,70,3190,1420
2019-01-11 12:30:00+00:00,2746,449,3679,24394,6448,70,3238,1380
2019-01-11 13:00:00+00:00,2742,450,3445,24205,6459,69,3419,1170
2019-01-11 13:30:00+00:00,2737,451,3258,24073,6343,68,3503,903
2019-01-11 14:00:00+00:00,2739,451,3682,24078,6334,68,3446,624
2019-01-11 14:30:00+00:00,2708,467,3858,24143,6338,67,3529,442
2019-01-11 15:00:00+00:00,2742,485,4165,24246,6337,67,3732,225
2019-01-11 15:30:00+00:00,2705,614,4505,24370,6342,69,3915,63
2019-01-11 16:00:00+00:00,2744,664,3588,23875,6580,76,4200,3
2019-01-11 16:30:00+00:00,2814,773,3859,24788,6595,72,4405,0
2019-01-11 17:00:00+00:00,2790,895,4236,24800,6585,72,4780,0
2019-01-11 17:30:00+00:00,2827,809,3644,25075,6559,73,4805,0
2019-01-11 18:00:00+00:00,2665,807,3581,24913,6549,72,4981,0
2019-01-11 18:30:00+00:00,2623,660,3615,25000,6569,73,5420,0
2019-01-11 19:00:00+00:00,2595,535,3698,23673,6585,72,5881,0
2019-01-11 19:30:00+00:00,2483,501,3408,22326,6369,71,5951,0
2019-01-11 20:00:00+00:00,2168,456,3092,21596,6366,107,6400,0
2019-01-11 20:30:00+00:00,2206,463,1803,20550,6318,67,6990,0
2019-01-11 21:00:00+00:00,2194,385,1609,19122,6318,67,7468,0
2019-01-11 21:30:00+00:00,2206,329,1201,17960,6124,68,7994,0
2019-01-11 22:00:00+00:00,2196,303,703,15728,6156,68,8144,0
2019-01-11 22:30:00+00:00,2040,270,643,14145,6247,70,8778,0
2019-01-11 23:00:00+00:00,1575,217,765,10378,6233,71,8895,0
2019-01-11 23:30:00+00:00,1336,206,455,7727,6218,71,9041,0
2019-01-12 00:00:00+00:00,1330,205,349,7134,6336,70,8759,0
2019-01-12 00:30:00+00:00,1310,205,304,7199,6346,71,8554,0
2019-01-12 01:00:00+00:00,1308,185,391,7065,6335,70,8909,0
2019-01-12 01:30:00+00:00,1291,181,436,5975,6325,69,9112,0
2019-01-12 02:00:00+00:00,1138,169,293,5483,6279,69,9568,0
2019-01-12 02:30:00+00:00,1158,156,329,5351,6169,67,9716,0
2019-01-12 03:00:00+00:00,1152,150,391,4968,6151,67,9804,0
2019-01-12 03:30:00+00:00,1129,150,473,4444,6137,67,10225,0
2019-01-12 04:00:00+00:00,973,148,472,4235,6277,67,10203,0
2019-01-12 04:30:00+00:00,1028,146,454,4100,6327,67,10307,0
2019-01-12 05:00:00+00:00,1010,148,426,4023,6130,67,10335,0
2019-01-12 05:30:00+00:00,1095,174,411,4086,6083,69,10476,0
2019-01-12 06:00:00+00:00,1053,209,452,4199,6059,68,10792,0
2019-01-12 06:30:00+00:00,1125,225,386,4724,6051,69,10978,0
2019-01-12 07:00:00+00:00,969,258,282,6936,6037,67,11218,0
2019-01-12 07:30:00+00:00,1109,279,481,7566,6131,67,11253,0
2019-01-12 08:00:00+00:00,1094,330,483,9303,6207,67,11200,8
2019-01-12 08:30:00+00:00,1111,351,515,11026,6194,67,11189,73
2019-01-12 09:00:00+00:00,1107,394,499,11537,6024,67,11228,105
2019-01-12 09:30:00+00:00,1117,434,495,11975,5985,67,11305,155
2019-01-12 10:00:00+00:00,1111,417,508,11892,5990,69,11561,266
2019-01-12 10:30:00+00:00,1110,407,513,11739,5989,69,11603,369
2019-01-12 11:00:00+00:00,1118,375,503,11636,5987,70,11850,480
2019-01-12 11:30:00+00:00,1115,375,458,11529,5995,70,11489,569
2019-01-12 12:00:00+00:00,1117,366,508,11990,5983,70,11712,639
2019-01-12 12:30:00+00:00,1110,489,506,11707,5770,70,11835,627
2019-01-12 13:00:00+00:00,1103,367,501,11453,5760,70,11603,588
2019-01-12 13:30:00+00:00,1083,356,508,11324,5768,68,11399,510
2019-01-12 14:00:00+00:00,1086,369,506,11036,5917,70,11663,466
2019-01-12 14:30:00+00:00,1079,400,502,10588,5970,67,11367,338
2019-01-12 15:00:00+00:00,1089,387,516,11107,5981,67,11255,187
2019-01-12 15:30:00+00:00,1087,387,808,11695,5863,67,11486,62
2019-01-12 16:00:00+00:00,1073,386,1007,12298,5861,68,11517,3
2019-01-12 16:30:00+00:00,1085,676,1014,13502,5904,69,11797,0
2019-01-12 17:00:00+00:00,1084,618,1006,14348,5897,75,11891,0
2019-01-12 17:30:00+00:00,1086,502,1019,14299,5898,107,11865,0
2019-01-12 18:00:00+00:00,1088,488,1010,14176,5901,106,11957,0
2019-01-12 18:30:00+00:00,1087,465,1010,14217,6144,75,11799,0
2019-01-12 19:00:00+00:00,1083,461,1007,13904,6150,71,11548,0
2019-01-12 19:30:00+00:00,1082,441,1008,12567,6145,70,11193,0
2019-01-12 20:00:00+00:00,1082,427,411,11988,6143,70,10984,0
2019-01-12 20:30:00+00:00,1061,406,264,11138,6148,67,11051,0
2019-01-12 21:00:00+00:00,1113,399,7,10111,6137,67,10836,0
2019-01-12 21:30:00+00:00,1316,381,0,9631,6151,67,10524,0
2019-01-12 22:00:00+00:00,1406,329,0,8739,6175,67,10334,0
2019-01-12 22:30:00+00:00,1406,323,0,7994,6148,68,10360,0
2019-01-12 23:00:00+00:00,1158,323,0,6304,6029,68,10309,0
2019-01-12 23:30:00+00:00,1104,306,0,4714,5911,72,10071,0
2019-01-13 00:00:00+00:00,1063,311,0,4892,5917,71,10028,0
2019-01-13 00:30:00+00:00,1075,304,0,4976,5892,70,9779,0
2019-01-13 01:00:00+00:00,1074,249,0,5269,5881,70,9828,0
2019-01-13 01:30:00+00:00,1154,241,0,4759,6020,69,9766,0
2019-01-13 02:00:00+00:00,1214,223,0,4514,6095,68,9608,0
2019-01-13 02:30:00+00:00,1205,228,0,4549,6084,68,9623,0
2019-01-13 03:00:00+00:00,1351,230,0,4428,6087,67,9811,0
2019-01-13 03:30:00+00:00,1308,231,0,4313,6076,67,9731,0
2019-01-13 04:00:00+00:00,1259,236,0,3839,6068,67,9687,0
2019-01-13 04:30:00+00:00,1197,253,0,3670,6015,67,9568,0
2019-01-13 05:00:00+00:00,1212,277,0,3763,5842,67,9628,0
2019-01-13 05:30:00+00:00,1174,283,0,3857,5832,68,9642,0
2019-01-13 06:00:00+00:00,1361,290,0,4080,5825,68,9782,0
2019-01-13 06:30:00+00:00,1493,293,0,4220,5828,68,9784,0
2019-01-13 07:00:00+00:00,1482,325,89,4154,5825,70,9903,0
2019-01-13 07:30:00+00:00,1452,324,229,4255,5826,68,10260,0
2019-01-13 08:00:00+00:00,1368,377,231,4915,5825,68,10368,0
2019-01-13 08:30:00+00:00,1369,395,526,5541,5874,67,10388,24
2019-01-13 09:00:00+00:00,1417,418,719,5902,6008,67,10623,142
2019-01-13 09:30:00+00:00,1414,421,906,6822,6058,67,10874,296
2019-01-13 10:00:00+00:00,1416,458,987,7616,6049,67,11039,519
2019-01-13 10:30:00+00:00,1413,495,1056,7995,6053,67,11032,815
2019-01-13 11:00:00+00:00,1117,475,1267,8301,6044,68,11302,1090
2019-01-13 11:30:00+00:00,1115,474,1489,8535,5880,71,11151,1320
2019-01-13 12:00:00+00:00,1119,486,1481,8859,5866,69,11413,1450
2019-01-13 12:30:00+00:00,1117,463,1507,9029,5810,69,11268,1380
2019-01-13 13:00:00+00:00,1117,459,1447,9142,5803,68,11431,1240
2019-01-13 13:30:00+00:00,1113,451,1260,9202,5812,68,11364,1080
2019-01-13 14:00:00+00:00,1112,450,1336,9122,5812,68,11362,762
2019-01-13 14:30:00+00:00,1110,442,1324,9422,5874,68,11419,459
2019-01-13 15:00:00+00:00,1110,444,1259,9550,5990,69,11298,234
2019-01-13 15:30:00+00:00,1110,465,1218,10267,6049,68,11593,61
2019-01-13 16:00:00+00:00,1101,480,1238,11022,6052,67,11524,3
2019-01-13 16:30:00+00:00,1111,473,1018,13383,6040,78,11823,0
2019-01-13 17:00:00+00:00,1106,509,1505,13920,6039,73,11989,0
2019-01-13 17:30:00+00:00,1112,509,1350,13906,6024,75,11967,0
2019-01-13 18:00:00+00:00,1113,528,1250,13580,6022,75,11851,0
2019-01-13 18:30:00+00:00,1118,516,855,13375,6010,74,11781,0
2019-01-13 19:00:00+00:00,1118,518,892,13070,6013,72,11695,0
2019-01-13 19:30:00+00:00,1112,502,864,12352,6007,71,11470,0
2019-01-13 20:00:00+00:00,1120,507,554,11791,5997,71,11417,0
2019-01-13 20:30:00+00:00,1111,500,422,10410,5987,69,11162,0
2019-01-13 21:00:00+00:00,1100,588,442,9334,5975,70,10768,0
2019-01-13 21:30:00+00:00,1053,618,365,8499,5968,68,10466,0
2019-01-13 22:00:00+00:00,1052,549,12,7907,5953,85,10018,0
2019-01-13 22:30:00+00:00,1167,547,0,6630,5948,67,9603,0
2019-01-13 23:00:00+00:00,1396,544,0,5974,5945,67,9342,0
2019-01-13 23:30:00+00:00,1419,543,0,5988,5921,68,9184,0
2019-01-14 00:00:00+00:00,1414,530,0,5792,5693,67,9044,0
2019-01-14 00:30:00+00:00,1417,543,0,6533,5598,68,9300,0
2019-01-14 01:00:00+00:00,1416,381,0,6785,5592,68,9225,0
2019-01-14 01:30:00+00:00,1414,375,0,6535,5611,69,9040,0
2019-01-14 02:00:00+00:00,1418,376,0,6439,5601,70,8974,0
2019-01-14 02:30:00+00:00,1418,375,0,6139,5615,69,8887,0
2019-01-14 03:00:00+00:00,1419,375,9,5821,5605,67,8734,0
2019-01-14 03:30:00+00:00,1420,391,28,5536,5598,67,8372,0
2019-01-14 04:00:00+00:00,1446,411,59,5693,5602,67,7980,0
2019-01-14 04:30:00+00:00,1480,412,129,6237,5594,67,7781,0
2019-01-14 05:00:00+00:00,1509,429,208,6813,5589,68,7545,0
2019-01-14 05:30:00+00:00,1527,427,389,7933,5594,71,7371,0
2019-01-14 06:00:00+00:00,1703,541,918,9992,5595,72,6672,0
2019-01-14 06:30:00+00:00,1602,543,1667,13723,5589,71,6171,0
2019-01-14 07:00:00+00:00,1676,544,2531,18020,5658,71,5998,0
2019-01-14 07:30:00+00:00,2307,541,3548,20361,5653,72,5571,0
2019-01-14 08:00:00+00:00,2375,627,4047,21459,5649,72,5361,15
2019-01-14 08:30:00+00:00,2314,639,4244,21957,5649,72,5416,222
2019-01-14 09:00:00+00:00,2331,752,3990,21827,5646,69,5096,627
2019-01-14 09:30:00+00:00,2284,792,4142,22109,5005,67,4708,1080
2019-01-14 10:00:00+00:00,2344,712,4358,22151,5004,82,4661,1390
2019-01-14 10:30:00+00:00,2322,604,4702,22199,5000,67,4261,1610
2019-01-14 11:00:00+00:00,2301,566,4707,22274,4996,76,4217,1620
2019-01-14 11:30:00+00:00,2275,526,4840,22143,5006,67,4203,1580
2019-01-14 12:00:00+00:00,2279,523,4676,22183,5000,67,4232,1590
2019-01-14 12:30:00+00:00,2280,547,4848,22173,4996,69,4438,1540
2019-01-14 13:00:00+00:00,2282,534,4739,22230,4995,71,4490,1390
2019-01-14 13:30:00+00:00,2283,491,4857,22286,5000,71,4548,1110
2019-01-14 14:00:00+00:00,2353,521,4622,22438,4987,69,4384,793
2019-01-14 14:30:00+00:00,2366,536,4544,22985,4997,69,4119,499
2019-01-14 15:00:00+00:00,2386,560,4736,23246,4992,69,3777,263
2019-01-14 15:30:00+00:00,2394,539,5034,23303,4999,68,4036,71
2019-01-14 16:00:00+00:00,2396,834,4851,23401,4995,67,4052,3
2019-01-14 16:30:00+00:00,2399,932,4703,23441,4990,67,4107,0
2019-01-14 17:00:00+00:00,2376,1008,5164,23708,4998,126,4343,1
2019-01-14 17:30:00+00:00,2381,1009,5196,23741,4997,145,4439,0
2019-01-14 18:00:00+00:00,2367,1000,4970,23547,5003,75,4933,0
2019-01-14 18:30:00+00:00,2344,889,4747,23500,4999,71,5225,0
2019-01-14 19:00:00+00:00,2364,754,4768,22994,5000,72,5648,1
2019-01-14 19:30:00+00:00,2376,752,4781,21866,5004,71,6391,0
2019-01-14 20:00:00+00:00,2347,617,4040,20292,5017,73,6637,0
2019-01-14 20:30:00+00:00,2120,596,3161,19922,5025,71,7207,0
2019-01-14 21:00:00+00:00,2243,475,2482,19118,5034,72,7921,0
2019-01-14 21:30:00+00:00,2241,439,1575,16876,5037,71,8479,0
2019-01-14 22:00:00+00:00,2036,420,998,15803,5048,70,9032,0
2019-01-14 22:30:00+00:00,1587,415,496,14302,5055,67,9422,0
2019-01-14 23:00:00+00:00,1422,411,10,11388,5067,67,9738,0
2019-01-14 23:30:00+00:00,1421,411,0,8770,5074,67,10134,0
2019-01-15 00:00:00+00:00,1422,413,0,8079,5077,67,9995,0
2019-01-15 00:30:00+00:00,1418,411,0,8320,5087,70,9849,0
2019-01-15 01:00:00+00:00,1426,411,0,8778,5093,68,9614,0
2019-01-15 01:30:00+00:00,1415,410,0,8796,5104,69,9573,0
2019-01-15 02:00:00+00:00,1414,390,0,8964,5118,71,9622,0
2019-01-15 02:30:00+00:00,1427,392,0,8825,5119,71,9583,0
2019-01-15 03:00:00+00:00,1429,393,0,8290,5129,70,9311,0
2019-01-15 03:30:00+00:00,1423,406,0,7850,5136,69,9186,0
2019-01-15 04:00:00+00:00,1423,411,0,7685,5136,71,9150,0
2019-01-15 04:30:00+00:00,1418,428,0,7679,5147,68,9198,0
2019-01-15 05:00:00+00:00,1423,433,173,8514,5145,68,9385,0
2019-01-15 05:30:00+00:00,1576,432,563,8591,5151,67,9691,0
2019-01-15 06:00:00+00:00,1753,477,919,9095,5165,67,10192,0
2019-01-15 06:30:00+00:00,2286,484,1133,11105,5156,67,10160,0
2019-01-15 07:00:00+00:00,2371,690,2070,13187,5164,67,10193,0
2019-01-15 07:30:00+00:00,2382,541,2200,16300,5162,77,10273,0
2019-01-15 08:00:00+00:00,2381,698,2550,17253,5158,70,10149,3
2019-01-15 08:30:00+00:00,2379,878,2763,17726,5163,69,9945,94
2019-01-15 09:00:00+00:00,2388,877,2705,17790,5191,72,9885,319
2019-01-15 09:30:00+00:00,2386,882,2670,17819,5189,70,9487,602
2019-01-15 10:00:00+00:00,2388,847,2630,18012,5200,69,9086,897
2019-01-15 10:30:00+00:00,2360,812,2899,18010,5201,67,9393,1150
2019-01-15 11:00:00+00:00,2403,784,2654,17652,5200,69,9371,1290
2019-01-15 11:30:00+00:00,2408,775,2543,17612,5211,67,9474,1390
2019-01-15 12:00:00+00:00,2404,709,2488,17833,5212,67,9482,1350
2019-01-15 12:30:00+00:00,2395,696,2354,18113,5214,67,9587,1240
2019-01-15 13:00:00+00:00,2400,698,2153,17757,5214,67,9605,992
2019-01-15 13:30:00+00:00,2157,598,2248,17835,5215,67,9688,853
2019-01-15 14:00:00+00:00,2206,581,2265,17903,5209,68,9878,675
2019-01-15 14:30:00+00:00,2346,582,2183,17864,5204,69,9987,497
2019-01-15 15:00:00+00:00,2377,643,2046,17630,5201,70,9665,272
2019-01-15 15:30:00+00:00,2379,672,2039,18140,5166,70,9525,88
2019-01-15 16:00:00+00:00,2329,827,2133,19000,5015,69,10163,6
2019-01-15 16:30:00+00:00,2330,811,2284,19197,5002,72,10098,0
2019-01-15 17:00:00+00:00,2348,839,2583,19445,5012,69,10385,0
2019-01-15 17:30:00+00:00,2341,839,2563,19826,5021,69,10639,1
2019-01-15 18:00:00+00:00,2346,819,2705,19473,5026,70,10522,0
2019-01-15 18:30:00+00:00,2310,764,2767,19868,5021,69,10379,0
2019-01-15 19:00:00+00:00,2351,767,2837,18717,5022,70,10238,0
2019-01-15 19:30:00+00:00,2327,661,2881,17664,5026,70,10048,0
2019-01-15 20:00:00+00:00,2325,543,2873,15833,5038,93,10333,0
2019-01-15 20:30:00+00:00,2348,514,2264,14808,5039,69,10323,0
2019-01-15 21:00:00+00:00,2335,499,2583,13194,5038,82,10010,0
2019-01-15 21:30:00+00:00,2330,499,2227,11983,5035,74,9597,0
2019-01-15 22:00:00+00:00,2156,498,1882,11361,5040,69,9474,0
2019-01-15 22:30:00+00:00,1552,463,1538,9963,5038,68,10044,0
2019-01-15 23:00:00+00:00,923,414,1202,8350,5039,74,10430,0
2019-01-15 23:30:00+00:00,794,422,820,7180,5040,67,10000,0
2019-01-16 00:00:00+00:00,796,425,831,6339,5035,67,9930,0
2019-01-16 00:30:00+00:00,791,424,808,6718,5047,67,10060,0
2019-01-16 01:00:00+00:00,804,405,590,7302,5038,67,9986,0
2019-01-16 01:30:00+00:00,772,401,557,7232,5032,68,10128,0
2019-01-16 02:00:00+00:00,781,401,562,6955,5035,110,9928,0
2019-01-16 02:30:00+00:00,773,402,560,6743,5036,111,10013,0
2019-01-16 03:00:00+00:00,775,399,557,6770,5035,75,10040,0
2019-01-16 03:30:00+00:00,778,405,580,6160,5035,70,10013,0
2019-01-16 04:00:00+00:00,795,405,607,6039,5036,72,9876,0
2019-01-16 04:30:00+00:00,818,404,628,5819,5030,72,10017,0
2019-01-16 05:00:00+00:00,791,403,778,5878,5034,69,10020,0
2019-01-16 05:30:00+00:00,843,402,975,6733,5031,68,9731,0
2019-01-16 06:00:00+00:00,896,509,1275,9490,5038,68,9700,0
2019-01-16 06:30:00+00:00,1025,546,2056,12001,5032,67,9426,0
2019-01-16 07:00:00+00:00,1461,684,2616,15075,5031,67,9344,0
2019-01-16 07:30:00+00:00,1526,716,3191,18287,5036,68,9433,0
2019-01-16 08:00:00+00:00,1593,710,3345,18870,5036,69,9158,0
2019-01-16 08:30:00+00:00,1582,712,3359,19356,5032,69,9087,20
2019-01-16 09:00:00+00:00,1588,691,3229,19442,5032,70,8877,93
