,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Wind Onshore,"('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Fossil Peat', 'Actual Aggregated')","('Fossil Peat', 'Actual Consumption')","('Hydro Pumped Storage', 'Actual Aggregated')","('Hydro Pumped Storage', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Run-of-river and poundage', 'Actual Consumption')","('Other', 'Actual Aggregated')","('Other', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')"
2019-02-19 05:30:00+00:00,728.0,102.0,298.0,340.0,0.0,136.0,0.0,1180.0,,,,,,,,,,,,,,,
2019-02-19 06:00:00+00:00,784.0,102.0,339.0,341.0,0.0,137.0,0.0,1220.0,,,,,,,,,,,,,,,
2019-02-19 06:30:00+00:00,848.0,99.0,344.0,337.0,16.0,138.0,0.0,1225.0,,,,,,,,,,,,,,,
2019-02-19 07:00:00+00:00,866.0,99.0,342.0,336.0,16.0,149.0,0.0,1330.0,,,,,,,,,,,,,,,
2019-02-19 07:30:00+00:00,827.0,99.0,339.0,332.0,11.0,152.0,0.0,1438.0,,,,,,,,,,,,,,,
2019-02-19 08:00:00+00:00,865.0,99.0,349.0,337.0,11.0,154.0,0.0,1524.0,,,,,,,,,,,,,,,
2019-02-19 08:30:00+00:00,880.0,97.0,343.0,335.0,11.0,153.0,0.0,1534.0,,,,,,,,,,,,,,,
2019-02-19 09:00:00+00:00,880.0,100.0,356.0,339.0,13.0,157.0,0.0,1645.0,,,,,,,,,,,,,,,
2019-02-19 09:30:00+00:00,854.0,99.0,338.0,333.0,11.0,154.0,0.0,1781.0,,,,,,,,,,,,,,,
2019-02-19 10:00:00+00:00,872.0,100.0,323.0,339.0,11.0,156.0,0.0,1978.0,,,,,,,,,,,,,,,
2019-02-19 10:30:00+00:00,861.0,99.0,300.0,336.0,16.0,155.0,0.0,2090.0,,,,,,,,,,,,,,,
2019-02-19 11:00:00+00:00,895.0,101.0,248.0,340.0,19.0,156.0,0.0,2163.0,,,,,,,,,,,,,,,
2019-02-19 11:30:00+00:00,848.0,98.0,216.0,336.0,21.0,167.0,0.0,2286.0,,,,,,,,,,,,,,,
2019-02-19 12:00:00+00:00,818.0,98.0,201.0,330.0,21.0,169.0,0.0,2447.0,,,,,,,,,,,,,,,
2019-02-19 12:30:00+00:00,790.0,99.0,164.0,333.0,21.0,172.0,0.0,2608.0,,,,,,,,,,,,,,,
2019-02-19 13:00:00+00:00,734.0,102.0,169.0,325.0,21.0,174.0,0.0,2627.0,,,,,,,,,,,,,,,
2019-02-19 13:30:00+00:00,699.0,98.0,164.0,320.0,20.0,172.0,0.0,2687.0,,,,,,,,,,,,,,,
2019-02-19 14:00:00+00:00,640.0,99.0,165.0,319.0,20.0,171.0,0.0,2701.0,,,,,,,,,,,,,,,
2019-02-19 14:30:00+00:00,579.0,99.0,165.0,323.0,21.0,174.0,0.0,2761.0,,,,,,,,,,,,,,,
2019-02-19 15:00:00+00:00,522.0,99.0,165.0,320.0,20.0,172.0,0.0,2756.0,,,,,,,,,,,,,,,
2019-02-19 15:30:00+00:00,530.0,99.0,163.0,322.0,21.0,168.0,0.0,2752.0,,,,,,,,,,,,,,,
2019-02-19 16:00:00+00:00,541.0,100.0,164.0,320.0,20.0,166.0,0.0,2762.0,,,,,,,,,,,,,,,
2019-02-19 16:30:00+00:00,564.0,101.0,167.0,324.0,22.0,170.0,0.0,2757.0,,,,,,,,,,,,,,,
2019-02-19 17:00:00+00:00,705.0,101.0,171.0,321.0,101.0,172.0,0.0,2696.0,,,,,,,,,,,,,,,
2019-02-19 17:30:00+00:00,797.0,100.0,263.0,321.0,155.0,174.0,0.0,2670.0,,,,,,,,,,,,,,,
2019-02-19 18:00:00+00:00,889.0,104.0,258.0,323.0,162.0,177.0,0.0,2625.0,,,,,,,,,,,,,,,
2019-02-19 18:30:00+00:00,863.0,99.0,238.0,314.0,152.0,190.0,0.0,2575.0,,,,,,,,,,,,,,,
2019-02-19 19:00:00+00:00,889.0,105.0,260.0,323.0,133.0,175.0,0.0,2544.0,,,,,,,,,,,,,,,
2019-02-19 19:30:00+00:00,870.0,103.0,306.0,322.0,91.0,169.0,0.0,2564.0,,,,,,,,,,,,,,,
2019-02-19 20:00:00+00:00,877.0,101.0,168.0,325.0,88.0,169.0,0.0,2486.0,,,,,,,,,,,,,,,
2019-02-19 20:30:00+00:00,837.0,102.0,168.0,325.0,21.0,170.0,0.0,2471.0,,,,,,,,,,,,,,,
2019-02-19 21:00:00+00:00,724.0,100.0,169.0,332.0,25.0,170.0,0.0,2430.0,,,,,,,,,,,,,,,
2019-02-19 21:30:00+00:00,499.0,99.0,164.0,321.0,21.0,167.0,0.0,2616.0,,,,,,,,,,,,,,,
2019-02-19 22:00:00+00:00,514.0,99.0,165.0,313.0,20.0,168.0,0.0,2572.0,,,,,,,,,,,,,,,
2019-02-19 22:30:00+00:00,408.0,102.0,170.0,257.0,24.0,159.0,0.0,2441.0,,,,,,,,,,,,,,,
2019-02-19 23:00:00+00:00,393.0,99.0,165.0,212.0,22.0,140.0,0.0,2397.0,,,,,,,,,,,,,,,
2019-02-19 23:30:00+00:00,397.0,99.0,195.0,169.0,21.0,91.0,0.0,2365.0,,,,,,,,,,,,,,,
2019-02-20 00:00:00+00:00,396.0,101.0,199.0,151.0,0.0,79.0,0.0,2362.0,,,,,,,,,,,,,,,
2019-02-20 00:30:00+00:00,399.0,101.0,197.0,121.0,0.0,69.0,0.0,2426.0,,,,,,,,,,,,,,,
2019-02-20 01:00:00+00:00,420.0,108.0,211.0,125.0,0.0,71.0,0.0,2421.0,,,,,,,,,,,,,,,
2019-02-20 01:30:00+00:00,441.0,105.0,209.0,124.0,0.0,58.0,0.0,2342.0,,,,,,,,,,,,,,,
2019-02-20 02:00:00+00:00,439.0,102.0,202.0,123.0,0.0,57.0,0.0,2266.0,,,,,,,,,,,,,,,
2019-02-20 02:30:00+00:00,428.0,99.0,200.0,121.0,0.0,57.0,0.0,2233.0,,,,,,,,,,,,,,,
2019-02-20 03:00:00+00:00,420.0,99.0,200.0,120.0,0.0,56.0,0.0,2177.0,,,,,,,,,,,,,,,
2019-02-20 03:30:00+00:00,417.0,99.0,200.0,119.0,0.0,56.0,0.0,2159.0,,,,,,,,,,,,,,,
2019-02-20 04:00:00+00:00,445.0,104.0,209.0,124.0,0.0,57.0,0.0,2118.0,,,,,,,,,,,,,,,
2019-02-20 04:30:00+00:00,441.0,103.0,206.0,123.0,0.0,57.0,0.0,2110.0,,,,,,,,,,,,,,,
2019-02-20 05:00:00+00:00,448.0,106.0,211.0,125.0,0.0,57.0,0.0,2123.0,,,,,,,,,,,,,,,
2019-02-20 05:30:00+00:00,465.0,112.0,222.0,127.0,0.0,59.0,0.0,2145.0,,,,,,,,,,,,,,,
2019-02-20 06:00:00+00:00,453.0,107.0,218.0,126.0,0.0,60.0,0.0,2265.0,,,,,,,,,,,,,,,
2019-02-20 06:30:00+00:00,490.0,100.0,198.0,199.0,0.0,76.0,0.0,2291.0,,,,,,,,,,,,,,,
2019-02-20 07:00:00+00:00,489.0,105.0,200.0,252.0,7.0,108.0,0.0,2325.0,,,,,,,,,,,,,,,
2019-02-20 07:30:00+00:00,501.0,108.0,179.0,276.0,6.0,151.0,0.0,2375.0,,,,,,,,,,,,,,,
2019-02-20 08:00:00+00:00,574.0,107.0,165.0,282.0,11.0,156.0,0.0,2380.0,,,,,,,,,,,,,,,
2019-02-20 08:30:00+00:00,536.0,108.0,168.0,316.0,11.0,155.0,0.0,2301.0,,,,,,,,,,,,,,,
2019-02-20 09:00:00+00:00,538.0,110.0,170.0,317.0,13.0,156.0,0.0,2232.0,,,,,,,,,,,,,,,
2019-02-20 09:30:00+00:00,618.0,108.0,200.0,331.0,11.0,155.0,0.0,2119.0,,,,,,,,,,,,,,,
2019-02-20 10:00:00+00:00,620.0,102.0,204.0,332.0,12.0,156.0,0.0,2134.0,,,,,,,,,,,,,,,
2019-02-20 10:30:00+00:00,587.0,102.0,207.0,332.0,14.0,156.0,0.0,2102.0,,,,,,,,,,,,,,,
2019-02-20 11:00:00+00:00,564.0,102.0,205.0,336.0,13.0,156.0,0.0,2146.0,,,,,,,,,,,,,,,
2019-02-20 11:30:00+00:00,535.0,105.0,211.0,339.0,14.0,158.0,0.0,2026.0,,,,,,,,,,,,,,,
2019-02-20 12:00:00+00:00,607.0,99.0,197.0,334.0,11.0,155.0,0.0,2059.0,,,,,,,,,,,,,,,
2019-02-20 12:30:00+00:00,533.0,99.0,169.0,337.0,21.0,166.0,0.0,2071.0,,,,,,,,,,,,,,,
2019-02-20 13:00:00+00:00,720.0,0.0,206.0,340.0,35.0,173.0,0.0,1923.0,,,,,,,,,,,,,,,
2019-02-20 13:30:00+00:00,700.0,0.0,291.0,335.0,30.0,169.0,0.0,1903.0,,,,,,,,,,,,,,,
2019-02-20 14:00:00+00:00,707.0,0.0,295.0,335.0,31.0,171.0,0.0,1925.0,,,,,,,,,,,,,,,
2019-02-20 14:30:00+00:00,753.0,0.0,328.0,334.0,26.0,169.0,0.0,1866.0,,,,,,,,,,,,,,,
2019-02-20 15:00:00+00:00,734.0,0.0,335.0,339.0,27.0,171.0,0.0,1937.0,,,,,,,,,,,,,,,
2019-02-20 15:30:00+00:00,794.0,0.0,321.0,337.0,21.0,169.0,0.0,1979.0,,,,,,,,,,,,,,,
2019-02-20 16:00:00+00:00,792.0,0.0,323.0,335.0,22.0,167.0,0.0,1871.0,,,,,,,,,,,,,,,
2019-02-20 16:30:00+00:00,702.0,0.0,287.0,330.0,21.0,163.0,0.0,1958.0,,,,,,,,,,,,,,,
2019-02-20 17:00:00+00:00,798.0,0.0,331.0,337.0,149.0,170.0,0.0,2022.0,,,,,,,,,,,,,,,
2019-02-20 17:30:00+00:00,887.0,0.0,324.0,336.0,211.0,169.0,0.0,2008.0,,,,,,,,,,,,,,,
2019-02-20 18:00:00+00:00,885.0,0.0,322.0,337.0,213.0,169.0,0.0,2080.0,,,,,,,,,,,,,,,
2019-02-20 18:30:00+00:00,880.0,0.0,316.0,336.0,211.0,183.0,0.0,1995.0,,,,,,,,,,,,,,,
2019-02-20 19:00:00+00:00,883.0,0.0,318.0,339.0,164.0,184.0,0.0,2129.0,,,,,,,,,,,,,,,
2019-02-20 19:30:00+00:00,663.0,43.0,316.0,335.0,203.0,182.0,0.0,2199.0,,,,,,,,,,,,,,,
2019-02-20 20:00:00+00:00,748.0,89.0,330.0,341.0,166.0,186.0,0.0,2220.0,,,,,,,,,,,,,,,
2019-02-20 20:30:00+00:00,611.0,88.0,239.0,328.0,22.0,168.0,0.0,2383.0,,,,,,,,,,,,,,,
2019-02-20 21:00:00+00:00,493.0,123.0,229.0,333.0,30.0,172.0,0.0,2353.0,,,,,,,,,,,,,,,
2019-02-20 21:30:00+00:00,482.0,98.0,201.0,332.0,22.0,159.0,0.0,2499.0,,,,,,,,,,,,,,,
2019-02-20 22:00:00+00:00,492.0,105.0,213.0,323.0,29.0,159.0,0.0,2475.0,,,,,,,,,,,,,,,
2019-02-20 22:30:00+00:00,429.0,103.0,35.0,320.0,102.0,158.0,0.0,2417.0,,,,,,,,,,,,,,,
2019-02-20 23:00:00+00:00,411.0,104.0,36.0,236.0,28.0,158.0,0.0,2368.0,,,,,,,,,,,,,,,
2019-02-20 23:30:00+00:00,415.0,99.0,35.0,223.0,16.0,119.0,0.0,2398.0,,,,,,,,,,,,,,,
2019-02-21 00:00:00+00:00,437.0,110.0,35.0,227.0,0.0,121.0,0.0,2370.0,,,,,,,,,,,,,,,
2019-02-21 00:30:00+00:00,466.0,102.0,34.0,213.0,0.0,119.0,0.0,2373.0,,,,,,,,,,,,,,,
2019-02-21 01:00:00+00:00,412.0,121.0,34.0,215.0,0.0,107.0,0.0,2409.0,,,,,,,,,,,,,,,
2019-02-21 01:30:00+00:00,418.0,126.0,33.0,210.0,0.0,99.0,0.0,2320.0,,,,,,,,,,,,,,,
2019-02-21 02:00:00+00:00,395.0,117.0,33.0,139.0,0.0,84.0,0.0,2483.0,,,,,,,,,,,,,,,
2019-02-21 02:30:00+00:00,406.0,121.0,33.0,124.0,0.0,84.0,0.0,2411.0,,,,,,,,,,,,,,,
2019-02-21 03:00:00+00:00,425.0,126.0,34.0,126.0,0.0,86.0,0.0,2294.0,,,,,,,,,,,,,,,
2019-02-21 03:30:00+00:00,403.0,121.0,36.0,123.0,0.0,84.0,0.0,2326.0,,,,,,,,,,,,,,,
2019-02-21 04:00:00+00:00,436.0,130.0,36.0,129.0,0.0,87.0,0.0,2188.0,,,,,,,,,,,,,,,
2019-02-21 04:30:00+00:00,426.0,129.0,35.0,129.0,0.0,86.0,0.0,2192.0,,,,,,,,,,,,,,,
2019-02-21 05:00:00+00:00,426.0,127.0,35.0,128.0,0.0,85.0,0.0,2206.0,,,,,,,,,,,,,,,
2019-02-21 05:30:00+00:00,419.0,125.0,53.0,128.0,0.0,84.0,0.0,2265.0,,,,,,,,,,,,,,,
2019-02-21 06:00:00+00:00,411.0,122.0,215.0,124.0,0.0,84.0,0.0,2083.0,,,,,,,,,,,,,,,
2019-02-21 06:30:00+00:00,396.0,117.0,198.0,187.0,15.0,96.0,0.0,2095.0,,,,,,,,,,,,,,,
2019-02-21 07:00:00+00:00,402.0,119.0,203.0,253.0,17.0,106.0,0.0,2284.0,,,,,,,,,,,,,,,
2019-02-21 07:30:00+00:00,507.0,120.0,212.0,245.0,15.0,146.0,0.0,2471.0,,,,,,,,,,,,,,,
2019-02-21 08:00:00+00:00,523.0,118.0,314.0,285.0,15.0,155.0,0.0,2546.0,,,,,,,,,,,,,,,
2019-02-21 08:30:00+00:00,712.0,120.0,360.0,315.0,15.0,156.0,0.0,2464.0,,,,,,,,,,,,,,,
2019-02-21 09:00:00+00:00,862.0,118.0,365.0,314.0,18.0,156.0,0.0,2411.0,,,,,,,,,,,,,,,
2019-02-21 09:30:00+00:00,893.0,106.0,371.0,313.0,22.0,157.0,0.0,2429.0,,,,,,,,,,,,,,,
2019-02-21 10:00:00+00:00,861.0,98.0,350.0,306.0,15.0,154.0,0.0,2425.0,,,,,,,,,,,,,,,
2019-02-21 10:30:00+00:00,755.0,99.0,347.0,304.0,15.0,153.0,0.0,2319.0,,,,,,,,,,,,,,,
2019-02-21 11:00:00+00:00,678.0,102.0,360.0,310.0,16.0,156.0,0.0,2316.0,,,,,,,,,,,,,,,
2019-02-21 11:30:00+00:00,667.0,100.0,358.0,326.0,16.0,156.0,0.0,2290.0,,,,,,,,,,,,,,,
2019-02-21 12:00:00+00:00,652.0,99.0,350.0,321.0,15.0,155.0,0.0,2441.0,,,,,,,,,,,,,,,
2019-02-21 12:30:00+00:00,750.0,99.0,348.0,324.0,15.0,149.0,0.0,2411.0,,,,,,,,,,,,,,,
2019-02-21 13:00:00+00:00,663.0,99.0,223.0,333.0,15.0,150.0,0.0,2441.0,,,,,,,,,,,,,,,
2019-02-21 13:30:00+00:00,672.0,100.0,230.0,340.0,18.0,151.0,0.0,2503.0,,,,,,,,,,,,,,,
2019-02-21 14:00:00+00:00,675.0,102.0,231.0,341.0,26.0,152.0,0.0,2449.0,,,,,,,,,,,,,,,
2019-02-21 14:30:00+00:00,644.0,100.0,280.0,329.0,22.0,150.0,0.0,2456.0,,,,,,,,,,,,,,,
2019-02-21 15:00:00+00:00,587.0,99.0,276.0,327.0,20.0,149.0,0.0,2471.0,,,,,,,,,,,,,,,
2019-02-21 15:30:00+00:00,573.0,98.0,279.0,328.0,20.0,150.0,0.0,2483.0,,,,,,,,,,,,,,,
2019-02-21 16:00:00+00:00,745.0,102.0,339.0,331.0,24.0,152.0,0.0,2394.0,,,,,,,,,,,,,,,
2019-02-21 16:30:00+00:00,785.0,101.0,356.0,336.0,69.0,151.0,0.0,2410.0,,,,,,,,,,,,,,,
2019-02-21 17:00:00+00:00,888.0,101.0,359.0,338.0,105.0,153.0,0.0,2378.0,,,,,,,,,,,,,,,
2019-02-21 17:30:00+00:00,852.0,99.0,343.0,335.0,207.0,160.0,0.0,2479.0,,,,,,,,,,,,,,,
2019-02-21 18:00:00+00:00,893.0,134.0,367.0,344.0,221.0,165.0,0.0,2591.0,,,,,,,,,,,,,,,
2019-02-21 18:30:00+00:00,821.0,101.0,342.0,311.0,206.0,175.0,0.0,2702.0,,,,,,,,,,,,,,,
2019-02-21 19:00:00+00:00,780.0,116.0,356.0,317.0,218.0,177.0,0.0,2723.0,,,,,,,,,,,,,,,
2019-02-21 19:30:00+00:00,785.0,105.0,358.0,318.0,165.0,162.0,0.0,2706.0,,,,,,,,,,,,,,,
2019-02-21 20:00:00+00:00,644.0,105.0,348.0,314.0,68.0,161.0,0.0,2768.0,,,,,,,,,,,,,,,
2019-02-21 20:30:00+00:00,504.0,108.0,259.0,318.0,22.0,163.0,0.0,2835.0,,,,,,,,,,,,,,,
2019-02-21 21:00:00+00:00,438.0,111.0,223.0,300.0,21.0,160.0,0.0,2862.0,,,,,,,,,,,,,,,
2019-02-21 21:30:00+00:00,416.0,137.0,225.0,222.0,19.0,162.0,0.0,2771.0,,,,,,,,,,,,,,,
2019-02-21 22:00:00+00:00,454.0,108.0,201.0,224.0,23.0,163.0,0.0,2574.0,,,,,,,,,,,,,,,
2019-02-21 22:30:00+00:00,457.0,108.0,205.0,223.0,22.0,151.0,0.0,2450.0,,,,,,,,,,,,,,,
2019-02-21 23:00:00+00:00,428.0,102.0,208.0,210.0,25.0,92.0,0.0,2555.0,,,,,,,,,,,,,,,
2019-02-21 23:30:00+00:00,445.0,101.0,201.0,193.0,20.0,79.0,0.0,2437.0,,,,,,,,,,,,,,,
2019-02-22 00:00:00+00:00,454.0,100.0,201.0,174.0,0.0,69.0,0.0,2444.0,,,,,,,,,,,,,,,
2019-02-22 00:30:00+00:00,471.0,101.0,211.0,180.0,0.0,66.0,0.0,2478.0,,,,,,,,,,,,,,,
2019-02-22 01:00:00+00:00,489.0,99.0,202.0,146.0,0.0,56.0,0.0,2401.0,,,,,,,,,,,,,,,
2019-02-22 01:30:00+00:00,514.0,99.0,202.0,120.0,0.0,45.0,0.0,2327.0,,,,,,,,,,,,,,,
2019-02-22 02:00:00+00:00,563.0,99.0,208.0,123.0,0.0,45.0,0.0,2151.0,,,,,,,,,,,,,,,
2019-02-22 02:30:00+00:00,592.0,104.0,0.0,124.0,0.0,46.0,0.0,2267.0,,,,,,,,,,,,,,,
2019-02-22 03:00:00+00:00,578.0,101.0,0.0,123.0,0.0,45.0,0.0,2204.0,,,,,,,,,,,,,,,
2019-02-22 03:30:00+00:00,579.0,101.0,0.0,123.0,0.0,46.0,0.0,2185.0,,,,,,,,,,,,,,,
2019-02-22 04:00:00+00:00,584.0,102.0,0.0,124.0,0.0,45.0,0.0,2142.0,,,,,,,,,,,,,,,
2019-02-22 04:30:00+00:00,597.0,105.0,0.0,125.0,0.0,46.0,0.0,2112.0,,,,,,,,,,,,,,,
2019-02-22 05:00:00+00:00,578.0,103.0,0.0,123.0,0.0,45.0,0.0,2202.0,,,,,,,,,,,,,,,
2019-02-22 05:30:00+00:00,613.0,106.0,0.0,126.0,0.0,46.0,0.0,2202.0,,,,,,,,,,,,,,,
2019-02-22 06:00:00+00:00,608.0,107.0,0.0,125.0,0.0,47.0,0.0,2227.0,,,,,,,,,,,,,,,
2019-02-22 06:30:00+00:00,670.0,102.0,0.0,199.0,13.0,59.0,0.0,2148.0,,,,,,,,,,,,,,,
2019-02-22 07:00:00+00:00,685.0,107.0,0.0,226.0,22.0,78.0,0.0,2294.0,,,,,,,,,,,,,,,
2019-02-22 07:30:00+00:00,883.0,131.0,0.0,264.0,20.0,133.0,0.0,2247.0,,,,,,,,,,,,,,,
2019-02-22 08:00:00+00:00,786.0,119.0,206.0,291.0,60.0,145.0,0.0,2257.0,,,,,,,,,,,,,,,
2019-02-22 08:30:00+00:00,769.0,108.0,278.0,311.0,60.0,152.0,0.0,2234.0,,,,,,,,,,,,,,,
2019-02-22 09:00:00+00:00,718.0,99.0,338.0,314.0,58.0,149.0,0.0,2236.0,,,,,,,,,,,,,,,
2019-02-22 09:30:00+00:00,615.0,99.0,352.0,321.0,61.0,151.0,0.0,2358.0,,,,,,,,,,,,,,,
2019-02-22 10:00:00+00:00,513.0,99.0,337.0,315.0,20.0,149.0,0.0,2546.0,,,,,,,,,,,,,,,
2019-02-22 10:30:00+00:00,525.0,99.0,344.0,247.0,20.0,150.0,0.0,2367.0,,,,,,,,,,,,,,,
2019-02-22 11:00:00+00:00,609.0,99.0,367.0,214.0,20.0,149.0,0.0,2397.0,,,,,,,,,,,,,,,
2019-02-22 11:30:00+00:00,659.0,103.0,387.0,218.0,26.0,153.0,0.0,2494.0,,,,,,,,,,,,,,,
2019-02-22 12:00:00+00:00,651.0,101.0,302.0,217.0,22.0,153.0,0.0,2769.0,,,,,,,,,,,,,,,
2019-02-22 12:30:00+00:00,606.0,101.0,302.0,215.0,20.0,153.0,0.0,2694.0,,,,,,,,,,,,,,,
2019-02-22 13:00:00+00:00,579.0,99.0,171.0,216.0,21.0,152.0,0.0,2782.0,,,,,,,,,,,,,,,
2019-02-22 13:30:00+00:00,640.0,99.0,130.0,238.0,20.0,148.0,0.0,2738.0,,,,,,,,,,,,,,,
2019-02-22 14:00:00+00:00,706.0,103.0,0.0,247.0,26.0,153.0,0.0,2817.0,,,,,,,,,,,,,,,
2019-02-22 14:30:00+00:00,679.0,107.0,0.0,300.0,23.0,153.0,0.0,2823.0,,,,,,,,,,,,,,,
2019-02-22 15:00:00+00:00,686.0,105.0,0.0,313.0,25.0,122.0,0.0,2755.0,,,,,,,,,,,,,,,
2019-02-22 15:30:00+00:00,673.0,105.0,0.0,313.0,22.0,120.0,0.0,2724.0,,,,,,,,,,,,,,,
2019-02-22 16:00:00+00:00,647.0,99.0,0.0,307.0,20.0,118.0,0.0,2859.0,,,,,,,,,,,,,,,
2019-02-22 16:30:00+00:00,692.0,89.0,0.0,313.0,22.0,134.0,0.0,2835.0,,,,,,,,,,,,,,,
2019-02-22 17:00:00+00:00,707.0,99.0,0.0,307.0,106.0,133.0,0.0,2807.0,,,,,,,,,,,,,,,
2019-02-22 17:30:00+00:00,763.0,103.0,0.0,313.0,120.0,135.0,0.0,2797.0,,,,,,,,,,,,,,,
2019-02-22 18:00:00+00:00,842.0,110.0,0.0,314.0,220.0,136.0,0.0,2787.0,,,,,,,,,,,,,,,
2019-02-22 18:30:00+00:00,1035.0,100.0,0.0,314.0,207.0,149.0,0.0,2703.0,,,,,,,,,,,,,,,
2019-02-22 19:00:00+00:00,987.0,107.0,0.0,311.0,194.0,160.0,0.0,2782.0,,,,,,,,,,,,,,,
2019-02-22 19:30:00+00:00,1026.0,65.0,0.0,325.0,70.0,149.0,0.0,2792.0,,,,,,,,,,,,,,,
2019-02-22 20:00:00+00:00,979.0,100.0,0.0,323.0,22.0,148.0,0.0,2757.0,,,,,,,,,,,,,,,
2019-02-22 20:30:00+00:00,801.0,108.0,0.0,323.0,28.0,149.0,0.0,2784.0,,,,,,,,,,,,,,,
2019-02-22 21:00:00+00:00,710.0,151.0,0.0,322.0,19.0,148.0,0.0,2735.0,,,,,,,,,,,,,,,
2019-02-22 21:30:00+00:00,638.0,98.0,0.0,322.0,21.0,150.0,0.0,2655.0,,,,,,,,,,,,,,,
2019-02-22 22:00:00+00:00,555.0,111.0,0.0,323.0,18.0,149.0,0.0,2516.0,,,,,,,,,,,,,,,
2019-02-22 22:30:00+00:00,503.0,99.0,0.0,317.0,22.0,151.0,0.0,2402.0,,,,,,,,,,,,,,,
2019-02-22 23:00:00+00:00,519.0,102.0,0.0,315.0,25.0,105.0,0.0,2421.0,,,,,,,,,,,,,,,
2019-02-22 23:30:00+00:00,528.0,101.0,0.0,311.0,24.0,93.0,0.0,2384.0,,,,,,,,,,,,,,,
2019-02-23 00:00:00+00:00,529.0,99.0,0.0,194.0,0.0,93.0,0.0,2358.0,,,,,,,,,,,,,,,
2019-02-23 00:30:00+00:00,573.0,96.0,0.0,196.0,0.0,82.0,0.0,2367.0,,,,,,,,,,,,,,,
2019-02-23 01:00:00+00:00,564.0,108.0,0.0,159.0,0.0,71.0,0.0,2341.0,,,,,,,,,,,,,,,
2019-02-23 01:30:00+00:00,579.0,92.0,0.0,144.0,0.0,56.0,0.0,2260.0,,,,,,,,,,,,,,,
2019-02-23 02:00:00+00:00,571.0,100.0,0.0,121.0,0.0,47.0,0.0,2194.0,,,,,,,,,,,,,,,
2019-02-23 02:30:00+00:00,591.0,104.0,0.0,124.0,0.0,48.0,0.0,2180.0,,,,,,,,,,,,,,,
2019-02-23 03:00:00+00:00,574.0,101.0,0.0,121.0,0.0,47.0,0.0,2142.0,,,,,,,,,,,,,,,
2019-02-23 03:30:00+00:00,592.0,82.0,0.0,124.0,0.0,48.0,0.0,2124.0,,,,,,,,,,,,,,,
2019-02-23 04:00:00+00:00,575.0,148.0,0.0,122.0,0.0,47.0,0.0,2088.0,,,,,,,,,,,,,,,
2019-02-23 04:30:00+00:00,583.0,103.0,0.0,123.0,0.0,48.0,0.0,2093.0,,,,,,,,,,,,,,,
2019-02-23 05:00:00+00:00,588.0,104.0,0.0,123.0,0.0,47.0,0.0,2099.0,,,,,,,,,,,,,,,
2019-02-23 05:30:00+00:00,572.0,100.0,0.0,121.0,0.0,47.0,0.0,2141.0,,,,,,,,,,,,,,,
2019-02-23 06:00:00+00:00,584.0,102.0,0.0,123.0,0.0,50.0,0.0,2172.0,,,,,,,,,,,,,,,
2019-02-23 06:30:00+00:00,578.0,100.0,0.0,122.0,0.0,80.0,0.0,2147.0,,,,,,,,,,,,,,,
2019-02-23 07:00:00+00:00,577.0,117.0,0.0,120.0,19.0,99.0,0.0,2057.0,,,,,,,,,,,,,,,
2019-02-23 07:30:00+00:00,611.0,106.0,0.0,125.0,27.0,147.0,0.0,2076.0,,,,,,,,,,,,,,,
2019-02-23 08:00:00+00:00,639.0,112.0,0.0,128.0,35.0,152.0,0.0,2069.0,,,,,,,,,,,,,,,
2019-02-23 08:30:00+00:00,677.0,106.0,0.0,219.0,26.0,151.0,0.0,2035.0,,,,,,,,,,,,,,,
2019-02-23 09:00:00+00:00,774.0,107.0,0.0,268.0,27.0,152.0,0.0,2005.0,,,,,,,,,,,,,,,
2019-02-23 09:30:00+00:00,1011.0,111.0,0.0,284.0,33.0,153.0,0.0,1884.0,,,,,,,,,,,,,,,
2019-02-23 10:00:00+00:00,1144.0,103.0,0.0,312.0,25.0,150.0,0.0,1799.0,,,,,,,,,,,,,,,
2019-02-23 10:30:00+00:00,1108.0,104.0,0.0,341.0,24.0,150.0,0.0,1817.0,,,,,,,,,,,,,,,
2019-02-23 11:00:00+00:00,1047.0,100.0,0.0,337.0,21.0,148.0,0.0,1748.0,,,,,,,,,,,,,,,
2019-02-23 11:30:00+00:00,1015.0,105.0,0.0,340.0,20.0,149.0,0.0,1852.0,,,,,,,,,,,,,,,
2019-02-23 12:00:00+00:00,991.0,104.0,0.0,343.0,24.0,150.0,0.0,1853.0,,,,,,,,,,,,,,,
2019-02-23 12:30:00+00:00,993.0,102.0,0.0,335.0,20.0,147.0,0.0,1934.0,,,,,,,,,,,,,,,
2019-02-23 13:00:00+00:00,1179.0,106.0,0.0,341.0,25.0,149.0,0.0,1872.0,,,,,,,,,,,,,,,
2019-02-23 13:30:00+00:00,1222.0,98.0,0.0,333.0,20.0,145.0,0.0,1886.0,,,,,,,,,,,,,,,
