,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
357,2019-01-15 21:00:00,339.97,399.0,0.0,8.0,86.0,85.0
358,2019-01-15 22:00:00,339.91,409.0,0.0,9.0,86.0,85.0
359,2019-01-15 23:00:00,341.02,408.0,0.0,9.0,84.0,85.0
360,2019-01-16 00:00:00,341.45,405.0,0.0,9.0,83.0,85.0
361,2019-01-16 01:00:00,340.97,399.0,0.0,7.0,86.0,86.0
362,2019-01-16 02:00:00,341.15,387.0,0.0,5.0,86.0,85.0
363,2019-01-16 03:00:00,340.56,391.0,0.0,6.0,87.0,86.0
364,2019-01-16 04:00:00,339.6,403.0,2.0,5.0,88.0,85.0
365,2019-01-16 05:00:00,305.3,462.0,80.0,4.0,89.0,85.0
366,2019-01-16 06:00:00,185.95,472.0,553.0,3.0,89.0,85.0
367,2019-01-16 07:00:00,211.84,521.0,443.0,2.0,88.0,84.0
368,2019-01-16 08:00:00,205.13,522.0,482.0,1.0,88.0,84.0
369,2019-01-16 09:00:00,210.09,524.0,454.0,1.0,88.0,83.0
370,2019-01-16 10:00:00,210.82,524.0,448.0,3.0,88.0,83.0
371,2019-01-16 11:00:00,211.88,524.0,444.0,3.0,88.0,84.0
372,2019-01-16 12:00:00,196.57,524.0,533.0,3.0,88.0,84.0
373,2019-01-16 13:00:00,196.7,493.0,500.0,6.0,88.0,83.0
374,2019-01-16 14:00:00,200.1,493.0,479.0,8.0,89.0,84.0
375,2019-01-16 15:00:00,181.66,492.0,592.0,12.0,88.0,84.0
376,2019-01-16 16:00:00,201.47,493.0,464.0,18.0,88.0,85.0
377,2019-01-16 17:00:00,221.89,491.0,350.0,25.0,88.0,85.0
378,2019-01-16 18:00:00,270.79,490.0,157.0,31.0,87.0,85.0
379,2019-01-16 19:00:00,271.43,490.0,150.0,38.0,85.0,85.0
380,2019-01-16 20:00:00,301.87,377.0,27.0,50.0,85.0,85.0
381,2019-01-16 21:00:00,285.05,334.0,51.0,51.0,84.0,85.0
382,2019-01-16 22:00:00,266.94,308.0,79.0,54.0,84.0,85.0
383,2019-01-16 23:00:00,252.98,292.0,107.0,54.0,81.0,84.0
384,2019-01-17 00:00:00,253.39,292.0,107.0,54.0,80.0,84.0
385,2019-01-17 01:00:00,254.21,292.0,107.0,53.0,79.0,84.0
386,2019-01-17 02:00:00,254.1,292.0,107.0,52.0,79.0,83.0
387,2019-01-17 03:00:00,257.04,292.0,102.0,50.0,79.0,83.0
388,2019-01-17 04:00:00,264.72,296.0,83.0,53.0,79.0,83.0
389,2019-01-17 05:00:00,272.43,315.0,72.0,53.0,80.0,83.0
390,2019-01-17 06:00:00,281.75,318.0,52.0,54.0,80.0,83.0
391,2019-01-17 07:00:00,275.31,322.0,66.0,54.0,80.0,82.0
392,2019-01-17 08:00:00,268.37,323.0,86.0,50.0,80.0,82.0
393,2019-01-17 09:00:00,274.5,337.0,79.0,48.0,80.0,82.0
394,2019-01-17 10:00:00,287.09,342.0,62.0,39.0,80.0,82.0
395,2019-01-17 11:00:00,287.84,344.0,61.0,39.0,80.0,82.0
396,2019-01-17 12:00:00,281.59,344.0,61.0,35.0,12.0,0.0
397,2019-01-17 13:00:00,285.76,346.0,91.0,14.0,80.0,82.0
398,2019-01-17 14:00:00,292.75,341.0,75.0,15.0,80.0,83.0
399,2019-01-17 15:00:00,274.8,356.0,119.0,14.0,81.0,83.0
400,2019-01-17 16:00:00,309.8,432.0,62.0,11.0,82.0,83.0
401,2019-01-17 17:00:00,342.08,451.0,0.0,11.0,83.0,84.0
402,2019-01-17 18:00:00,353.95,441.0,0.0,6.0,14.0,0.0
403,2019-01-17 19:00:00,352.81,390.0,0.0,2.0,17.0,0.0
404,2019-01-17 20:00:00,343.12,386.0,0.0,1.0,86.0,84.0
405,2019-01-17 21:00:00,351.77,386.0,0.0,3.0,17.0,0.0
406,2019-01-17 22:00:00,340.54,387.0,0.0,7.0,85.0,85.0
407,2019-01-17 23:00:00,341.15,387.0,0.0,6.0,85.0,85.0
408,2019-01-18 00:00:00,354.47,388.0,0.0,1.0,16.0,0.0
409,2019-01-18 01:00:00,353.56,387.0,0.0,2.0,16.0,0.0
410,2019-01-18 02:00:00,352.6,385.0,0.0,3.0,16.0,0.0
411,2019-01-18 03:00:00,353.35,382.0,0.0,2.0,16.0,0.0
412,2019-01-18 04:00:00,341.18,384.0,0.0,3.0,87.0,84.0
413,2019-01-18 05:00:00,321.18,412.0,38.0,3.0,88.0,84.0
414,2019-01-18 06:00:00,249.64,530.0,273.0,3.0,89.0,84.0
415,2019-01-18 07:00:00,182.62,634.0,735.0,7.0,89.0,84.0
416,2019-01-18 08:00:00,240.27,776.0,439.0,8.0,89.0,84.0
417,2019-01-18 09:00:00,281.33,810.0,243.0,12.0,88.0,84.0
418,2019-01-18 10:00:00,281.11,823.0,247.0,12.0,88.0,83.0
419,2019-01-18 11:00:00,285.97,909.0,247.0,16.0,88.0,83.0
420,2019-01-18 12:00:00,281.42,910.0,262.0,23.0,88.0,83.0
421,2019-01-18 13:00:00,277.11,909.0,284.0,22.0,89.0,84.0
422,2019-01-18 14:00:00,260.77,911.0,376.0,19.0,89.0,85.0
423,2019-01-18 15:00:00,234.39,910.0,537.0,23.0,90.0,85.0
424,2019-01-18 16:00:00,241.65,907.0,482.0,27.0,90.0,85.0
425,2019-01-18 17:00:00,251.32,801.0,368.0,31.0,90.0,86.0
426,2019-01-18 18:00:00,293.9,644.0,132.0,27.0,90.0,86.0
427,2019-01-18 19:00:00,327.64,395.0,1.0,26.0,89.0,86.0
428,2019-01-18 20:00:00,328.0,408.0,0.0,28.0,89.0,86.0
429,2019-01-18 21:00:00,330.31,408.0,0.0,25.0,87.0,85.0
430,2019-01-18 22:00:00,332.5,408.0,0.0,21.0,87.0,85.0
431,2019-01-18 23:00:00,334.61,406.0,0.0,18.0,86.0,85.0
432,2019-01-19 00:00:00,336.48,399.0,0.0,15.0,85.0,85.0
433,2019-01-19 01:00:00,338.22,399.0,0.0,12.0,85.0,85.0
434,2019-01-19 02:00:00,337.06,399.0,0.0,14.0,85.0,85.0
435,2019-01-19 03:00:00,339.39,399.0,0.0,10.0,85.0,85.0
436,2019-01-19 04:00:00,340.66,401.0,0.0,8.0,85.0,85.0
437,2019-01-19 05:00:00,341.98,412.0,0.0,6.0,85.0,84.0
438,2019-01-19 06:00:00,340.88,425.0,0.0,8.0,86.0,84.0
439,2019-01-19 07:00:00,341.77,432.0,0.0,7.0,86.0,84.0
440,2019-01-19 08:00:00,344.19,449.0,0.0,5.0,85.0,84.0
441,2019-01-19 09:00:00,341.82,449.0,0.0,8.0,87.0,85.0
442,2019-01-19 10:00:00,338.03,421.0,0.0,14.0,84.0,83.0
443,2019-01-19 11:00:00,335.01,410.0,0.0,19.0,84.0,84.0
444,2019-01-19 12:00:00,337.78,409.0,0.0,14.0,84.0,84.0
445,2019-01-19 13:00:00,329.15,409.0,0.0,29.0,86.0,86.0
446,2019-01-19 14:00:00,323.39,410.0,0.0,40.0,86.0,86.0
447,2019-01-19 15:00:00,281.22,409.0,90.0,40.0,90.0,87.0
448,2019-01-19 16:00:00,189.1,382.0,405.0,47.0,91.0,87.0
449,2019-01-19 17:00:00,293.39,385.0,43.0,50.0,92.0,88.0
450,2019-01-19 18:00:00,315.28,389.0,0.0,48.0,92.0,88.0
451,2019-01-19 19:00:00,317.69,387.0,0.0,45.0,90.0,88.0
452,2019-01-19 20:00:00,317.17,369.0,0.0,44.0,89.0,88.0
453,2019-01-19 21:00:00,285.85,343.0,60.0,43.0,87.0,88.0
454,2019-01-19 22:00:00,284.6,334.0,67.0,36.0,86.0,87.0
455,2019-01-19 23:00:00,253.49,343.0,141.0,42.0,85.0,87.0
456,2019-01-20 00:00:00,276.16,338.0,89.0,35.0,85.0,87.0
457,2019-01-20 01:00:00,281.8,337.0,89.0,23.0,84.0,87.0
458,2019-01-20 02:00:00,283.31,338.0,89.0,20.0,84.0,87.0
459,2019-01-20 03:00:00,285.79,346.0,89.0,19.0,82.0,87.0
460,2019-01-20 04:00:00,288.15,364.0,89.0,18.0,82.0,86.0
461,2019-01-20 05:00:00,293.03,374.0,88.0,11.0,82.0,86.0
462,2019-01-20 06:00:00,308.82,388.0,58.0,10.0,83.0,86.0
463,2019-01-20 07:00:00,315.45,412.0,50.0,8.0,84.0,86.0
464,2019-01-20 08:00:00,329.94,421.0,19.0,9.0,87.0,86.0
465,2019-01-20 09:00:00,328.88,405.0,15.0,12.0,88.0,86.0
466,2019-01-20 10:00:00,319.63,394.0,35.0,9.0,86.0,85.0
467,2019-01-20 11:00:00,315.36,382.0,35.0,15.0,87.0,86.0
468,2019-01-20 12:00:00,306.45,384.0,53.0,15.0,87.0,86.0
469,2019-01-20 13:00:00,306.99,390.0,52.0,16.0,88.0,87.0
470,2019-01-20 14:00:00,315.69,411.0,39.0,15.0,89.0,88.0
471,2019-01-20 15:00:00,308.47,446.0,57.0,17.0,91.0,88.0
472,2019-01-20 16:00:00,202.19,466.0,444.0,13.0,92.0,88.0
473,2019-01-20 17:00:00,204.07,491.0,459.0,10.0,92.0,89.0
474,2019-01-20 18:00:00,280.14,490.0,148.0,11.0,95.0,92.0
475,2019-01-20 19:00:00,339.76,502.0,0.0,13.0,94.0,90.0
476,2019-01-20 20:00:00,342.33,464.0,0.0,7.0,91.0,89.0
477,2019-01-20 21:00:00,342.27,438.0,0.0,5.0,91.0,89.0
478,2019-01-20 22:00:00,333.67,419.0,13.0,6.0,91.0,89.0
479,2019-01-20 23:00:00,339.96,458.0,4.0,6.0,92.0,89.0
480,2019-01-21 00:00:00,340.01,459.0,0.0,9.0,93.0,89.0
481,2019-01-21 01:00:00,341.06,459.0,0.0,8.0,92.0,89.0
482,2019-01-21 02:00:00,341.28,464.0,0.0,8.0,92.0,89.0
483,2019-01-21 03:00:00,342.62,517.0,0.0,9.0,92.0,88.0
484,2019-01-21 04:00:00,342.38,548.0,1.0,11.0,92.0,88.0
485,2019-01-21 05:00:00,273.87,693.0,239.0,10.0,91.0,88.0
486,2019-01-21 06:00:00,280.75,814.0,251.0,8.0,92.0,88.0
487,2019-01-21 07:00:00,287.86,912.0,251.0,5.0,92.0,88.0
488,2019-01-21 08:00:00,287.86,912.0,252.0,4.0,91.0,87.0
489,2019-01-21 09:00:00,314.5,912.0,135.0,7.0,91.0,87.0
490,2019-01-21 10:00:00,325.6,912.0,96.0,5.0,90.0,87.0
491,2019-01-21 11:00:00,327.56,913.0,91.0,4.0,89.0,87.0
492,2019-01-21 12:00:00,328.12,913.0,91.0,3.0,88.0,87.0
493,2019-01-21 13:00:00,328.6,913.0,91.0,1.0,89.0,88.0
494,2019-01-21 14:00:00,327.81,914.0,93.0,0.0,91.0,88.0
495,2019-01-21 15:00:00,269.42,914.0,349.0,0.0,92.0,88.0
496,2019-01-21 16:00:00,262.33,914.0,388.0,0.0,92.0,88.0
497,2019-01-21 17:00:00,237.93,914.0,539.0,1.0,92.0,88.0
498,2019-01-21 18:00:00,298.27,829.0,188.0,1.0,92.0,88.0
499,2019-01-21 19:00:00,272.4,704.0,257.0,1.0,92.0,88.0
500,2019-01-21 20:00:00,285.05,515.0,148.0,3.0,92.0,88.0
501,2019-01-21 21:00:00,272.88,488.0,174.0,5.0,91.0,87.0
502,2019-01-21 22:00:00,273.66,486.0,171.0,6.0,91.0,88.0
503,2019-01-21 23:00:00,314.86,486.0,58.0,8.0,91.0,87.0
504,2019-01-22 00:00:00,336.52,486.0,9.0,10.0,91.0,87.0
505,2019-01-22 01:00:00,339.55,487.0,0.0,13.0,91.0,87.0
506,2019-01-22 02:00:00,342.07,487.0,0.0,9.0,90.0,87.0
507,2019-01-22 03:00:00,343.77,487.0,0.0,6.0,89.0,86.0
508,2019-01-22 04:00:00,344.82,501.0,0.0,6.0,88.0,86.0
509,2019-01-22 05:00:00,275.6,714.0,242.0,6.0,90.0,86.0
510,2019-01-22 06:00:00,289.39,880.0,235.0,5.0,89.0,85.0
511,2019-01-22 07:00:00,245.99,917.0,481.0,6.0,89.0,85.0
512,2019-01-22 08:00:00,255.97,916.0,424.0,5.0,85.0,85.0
513,2019-01-22 09:00:00,293.5,915.0,235.0,4.0,81.0,85.0
514,2019-01-22 10:00:00,289.4,916.0,256.0,5.0,79.0,86.0
515,2019-01-22 11:00:00,329.93,915.0,89.0,6.0,80.0,86.0
516,2019-01-22 12:00:00,331.02,914.0,86.0,4.0,81.0,86.0
517,2019-01-22 13:00:00,330.46,914.0,85.0,6.0,82.0,86.0
518,2019-01-22 14:00:00,328.74,915.0,87.0,8.0,85.0,87.0
519,2019-01-22 15:00:00,293.43,914.0,224.0,9.0,89.0,87.0
520,2019-01-22 16:00:00,290.41,915.0,241.0,6.0,89.0,87.0
521,2019-01-22 17:00:00,292.65,912.0,228.0,6.0,91.0,87.0
522,2019-01-22 18:00:00,350.99,865.0,5.0,6.0,92.0,88.0
523,2019-01-22 19:00:00,286.98,673.0,184.0,7.0,92.0,88.0
524,2019-01-22 20:00:00,342.54,490.0,0.0,7.0,92.0,88.0
525,2019-01-22 21:00:00,340.6,480.0,0.0,10.0,92.0,88.0
526,2019-01-22 22:00:00,341.91,487.0,0.0,9.0,91.0,88.0
527,2019-01-22 23:00:00,341.29,508.0,0.0,12.0,91.0,88.0
528,2019-01-23 00:00:00,339.54,509.0,0.0,15.0,91.0,87.0
529,2019-01-23 01:00:00,340.95,508.0,0.0,12.0,91.0,87.0
530,2019-01-23 02:00:00,341.93,508.0,0.0,12.0,89.0,87.0
531,2019-01-23 03:00:00,342.42,508.0,0.0,11.0,89.0,87.0
532,2019-01-23 04:00:00,343.02,532.0,3.0,7.0,90.0,86.0
533,2019-01-23 05:00:00,288.33,729.0,194.0,8.0,90.0,86.0
534,2019-01-23 06:00:00,290.06,909.0,236.0,9.0,90.0,86.0
535,2019-01-23 07:00:00,255.79,913.0,415.0,10.0,90.0,86.0
536,2019-01-23 08:00:00,251.75,913.0,440.0,8.0,90.0,85.0
537,2019-01-23 09:00:00,279.26,914.0,291.0,6.0,90.0,85.0
538,2019-01-23 10:00:00,284.81,914.0,264.0,6.0,90.0,85.0
539,2019-01-23 11:00:00,304.93,913.0,174.0,7.0,90.0,86.0
540,2019-01-23 12:00:00,323.29,914.0,101.0,7.0,91.0,86.0
541,2019-01-23 13:00:00,311.76,913.0,148.0,5.0,91.0,87.0
542,2019-01-23 14:00:00,305.72,915.0,175.0,4.0,90.0,87.0
543,2019-01-23 15:00:00,286.71,914.0,258.0,6.0,89.0,87.0
544,2019-01-23 16:00:00,245.85,914.0,477.0,10.0,91.0,87.0
545,2019-01-23 17:00:00,278.55,915.0,291.0,10.0,92.0,87.0
546,2019-01-23 18:00:00,346.03,906.0,22.0,7.0,92.0,88.0
547,2019-01-23 19:00:00,291.3,708.0,175.0,9.0,92.0,87.0
548,2019-01-23 20:00:00,341.45,524.0,2.0,10.0,92.0,88.0
549,2019-01-23 21:00:00,342.84,510.0,0.0,8.0,92.0,88.0
550,2019-01-23 22:00:00,342.84,510.0,0.0,8.0,92.0,88.0
551,2019-01-23 23:00:00,341.86,510.0,0.0,10.0,92.0,88.0
552,2019-01-24 00:00:00,343.33,510.0,0.0,8.0,91.0,88.0
553,2019-01-24 01:00:00,344.98,510.0,0.0,4.0,91.0,87.0
554,2019-01-24 02:00:00,345.44,509.0,0.0,5.0,89.0,87.0
555,2019-01-24 03:00:00,346.98,510.0,0.0,2.0,89.0,87.0
556,2019-01-24 04:00:00,346.25,518.0,0.0,3.0,90.0,87.0
557,2019-01-24 05:00:00,270.44,723.0,269.0,3.0,91.0,86.0
558,2019-01-24 06:00:00,276.55,912.0,309.0,2.0,90.0,86.0
559,2019-01-24 07:00:00,224.15,915.0,638.0,2.0,90.0,86.0
560,2019-01-24 08:00:00,212.69,917.0,731.0,2.0,90.0,85.0
561,2019-01-24 09:00:00,245.21,917.0,490.0,2.0,89.0,85.0
562,2019-01-24 10:00:00,246.14,917.0,486.0,0.0,89.0,85.0
563,2019-01-24 11:00:00,267.26,916.0,362.0,0.0,88.0,85.0
564,2019-01-24 12:00:00,283.07,916.0,282.0,0.0,88.0,86.0
565,2019-01-24 13:00:00,284.38,917.0,274.0,0.0,91.0,87.0
566,2019-01-24 14:00:00,284.38,917.0,274.0,0.0,91.0,87.0
567,2019-01-24 15:00:00,272.27,917.0,335.0,0.0,92.0,88.0
568,2019-01-24 16:00:00,230.62,916.0,593.0,0.0,92.0,88.0
569,2019-01-24 17:00:00,239.7,916.0,529.0,0.0,92.0,88.0
570,2019-01-24 18:00:00,306.16,905.0,173.0,1.0,92.0,88.0
571,2019-01-24 19:00:00,286.56,702.0,198.0,3.0,92.0,88.0
572,2019-01-24 20:00:00,342.06,515.0,8.0,1.0,93.0,88.0
573,2019-01-24 21:00:00,346.57,508.0,0.0,1.0,92.0,89.0
574,2019-01-24 22:00:00,345.77,509.0,0.0,2.0,92.0,88.0
575,2019-01-24 23:00:00,345.27,509.0,0.0,3.0,92.0,88.0
576,2019-01-25 00:00:00,345.31,510.0,0.0,3.0,92.0,88.0
577,2019-01-25 01:00:00,344.81,510.0,0.0,4.0,92.0,88.0
578,2019-01-25 02:00:00,343.78,509.0,0.0,8.0,90.0,88.0
579,2019-01-25 03:00:00,345.74,508.0,0.0,6.0,88.0,88.0
580,2019-01-25 04:00:00,344.1,513.0,3.0,7.0,87.0,87.0
581,2019-01-25 05:00:00,286.68,714.0,196.0,8.0,91.0,87.0
582,2019-01-25 06:00:00,290.82,907.0,232.0,9.0,90.0,86.0
583,2019-01-25 07:00:00,244.71,912.0,481.0,12.0,90.0,86.0
584,2019-01-25 08:00:00,260.5,912.0,391.0,6.0,89.0,85.0
585,2019-01-25 09:00:00,298.26,911.0,200.0,9.0,89.0,85.0
586,2019-01-25 10:00:00,324.03,912.0,93.0,13.0,90.0,86.0
587,2019-01-25 11:00:00,349.81,912.0,6.0,13.0,89.0,86.0
588,2019-01-25 12:00:00,351.92,912.0,1.0,12.0,89.0,87.0
589,2019-01-25 13:00:00,352.16,914.0,0.0,11.0,91.0,88.0
590,2019-01-25 14:00:00,336.9,914.0,53.0,7.0,92.0,88.0
591,2019-01-25 15:00:00,316.6,914.0,129.0,5.0,92.0,88.0
592,2019-01-25 16:00:00,294.69,913.0,219.0,6.0,93.0,89.0
593,2019-01-25 17:00:00,284.64,911.0,266.0,6.0,92.0,89.0
594,2019-01-25 18:00:00,279.4,715.0,228.0,6.0,92.0,89.0
595,2019-01-25 19:00:00,336.01,521.0,19.0,4.0,93.0,89.0
596,2019-01-25 20:00:00,337.23,517.0,17.0,3.0,93.0,89.0
597,2019-01-25 21:00:00,345.39,517.0,0.0,3.0,93.0,89.0
598,2019-01-25 22:00:00,345.85,516.0,0.0,2.0,93.0,89.0
599,2019-01-25 23:00:00,344.5,515.0,4.0,1.0,92.0,88.0
600,2019-01-26 00:00:00,338.69,515.0,17.0,1.0,91.0,88.0
601,2019-01-26 01:00:00,339.17,515.0,17.0,1.0,90.0,88.0
602,2019-01-26 02:00:00,338.65,514.0,17.0,1.0,91.0,88.0
603,2019-01-26 03:00:00,338.32,514.0,17.0,1.0,91.0,87.0
604,2019-01-26 04:00:00,337.84,514.0,18.0,1.0,91.0,87.0
605,2019-01-26 05:00:00,338.03,515.0,17.0,1.0,91.0,86.0
606,2019-01-26 06:00:00,338.55,516.0,17.0,1.0,90.0,86.0
607,2019-01-26 07:00:00,346.82,515.0,0.0,1.0,90.0,86.0
608,2019-01-26 08:00:00,346.56,517.0,0.0,1.0,90.0,85.0
609,2019-01-26 09:00:00,347.61,534.0,0.0,0.0,90.0,85.0
610,2019-01-26 10:00:00,347.9,533.0,0.0,0.0,90.0,86.0
611,2019-01-26 11:00:00,348.39,533.0,0.0,0.0,89.0,86.0
612,2019-01-26 12:00:00,348.71,533.0,0.0,0.0,89.0,87.0
613,2019-01-26 13:00:00,346.81,515.0,0.0,1.0,92.0,89.0
614,2019-01-26 14:00:00,346.77,514.0,0.0,0.0,93.0,89.0
615,2019-01-26 15:00:00,346.77,514.0,0.0,0.0,93.0,89.0
616,2019-01-26 16:00:00,346.6,514.0,0.0,1.0,93.0,90.0
617,2019-01-26 17:00:00,345.61,514.0,0.0,2.0,94.0,90.0
618,2019-01-26 18:00:00,346.47,515.0,0.0,1.0,94.0,91.0
619,2019-01-26 19:00:00,346.47,515.0,0.0,1.0,94.0,91.0
620,2019-01-26 20:00:00,346.47,515.0,0.0,1.0,94.0,91.0
621,2019-01-26 21:00:00,345.94,514.0,0.0,2.0,94.0,91.0
622,2019-01-26 22:00:00,346.11,519.0,0.0,2.0,94.0,91.0
623,2019-01-26 23:00:00,346.15,520.0,0.0,2.0,94.0,91.0
624,2019-01-27 00:00:00,346.31,520.0,0.0,3.0,92.0,90.0
625,2019-01-27 01:00:00,346.8,520.0,0.0,2.0,92.0,90.0
626,2019-01-27 02:00:00,346.31,520.0,0.0,2.0,93.0,90.0
627,2019-01-27 03:00:00,346.28,519.0,0.0,2.0,93.0,90.0
628,2019-01-27 04:00:00,345.92,518.0,0.0,2.0,93.0,89.0
629,2019-01-27 05:00:00,345.46,519.0,0.0,4.0,92.0,89.0
630,2019-01-27 06:00:00,346.12,519.0,0.0,2.0,92.0,88.0
631,2019-01-27 07:00:00,346.38,517.0,0.0,2.0,92.0,89.0
632,2019-01-27 08:00:00,345.06,517.0,0.0,4.0,92.0,88.0
633,2019-01-27 09:00:00,344.12,518.0,0.0,6.0,92.0,88.0
634,2019-01-27 10:00:00,344.61,518.0,0.0,5.0,92.0,88.0
635,2019-01-27 11:00:00,343.63,518.0,0.0,9.0,90.0,88.0
636,2019-01-27 12:00:00,342.06,519.0,0.0,13.0,90.0,89.0
637,2019-01-27 13:00:00,340.62,519.0,0.0,16.0,90.0,89.0
638,2019-01-27 14:00:00,339.05,519.0,0.0,20.0,90.0,90.0
639,2019-01-27 15:00:00,336.71,519.0,0.0,25.0,90.0,90.0
640,2019-01-27 16:00:00,332.13,519.0,0.0,32.0,93.0,90.0
641,2019-01-27 17:00:00,330.21,519.0,0.0,36.0,94.0,91.0
642,2019-01-27 18:00:00,329.32,519.0,0.0,38.0,94.0,91.0
643,2019-01-27 19:00:00,329.71,518.0,0.0,37.0,94.0,91.0
644,2019-01-27 20:00:00,330.21,519.0,0.0,36.0,94.0,91.0
645,2019-01-27 21:00:00,329.26,518.0,0.0,38.0,94.0,91.0
646,2019-01-27 22:00:00,329.32,519.0,0.0,38.0,94.0,91.0
647,2019-01-27 23:00:00,330.38,520.0,0.0,35.0,94.0,90.0
648,2019-01-28 00:00:00,330.33,519.0,0.0,37.0,92.0,90.0
649,2019-01-28 01:00:00,331.67,519.0,0.0,35.0,91.0,90.0
650,2019-01-28 02:00:00,331.34,519.0,0.0,33.0,93.0,89.0
651,2019-01-28 03:00:00,332.7,519.0,0.0,31.0,92.0,89.0
652,2019-01-28 04:00:00,329.65,527.0,10.0,28.0,92.0,88.0
653,2019-01-28 05:00:00,262.37,717.0,284.0,23.0,92.0,88.0
654,2019-01-28 06:00:00,299.63,899.0,176.0,24.0,92.0,88.0
655,2019-01-28 07:00:00,319.46,914.0,102.0,21.0,92.0,88.0
656,2019-01-28 08:00:00,300.91,914.0,178.0,20.0,92.0,88.0
657,2019-01-28 09:00:00,296.33,914.0,197.0,21.0,92.0,88.0
658,2019-01-28 10:00:00,304.45,914.0,165.0,18.0,92.0,88.0
659,2019-01-28 11:00:00,306.32,913.0,161.0,16.0,90.0,88.0
660,2019-01-28 12:00:00,306.08,913.0,162.0,16.0,90.0,88.0
661,2019-01-28 13:00:00,305.92,910.0,162.0,14.0,92.0,88.0
662,2019-01-28 14:00:00,290.66,912.0,232.0,12.0,92.0,89.0
663,2019-01-28 15:00:00,290.07,913.0,234.0,12.0,93.0,89.0
664,2019-01-28 16:00:00,287.5,913.0,246.0,12.0,93.0,89.0
665,2019-01-28 17:00:00,290.11,910.0,234.0,11.0,93.0,89.0
666,2019-01-28 18:00:00,318.24,819.0,100.0,12.0,93.0,89.0
667,2019-01-28 19:00:00,288.6,715.0,187.0,10.0,93.0,89.0
668,2019-01-28 20:00:00,342.14,521.0,2.0,8.0,93.0,89.0
669,2019-01-28 21:00:00,342.99,518.0,0.0,9.0,92.0,89.0
670,2019-01-28 22:00:00,343.96,518.0,0.0,8.0,91.0,89.0
671,2019-01-28 23:00:00,344.45,518.0,0.0,7.0,91.0,89.0
672,2019-01-29 00:00:00,345.46,519.0,0.0,6.0,90.0,89.0
673,2019-01-29 01:00:00,345.95,519.0,0.0,5.0,90.0,89.0
674,2019-01-29 02:00:00,346.12,519.0,0.0,5.0,89.0,88.0
675,2019-01-29 03:00:00,345.59,518.0,0.0,5.0,90.0,88.0
676,2019-01-29 04:00:00,343.93,526.0,2.0,5.0,92.0,88.0
677,2019-01-29 05:00:00,288.85,722.0,194.0,4.0,92.0,88.0
678,2019-01-29 06:00:00,283.38,875.0,264.0,3.0,91.0,88.0
679,2019-01-29 07:00:00,246.86,840.0,442.0,3.0,91.0,88.0
680,2019-01-29 08:00:00,242.53,895.0,497.0,3.0,91.0,88.0
681,2019-01-29 09:00:00,241.28,889.0,501.0,3.0,92.0,88.0
682,2019-01-29 10:00:00,254.38,856.0,407.0,2.0,91.0,88.0
683,2019-01-29 11:00:00,312.98,902.0,147.0,1.0,90.0,88.0
684,2019-01-29 12:00:00,329.13,880.0,85.0,0.0,90.0,88.0
685,2019-01-29 13:00:00,329.17,901.0,85.0,1.0,90.0,86.0
686,2019-01-29 14:00:00,328.64,910.0,87.0,2.0,90.0,86.0
687,2019-01-29 15:00:00,280.43,910.0,287.0,4.0,90.0,86.0
688,2019-01-29 16:00:00,281.86,910.0,279.0,5.0,90.0,86.0
689,2019-01-29 17:00:00,290.78,910.0,238.0,4.0,90.0,86.0
690,2019-01-29 18:00:00,326.99,903.0,85.0,9.0,90.0,86.0
691,2019-01-29 19:00:00,288.91,705.0,188.0,8.0,90.0,89.0
692,2019-01-29 20:00:00,338.03,515.0,16.0,8.0,85.0,86.0
693,2019-01-29 21:00:00,345.25,513.0,0.0,10.0,84.0,86.0
694,2019-01-29 22:00:00,346.25,513.0,0.0,9.0,83.0,86.0
695,2019-01-29 23:00:00,345.36,488.0,0.0,9.0,83.0,86.0
696,2019-01-30 00:00:00,346.61,474.0,0.0,5.0,83.0,85.0
697,2019-01-30 01:00:00,347.14,474.0,0.0,4.0,83.0,85.0
698,2019-01-30 02:00:00,347.14,474.0,0.0,4.0,83.0,85.0
699,2019-01-30 03:00:00,346.64,475.0,0.0,5.0,83.0,85.0
700,2019-01-30 04:00:00,343.39,486.0,1.0,6.0,88.0,85.0
701,2019-01-30 05:00:00,285.49,702.0,199.0,6.0,89.0,85.0
702,2019-01-30 06:00:00,272.71,891.0,315.0,7.0,89.0,84.0
703,2019-01-30 07:00:00,250.4,867.0,429.0,5.0,89.0,84.0
704,2019-01-30 08:00:00,224.78,867.0,598.0,4.0,89.0,84.0
705,2019-01-30 09:00:00,264.13,866.0,351.0,6.0,89.0,84.0
706,2019-01-30 10:00:00,290.91,868.0,221.0,9.0,89.0,85.0
707,2019-01-30 11:00:00,336.06,867.0,53.0,8.0,87.0,85.0
708,2019-01-30 12:00:00,341.33,843.0,38.0,4.0,87.0,85.0
709,2019-01-30 13:00:00,345.81,891.0,25.0,4.0,91.0,87.0
710,2019-01-30 14:00:00,321.96,909.0,110.0,3.0,91.0,87.0
711,2019-01-30 15:00:00,297.41,909.0,209.0,3.0,92.0,88.0
712,2019-01-30 16:00:00,260.73,909.0,391.0,4.0,92.0,88.0
713,2019-01-30 17:00:00,262.83,911.0,381.0,3.0,92.0,88.0
714,2019-01-30 18:00:00,353.32,906.0,5.0,1.0,92.0,88.0
