UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Wind Offshore 
2021-06-24 04:00:00+00:00,419.0,2574.0,5.0,214.0,93.0,29.0,0.0,1554.0,2.0
2021-06-24 05:00:00+00:00,422.0,2596.0,5.0,642.0,420.0,29.0,13.0,1538.0,1.0
2021-06-24 06:00:00+00:00,418.0,2791.0,5.0,840.0,330.0,28.0,109.0,1576.0,1.0
2021-06-24 07:00:00+00:00,414.0,2569.0,5.0,809.0,91.0,28.0,308.0,1398.0,3.0
2021-06-24 08:00:00+00:00,403.0,2543.0,5.0,779.0,78.0,29.0,498.0,1124.0,1.0
2021-06-24 09:00:00+00:00,385.0,2571.0,6.0,791.0,68.0,28.0,643.0,865.0,1.0
2021-06-24 10:00:00+00:00,383.0,2550.0,5.0,989.0,68.0,28.0,731.0,644.0,1.0
2021-06-24 11:00:00+00:00,392.0,2556.0,6.0,619.0,14.0,29.0,769.0,475.0,1.0
2021-06-24 12:00:00+00:00,402.0,2506.0,5.0,714.0,14.0,28.0,787.0,284.0,3.0
2021-06-24 13:00:00+00:00,399.0,2447.0,5.0,755.0,14.0,26.0,775.0,185.0,5.0
2021-06-24 14:00:00+00:00,393.0,2437.0,5.0,651.0,45.0,25.0,732.0,154.0,6.0
2021-06-24 15:00:00+00:00,396.0,2559.0,5.0,595.0,93.0,28.0,650.0,188.0,6.0
2021-06-24 16:00:00+00:00,377.0,2633.0,5.0,746.0,96.0,28.0,517.0,230.0,6.0
2021-06-24 17:00:00+00:00,386.0,2735.0,5.0,1281.0,105.0,28.0,336.0,304.0,8.0
2021-06-24 18:00:00+00:00,397.0,2740.0,6.0,1586.0,176.0,28.0,136.0,389.0,17.0
2021-06-24 19:00:00+00:00,389.0,2786.0,5.0,1373.0,198.0,28.0,22.0,509.0,25.0
2021-06-24 20:00:00+00:00,396.0,2773.0,5.0,1597.0,443.0,29.0,0.0,725.0,25.0
2021-06-24 21:00:00+00:00,401.0,2622.0,5.0,862.0,114.0,29.0,0.0,901.0,23.0
2021-06-24 22:00:00+00:00,412.0,2330.0,5.0,686.0,57.0,29.0,0.0,1033.0,15.0
2021-06-24 23:00:00+00:00,423.0,1867.0,5.0,234.0,55.0,30.0,0.0,1096.0,8.0
2021-06-25 00:00:00+00:00,423.0,1727.0,5.0,47.0,55.0,31.0,0.0,1100.0,7.0
2021-06-25 01:00:00+00:00,423.0,1797.0,5.0,46.0,55.0,31.0,0.0,995.0,4.0
2021-06-25 02:00:00+00:00,426.0,1767.0,5.0,44.0,55.0,30.0,0.0,950.0,2.0
2021-06-25 03:00:00+00:00,424.0,1905.0,5.0,66.0,55.0,29.0,0.0,975.0,2.0
2021-06-25 04:00:00+00:00,421.0,2171.0,5.0,598.0,94.0,30.0,0.0,892.0,0.0
2021-06-25 05:00:00+00:00,423.0,2246.0,4.0,777.0,476.0,30.0,12.0,825.0,0.0
2021-06-25 06:00:00+00:00,424.0,2425.0,5.0,1188.0,592.0,29.0,104.0,732.0,0.0
2021-06-25 07:00:00+00:00,423.0,2457.0,5.0,1228.0,448.0,29.0,299.0,530.0,0.0
2021-06-25 08:00:00+00:00,422.0,2297.0,5.0,1204.0,22.0,28.0,484.0,305.0,0.0
2021-06-25 09:00:00+00:00,422.0,2271.0,5.0,1048.0,21.0,28.0,624.0,157.0,0.0
2021-06-25 10:00:00+00:00,407.0,2259.0,5.0,605.0,18.0,28.0,720.0,91.0,0.0
2021-06-25 11:00:00+00:00,402.0,2104.0,5.0,356.0,14.0,29.0,767.0,47.0,0.0
2021-06-25 12:00:00+00:00,414.0,2029.0,5.0,212.0,14.0,30.0,781.0,85.0,0.0
2021-06-25 13:00:00+00:00,416.0,2025.0,5.0,116.0,14.0,29.0,766.0,177.0,1.0
2021-06-25 14:00:00+00:00,410.0,2099.0,5.0,181.0,13.0,28.0,720.0,298.0,1.0
2021-06-25 15:00:00+00:00,410.0,2192.0,5.0,241.0,13.0,29.0,637.0,437.0,1.0
2021-06-25 16:00:00+00:00,407.0,2285.0,5.0,544.0,29.0,29.0,509.0,582.0,1.0
2021-06-25 17:00:00+00:00,410.0,2381.0,5.0,1007.0,274.0,29.0,329.0,798.0,3.0
2021-06-25 18:00:00+00:00,401.0,2407.0,5.0,1335.0,602.0,29.0,134.0,925.0,4.0
2021-06-25 19:00:00+00:00,399.0,2407.0,5.0,1398.0,767.0,29.0,21.0,953.0,2.0
2021-06-25 20:00:00+00:00,395.0,2425.0,6.0,1607.0,503.0,29.0,0.0,963.0,2.0
2021-06-25 21:00:00+00:00,393.0,2402.0,5.0,1359.0,155.0,28.0,0.0,927.0,2.0
2021-06-25 22:00:00+00:00,398.0,1912.0,5.0,1300.0,130.0,29.0,0.0,914.0,1.0
2021-06-25 23:00:00+00:00,399.0,1181.0,5.0,1071.0,181.0,30.0,0.0,844.0,0.0
2021-06-26 00:00:00+00:00,401.0,1065.0,5.0,824.0,401.0,30.0,0.0,721.0,0.0
2021-06-26 01:00:00+00:00,402.0,992.0,4.0,784.0,593.0,30.0,0.0,573.0,0.0
2021-06-26 02:00:00+00:00,403.0,1024.0,5.0,514.0,659.0,30.0,0.0,388.0,0.0
2021-06-26 03:00:00+00:00,400.0,1002.0,5.0,535.0,711.0,30.0,0.0,349.0,0.0
2021-06-26 04:00:00+00:00,402.0,977.0,5.0,447.0,576.0,29.0,0.0,410.0,0.0
2021-06-26 05:00:00+00:00,403.0,896.0,5.0,413.0,492.0,28.0,12.0,431.0,4.0
2021-06-26 06:00:00+00:00,407.0,985.0,4.0,374.0,554.0,28.0,99.0,298.0,7.0
2021-06-26 07:00:00+00:00,404.0,995.0,5.0,492.0,602.0,30.0,277.0,140.0,6.0
2021-06-26 08:00:00+00:00,408.0,1095.0,5.0,421.0,903.0,30.0,484.0,122.0,4.0
2021-06-26 09:00:00+00:00,406.0,927.0,4.0,507.0,291.0,29.0,644.0,264.0,4.0
2021-06-26 10:00:00+00:00,409.0,801.0,5.0,355.0,30.0,29.0,745.0,463.0,2.0
2021-06-26 11:00:00+00:00,410.0,734.0,4.0,288.0,1.0,30.0,797.0,761.0,2.0
2021-06-26 12:00:00+00:00,411.0,726.0,5.0,144.0,1.0,30.0,805.0,910.0,2.0
2021-06-26 13:00:00+00:00,410.0,617.0,5.0,106.0,1.0,28.0,796.0,1091.0,0.0
2021-06-26 14:00:00+00:00,412.0,614.0,5.0,113.0,1.0,28.0,754.0,1214.0,0.0
2021-06-26 15:00:00+00:00,410.0,611.0,5.0,243.0,1.0,29.0,663.0,1209.0,0.0
2021-06-26 16:00:00+00:00,411.0,682.0,5.0,342.0,3.0,29.0,526.0,1154.0,0.0
2021-06-26 17:00:00+00:00,410.0,707.0,5.0,390.0,206.0,29.0,344.0,1114.0,5.0
2021-06-26 18:00:00+00:00,411.0,722.0,5.0,667.0,435.0,28.0,140.0,1140.0,8.0
2021-06-26 19:00:00+00:00,404.0,752.0,4.0,637.0,591.0,28.0,23.0,1360.0,13.0
2021-06-26 20:00:00+00:00,406.0,770.0,5.0,672.0,543.0,29.0,0.0,1505.0,13.0
2021-06-26 21:00:00+00:00,404.0,681.0,5.0,562.0,235.0,29.0,0.0,1597.0,7.0
2021-06-26 22:00:00+00:00,404.0,431.0,5.0,419.0,56.0,29.0,0.0,1567.0,7.0
2021-06-26 23:00:00+00:00,408.0,336.0,5.0,301.0,86.0,29.0,0.0,1623.0,4.0
2021-06-27 00:00:00+00:00,405.0,336.0,5.0,300.0,86.0,30.0,0.0,1711.0,2.0
2021-06-27 01:00:00+00:00,408.0,332.0,5.0,315.0,73.0,29.0,0.0,1838.0,1.0
2021-06-27 02:00:00+00:00,406.0,330.0,5.0,249.0,126.0,28.0,0.0,1799.0,1.0
2021-06-27 03:00:00+00:00,403.0,332.0,5.0,306.0,142.0,28.0,0.0,1601.0,2.0
2021-06-27 04:00:00+00:00,395.0,332.0,5.0,253.0,119.0,29.0,0.0,1560.0,8.0
2021-06-27 05:00:00+00:00,395.0,331.0,5.0,290.0,67.0,29.0,5.0,1549.0,14.0
2021-06-27 06:00:00+00:00,400.0,334.0,4.0,458.0,69.0,28.0,51.0,1423.0,13.0
2021-06-27 07:00:00+00:00,390.0,334.0,4.0,374.0,66.0,27.0,171.0,1209.0,7.0
2021-06-27 08:00:00+00:00,400.0,331.0,4.0,196.0,18.0,27.0,378.0,1014.0,7.0
2021-06-27 09:00:00+00:00,397.0,329.0,4.0,188.0,1.0,27.0,560.0,1059.0,7.0
2021-06-27 10:00:00+00:00,397.0,327.0,4.0,189.0,1.0,27.0,687.0,1220.0,5.0
2021-06-27 11:00:00+00:00,389.0,326.0,4.0,166.0,1.0,28.0,763.0,1395.0,4.0
2021-06-27 12:00:00+00:00,384.0,325.0,4.0,158.0,1.0,28.0,795.0,1789.0,4.0
2021-06-27 13:00:00+00:00,397.0,323.0,5.0,154.0,1.0,28.0,776.0,2162.0,4.0
2021-06-27 14:00:00+00:00,396.0,322.0,5.0,156.0,1.0,27.0,732.0,2359.0,6.0
2021-06-27 15:00:00+00:00,395.0,319.0,5.0,174.0,1.0,29.0,659.0,2238.0,7.0
2021-06-27 16:00:00+00:00,399.0,321.0,4.0,178.0,1.0,28.0,528.0,2199.0,9.0
2021-06-27 17:00:00+00:00,398.0,323.0,5.0,529.0,1.0,28.0,343.0,2453.0,12.0
2021-06-27 18:00:00+00:00,395.0,323.0,4.0,568.0,59.0,29.0,143.0,2656.0,8.0
2021-06-27 19:00:00+00:00,394.0,331.0,5.0,959.0,263.0,29.0,23.0,2655.0,7.0
2021-06-27 20:00:00+00:00,399.0,333.0,5.0,1120.0,581.0,29.0,0.0,2635.0,5.0
2021-06-27 21:00:00+00:00,401.0,346.0,5.0,899.0,151.0,28.0,0.0,2503.0,8.0
2021-06-27 22:00:00+00:00,402.0,354.0,5.0,710.0,65.0,27.0,0.0,2444.0,7.0
2021-06-27 23:00:00+00:00,409.0,356.0,5.0,511.0,55.0,30.0,0.0,2412.0,8.0
2021-06-28 00:00:00+00:00,402.0,363.0,6.0,410.0,55.0,28.0,0.0,2272.0,8.0
2021-06-28 01:00:00+00:00,405.0,369.0,6.0,351.0,55.0,31.0,0.0,2259.0,3.0
2021-06-28 02:00:00+00:00,400.0,446.0,6.0,314.0,55.0,31.0,0.0,2218.0,2.0
2021-06-28 03:00:00+00:00,401.0,660.0,6.0,269.0,55.0,30.0,0.0,2271.0,3.0
2021-06-28 04:00:00+00:00,405.0,1125.0,6.0,248.0,57.0,30.0,0.0,2302.0,4.0
2021-06-28 05:00:00+00:00,400.0,1709.0,5.0,520.0,229.0,31.0,13.0,2325.0,5.0
2021-06-28 06:00:00+00:00,399.0,2112.0,5.0,874.0,474.0,31.0,110.0,2297.0,7.0
2021-06-28 07:00:00+00:00,400.0,2102.0,5.0,873.0,318.0,32.0,317.0,2133.0,6.0
2021-06-28 08:00:00+00:00,398.0,2104.0,5.0,907.0,101.0,32.0,517.0,1841.0,3.0
2021-06-28 09:00:00+00:00,400.0,2005.0,6.0,643.0,65.0,32.0,671.0,1646.0,2.0
2021-06-28 10:00:00+00:00,402.0,1947.0,6.0,676.0,65.0,31.0,774.0,1461.0,2.0
2021-06-28 11:00:00+00:00,408.0,1965.0,6.0,775.0,65.0,33.0,817.0,1401.0,4.0
2021-06-28 12:00:00+00:00,402.0,1898.0,5.0,503.0,65.0,31.0,822.0,1401.0,8.0
2021-06-28 13:00:00+00:00,400.0,1895.0,5.0,352.0,65.0,31.0,812.0,1465.0,7.0
2021-06-28 14:00:00+00:00,404.0,1986.0,5.0,298.0,66.0,32.0,770.0,1487.0,10.0
2021-06-28 15:00:00+00:00,408.0,2057.0,5.0,456.0,66.0,32.0,687.0,1640.0,13.0
2021-06-28 16:00:00+00:00,409.0,2184.0,5.0,352.0,68.0,32.0,548.0,1806.0,14.0
2021-06-28 17:00:00+00:00,412.0,2315.0,5.0,472.0,154.0,32.0,358.0,1948.0,16.0
2021-06-28 18:00:00+00:00,413.0,2558.0,5.0,926.0,310.0,32.0,148.0,2001.0,14.0
2021-06-28 19:00:00+00:00,409.0,2553.0,5.0,1116.0,598.0,31.0,24.0,2013.0,15.0
2021-06-28 20:00:00+00:00,415.0,2440.0,5.0,1420.0,570.0,31.0,0.0,1919.0,15.0
2021-06-28 21:00:00+00:00,416.0,2519.0,5.0,1022.0,128.0,31.0,0.0,1711.0,15.0
2021-06-28 22:00:00+00:00,412.0,2391.0,5.0,699.0,65.0,31.0,0.0,1587.0,18.0
2021-06-28 23:00:00+00:00,416.0,2040.0,5.0,284.0,34.0,31.0,0.0,1471.0,19.0
2021-06-29 00:00:00+00:00,422.0,2000.0,5.0,108.0,68.0,31.0,0.0,1439.0,18.0
2021-06-29 01:00:00+00:00,418.0,1951.0,5.0,98.0,68.0,30.0,0.0,1474.0,20.0
2021-06-29 02:00:00+00:00,423.0,2004.0,5.0,66.0,86.0,30.0,0.0,1461.0,19.0
2021-06-29 03:00:00+00:00,416.0,2067.0,5.0,99.0,86.0,29.0,0.0,1355.0,18.0
2021-06-29 04:00:00+00:00,413.0,2508.0,5.0,223.0,88.0,29.0,0.0,1189.0,17.0
2021-06-29 05:00:00+00:00,415.0,2514.0,5.0,918.0,551.0,30.0,12.0,1215.0,14.0
2021-06-29 06:00:00+00:00,413.0,2623.0,5.0,1328.0,740.0,29.0,110.0,1105.0,12.0
2021-06-29 07:00:00+00:00,414.0,2694.0,5.0,1553.0,566.0,27.0,308.0,879.0,6.0
2021-06-29 08:00:00+00:00,412.0,2701.0,6.0,1631.0,603.0,27.0,487.0,713.0,7.0
2021-06-29 09:00:00+00:00,412.0,2779.0,6.0,1636.0,359.0,30.0,639.0,585.0,9.0
2021-06-29 10:00:00+00:00,414.0,2789.0,5.0,1489.0,303.0,30.0,766.0,548.0,13.0
2021-06-29 11:00:00+00:00,414.0,2664.0,5.0,1085.0,66.0,31.0,762.0,549.0,12.0
2021-06-29 12:00:00+00:00,408.0,2476.0,5.0,750.0,65.0,31.0,779.0,593.0,15.0
2021-06-29 13:00:00+00:00,411.0,2520.0,5.0,519.0,66.0,31.0,813.0,756.0,18.0
2021-06-29 14:00:00+00:00,414.0,2520.0,5.0,275.0,67.0,31.0,773.0,1008.0,17.0
2021-06-29 15:00:00+00:00,397.0,2643.0,4.0,219.0,67.0,31.0,688.0,1207.0,21.0
2021-06-29 16:00:00+00:00,411.0,2784.0,5.0,686.0,70.0,32.0,549.0,1303.0,25.0
2021-06-29 17:00:00+00:00,416.0,2836.0,6.0,889.0,415.0,32.0,358.0,1423.0,25.0
2021-06-29 18:00:00+00:00,413.0,2817.0,6.0,895.0,478.0,32.0,148.0,1295.0,25.0
2021-06-29 19:00:00+00:00,416.0,2797.0,9.0,909.0,432.0,33.0,24.0,1207.0,25.0
2021-06-29 20:00:00+00:00,411.0,2827.0,11.0,1327.0,652.0,32.0,0.0,1233.0,25.0
2021-06-29 21:00:00+00:00,395.0,2713.0,11.0,1132.0,89.0,31.0,0.0,1258.0,25.0
2021-06-29 22:00:00+00:00,407.0,2402.0,12.0,292.0,67.0,32.0,0.0,1224.0,25.0
2021-06-29 23:00:00+00:00,407.0,2003.0,15.0,196.0,67.0,32.0,0.0,1077.0,25.0
2021-06-30 00:00:00+00:00,409.0,2176.0,15.0,112.0,67.0,33.0,0.0,979.0,23.0
2021-06-30 01:00:00+00:00,406.0,2047.0,15.0,51.0,67.0,32.0,0.0,902.0,23.0
2021-06-30 02:00:00+00:00,406.0,2205.0,17.0,85.0,67.0,33.0,0.0,856.0,23.0
2021-06-30 03:00:00+00:00,405.0,2270.0,47.0,280.0,84.0,32.0,0.0,808.0,22.0
2021-06-30 04:00:00+00:00,404.0,2581.0,124.0,388.0,88.0,31.0,0.0,794.0,19.0
2021-06-30 05:00:00+00:00,404.0,2784.0,198.0,789.0,447.0,32.0,13.0,784.0,15.0
2021-06-30 06:00:00+00:00,401.0,2870.0,262.0,1109.0,597.0,31.0,110.0,697.0,12.0
2021-06-30 07:00:00+00:00,404.0,2909.0,285.0,1114.0,699.0,31.0,308.0,545.0,8.0
2021-06-30 08:00:00+00:00,409.0,2908.0,264.0,1195.0,525.0,32.0,511.0,401.0,5.0
2021-06-30 09:00:00+00:00,414.0,2923.0,261.0,1235.0,450.0,32.0,666.0,344.0,5.0
2021-06-30 10:00:00+00:00,419.0,2894.0,263.0,1356.0,494.0,33.0,767.0,345.0,8.0
2021-06-30 11:00:00+00:00,421.0,2810.0,182.0,1358.0,345.0,33.0,807.0,380.0,9.0
2021-06-30 12:00:00+00:00,420.0,2672.0,102.0,1185.0,310.0,32.0,815.0,357.0,12.0
2021-06-30 13:00:00+00:00,415.0,2678.0,136.0,840.0,78.0,32.0,802.0,396.0,15.0
2021-06-30 14:00:00+00:00,399.0,2703.0,136.0,510.0,266.0,32.0,763.0,475.0,15.0
2021-06-30 15:00:00+00:00,399.0,2625.0,103.0,624.0,532.0,32.0,675.0,657.0,16.0
2021-06-30 16:00:00+00:00,400.0,2627.0,195.0,755.0,620.0,32.0,539.0,779.0,17.0
2021-06-30 17:00:00+00:00,406.0,2728.0,263.0,1104.0,738.0,32.0,352.0,727.0,18.0
2021-06-30 18:00:00+00:00,412.0,2716.0,264.0,1386.0,586.0,33.0,142.0,664.0,20.0
2021-06-30 19:00:00+00:00,419.0,2772.0,264.0,1386.0,601.0,32.0,24.0,701.0,20.0
2021-06-30 20:00:00+00:00,419.0,2711.0,150.0,1468.0,701.0,33.0,0.0,809.0,16.0
2021-06-30 21:00:00+00:00,418.0,2484.0,14.0,746.0,236.0,33.0,0.0,968.0,16.0
2021-06-30 22:00:00+00:00,413.0,2478.0,9.0,943.0,339.0,32.0,0.0,980.0,18.0
2021-06-30 23:00:00+00:00,418.0,2382.0,7.0,936.0,189.0,33.0,0.0,917.0,16.0
2021-07-01 00:00:00+00:00,398.0,2219.0,5.0,692.0,145.0,33.0,0.0,938.0,17.0
2021-07-01 01:00:00+00:00,416.0,2326.0,5.0,640.0,87.0,32.0,0.0,815.0,14.0
2021-07-01 02:00:00+00:00,421.0,2299.0,6.0,659.0,87.0,32.0,0.0,637.0,8.0
2021-07-01 03:00:00+00:00,422.0,2372.0,5.0,645.0,89.0,33.0,0.0,519.0,3.0
2021-07-01 04:00:00+00:00,421.0,2406.0,6.0,705.0,221.0,33.0,0.0,500.0,1.0
2021-07-01 05:00:00+00:00,419.0,2346.0,5.0,870.0,800.0,32.0,12.0,601.0,0.0
2021-07-01 06:00:00+00:00,418.0,2485.0,5.0,1142.0,972.0,32.0,105.0,406.0,0.0
2021-07-01 07:00:00+00:00,395.0,2534.0,5.0,1202.0,736.0,32.0,291.0,237.0,0.0
2021-07-01 08:00:00+00:00,383.0,2520.0,6.0,993.0,668.0,32.0,495.0,127.0,0.0
2021-07-01 09:00:00+00:00,371.0,2502.0,5.0,799.0,388.0,32.0,645.0,71.0,0.0
2021-07-01 10:00:00+00:00,366.0,2486.0,6.0,893.0,320.0,32.0,736.0,60.0,0.0
2021-07-01 11:00:00+00:00,365.0,2389.0,6.0,753.0,80.0,32.0,779.0,58.0,0.0
2021-07-01 12:00:00+00:00,364.0,2130.0,6.0,677.0,78.0,31.0,790.0,122.0,0.0
2021-07-01 13:00:00+00:00,374.0,2216.0,6.0,669.0,132.0,32.0,780.0,226.0,1.0
2021-07-01 14:00:00+00:00,387.0,2154.0,5.0,608.0,324.0,32.0,742.0,335.0,2.0
2021-07-01 15:00:00+00:00,365.0,2458.0,5.0,874.0,569.0,32.0,658.0,468.0,2.0
2021-07-01 16:00:00+00:00,374.0,2442.0,6.0,1359.0,617.0,32.0,528.0,573.0,2.0
2021-07-01 17:00:00+00:00,395.0,2365.0,6.0,1587.0,687.0,32.0,346.0,569.0,3.0
2021-07-01 18:00:00+00:00,391.0,2514.0,5.0,1641.0,895.0,31.0,143.0,595.0,3.0
2021-07-01 19:00:00+00:00,413.0,2485.0,5.0,1557.0,855.0,31.0,23.0,620.0,7.0
2021-07-01 20:00:00+00:00,417.0,2490.0,5.0,1505.0,917.0,31.0,0.0,740.0,8.0
2021-07-01 21:00:00+00:00,417.0,2457.0,5.0,1264.0,584.0,30.0,0.0,787.0,5.0
2021-07-01 22:00:00+00:00,417.0,2444.0,6.0,993.0,497.0,31.0,0.0,729.0,3.0
2021-07-01 23:00:00+00:00,394.0,2162.0,6.0,872.0,256.0,33.0,0.0,588.0,2.0
2021-07-02 00:00:00+00:00,402.0,2037.0,6.0,722.0,150.0,33.0,0.0,610.0,0.0
2021-07-02 01:00:00+00:00,412.0,2125.0,5.0,631.0,149.0,32.0,0.0,528.0,0.0
2021-07-02 02:00:00+00:00,415.0,2036.0,5.0,588.0,149.0,32.0,0.0,428.0,0.0
2021-07-02 03:00:00+00:00,413.0,2026.0,5.0,633.0,150.0,32.0,0.0,423.0,0.0
2021-07-02 04:00:00+00:00,405.0,2396.0,5.0,806.0,405.0,32.0,0.0,328.0,0.0
2021-07-02 05:00:00+00:00,403.0,2442.0,5.0,1000.0,622.0,32.0,12.0,262.0,2.0
2021-07-02 06:00:00+00:00,408.0,2569.0,5.0,1569.0,932.0,32.0,104.0,244.0,3.0
2021-07-02 07:00:00+00:00,401.0,2563.0,5.0,1681.0,700.0,30.0,301.0,195.0,5.0
2021-07-02 08:00:00+00:00,406.0,2404.0,5.0,1590.0,248.0,31.0,493.0,161.0,2.0
2021-07-02 09:00:00+00:00,392.0,2257.0,5.0,1049.0,78.0,30.0,637.0,251.0,3.0
2021-07-02 10:00:00+00:00,387.0,2221.0,5.0,987.0,78.0,31.0,737.0,309.0,3.0
2021-07-02 11:00:00+00:00,410.0,1964.0,5.0,432.0,78.0,31.0,785.0,306.0,3.0
2021-07-02 12:00:00+00:00,406.0,1786.0,5.0,374.0,78.0,31.0,793.0,383.0,3.0
2021-07-02 13:00:00+00:00,406.0,1744.0,5.0,260.0,74.0,32.0,785.0,688.0,3.0
2021-07-02 14:00:00+00:00,374.0,1770.0,6.0,311.0,78.0,32.0,748.0,1104.0,3.0
2021-07-02 15:00:00+00:00,402.0,1815.0,6.0,456.0,119.0,33.0,663.0,1502.0,2.0
2021-07-02 16:00:00+00:00,404.0,1981.0,6.0,675.0,375.0,32.0,527.0,1736.0,3.0
2021-07-02 17:00:00+00:00,404.0,2067.0,5.0,863.0,502.0,33.0,344.0,1637.0,5.0
2021-07-02 18:00:00+00:00,400.0,2132.0,5.0,1136.0,669.0,32.0,134.0,1422.0,5.0
2021-07-02 19:00:00+00:00,399.0,2123.0,5.0,1157.0,909.0,30.0,21.0,1175.0,14.0
2021-07-02 20:00:00+00:00,400.0,2042.0,6.0,1201.0,772.0,30.0,0.0,1178.0,15.0
2021-07-02 21:00:00+00:00,407.0,2035.0,5.0,680.0,76.0,30.0,0.0,1481.0,15.0
2021-07-02 22:00:00+00:00,397.0,2164.0,6.0,817.0,86.0,29.0,0.0,1462.0,9.0
2021-07-02 23:00:00+00:00,390.0,1893.0,5.0,835.0,67.0,25.0,0.0,1104.0,2.0
2021-07-03 00:00:00+00:00,393.0,1686.0,5.0,919.0,66.0,25.0,0.0,789.0,0.0
2021-07-03 01:00:00+00:00,398.0,1554.0,5.0,663.0,64.0,25.0,0.0,942.0,0.0
2021-07-03 02:00:00+00:00,389.0,1607.0,5.0,542.0,13.0,21.0,0.0,933.0,0.0
2021-07-03 03:00:00+00:00,392.0,1621.0,5.0,554.0,13.0,20.0,0.0,709.0,0.0
2021-07-03 04:00:00+00:00,393.0,1602.0,6.0,442.0,13.0,21.0,0.0,564.0,1.0
2021-07-03 05:00:00+00:00,389.0,1566.0,5.0,906.0,30.0,21.0,9.0,439.0,1.0
2021-07-03 06:00:00+00:00,384.0,1549.0,5.0,697.0,77.0,21.0,51.0,423.0,1.0
2021-07-03 07:00:00+00:00,383.0,1324.0,4.0,833.0,55.0,20.0,157.0,314.0,0.0
2021-07-03 08:00:00+00:00,379.0,1237.0,5.0,1343.0,25.0,21.0,265.0,215.0,0.0
2021-07-03 09:00:00+00:00,380.0,1143.0,4.0,1440.0,13.0,21.0,378.0,305.0,0.0
2021-07-03 10:00:00+00:00,382.0,932.0,5.0,1484.0,13.0,21.0,450.0,533.0,0.0
2021-07-03 11:00:00+00:00,382.0,778.0,5.0,1389.0,13.0,21.0,587.0,764.0,0.0
2021-07-03 12:00:00+00:00,386.0,806.0,5.0,1049.0,13.0,21.0,620.0,861.0,0.0
2021-07-03 13:00:00+00:00,384.0,633.0,5.0,1071.0,13.0,21.0,632.0,856.0,0.0
2021-07-03 14:00:00+00:00,384.0,670.0,5.0,853.0,13.0,21.0,606.0,1040.0,0.0
2021-07-03 15:00:00+00:00,390.0,682.0,5.0,446.0,13.0,21.0,561.0,1127.0,0.0
2021-07-03 16:00:00+00:00,394.0,698.0,5.0,584.0,213.0,21.0,461.0,1025.0,0.0
2021-07-03 17:00:00+00:00,398.0,833.0,5.0,729.0,346.0,21.0,321.0,1159.0,0.0
2021-07-03 18:00:00+00:00,404.0,901.0,5.0,939.0,824.0,21.0,141.0,1328.0,0.0
2021-07-03 19:00:00+00:00,401.0,966.0,5.0,1230.0,816.0,21.0,23.0,1460.0,0.0
2021-07-03 20:00:00+00:00,388.0,966.0,6.0,1353.0,776.0,21.0,0.0,1276.0,0.0
2021-07-03 21:00:00+00:00,391.0,899.0,5.0,1248.0,454.0,21.0,0.0,1442.0,0.0
2021-07-03 22:00:00+00:00,383.0,722.0,5.0,1100.0,91.0,21.0,0.0,1669.0,0.0
2021-07-03 23:00:00+00:00,397.0,680.0,5.0,545.0,3.0,21.0,0.0,1452.0,0.0
2021-07-04 00:00:00+00:00,401.0,427.0,5.0,328.0,54.0,21.0,0.0,1611.0,2.0
2021-07-04 01:00:00+00:00,401.0,331.0,5.0,346.0,54.0,21.0,0.0,1775.0,3.0
2021-07-04 02:00:00+00:00,400.0,330.0,6.0,312.0,1.0,18.0,0.0,1843.0,3.0
2021-07-04 03:00:00+00:00,393.0,328.0,6.0,304.0,32.0,19.0,0.0,1701.0,4.0
2021-07-04 04:00:00+00:00,392.0,331.0,6.0,299.0,32.0,20.0,0.0,1723.0,5.0
2021-07-04 05:00:00+00:00,398.0,330.0,5.0,226.0,32.0,20.0,11.0,1650.0,5.0
2021-07-04 06:00:00+00:00,402.0,330.0,4.0,278.0,56.0,20.0,93.0,1462.0,3.0
2021-07-04 07:00:00+00:00,395.0,328.0,4.0,313.0,63.0,21.0,285.0,1104.0,4.0
2021-07-04 08:00:00+00:00,386.0,323.0,4.0,399.0,65.0,20.0,469.0,876.0,6.0
2021-07-04 09:00:00+00:00,380.0,321.0,4.0,431.0,55.0,20.0,634.0,899.0,9.0
2021-07-04 10:00:00+00:00,387.0,319.0,5.0,466.0,55.0,21.0,739.0,986.0,12.0
2021-07-04 11:00:00+00:00,386.0,320.0,5.0,466.0,55.0,21.0,797.0,945.0,16.0
2021-07-04 12:00:00+00:00,387.0,319.0,5.0,317.0,61.0,20.0,802.0,937.0,19.0
2021-07-04 13:00:00+00:00,388.0,319.0,5.0,202.0,55.0,21.0,780.0,1093.0,20.0
2021-07-04 14:00:00+00:00,389.0,317.0,5.0,194.0,55.0,21.0,736.0,1312.0,20.0
2021-07-04 15:00:00+00:00,389.0,317.0,5.0,301.0,55.0,21.0,642.0,1341.0,21.0
2021-07-04 16:00:00+00:00,386.0,316.0,5.0,380.0,302.0,20.0,508.0,1297.0,18.0
2021-07-04 17:00:00+00:00,388.0,316.0,5.0,436.0,184.0,20.0,338.0,1385.0,19.0
2021-07-04 18:00:00+00:00,393.0,318.0,5.0,719.0,774.0,20.0,139.0,1275.0,18.0
