,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore,Wind Onshore,Solar,Other renewable,Hydro Water Reservoir,Fossil Hard coal,Geothermal,Fossil Hard coal 
2022-02-16 18:00:00+01:00,528.0,1423.0,5020.0,0.0,,45.0,36.0,5820.0,249.0,52.0,59.0,675.0,,0.0,,,0.0,0.0,
2022-02-16 19:00:00+01:00,529.0,1412.0,4970.0,,,44.0,36.0,5818.0,248.0,52.0,60.0,665.0,,0.0,,,0.0,0.0,
2022-02-16 20:00:00+01:00,536.0,1379.0,4898.0,,0.0,44.0,36.0,5821.0,249.0,52.0,60.0,664.0,,0.0,,,0.0,0.0,
2022-02-16 21:00:00+01:00,534.0,1368.0,4861.0,,0.0,44.0,36.0,5816.0,249.0,51.0,55.0,581.0,,0.0,,,0.0,0.0,
2022-02-16 22:00:00+01:00,536.0,1341.0,4661.0,,0.0,44.0,36.0,5818.0,246.0,52.0,57.0,485.0,,0.0,,,0.0,0.0,
2022-02-16 23:00:00+01:00,540.0,1353.0,4711.0,,0.0,44.0,36.0,5814.0,245.0,52.0,50.0,530.0,,0.0,,,0.0,0.0,
2022-02-17 00:00:00+01:00,543.0,1318.0,4349.0,0.0,,44.0,36.0,5821.0,270.0,48.0,58.0,650.0,,0.0,,,0.0,0.0,
2022-02-17 01:00:00+01:00,537.0,1332.0,3717.0,0.0,,45.0,36.0,5820.0,269.0,48.0,54.0,683.0,,0.0,,,0.0,0.0,
2022-02-17 02:00:00+01:00,532.0,1302.0,3267.0,,,48.0,36.0,5824.0,266.0,48.0,57.0,703.0,,0.0,,,0.0,0.0,
2022-02-17 03:00:00+01:00,533.0,1284.0,3251.0,,0.0,48.0,36.0,5821.0,268.0,47.0,62.0,855.0,,0.0,,,0.0,0.0,
2022-02-17 04:00:00+01:00,535.0,1256.0,3613.0,,0.0,48.0,36.0,5823.0,265.0,47.0,63.0,1022.0,,0.0,,,0.0,0.0,
2022-02-17 05:00:00+01:00,534.0,1248.0,4445.0,,0.0,48.0,36.0,5818.0,264.0,48.0,58.0,883.0,,0.0,,,0.0,0.0,
2022-02-17 06:00:00+01:00,512.0,1254.0,4722.0,,0.0,48.0,36.0,5819.0,272.0,47.0,56.0,628.0,,1.0,,,0.0,0.0,
2022-02-17 07:00:00+01:00,521.0,1254.0,4684.0,,,48.0,40.0,5823.0,280.0,52.0,54.0,821.0,,134.0,,,0.0,0.0,
2022-02-17 08:00:00+01:00,520.0,1257.0,4619.0,,0.0,42.0,40.0,5821.0,304.0,50.0,65.0,896.0,,536.0,,,0.0,0.0,
2022-02-17 09:00:00+01:00,521.0,1239.0,4558.0,,,16.0,40.0,5817.0,340.0,55.0,71.0,834.0,,1512.0,,,0.0,0.0,
2022-02-17 10:00:00+01:00,559.0,1232.0,3480.0,0.0,,29.0,40.0,5808.0,381.0,52.0,71.0,711.0,,3423.0,,,0.0,0.0,
2022-02-17 11:00:00+01:00,572.0,1225.0,2637.0,,0.0,50.0,40.0,5811.0,394.0,49.0,72.0,691.0,,4667.0,,,0.0,0.0,
2022-02-17 12:00:00+01:00,569.0,1284.0,3056.0,,0.0,52.0,40.0,5810.0,405.0,52.0,69.0,721.0,,4621.0,,,0.0,0.0,
2022-02-17 13:00:00+01:00,564.0,1276.0,4037.0,,0.0,52.0,40.0,5811.0,398.0,54.0,71.0,943.0,,3789.0,,,0.0,0.0,
2022-02-17 14:00:00+01:00,560.0,1270.0,3866.0,,,52.0,40.0,5809.0,382.0,50.0,69.0,989.0,,2872.0,,,0.0,0.0,
2022-02-17 15:00:00+01:00,544.0,1264.0,4082.0,,0.0,52.0,40.0,5813.0,342.0,51.0,69.0,1056.0,,1567.0,,,0.0,0.0,
2022-02-17 16:00:00+01:00,532.0,1264.0,4245.0,,0.0,52.0,40.0,5819.0,303.0,52.0,63.0,1055.0,,393.0,,,0.0,0.0,
2022-02-17 17:00:00+01:00,524.0,1300.0,4421.0,,0.0,52.0,40.0,5820.0,295.0,47.0,57.0,1075.0,,5.0,,,0.0,0.0,
2022-02-17 18:00:00+01:00,531.0,1382.0,4594.0,,,52.0,42.0,5814.0,268.0,49.0,53.0,1079.0,,0.0,,,0.0,0.0,
2022-02-17 19:00:00+01:00,541.0,1349.0,4649.0,,,52.0,40.0,5812.0,268.0,53.0,56.0,1163.0,,0.0,,,0.0,0.0,
2022-02-17 20:00:00+01:00,540.0,1361.0,4440.0,,,52.0,40.0,5809.0,269.0,52.0,55.0,1028.0,,0.0,,,0.0,0.0,
2022-02-17 21:00:00+01:00,548.0,1362.0,4342.0,,0.0,52.0,40.0,5802.0,269.0,51.0,47.0,1066.0,,0.0,,,0.0,0.0,
2022-02-17 22:00:00+01:00,555.0,1321.0,3622.0,,0.0,52.0,40.0,5803.0,267.0,51.0,36.0,1035.0,,0.0,,,0.0,0.0,
2022-02-17 23:00:00+01:00,554.0,1324.0,3477.0,,0.0,52.0,40.0,5800.0,265.0,52.0,35.0,1137.0,,0.0,,,0.0,0.0,
2022-02-18 00:00:00+01:00,523.0,1334.0,3511.0,,0.0,52.0,40.0,5807.0,268.0,48.0,32.0,1043.0,,0.0,,,0.0,0.0,
2022-02-18 01:00:00+01:00,516.0,1343.0,3403.0,,0.0,52.0,40.0,5809.0,262.0,48.0,39.0,880.0,,0.0,,,0.0,0.0,
2022-02-18 02:00:00+01:00,510.0,1316.0,3634.0,,0.0,52.0,40.0,5809.0,257.0,48.0,37.0,913.0,,0.0,,,0.0,0.0,
2022-02-18 03:00:00+01:00,517.0,1313.0,3962.0,,0.0,52.0,40.0,5805.0,260.0,46.0,37.0,969.0,,0.0,,,0.0,0.0,
2022-02-18 04:00:00+01:00,514.0,1337.0,4758.0,,0.0,52.0,40.0,5809.0,257.0,44.0,37.0,771.0,,0.0,,,0.0,0.0,
2022-02-18 05:00:00+01:00,516.0,1351.0,4938.0,,0.0,52.0,40.0,5813.0,259.0,45.0,36.0,746.0,,0.0,,,0.0,0.0,
2022-02-18 06:00:00+01:00,507.0,1369.0,5748.0,,0.0,52.0,40.0,5811.0,262.0,47.0,34.0,392.0,,19.0,,,0.0,0.0,
2022-02-18 07:00:00+01:00,462.0,1387.0,6087.0,,0.0,52.0,37.0,5810.0,273.0,55.0,32.0,253.0,,767.0,,,0.0,0.0,
2022-02-18 08:00:00+01:00,455.0,1369.0,6080.0,,,52.0,28.0,5812.0,296.0,56.0,52.0,239.0,,2380.0,,,0.0,0.0,
2022-02-18 09:00:00+01:00,485.0,1346.0,6194.0,0.0,,52.0,28.0,5813.0,332.0,56.0,52.0,162.0,,3538.0,,,0.0,0.0,
2022-02-18 10:00:00+01:00,564.0,1337.0,5950.0,,,52.0,28.0,5817.0,372.0,56.0,52.0,75.0,,4149.0,,,0.0,0.0,
2022-02-18 11:00:00+01:00,565.0,1413.0,5353.0,,0.0,52.0,28.0,5818.0,382.0,56.0,47.0,133.0,,4762.0,,,0.0,0.0,
2022-02-18 12:00:00+01:00,551.0,1433.0,4568.0,,0.0,50.0,37.0,5822.0,393.0,56.0,50.0,232.0,,5164.0,,,0.0,0.0,
2022-02-18 13:00:00+01:00,544.0,1381.0,4606.0,,,48.0,40.0,5824.0,388.0,56.0,49.0,194.0,,4535.0,,,0.0,0.0,
2022-02-18 14:00:00+01:00,543.0,1383.0,4691.0,,0.0,48.0,40.0,5829.0,375.0,53.0,56.0,323.0,,3354.0,,,0.0,0.0,
2022-02-18 15:00:00+01:00,542.0,1342.0,4824.0,,0.0,48.0,40.0,5831.0,335.0,52.0,70.0,340.0,,2033.0,,,0.0,0.0,
2022-02-18 16:00:00+01:00,535.0,1364.0,5498.0,,,48.0,40.0,5824.0,292.0,52.0,68.0,460.0,,456.0,,,0.0,0.0,
2022-02-18 17:00:00+01:00,534.0,1349.0,5792.0,0.0,,52.0,40.0,5821.0,284.0,52.0,62.0,648.0,,7.0,,,0.0,0.0,
2022-02-18 18:00:00+01:00,534.0,1394.0,5926.0,0.0,,52.0,40.0,5829.0,262.0,52.0,61.0,876.0,,0.0,,,0.0,0.0,
2022-02-18 19:00:00+01:00,538.0,1417.0,5939.0,0.0,,52.0,40.0,5823.0,260.0,52.0,61.0,1054.0,,0.0,,,0.0,0.0,
2022-02-18 20:00:00+01:00,536.0,1381.0,5841.0,,,52.0,40.0,5825.0,261.0,50.0,55.0,1012.0,,0.0,,,0.0,0.0,
2022-02-18 21:00:00+01:00,537.0,1348.0,5691.0,,0.0,48.0,40.0,5825.0,261.0,52.0,57.0,898.0,,0.0,,,0.0,0.0,
2022-02-18 22:00:00+01:00,543.0,1329.0,5098.0,,0.0,48.0,40.0,5829.0,260.0,50.0,59.0,953.0,,0.0,,,0.0,0.0,
2022-02-18 23:00:00+01:00,545.0,1304.0,4972.0,,0.0,48.0,40.0,5827.0,257.0,48.0,60.0,896.0,,0.0,,,0.0,0.0,
2022-02-19 00:00:00+01:00,520.0,1242.0,4640.0,0.0,,48.0,40.0,5829.0,261.0,46.0,60.0,777.0,,0.0,,,0.0,0.0,
2022-02-19 01:00:00+01:00,520.0,1274.0,3865.0,,,48.0,40.0,5831.0,267.0,43.0,54.0,657.0,,0.0,,,0.0,0.0,
2022-02-19 02:00:00+01:00,512.0,1262.0,3191.0,,,48.0,40.0,5833.0,261.0,42.0,58.0,682.0,,0.0,,,0.0,0.0,
2022-02-19 03:00:00+01:00,515.0,1271.0,3548.0,,0.0,48.0,40.0,5829.0,265.0,44.0,57.0,626.0,,0.0,,,0.0,0.0,
2022-02-19 04:00:00+01:00,520.0,1262.0,3398.0,,0.0,48.0,40.0,5830.0,260.0,40.0,57.0,719.0,,0.0,,,0.0,0.0,
2022-02-19 05:00:00+01:00,521.0,1245.0,3498.0,,0.0,48.0,40.0,5827.0,260.0,38.0,54.0,865.0,,0.0,,,0.0,0.0,
2022-02-19 06:00:00+01:00,548.0,1236.0,3537.0,,0.0,48.0,40.0,5829.0,263.0,42.0,53.0,682.0,,2.0,,,0.0,0.0,
2022-02-19 07:00:00+01:00,555.0,1245.0,3699.0,,,48.0,40.0,5828.0,272.0,48.0,57.0,685.0,,84.0,,,0.0,0.0,
2022-02-19 08:00:00+01:00,545.0,1224.0,4039.0,,,46.0,40.0,5827.0,300.0,48.0,61.0,613.0,,271.0,,,0.0,0.0,
2022-02-19 09:00:00+01:00,548.0,1254.0,4033.0,,,50.0,40.0,5826.0,323.0,52.0,66.0,706.0,,474.0,,,0.0,0.0,
2022-02-19 10:00:00+01:00,549.0,1262.0,4434.0,0.0,,48.0,40.0,5828.0,374.0,52.0,64.0,779.0,,622.0,,,0.0,0.0,
2022-02-19 11:00:00+01:00,554.0,1252.0,5175.0,,,48.0,40.0,5826.0,395.0,52.0,65.0,921.0,,767.0,,,0.0,0.0,
2022-02-19 12:00:00+01:00,545.0,1258.0,4450.0,0.0,,48.0,40.0,5822.0,406.0,52.0,64.0,917.0,,1092.0,,,0.0,0.0,
2022-02-19 13:00:00+01:00,549.0,1224.0,3507.0,0.0,,47.0,40.0,5823.0,394.0,48.0,63.0,951.0,,1532.0,,,0.0,0.0,
2022-02-19 14:00:00+01:00,538.0,1192.0,3018.0,0.0,,45.0,40.0,5825.0,379.0,48.0,65.0,939.0,,1585.0,,,0.0,0.0,
2022-02-19 15:00:00+01:00,536.0,1226.0,3440.0,0.0,,44.0,40.0,5830.0,335.0,46.0,69.0,830.0,,891.0,,,0.0,0.0,
2022-02-19 16:00:00+01:00,530.0,1227.0,4111.0,,0.0,44.0,40.0,5829.0,293.0,51.0,65.0,737.0,,182.0,,,0.0,0.0,
2022-02-19 17:00:00+01:00,531.0,1272.0,4502.0,,0.0,40.0,40.0,5833.0,288.0,51.0,64.0,637.0,,1.0,,,0.0,0.0,
2022-02-19 18:00:00+01:00,532.0,1244.0,4890.0,,,40.0,39.0,5826.0,260.0,51.0,58.0,712.0,,0.0,,,0.0,0.0,
2022-02-19 19:00:00+01:00,537.0,1189.0,4903.0,0.0,,40.0,36.0,5824.0,260.0,48.0,54.0,672.0,,0.0,,,0.0,0.0,
2022-02-19 20:00:00+01:00,536.0,1210.0,4393.0,0.0,,36.0,36.0,5827.0,261.0,48.0,61.0,607.0,,0.0,,,0.0,0.0,
2022-02-19 21:00:00+01:00,537.0,1225.0,4062.0,0.0,,36.0,36.0,5828.0,261.0,48.0,57.0,516.0,,0.0,,,0.0,0.0,
2022-02-19 22:00:00+01:00,536.0,1236.0,3934.0,,0.0,33.0,36.0,5828.0,257.0,48.0,57.0,293.0,,0.0,,,0.0,0.0,
2022-02-19 23:00:00+01:00,542.0,1222.0,3634.0,,0.0,32.0,32.0,5828.0,257.0,48.0,61.0,240.0,,0.0,,,0.0,0.0,
2022-02-20 00:00:00+01:00,515.0,1233.0,3462.0,,0.0,36.0,32.0,5821.0,260.0,44.0,58.0,450.0,,0.0,,,0.0,0.0,
2022-02-20 01:00:00+01:00,515.0,1250.0,3130.0,,0.0,34.0,32.0,5824.0,265.0,44.0,56.0,583.0,,0.0,,,0.0,0.0,
2022-02-20 02:00:00+01:00,511.0,1246.0,3172.0,,,32.0,32.0,5826.0,261.0,43.0,55.0,601.0,,0.0,,,0.0,0.0,
2022-02-20 03:00:00+01:00,515.0,1220.0,3173.0,0.0,,32.0,30.0,5821.0,264.0,44.0,57.0,634.0,,0.0,,,0.0,0.0,
2022-02-20 04:00:00+01:00,515.0,1219.0,3470.0,,,32.0,28.0,5825.0,261.0,43.0,58.0,649.0,,0.0,,,0.0,0.0,
2022-02-20 05:00:00+01:00,515.0,1261.0,3946.0,,0.0,30.0,28.0,5823.0,260.0,41.0,54.0,615.0,,0.0,,,0.0,0.0,
2022-02-20 06:00:00+01:00,510.0,1252.0,3794.0,,0.0,28.0,28.0,5822.0,262.0,42.0,57.0,650.0,,10.0,,,0.0,0.0,
2022-02-20 07:00:00+01:00,517.0,1257.0,3890.0,,0.0,28.0,28.0,5826.0,273.0,47.0,59.0,698.0,,627.0,,,0.0,0.0,
2022-02-20 08:00:00+01:00,514.0,1235.0,3594.0,,0.0,28.0,26.0,5827.0,301.0,47.0,63.0,584.0,,2311.0,,,0.0,0.0,
2022-02-20 09:00:00+01:00,515.0,1276.0,4148.0,,0.0,28.0,24.0,5825.0,304.0,49.0,63.0,445.0,,3321.0,,,0.0,0.0,
2022-02-20 10:00:00+01:00,518.0,1315.0,4102.0,,0.0,24.0,24.0,5827.0,331.0,51.0,63.0,427.0,,3814.0,,,0.0,0.0,
2022-02-20 11:00:00+01:00,510.0,1288.0,4051.0,,,28.0,24.0,5830.0,389.0,52.0,63.0,451.0,,3970.0,,,0.0,0.0,
2022-02-20 12:00:00+01:00,499.0,1262.0,3983.0,0.0,,28.0,24.0,5829.0,387.0,52.0,63.0,432.0,,3940.0,,,0.0,0.0,
2022-02-20 13:00:00+01:00,514.0,1239.0,3952.0,0.0,,25.0,24.0,5829.0,378.0,49.0,62.0,291.0,,3500.0,,,0.0,0.0,
2022-02-20 14:00:00+01:00,508.0,1195.0,4202.0,0.0,,24.0,23.0,5829.0,378.0,52.0,61.0,231.0,,2542.0,,,0.0,0.0,
2022-02-20 15:00:00+01:00,513.0,1226.0,4049.0,0.0,,24.0,20.0,5827.0,316.0,49.0,61.0,271.0,,1464.0,,,0.0,0.0,
2022-02-20 16:00:00+01:00,516.0,1248.0,4127.0,0.0,,24.0,20.0,5826.0,292.0,48.0,54.0,172.0,,349.0,,,0.0,0.0,
2022-02-20 17:00:00+01:00,509.0,1250.0,4257.0,,0.0,24.0,20.0,5828.0,287.0,44.0,55.0,329.0,,5.0,,,0.0,0.0,
2022-02-20 18:00:00+01:00,531.0,1262.0,4769.0,,0.0,24.0,20.0,5829.0,263.0,46.0,59.0,572.0,,0.0,,,0.0,0.0,
2022-02-20 19:00:00+01:00,540.0,1273.0,4808.0,,0.0,24.0,16.0,5827.0,260.0,44.0,57.0,577.0,,0.0,,,0.0,0.0,
2022-02-20 20:00:00+01:00,533.0,1229.0,4802.0,0.0,,24.0,16.0,5828.0,261.0,44.0,61.0,496.0,,0.0,,,0.0,0.0,
2022-02-20 21:00:00+01:00,543.0,1232.0,4262.0,0.0,,24.0,16.0,5823.0,261.0,44.0,58.0,427.0,,0.0,,,0.0,0.0,
2022-02-20 22:00:00+01:00,542.0,1227.0,3893.0,,,24.0,16.0,5822.0,258.0,44.0,56.0,310.0,,0.0,,,0.0,0.0,
2022-02-20 23:00:00+01:00,542.0,1222.0,3610.0,,0.0,24.0,16.0,5822.0,257.0,43.0,53.0,350.0,,0.0,,,0.0,0.0,
2022-02-21 00:00:00+01:00,514.0,1282.0,3811.0,,0.0,24.0,16.0,5826.0,263.0,40.0,59.0,353.0,,0.0,,,0.0,0.0,
2022-02-21 01:00:00+01:00,511.0,1301.0,3951.0,,0.0,24.0,16.0,5825.0,266.0,41.0,59.0,292.0,,0.0,,,0.0,0.0,
2022-02-21 02:00:00+01:00,512.0,1226.0,3767.0,,0.0,24.0,12.0,5826.0,260.0,42.0,59.0,225.0,,0.0,,,0.0,0.0,
2022-02-21 03:00:00+01:00,505.0,1283.0,4038.0,,,24.0,12.0,5825.0,265.0,39.0,59.0,272.0,,0.0,,,0.0,0.0,
2022-02-21 04:00:00+01:00,502.0,1223.0,4281.0,0.0,,24.0,12.0,5827.0,260.0,37.0,59.0,289.0,,0.0,,,0.0,0.0,
2022-02-21 05:00:00+01:00,507.0,1263.0,5294.0,0.0,,21.0,12.0,5826.0,261.0,40.0,53.0,281.0,,0.0,,,0.0,0.0,
2022-02-21 06:00:00+01:00,540.0,1301.0,6139.0,,0.0,21.0,12.0,5823.0,263.0,41.0,52.0,339.0,,16.0,,,0.0,0.0,
2022-02-21 07:00:00+01:00,544.0,1326.0,6250.0,,,20.0,12.0,5821.0,272.0,48.0,53.0,277.0,,326.0,,,0.0,0.0,
2022-02-21 08:00:00+01:00,547.0,1329.0,6296.0,,0.0,20.0,8.0,5816.0,300.0,48.0,58.0,159.0,,831.0,,,0.0,0.0,
2022-02-21 09:00:00+01:00,552.0,1372.0,6359.0,,0.0,20.0,8.0,5817.0,324.0,48.0,57.0,109.0,,1251.0,,,0.0,0.0,
2022-02-21 10:00:00+01:00,559.0,1371.0,6243.0,,0.0,20.0,8.0,5823.0,373.0,50.0,62.0,124.0,,1404.0,,,1.0,0.0,
2022-02-21 11:00:00+01:00,560.0,1410.0,6144.0,,0.0,20.0,8.0,5825.0,396.0,48.0,64.0,190.0,,1293.0,,,0.0,0.0,
2022-02-21 12:00:00+01:00,561.0,1403.0,5795.0,,0.0,20.0,11.0,5823.0,407.0,48.0,61.0,770.0,,1018.0,,,0.0,0.0,
2022-02-21 13:00:00+01:00,553.0,1406.0,5662.0,,0.0,20.0,12.0,5821.0,398.0,48.0,62.0,881.0,,547.0,,,0.0,0.0,
2022-02-21 14:00:00+01:00,537.0,1310.0,5685.0,,,20.0,12.0,5794.0,382.0,49.0,52.0,461.0,,325.0,,,0.0,0.0,
2022-02-21 15:00:00+01:00,528.0,1137.0,6051.0,,,20.0,12.0,5783.0,372.0,48.0,58.0,586.0,,220.0,,,0.0,0.0,
2022-02-21 16:00:00+01:00,516.0,754.0,6209.0,,,20.0,10.0,5783.0,319.0,50.0,64.0,562.0,,93.0,,,0.0,0.0,
2022-02-21 17:00:00+01:00,515.0,751.0,6338.0,,,20.0,8.0,5795.0,286.0,48.0,56.0,333.0,,2.0,,,0.0,0.0,
2022-02-21 18:00:00+01:00,512.0,880.0,6431.0,,0.0,20.0,8.0,5795.0,261.0,48.0,54.0,265.0,,0.0,,,0.0,0.0,
2022-02-21 19:00:00+01:00,512.0,1145.0,6309.0,,0.0,20.0,8.0,5783.0,260.0,47.0,60.0,200.0,,0.0,,,0.0,0.0,
2022-02-21 20:00:00+01:00,513.0,1328.0,6132.0,,0.0,20.0,8.0,5802.0,261.0,46.0,60.0,210.0,,0.0,,,0.0,0.0,
2022-02-21 21:00:00+01:00,515.0,1316.0,5393.0,,0.0,20.0,8.0,5806.0,262.0,45.0,57.0,244.0,,0.0,,,0.0,0.0,
2022-02-21 22:00:00+01:00,515.0,1313.0,4767.0,,,20.0,8.0,5806.0,259.0,43.0,64.0,351.0,,0.0,,,0.0,0.0,
2022-02-21 23:00:00+01:00,515.0,1366.0,4670.0,,,20.0,8.0,5803.0,257.0,45.0,60.0,245.0,,0.0,,,0.0,0.0,
2022-02-22 00:00:00+01:00,493.0,1427.0,4414.0,,,20.0,8.0,5804.0,250.0,42.0,61.0,417.0,,0.0,,,0.0,0.0,
2022-02-22 01:00:00+01:00,491.0,1485.0,4137.0,,0.0,20.0,8.0,5805.0,250.0,42.0,59.0,604.0,,0.0,,,0.0,0.0,
2022-02-22 02:00:00+01:00,491.0,1358.0,4121.0,,0.0,20.0,8.0,5807.0,245.0,41.0,62.0,790.0,,0.0,,,0.0,0.0,
2022-02-22 03:00:00+01:00,495.0,1382.0,4111.0,,0.0,20.0,8.0,5812.0,249.0,39.0,63.0,956.0,,0.0,,,0.0,0.0,
2022-02-22 04:00:00+01:00,489.0,1363.0,4135.0,,0.0,20.0,8.0,5811.0,244.0,35.0,61.0,944.0,,0.0,,,0.0,0.0,
2022-02-22 05:00:00+01:00,496.0,1313.0,4632.0,,,20.0,8.0,5807.0,247.0,36.0,60.0,978.0,,0.0,,,0.0,0.0,
2022-02-22 06:00:00+01:00,512.0,1326.0,5523.0,,,20.0,5.0,5795.0,253.0,44.0,58.0,910.0,,27.0,,,0.0,0.0,
2022-02-22 07:00:00+01:00,511.0,1342.0,6209.0,,0.0,20.0,4.0,5776.0,260.0,47.0,58.0,790.0,,854.0,,,0.0,0.0,
2022-02-22 08:00:00+01:00,518.0,1375.0,6230.0,,,20.0,4.0,5782.0,284.0,48.0,63.0,860.0,,2947.0,,,0.0,0.0,
2022-02-22 09:00:00+01:00,522.0,1322.0,5808.0,,,20.0,4.0,5794.0,320.0,48.0,65.0,984.0,,4588.0,,,0.0,0.0,
2022-02-22 10:00:00+01:00,525.0,1380.0,5538.0,0.0,,20.0,4.0,5793.0,359.0,49.0,64.0,1086.0,,5091.0,,,0.0,0.0,
2022-02-22 11:00:00+01:00,526.0,1385.0,5313.0,0.0,,20.0,4.0,5790.0,373.0,44.0,63.0,1066.0,,4958.0,,,0.0,0.0,
2022-02-22 12:00:00+01:00,529.0,1386.0,4984.0,,,20.0,4.0,5790.0,383.0,42.0,64.0,1032.0,,4324.0,,,0.0,0.0,
2022-02-22 13:00:00+01:00,525.0,1419.0,5117.0,4.0,,20.0,4.0,5800.0,384.0,43.0,61.0,1130.0,,3738.0,,,0.0,0.0,
2022-02-22 14:00:00+01:00,511.0,1390.0,5191.0,,,20.0,4.0,5802.0,369.0,43.0,64.0,1158.0,,2825.0,,,0.0,0.0,
2022-02-22 15:00:00+01:00,505.0,1200.0,5273.0,0.0,,20.0,1.0,5799.0,361.0,46.0,63.0,1144.0,,1757.0,,,0.0,0.0,
2022-02-22 16:00:00+01:00,499.0,1174.0,5540.0,0.0,,20.0,0.0,5798.0,309.0,48.0,61.0,1049.0,,589.0,,,0.0,0.0,
2022-02-22 17:00:00+01:00,495.0,1169.0,5906.0,0.0,,20.0,0.0,5792.0,273.0,48.0,61.0,891.0,,16.0,,,0.0,0.0,
2022-02-22 18:00:00+01:00,487.0,1189.0,6184.0,0.0,,20.0,0.0,5792.0,249.0,48.0,60.0,453.0,,0.0,,,0.0,0.0,
2022-02-22 19:00:00+01:00,503.0,1385.0,5831.0,,,24.0,0.0,5786.0,248.0,48.0,58.0,260.0,,0.0,,,0.0,0.0,
2022-02-22 20:00:00+01:00,501.0,1372.0,5443.0,,0.0,24.0,0.0,5788.0,248.0,48.0,57.0,245.0,,0.0,,,0.0,0.0,
2022-02-22 21:00:00+01:00,497.0,1352.0,5245.0,,0.0,24.0,0.0,5785.0,248.0,46.0,57.0,183.0,,0.0,,,0.0,0.0,
2022-02-22 22:00:00+01:00,485.0,1309.0,4622.0,,,24.0,0.0,5789.0,247.0,43.0,55.0,111.0,,0.0,,,0.0,0.0,
2022-02-22 23:00:00+01:00,415.0,1344.0,4516.0,0.0,,24.0,0.0,5784.0,245.0,44.0,60.0,96.0,,0.0,,,2.0,0.0,
2022-02-23 00:00:00+01:00,370.0,1362.0,3984.0,,0.0,24.0,0.0,5789.0,255.0,40.0,57.0,125.0,,0.0,,,0.0,0.0,
2022-02-23 01:00:00+01:00,369.0,1391.0,3475.0,,0.0,24.0,0.0,5783.0,253.0,40.0,56.0,231.0,,0.0,,,0.0,0.0,
2022-02-23 02:00:00+01:00,369.0,1314.0,3409.0,,0.0,24.0,0.0,5784.0,249.0,39.0,56.0,419.0,,0.0,,,0.0,0.0,
2022-02-23 03:00:00+01:00,371.0,1302.0,3376.0,,0.0,24.0,0.0,5789.0,252.0,39.0,56.0,431.0,,0.0,,,0.0,0.0,
2022-02-23 04:00:00+01:00,369.0,1314.0,3398.0,,0.0,24.0,0.0,5786.0,249.0,37.0,57.0,399.0,,0.0,,,0.0,0.0,
2022-02-23 05:00:00+01:00,368.0,1320.0,4228.0,,,24.0,0.0,5788.0,250.0,38.0,59.0,470.0,,0.0,,,0.0,0.0,
2022-02-23 06:00:00+01:00,368.0,1320.0,4811.0,,,24.0,0.0,5788.0,254.0,39.0,54.0,587.0,,12.0,,,0.0,0.0,
2022-02-23 07:00:00+01:00,379.0,1331.0,5004.0,,,24.0,0.0,5789.0,265.0,44.0,56.0,566.0,,297.0,,,0.0,0.0,
2022-02-23 08:00:00+01:00,381.0,1385.0,5188.0,,0.0,20.0,0.0,5789.0,288.0,47.0,63.0,741.0,,864.0,,,0.0,0.0,
2022-02-23 09:00:00+01:00,377.0,1352.0,4952.0,0.0,,20.0,0.0,5788.0,325.0,48.0,62.0,811.0,,1618.0,,,0.0,0.0,
2022-02-23 10:00:00+01:00,380.0,1311.0,4725.0,0.0,,20.0,0.0,5792.0,364.0,51.0,65.0,1013.0,,2665.0,,,0.0,0.0,
2022-02-23 11:00:00+01:00,389.0,1385.0,4328.0,,,20.0,0.0,5788.0,373.0,46.0,64.0,1152.0,,3701.0,,,0.0,0.0,
2022-02-23 12:00:00+01:00,385.0,1405.0,4318.0,,,20.0,,5791.0,384.0,45.0,66.0,1109.0,,4210.0,,,0.0,0.0,
2022-02-23 13:00:00+01:00,386.0,1384.0,4498.0,,0.0,23.0,0.0,5793.0,384.0,46.0,66.0,1012.0,,4317.0,,,0.0,0.0,
2022-02-23 14:00:00+01:00,373.0,1396.0,4418.0,,,24.0,0.0,5796.0,369.0,43.0,64.0,1058.0,,3865.0,,,0.0,0.0,
2022-02-23 15:00:00+01:00,365.0,1352.0,4340.0,0.0,,24.0,2.0,5792.0,366.0,45.0,68.0,928.0,,2746.0,,,0.0,0.0,
2022-02-23 16:00:00+01:00,359.0,1364.0,4399.0,0.0,,24.0,4.0,5792.0,313.0,46.0,62.0,661.0,,900.0,,,0.0,0.0,
2022-02-23 17:00:00+01:00,360.0,1426.0,4934.0,0.0,,24.0,4.0,5789.0,276.0,48.0,56.0,291.0,,24.0,,,0.0,0.0,
2022-02-23 18:00:00+01:00,371.0,1425.0,5207.0,0.0,,24.0,4.0,5793.0,252.0,48.0,57.0,231.0,,0.0,,,0.0,0.0,
2022-02-23 19:00:00+01:00,365.0,1432.0,4977.0,0.0,,24.0,4.0,5795.0,252.0,47.0,57.0,217.0,,0.0,,,0.0,0.0,
2022-02-23 20:00:00+01:00,369.0,1432.0,4924.0,,0.0,24.0,4.0,5801.0,253.0,48.0,56.0,292.0,,0.0,,,0.0,0.0,
