UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_wind_production_forecast
1/17/2019 3:00,608,5161,0,12486,0,1244,1648,0,88,1180
1/17/2019 4:00,608,6271,0,12611,0,1384,1644,0,88,1116
1/17/2019 5:00,608,9070,0,13351,0,1548,1632,0,88,1116
1/17/2019 6:00,608,11187,0,14272,36,2088,1632,0,88,1188
1/17/2019 7:00,608,12333,0,14605,96,2024,1632,0,88,1308
1/17/2019 8:00,608,12594,0,14720,192,1888,1632,0,88,1424
1/17/2019 9:00,608,13615,0,14200,304,1608,1632,0,88,1488
1/17/2019 10:00,608,14255,0,14423,468,1544,1632,0,88,1488
1/17/2019 11:00,608,14385,0,13522,520,1376,1640,0,88,1456
1/17/2019 12:00,608,14180,0,13826,472,1436,1648,0,88,1520
1/17/2019 13:00,608,13209,0,13821,324,1848,1648,0,88,1732
1/17/2019 14:00,608,13747,0,13949,160,2492,1632,0,88,2036
1/17/2019 15:00,608,12541,0,14723,64,3016,1636,0,88,2296
1/17/2019 16:00,608,12330,0,15567,16,2624,1648,0,88,2596
1/17/2019 17:00,608,12371,0,15598,16,1972,1648,0,88,3068
1/17/2019 18:00,608,11712,0,14919,0,1364,1648,0,88,3556
1/17/2019 19:00,608,11353,0,14136,0,1444,1648,0,88,3848
1/17/2019 20:00,608,9319,0,13115,0,3116,1644,0,88,4000
1/17/2019 21:00,608,9391,0,12282,0,5912,1632,0,88,4112
1/17/2019 22:00,608,9010,0,12412,0,6000,1632,0,88,4268
1/17/2019 23:00,607,7457,0,12190,0,5620,1632,0,88,4708
1/18/2019 0:00,610,6893,0,11787,0,5508,1632,0,88,4576
1/18/2019 1:00,610,6022,0,11747,0,5420,1632,0,88,4552
1/18/2019 2:00,609,6262,0,11945,0,5572,1632,0,88,4708
1/18/2019 3:00,606,6994,0,11994,0,5432,1632,0,88,5012
1/18/2019 4:00,609,7537,0,12609,0,4252,1632,0,88,5512
1/18/2019 5:00,639,7732,0,14838,0,4924,1616,0,88,6056
1/18/2019 6:00,653,8125,0,16354,16,5072,1616,0,88,6396
1/18/2019 7:00,651,8062,0,17465,36,6448,1616,0,88,6556
1/18/2019 8:00,649,8005,0,18078,76,5968,1616,0,88,6776
1/18/2019 9:00,656,8156,0,18603,136,4196,1616,0,88,7092
1/18/2019 10:00,653,8167,0,18279,212,6032,1616,0,88,7384
1/18/2019 11:00,654,8161,0,17567,260,6500,1616,0,88,7456
1/18/2019 12:00,647,8140,0,17046,256,5784,1632,0,88,7048
1/18/2019 13:00,654,8147,0,16922,204,6424,1632,0,88,6232
1/18/2019 14:00,642,7994,0,16912,116,5772,1632,0,88,5376
1/18/2019 15:00,643,8171,0,17403,40,4436,1632,0,88,4784
1/18/2019 16:00,650,8141,0,18537,16,3212,1632,0,88,4476
1/18/2019 17:00,647,8111,0,18360,16,3220,1632,0,88,4248
1/18/2019 18:00,652,7966,0,17288,0,3144,1632,0,88,3908
1/18/2019 19:00,632,7954,0,15198,0,2388,1632,0,88,3420
1/18/2019 20:00,611,8061,0,14273,0,1492,1632,0,88,2916
1/18/2019 21:00,614,8095,0,13594,0,964,1632,0,88,2484
1/18/2019 22:00,611,8084,0,13484,0,676,1632,0,88,2100
1/18/2019 23:00,612,7926,0,13850,0,772,1632,0,88,1700
1/19/2019 0:00,615,7863,0,13180,0,888,1632,0,88,1336
1/19/2019 1:00,613,7881,0,12001,0,772,1632,0,88,1056
1/19/2019 2:00,611,8355,0,12672,0,400,1632,0,88,856
1/19/2019 3:00,613,8347,0,12269,0,268,1632,0,88,672
1/19/2019 4:00,609,8759,0,12401,0,232,1632,0,88,552
1/19/2019 5:00,615,8805,0,11938,0,268,1632,0,88,496
1/19/2019 6:00,612,8980,0,14541,28,280,1632,0,88,460
1/19/2019 7:00,613,8971,0,15508,72,324,1632,0,88,396
1/19/2019 8:00,615,8790,0,16306,160,344,1632,0,88,344
1/19/2019 9:00,612,8782,0,15214,288,344,1632,0,88,340
1/19/2019 10:00,612,8817,0,13239,496,288,1632,0,88,400
1/19/2019 11:00,611,8711,0,13023,600,272,1632,0,88,512
1/19/2019 12:00,612,9098,0,14187,592,360,1632,0,88,632
1/19/2019 13:00,613,9232,0,14948,432,404,1632,0,88,760
1/19/2019 14:00,648,9254,0,14467,220,476,1632,0,88,932
1/19/2019 15:00,647,8787,0,14967,80,784,1632,0,88,1192
1/19/2019 16:00,642,8606,0,16201,20,1108,1632,0,88,1520
1/19/2019 17:00,641,8663,0,16955,16,1504,1644,0,88,1836
1/19/2019 18:00,640,8903,0,15621,0,1740,1648,0,88,2048
1/19/2019 19:00,648,8965,0,15064,0,2020,1648,0,88,2164
1/19/2019 20:00,609,8931,0,14068,0,2252,1648,0,88,2240
1/19/2019 21:00,607,8525,0,13742,0,2464,1648,0,88,2328
1/19/2019 22:00,608,8392,0,13209,0,2408,1648,0,88,2408
1/19/2019 23:00,609,8343,0,12703,0,2228,1648,0,88,2536
1/20/2019 0:00,608,8334,0,11602,0,2312,1648,0,88,2432
1/20/2019 1:00,613,8304,0,11369,0,2568,1648,0,88,2248
1/20/2019 2:00,603,8327,0,10470,0,2272,1648,0,88,2008
1/20/2019 3:00,611,7960,0,10306,0,1832,1648,0,88,1756
1/20/2019 4:00,611,7996,0,10315,0,1540,1648,0,88,1544
1/20/2019 5:00,604,8618,0,10611,0,1208,1648,0,88,1320
1/20/2019 6:00,608,9163,0,12083,28,756,1648,0,88,1056
1/20/2019 7:00,609,9504,0,12636,64,512,1632,0,88,784
1/20/2019 8:00,607,9591,0,13838,132,264,1632,0,88,552
1/20/2019 9:00,612,9593,0,14689,236,168,1632,0,88,368
1/20/2019 10:00,610,9584,0,14823,392,136,1648,0,88,240
1/20/2019 11:00,602,9589,0,14632,480,132,1648,0,88,184
1/20/2019 12:00,610,9318,0,13735,472,144,1632,0,88,176
1/20/2019 13:00,608,9195,0,12278,356,144,1632,0,88,184
1/20/2019 14:00,609,9285,0,12096,196,152,1636,0,88,212
1/20/2019 15:00,609,9540,0,12615,72,240,1648,0,88,276
1/20/2019 16:00,650,9497,0,15489,20,460,1648,0,88,384
1/20/2019 17:00,651,9389,0,16045,16,676,1640,0,88,552
1/20/2019 18:00,653,9269,0,15482,0,716,1632,0,88,744
1/20/2019 19:00,651,9263,0,14437,0,964,1632,0,88,932
1/20/2019 20:00,658,9219,0,13442,0,1044,1636,0,88,1124
1/20/2019 21:00,610,9256,0,13404,0,1160,1648,0,88,1300
1/20/2019 22:00,609,9192,0,12429,0,1572,1648,0,88,1432
1/20/2019 23:00,608,8981,0,10390,0,1952,1648,0,88,2064
1/21/2019 0:00,608,8974,0,9638,0,2088,1648,0,88,2152
1/21/2019 1:00,608,8731,0,9498,0,1988,1648,0,88,2264
1/21/2019 2:00,626,8734,0,9462,0,2072,1644,0,88,2384
1/21/2019 3:00,1045,8862,0,9573,0,2108,1632,0,88,2460
1/21/2019 4:00,1255,9087,0,9567,0,2024,1632,0,88,2440
1/21/2019 5:00,1279,9676,0,12727,0,1708,1632,0,88,2312
1/21/2019 6:00,1315,9756,0,15486,28,1344,1632,0,88,2056
1/21/2019 7:00,1638,9791,0,15845,72,1136,1632,0,88,1708
1/21/2019 8:00,1831,9772,0,15634,160,820,1632,0,88,1312
1/21/2019 9:00,1833,9763,0,15530,276,500,1632,0,88,992
1/21/2019 10:00,1834,9740,0,15142,468,296,1632,0,88,784
1/21/2019 11:00,1833,9743,0,14475,568,188,1632,0,88,652
1/21/2019 12:00,1833,10153,0,14302,572,156,1632,0,88,568
1/21/2019 13:00,1832,10527,0,14552,420,144,1632,0,88,508
1/21/2019 14:00,1835,10743,0,15017,224,136,1632,0,88,484
1/21/2019 15:00,1834,11420,0,15591,80,128,1632,0,88,516
1/21/2019 16:00,1835,11473,0,16481,24,128,1632,0,88,580
1/21/2019 17:00,1833,11501,0,16578,16,128,1632,0,88,664
1/21/2019 18:00,1833,10730,0,15826,0,128,1632,0,88,756
1/21/2019 19:00,1835,10173,0,15238,0,128,1632,0,88,824
1/21/2019 20:00,1793,9069,0,13797,0,128,1632,0,88,880
1/21/2019 21:00,1793,9092,0,13686,0,140,1632,0,88,920
1/21/2019 22:00,1789,9269,0,12759,0,140,1632,0,88,936
1/21/2019 23:00,1796,8986,0,12133,0,128,1648,0,88,280
1/22/2019 0:00,1790,9755,0,12004,0,128,1648,0,88,260
1/22/2019 1:00,1796,9705,0,10583,0,132,1648,0,88,240
1/22/2019 2:00,1797,9707,0,9937,0,136,1648,0,88,248
1/22/2019 3:00,1795,9585,0,9611,0,132,1648,0,88,248
1/22/2019 4:00,1795,9607,0,10223,0,128,1648,0,88,240
1/22/2019 5:00,1822,9646,0,12628,0,128,1644,0,88,240
1/22/2019 6:00,1828,9704,0,15278,32,128,1632,0,88,220
1/22/2019 7:00,1828,9558,0,16061,76,128,1632,0,88,176
1/22/2019 8:00,1886,9603,0,14990,176,128,1632,0,88,144
1/22/2019 9:00,1912,9616,0,14673,304,128,1632,0,88,140
1/22/2019 10:00,1899,9786,0,13691,528,128,1632,0,88,160
1/22/2019 11:00,1900,10301,0,13018,628,128,1632,0,88,200
1/22/2019 12:00,1901,10550,0,13490,624,128,1632,0,88,288
1/22/2019 13:00,1895,10634,0,13222,464,132,1632,0,88,428
1/22/2019 14:00,1896,10626,0,14243,248,144,1644,0,88,668
1/22/2019 15:00,1906,10595,0,15105,96,144,1648,0,88,1088
1/22/2019 16:00,1901,11078,0,15890,24,144,1644,0,88,1640
1/22/2019 17:00,1569,11475,0,15984,16,144,1644,0,88,2144
1/22/2019 18:00,1314,11457,0,14820,0,144,1640,0,88,2488
1/22/2019 19:00,1695,11498,0,13607,0,144,1632,0,88,2672
1/22/2019 20:00,1931,11443,0,11883,0,144,1632,0,88,2784
1/22/2019 21:00,1924,10680,0,12402,0,144,1632,0,88,2872
1/22/2019 22:00,1924,10481,0,11044,0,168,1640,0,88,2968
1/22/2019 23:00,1770,9823,0,10006,0,156,1600,0,88,872
1/23/2019 0:00,1720,9484,0,9762,0,188,1600,0,88,920
1/23/2019 1:00,1628,9312,0,9521,0,248,1600,0,88,952
1/23/2019 2:00,1461,9246,0,9545,0,260,1600,0,88,980
1/23/2019 3:00,1477,9359,0,9562,0,208,1600,0,88,992
1/23/2019 4:00,1771,9551,0,9970,0,216,1600,0,88,968
1/23/2019 5:00,1921,9996,0,12285,0,220,1600,0,88,904
1/23/2019 6:00,1943,10630,0,14282,16,200,1600,0,88,840
1/23/2019 7:00,1951,10643,0,15443,28,192,1600,0,88,776
1/23/2019 8:00,1961,10663,0,15270,56,224,1600,0,88,712
1/23/2019 9:00,1948,10659,0,15318,96,240,1584,0,88,664
1/23/2019 10:00,1947,10637,0,14910,144,284,1600,0,88,644
1/23/2019 11:00,1947,10574,0,14738,172,352,1600,0,88,648
1/23/2019 12:00,1948,10560,0,14593,164,376,1600,0,88,672
1/23/2019 13:00,1950,10538,0,14962,128,440,1600,0,88,704
1/23/2019 14:00,1955,10553,0,14863,72,708,1600,0,88,732
1/23/2019 15:00,1960,10520,0,15569,32,744,1600,0,88,760
1/23/2019 16:00,1951,10537,0,15965,16,660,1600,0,88,796
1/23/2019 17:00,1952,10569,0,15877,16,556,1600,0,88,832
1/23/2019 18:00,1953,10434,0,15011,0,480,1600,0,88,848
1/23/2019 19:00,1949,9729,0,14238,0,428,1600,0,88,848
1/23/2019 20:00,1926,10050,0,13196,0,480,1600,0,88,832
1/23/2019 21:00,1921,10343,0,12868,0,512,1600,0,88,824
1/23/2019 22:00,1920,9776,0,11818,0,536,1600,0,88,816
1/23/2019 23:00,1915,9803,0,9821,0,520,1600,0,88,616
1/24/2019 0:00,1921,9758,0,9830,0,480,1616,0,88,648
1/24/2019 1:00,1902,9771,0,9536,0,456,1616,0,88,696
1/24/2019 2:00,1913,9714,0,9258,0,584,1616,0,88,776
1/24/2019 3:00,1912,9622,0,9604,0,840,1616,0,88,912
1/24/2019 4:00,1924,9552,0,10412,0,1120,1616,0,88,1104
1/24/2019 5:00,1952,9469,0,12581,0,1536,1616,0,88,1328
1/24/2019 6:00,1960,9950,0,14179,16,2344,1616,0,88,1592
1/24/2019 7:00,1958,10511,0,14824,32,3000,1616,0,88,1896
1/24/2019 8:00,1953,10442,0,14206,56,4016,1624,0,88,2260
1/24/2019 9:00,1934,10437,0,14301,100,4940,1632,0,88,2700
1/24/2019 10:00,1932,10382,0,13840,144,6032,1632,0,88,3252
1/24/2019 11:00,1935,10371,0,12832,176,6804,1632,0,88,3896
1/24/2019 12:00,1934,11107,0,12628,176,7364,1632,0,88,4624
1/24/2019 13:00,1932,9911,0,13334,156,7516,1632,0,88,5416
1/24/2019 14:00,1939,9572,0,13240,92,7264,1632,0,88,6160
1/24/2019 15:00,1945,9580,0,14403,40,7308,1632,0,88,6760
1/24/2019 16:00,1938,9576,0,15075,16,7824,1632,0,88,7308
1/24/2019 17:00,1958,9608,0,14928,16,7720,1632,0,88,7768
1/24/2019 18:00,1966,9473,0,14283,0,7556,1632,0,88,8108
1/24/2019 19:00,1967,9521,0,13560,0,7416,1632,0,88,8320
1/24/2019 20:00,1971,9496,0,12548,0,7436,1632,0,88,8464
1/24/2019 21:00,1968,9536,0,12093,0,6948,1632,0,88,8592
1/24/2019 22:00,1951,9575,0,11056,0,6500,1632,0,88,8720
1/24/2019 23:00,1926,9506,0,10750,0,6256,1632,0,88,8456
1/25/2019 0:00,1930,9664,0,9948,0,6420,1648,0,88,8616
1/25/2019 1:00,1931,9588,0,9966,0,6408,1648,0,88,8808
1/25/2019 2:00,1699,9564,0,9786,0,6632,1644,0,88,8984
1/25/2019 3:00,1623,9637,0,9391,0,6904,1636,0,88,9188
1/25/2019 4:00,1886,9513,0,9803,0,6692,1632,0,88,9380
1/25/2019 5:00,1957,9576,0,11680,0,6716,1632,0,88,9508
1/25/2019 6:00,1959,9728,0,14849,24,6648,1632,0,88,9512
1/25/2019 7:00,1958,9848,0,16034,60,5660,1632,0,88,9448
1/25/2019 8:00,1962,9945,0,16258,116,5092,1632,0,88,9448
1/25/2019 9:00,1961,9575,0,15499,192,6504,1616,0,88,9596
1/25/2019 10:00,1963,9276,0,14889,296,8696,1632,0,88,9840
1/25/2019 11:00,1964,9322,0,13619,348,9552,1632,0,88,9948
1/25/2019 12:00,1962,9517,0,12575,344,9504,1632,0,88,9848
1/25/2019 13:00,1952,9584,0,12349,272,9200,1632,0,88,9648
1/25/2019 14:00,1955,9811,0,12095,160,9012,1632,0,88,9456
1/25/2019 15:00,1958,9897,0,11984,68,8788,1632,0,88,9312
1/25/2019 16:00,1958,9993,0,12781,24,7512,1632,0,88,9248
1/25/2019 17:00,1923,10802,0,13791,16,7188,1632,0,88,9276
1/25/2019 18:00,1920,11161,0,12313,0,7512,1632,0,88,9372
1/25/2019 19:00,1513,11097,0,10919,0,8352,1632,0,88,9448
1/25/2019 20:00,1221,10507,0,9440,0,9272,1632,0,88,9432
1/25/2019 21:00,1126,10023,0,9390,0,8936,1632,0,88,9352
1/25/2019 22:00,918,9233,0,9004,0,9872,1632,0,88,9264
1/25/2019 23:00,606,8462,0,8203,0,8972,1632,0,88,7360
1/26/2019 0:00,610,7577,0,8566,0,8072,1632,0,88,7280
1/26/2019 1:00,608,7260,0,8342,0,8000,1644,0,88,7160
1/26/2019 2:00,608,7183,0,8114,0,7632,1648,0,88,6888
1/26/2019 3:00,609,7726,0,8209,0,6148,1632,0,88,6616
1/26/2019 4:00,604,8071,0,8298,0,5204,1632,0,88,6288
1/26/2019 5:00,606,8826,0,8738,0,4568,1632,0,88,5652
1/26/2019 6:00,608,9677,0,9638,20,3260,1628,0,88,4744
1/26/2019 7:00,610,10235,0,9795,40,2480,1632,0,88,4024
1/26/2019 8:00,606,10649,0,11025,72,2652,1632,0,88,3704
1/26/2019 9:00,614,10711,0,10700,120,2648,1620,0,88,3628
1/26/2019 10:00,606,10548,0,10708,168,2816,1632,0,88,3644
1/26/2019 11:00,607,10494,0,9834,196,3412,1624,0,88,3816
1/26/2019 12:00,608,10483,0,9896,188,3288,1632,0,88,4004
1/26/2019 13:00,611,11016,0,9581,156,3376,1632,0,88,4024
1/26/2019 14:00,606,12058,0,9941,104,3120,1632,0,88,4000
1/26/2019 15:00,610,12635,0,9739,48,2872,1632,0,88,4028
1/26/2019 16:00,608,12569,0,10629,20,3772,1632,0,88,4088
1/26/2019 17:00,608,12575,0,10710,16,3864,1632,0,88,4120
1/26/2019 18:00,609,11896,0,9972,0,3168,1632,0,88,4112
1/26/2019 19:00,608,10779,0,9548,0,2804,1632,0,88,4080
1/26/2019 20:00,610,9990,0,9450,0,2244,1632,0,88,3960
1/26/2019 21:00,606,8678,0,9199,0,1800,1632,0,88,3700
1/26/2019 22:00,605,7908,0,9028,0,1736,1632,0,88,3316
1/26/2019 23:00,609,7948,0,8227,0,2076,1644,0,88,3128
1/27/2019 0:00,608,7399,0,7890,0,1616,1648,0,88,2848
1/27/2019 1:00,608,6944,0,7744,0,1560,1640,0,88,2512
1/27/2019 2:00,609,6254,0,7575,0,1888,1632,0,88,2152
1/27/2019 3:00,609,5976,0,7677,0,2008,1632,0,88,1856
1/27/2019 4:00,608,6345,0,7722,0,1696,1632,0,88,1688
1/27/2019 5:00,610,6553,0,7651,0,2404,1632,0,88,1792
1/27/2019 6:00,607,8012,0,7989,44,2968,1632,0,88,2072
1/27/2019 7:00,608,8233,0,7947,104,3388,1632,0,88,2328
1/27/2019 8:00,612,8398,0,7978,200,4412,1620,0,88,2656
1/27/2019 9:00,613,8393,0,8688,320,3884,1616,0,88,3144
1/27/2019 10:00,609,8504,0,9125,472,2512,1620,0,88,3620
1/27/2019 11:00,607,8474,0,8966,536,2020,1632,0,88,4088
1/27/2019 12:00,607,8389,0,9139,500,2504,1632,0,88,4584
1/27/2019 13:00,607,8572,0,9062,372,2092,1632,0,88,5164
1/27/2019 14:00,607,8745,0,9656,220,1732,1632,0,88,5600
1/27/2019 15:00,606,8775,0,9277,96,1452,1632,0,88,5664
1/27/2019 16:00,606,8619,0,9747,28,1908,1632,0,88,5456
1/27/2019 17:00,611,8671,0,9501,16,3372,1632,0,88,5128
1/27/2019 18:00,609,8519,0,9746,0,2680,1632,0,88,4752
1/27/2019 19:00,609,8481,0,9393,0,2152,1632,0,88,4304
1/27/2019 20:00,607,8151,0,7968,0,2752,1632,0,88,3808
1/27/2019 21:00,610,7997,0,7674,0,3112,1632,0,88,3372
1/27/2019 22:00,609,7910,0,7555,0,3208,1632,0,88,2992
1/27/2019 23:00,608,7445,0,7597,0,2568,1632,0,88,2952
1/28/2019 0:00,611,7055,0,7260,0,3168,1632,0,88,2904
1/28/2019 1:00,605,6755,0,7183,0,3216,1632,0,88,2856
1/28/2019 2:00,663,6692,0,7176,0,2340,1632,0,88,2512
1/28/2019 3:00,1148,6885,0,7564,0,972,1632,0,88,1820
1/28/2019 4:00,1239,8259,0,7726,0,852,1632,0,88,1392
1/28/2019 5:00,1221,9734,0,9225,0,360,1632,0,88,1580
1/28/2019 6:00,1480,11011,0,11299,28,596,1628,0,88,2056
1/28/2019 7:00,1930,11145,0,12148,64,1336,1616,0,88,2496
1/28/2019 8:00,1952,11103,0,12094,120,2468,1616,0,88,2880
1/28/2019 9:00,1959,10900,0,11390,184,5112,1616,0,88,3336
1/28/2019 10:00,1931,10670,0,10218,280,5916,1628,0,88,3776
1/28/2019 11:00,1914,10709,0,9738,320,4320,1632,0,88,3976
1/28/2019 12:00,1920,10751,0,10789,296,2620,1632,0,88,3912
1/28/2019 13:00,1919,10856,0,10854,228,2320,1632,0,88,3652
1/28/2019 14:00,1922,11588,0,10139,140,2396,1632,0,88,3476
1/28/2019 15:00,1923,11772,0,10745,60,2624,1616,0,88,3600
1/28/2019 16:00,1956,12244,0,11959,20,2916,1616,0,88,4000
1/28/2019 17:00,1949,12360,0,11874,16,4024,1616,0,88,4576
1/28/2019 18:00,1954,10856,0,11267,0,4520,1616,0,88,5104
1/28/2019 19:00,1955,9586,0,10816,0,3272,1620,0,88,5496
1/28/2019 20:00,1799,10184,0,9511,0,1932,1632,0,88,5804
1/28/2019 21:00,1432,10555,0,9461,0,2360,1632,0,88,6056
1/28/2019 22:00,1405,10853,0,9024,0,4272,1632,0,88,6228
1/28/2019 23:00,1404,8229,0,8150,0,5992,1632,0,88,6396
1/29/2019 0:00,1400,7423,0,8135,0,5632,1632,0,88,6648
1/29/2019 1:00,1399,6143,0,7946,0,5556,1632,0,88,6704
1/29/2019 2:00,1401,7206,0,7835,0,5604,1632,0,88,6724
1/29/2019 3:00,1404,7615,0,7594,0,6176,1632,0,88,6776
1/29/2019 4:00,1493,7674,0,8192,0,6588,1632,0,88,6840
1/29/2019 5:00,1906,8577,0,9359,0,7092,1632,0,88,6840
1/29/2019 6:00,1960,8815,0,11832,40,7064,1632,0,88,6664
1/29/2019 7:00,1923,9651,0,13596,104,5900,1632,0,88,6272
1/29/2019 8:00,1958,9676,0,13115,192,6640,1632,0,88,5744
1/29/2019 9:00,1930,9588,0,11727,336,6824,1632,0,88,5312
1/29/2019 10:00,1919,9621,0,10946,520,6500,1632,0,88,5036
1/29/2019 11:00,1925,9600,0,11731,608,5176,1632,0,88,4688
1/29/2019 12:00,1925,9682,0,11555,584,3596,1632,0,88,3996
1/29/2019 13:00,1912,9738,0,11686,456,2196,1632,0,88,3024
1/29/2019 14:00,1902,9826,0,11619,272,1356,1632,0,88,2168
1/29/2019 15:00,1902,9863,0,12165,116,688,1632,0,88,1664
1/29/2019 16:00,1909,9800,0,13664,32,640,1632,0,88,1520
1/29/2019 17:00,1905,9905,0,14096,16,540,1632,0,88,1512
1/29/2019 18:00,1906,9795,0,12956,0,280,1632,0,88,1424
1/29/2019 19:00,1909,9971,0,11467,0,76,1632,0,88,1320
1/29/2019 20:00,1808,10041,0,10568,0,28,1632,0,88,1360
1/29/2019 21:00,1719,9903,0,9575,0,40,1632,0,88,1568
1/29/2019 22:00,1503,9706,0,9041,0,176,1632,0,88,1916
1/29/2019 23:00,1548,8927,0,8389,0,400,1632,0,88,664
1/30/2019 0:00,1559,8618,0,8296,0,508,1632,0,88,936
1/30/2019 1:00,1564,8067,0,8087,0,1028,1636,0,88,1404
1/30/2019 2:00,1570,7964,0,7956,0,1512,1644,0,88,2060
1/30/2019 3:00,1563,8262,0,7939,0,2060,1632,0,88,2728
1/30/2019 4:00,1580,9725,0,8400,0,2972,1632,0,88,3256
1/30/2019 5:00,1867,11815,0,9091,0,4112,1632,0,88,3532
1/30/2019 6:00,1909,13033,0,11627,36,4404,1632,0,88,3560
1/30/2019 7:00,1883,13007,0,11773,88,4116,1632,0,88,3408
1/30/2019 8:00,1869,13092,0,11644,192,3376,1632,0,88,3240
1/30/2019 9:00,1867,13203,0,10797,308,2848,1632,0,88,3336
1/30/2019 10:00,1871,13166,0,10520,520,2936,1632,0,88,3692
1/30/2019 11:00,1872,13080,0,10193,616,2672,1632,0,88,3952
1/30/2019 12:00,1873,13072,0,9937,600,2704,1632,0,88,3896
1/30/2019 13:00,1865,13163,0,9715,448,2764,1632,0,88,3616
1/30/2019 14:00,1856,13264,0,10023,256,2712,1632,0,88,3272
1/30/2019 15:00,1865,13161,0,10327,112,2716,1632,0,88,3064
1/30/2019 16:00,1866,13117,0,11459,32,2436,1632,0,88,3048
1/30/2019 17:00,1866,13163,0,12023,16,2084,1632,0,88,3112
1/30/2019 18:00,1868,12978,0,11417,0,1536,1632,0,88,3048
1/30/2019 19:00,1865,13039,0,10496,0,968,1632,0,88,2792
1/30/2019 20:00,1830,13139,0,9049,0,812,1640,0,88,2440
1/30/2019 21:00,1838,12287,0,8770,0,672,1648,0,88,2084
1/30/2019 22:00,1834,11782,0,8600,0,484,1648,0,88,1776
1/30/2019 23:00,1575,10486,0,8579,0,476,1648,0,88,648
1/31/2019 0:00,1558,9497,0,8353,0,432,1648,0,88,480
1/31/2019 1:00,1558,9293,0,8015,0,376,1648,0,88,376
1/31/2019 2:00,1556,8624,0,7973,0,384,1648,0,88,336
1/31/2019 3:00,1567,8562,0,8352,0,296,1648,0,88,312
1/31/2019 4:00,1591,8871,0,8595,0,132,1648,0,88,292
1/31/2019 5:00,1862,9500,0,10338,0,104,1632,0,88,296
1/31/2019 6:00,1884,9692,0,13519,36,152,1632,0,88,344
1/31/2019 7:00,1862,9760,0,13787,88,172,1632,0,88,412
1/31/2019 8:00,1842,9746,0,13903,176,88,1632,0,88,496
1/31/2019 9:00,1844,9725,0,12797,292,84,1632,0,88,624
1/31/2019 10:00,1853,9701,0,13223,472,104,1632,0,88,840
1/31/2019 11:00,1849,9750,0,11838,556,228,1632,0,88,1172
1/31/2019 12:00,1851,9640,0,12016,544,372,1632,0,88,1592
1/31/2019 13:00,1841,9632,0,12075,428,544,1632,0,88,2072
1/31/2019 14:00,1832,9624,0,12439,260,936,1632,0,88,2688
1/31/2019 15:00,1839,9656,0,12974,112,1252,1632,0,88,3496
1/31/2019 16:00,1834,9686,0,13580,32,1868,1632,0,88,4404
1/31/2019 17:00,1804,9666,0,13625,16,3588,1632,0,88,5216
1/31/2019 18:00,1800,9394,0,12217,0,4812,1632,0,88,5900
1/31/2019 19:00,1799,9336,0,9264,0,5412,1632,0,88,6416
1/31/2019 20:00,1628,9211,0,8621,0,6492,1632,0,88,6792
1/31/2019 21:00,1558,8687,0,8679,0,7084,1640,0,88,7160
1/31/2019 22:00,1555,8179,0,8478,0,7408,1648,0,88,7532
1/31/2019 23:00,1420,7822,0,8168,0,7892,1648,0,88,5880
2/1/2019 0:00,1399,7723,0,7806,0,8128,1648,0,88,6308
2/1/2019 1:00,1401,7253,0,7786,0,8196,1648,0,88,6680
2/1/2019 2:00,1403,6937,0,7880,0,8564,1648,0,88,6952
2/1/2019 3:00,1401,6894,0,7858,0,8068,1648,0,88,7016
2/1/2019 4:00,1401,8647,0,7858,0,7852,1648,0,88,6968
2/1/2019 5:00,1604,10878,0,8534,0,8364,1648,0,88,6924
2/1/2019 6:00,1806,12230,0,10844,40,7916,1648,0,88,6744
2/1/2019 7:00,1818,12771,0,10863,88,7904,1648,0,88,6424
2/1/2019 8:00,1844,12755,0,10428,180,7940,1648,0,88,6144
2/1/2019 9:00,1840,12865,0,10242,288,8176,1648,0,88,6136
2/1/2019 10:00,1846,12574,0,10549,440,8388,1648,0,88,6460
2/1/2019 11:00,1841,12637,0,10710,480,8460,1648,0,88,7000
2/1/2019 12:00,1845,12704,0,11128,444,8648,1648,0,88,7720
2/1/2019 13:00,1843,12715,0,10612,352,8528,1652,0,88,8520
2/1/2019 14:00,1841,12772,0,10094,232,8348,1664,0,88,9164
2/1/2019 15:00,1842,12738,0,9822,112,8924,1664,0,88,9604
2/1/2019 16:00,1839,12648,0,12545,36,9012,1664,0,88,9856
2/1/2019 17:00,1840,12655,0,12736,16,9132,1664,0,88,10000
2/1/2019 18:00,1841,12561,0,11834,0,9676,1648,0,88,10088
2/1/2019 19:00,1710,12450,0,9190,0,10412,1652,0,88,10076
2/1/2019 20:00,1270,12482,0,8890,0,10424,1664,0,88,10020
2/1/2019 21:00,1080,11912,0,9170,0,9788,1664,0,88,10036
2/1/2019 22:00,618,10597,0,8833,0,9464,1664,0,88,10112
2/1/2019 23:00,617,8928,0,8248,0,9904,1648,0,88,10720
2/2/2019 0:00,617,7951,0,8527,0,9776,1648,0,88,10784
2/2/2019 1:00,616,6636,0,7970,0,10396,1648,0,88,10728
2/2/2019 2:00,615,5743,0,8006,0,10136,1660,0,88,10568
2/2/2019 3:00,609,6271,0,7999,0,10152,1656,0,88,10392
2/2/2019 4:00,617,7049,0,7975,0,9712,1648,0,88,10216
2/2/2019 5:00,617,7660,0,8547,0,9116,1648,0,88,9968
