,UTC time,carbon_intensity,wind,coal,nat_gas,nuclear,hydro,solar,other
11702,2021-05-02 14:00:00,243.79,9598,5110,12299,5090,89,2458,35
11703,2021-05-02 15:00:00,255.6,8640,6014,13105,5090,86,3963,37
11704,2021-05-02 16:00:00,263.17,8778,6802,13744,5089,94,4499,34
11705,2021-05-02 17:00:00,270.65,9195,7746,14149,5089,95,4858,34
11706,2021-05-02 18:00:00,271.11,9961,8154,14923,5087,120,5020,36
11707,2021-05-02 19:00:00,283.11,9798,8773,16573,5087,141,4875,35
11708,2021-05-02 20:00:00,284.03,10479,8834,18052,5084,140,4603,37
11709,2021-05-02 21:00:00,285.54,11353,9184,18912,5083,114,4340,35
11710,2021-05-02 22:00:00,281.93,13136,9214,19633,5083,96,3476,32
11711,2021-05-02 23:00:00,278.54,14496,9342,19600,5082,96,2948,36
11712,2021-05-03 00:00:00,275.01,14908,9265,19212,5081,95,2935,40
11713,2021-05-03 01:00:00,282.38,15010,9143,19264,5082,95,1298,42
11714,2021-05-03 02:00:00,271.99,16910,8706,17906,5084,70,55,42
11715,2021-05-03 03:00:00,245.91,18754,7484,16331,5083,97,0,36
11716,2021-05-03 04:00:00,238.51,18836,7570,13428,5082,92,0,39
11717,2021-05-03 05:00:00,217.87,19030,6582,11026,5082,22,0,35
11718,2021-05-03 06:00:00,193.41,19535,5697,8605,5082,1,0,37
11719,2021-05-03 07:00:00,174.86,19672,4752,7870,5083,7,0,34
11720,2021-05-03 08:00:00,167.64,19461,4194,7997,5082,8,0,32
11721,2021-05-03 09:00:00,169.67,18806,4021,8341,5077,36,0,34
11722,2021-05-03 10:00:00,175.46,18554,4101,8971,5077,54,0,33
11723,2021-05-03 11:00:00,193.74,18057,4873,9731,5078,28,0,34
11724,2021-05-03 12:00:00,217.65,17239,5503,12265,5077,51,0,42
11725,2021-05-03 13:00:00,249.13,14814,6587,14233,5078,51,519,37
11726,2021-05-03 14:00:00,251.11,12500,6784,15028,5079,51,3296,48
11727,2021-05-03 15:00:00,253.47,11860,7192,15913,5076,52,4757,45
11728,2021-05-03 16:00:00,260.33,12413,7820,17216,5071,92,4728,34
11729,2021-05-03 17:00:00,267.64,12831,8416,19069,5070,134,4771,27
11730,2021-05-03 18:00:00,276.39,13241,9115,20794,5068,160,4553,28
11731,2021-05-03 19:00:00,283.36,13066,9345,23566,5068,150,4660,19
11732,2021-05-03 20:00:00,292.75,12051,9363,26747,5067,131,4775,22
11733,2021-05-03 21:00:00,299.17,11401,9324,29199,5066,132,4701,26
11734,2021-05-03 22:00:00,301.43,11236,9333,30246,5066,132,4669,27
11735,2021-05-03 23:00:00,299.92,11173,9281,29654,5067,131,4813,19
11736,2021-05-04 00:00:00,295.3,12269,9042,28017,5066,131,3873,23
11737,2021-05-04 01:00:00,298.45,13373,9004,26286,5066,131,1669,13
11738,2021-05-04 02:00:00,298.07,14716,9087,24386,5065,135,60,10
11739,2021-05-04 03:00:00,273.35,17234,8572,20311,5067,152,0,10
11740,2021-05-04 04:00:00,241.68,19486,7578,15785,5072,101,0,18
11741,2021-05-04 05:00:00,230.61,19358,7349,12586,5073,81,0,23
11742,2021-05-04 06:00:00,214.38,19179,6536,10565,5074,81,0,18
11743,2021-05-04 07:00:00,199.91,18867,5655,9588,5073,88,0,14
11744,2021-05-04 08:00:00,192.84,18326,5102,9203,5073,88,0,14
11745,2021-05-04 09:00:00,188.21,17868,4674,9145,5073,116,0,12
11746,2021-05-04 10:00:00,200.59,16993,5069,9509,5073,135,0,18
11747,2021-05-04 11:00:00,228.91,15695,6071,10976,5073,106,0,16
11748,2021-05-04 12:00:00,248.98,14870,6645,13109,5073,87,1,16
11749,2021-05-04 13:00:00,262.38,14406,7441,13566,5074,88,126,15
11750,2021-05-04 14:00:00,266.41,14418,7948,13823,5072,88,544,18
11751,2021-05-04 15:00:00,274.53,13925,8374,14608,5072,88,824,19
11752,2021-05-04 16:00:00,278.09,13117,8840,14936,5072,130,1956,19
11753,2021-05-04 17:00:00,267.93,12692,8349,15751,5072,123,3465,16
11754,2021-05-04 18:00:00,260.54,12174,7837,16622,5071,134,4643,13
11755,2021-05-04 19:00:00,268.44,11326,8233,17578,5070,124,5222,14
11756,2021-05-04 20:00:00,281.55,10220,8913,18809,5069,131,5655,19
11757,2021-05-04 21:00:00,292.27,8645,8619,21425,5066,131,5670,22
11758,2021-05-04 22:00:00,298.14,7565,8184,23277,5066,131,5552,27
11759,2021-05-04 23:00:00,304.42,6499,8062,23996,5066,131,5561,26
11760,2021-05-05 00:00:00,321.63,4903,8254,25007,5069,131,4933,32
11761,2021-05-05 01:00:00,351.09,3764,8337,26971,5071,107,2243,34
11762,2021-05-05 02:00:00,373.4,3083,8305,28732,5071,106,89,23
11763,2021-05-05 03:00:00,368.86,3750,8309,26890,5070,81,0,13
11764,2021-05-05 04:00:00,353.2,5483,8312,22195,5071,82,0,11
11765,2021-05-05 05:00:00,334.49,7175,8215,17634,5073,82,0,10
11766,2021-05-05 06:00:00,319.61,8439,8280,13749,5074,82,0,23
11767,2021-05-05 07:00:00,311.37,8745,8127,11717,5074,109,0,14
11768,2021-05-05 08:00:00,303.96,8987,7875,10686,5075,85,0,12
11769,2021-05-05 09:00:00,296.98,9128,7551,10186,5076,84,0,12
11770,2021-05-05 10:00:00,300.14,8910,7612,10300,5077,85,0,13
11771,2021-05-05 11:00:00,306.06,8684,7678,11701,5077,84,0,14
11772,2021-05-05 12:00:00,313.01,8710,7966,13664,5078,85,3,15
11773,2021-05-05 13:00:00,309.54,8536,8084,13944,5078,84,800,12
11774,2021-05-05 14:00:00,281.68,7074,7126,13784,5078,108,4191,27
11775,2021-05-05 15:00:00,267.83,6936,6853,13641,5078,109,5705,27
11776,2021-05-05 16:00:00,274.81,6942,7318,14269,5079,108,5751,16
11777,2021-05-05 17:00:00,289.99,6524,8160,15130,5082,109,5704,19
11778,2021-05-05 18:00:00,299.43,5988,8457,16627,5082,109,5763,16
11779,2021-05-05 19:00:00,304.84,5578,8429,18476,5078,111,5785,20
11780,2021-05-05 20:00:00,305.83,5692,8470,19887,5074,111,5889,17
11781,2021-05-05 21:00:00,307.03,5858,8561,20973,5072,111,5905,17
11782,2021-05-05 22:00:00,311.13,5957,8753,22457,5070,111,5769,35
11783,2021-05-05 23:00:00,311.49,6214,8774,22901,5070,111,5568,33
11784,2021-05-06 00:00:00,312.24,6764,8809,22412,5069,112,4855,26
11785,2021-05-06 01:00:00,325.17,7629,8812,22334,5069,112,2074,27
11786,2021-05-06 02:00:00,324.19,9661,8816,21566,5068,90,94,18
11787,2021-05-06 03:00:00,295.86,12790,8663,17287,5067,86,0,22
11788,2021-05-06 04:00:00,258.37,15289,7609,13037,5068,86,0,30
11789,2021-05-06 05:00:00,217.24,16659,5768,10468,5068,86,0,25
11790,2021-05-06 06:00:00,194.48,16718,4766,8834,5068,87,0,21
11791,2021-05-06 07:00:00,190.84,15738,4327,8486,5067,106,0,20
11792,2021-05-06 08:00:00,203.64,14106,4467,8590,5068,82,0,19
11793,2021-05-06 09:00:00,217.14,12979,4818,8599,5068,82,0,18
11794,2021-05-06 10:00:00,248.28,11462,5863,9195,5069,82,0,16
11795,2021-05-06 11:00:00,257.52,11102,5900,10808,5069,82,0,16
11796,2021-05-06 12:00:00,274.3,10734,6407,12969,5071,82,2,18
11797,2021-05-06 13:00:00,296.38,9214,7538,13773,5072,82,859,15
11798,2021-05-06 14:00:00,302.16,6132,7967,14567,5073,104,4051,19
11799,2021-05-06 15:00:00,297.3,5460,7879,15362,5071,106,5416,37
11800,2021-05-06 16:00:00,307.08,5247,8621,16236,5069,133,5609,18
11801,2021-05-06 17:00:00,315.59,5009,8660,18442,5068,125,5183,13
11802,2021-05-06 18:00:00,319.68,4962,8579,20641,5068,106,4941,15
11803,2021-05-06 19:00:00,332.2,4229,8872,23451,5067,110,4700,17
11804,2021-05-06 20:00:00,327.14,4110,8955,24350,5065,110,5770,20
11805,2021-05-06 21:00:00,326.16,4450,8891,25962,5061,111,5709,19
11806,2021-05-06 22:00:00,326.31,4793,8886,27263,5058,111,5520,29
11807,2021-05-06 23:00:00,324.4,5163,8818,27454,5055,111,5390,25
11808,2021-05-07 00:00:00,319.68,6069,8830,26216,5057,111,5066,18
11809,2021-05-07 01:00:00,330.11,7360,8927,25920,5058,112,2253,35
11810,2021-05-07 02:00:00,331.6,9300,9024,24600,5059,87,73,17
11811,2021-05-07 03:00:00,304.65,12484,8943,19785,5060,86,0,22
11812,2021-05-07 04:00:00,279.46,14438,8537,15044,5061,86,0,30
11813,2021-05-07 05:00:00,255.24,15129,7585,11677,5062,85,0,21
11814,2021-05-07 06:00:00,227.96,15854,6631,8802,5064,85,0,28
11815,2021-05-07 07:00:00,209.56,16175,6043,7099,5064,109,0,23
11816,2021-05-07 08:00:00,218.52,14765,6043,7077,5064,85,0,21
11817,2021-05-07 09:00:00,216.32,14450,5857,6826,5065,85,0,18
11818,2021-05-07 10:00:00,218.72,14348,5906,7015,5067,85,0,20
11819,2021-05-07 11:00:00,227.98,14335,6274,7724,5065,86,0,22
11820,2021-05-07 12:00:00,248.71,14403,7421,8762,5065,86,5,23
11821,2021-05-07 13:00:00,258.78,13905,7954,9610,5066,86,503,20
11822,2021-05-07 14:00:00,273.8,12336,8606,11097,5067,109,1700,28
11823,2021-05-07 15:00:00,267.85,13777,8710,11706,5068,145,1506,24
11824,2021-05-07 16:00:00,267.08,14799,8967,12620,5068,216,1360,27
11825,2021-05-07 17:00:00,272.76,14946,9197,14393,5066,213,1355,18
11826,2021-05-07 18:00:00,275.95,15185,9277,16098,5065,158,1374,20
11827,2021-05-07 19:00:00,266.14,16851,9225,16645,5064,157,1567,22
11828,2021-05-07 20:00:00,266.14,17550,9335,17798,5063,128,1553,22
11829,2021-05-07 21:00:00,264.93,18160,9407,18598,5062,110,1647,21
11830,2021-05-07 22:00:00,262.07,18779,9297,19078,5060,110,1599,23
11831,2021-05-07 23:00:00,256.22,19860,9344,17798,5060,111,1297,42
11832,2021-05-08 00:00:00,254.32,20070,9338,16626,5059,110,928,29
11833,2021-05-08 01:00:00,246.88,20350,8774,15357,5060,112,437,48
11834,2021-05-08 02:00:00,242.08,20468,8466,14131,5061,88,14,37
11835,2021-05-08 03:00:00,236.04,20270,8162,12794,5062,86,0,27
11836,2021-05-08 04:00:00,227.87,20544,8333,9918,5062,87,0,31
11837,2021-05-08 05:00:00,216.2,20010,7665,8220,5063,86,0,19
11838,2021-05-08 06:00:00,204.04,19290,6842,7066,5063,86,0,27
11839,2021-05-08 07:00:00,184.22,19193,5722,6346,5064,87,0,28
11840,2021-05-08 08:00:00,171.32,18830,4792,6401,5064,43,0,20
11841,2021-05-08 09:00:00,170.01,18186,4572,6310,5065,74,0,15
11842,2021-05-08 10:00:00,166.85,17984,4352,6265,5066,86,0,15
11843,2021-05-08 11:00:00,161.59,18282,4086,6401,5065,87,0,18
11844,2021-05-08 12:00:00,157.54,18971,3989,6546,5065,87,1,16
11845,2021-05-08 13:00:00,164.74,19133,4481,6660,5066,87,254,20
11846,2021-05-08 14:00:00,176.03,19821,5430,6947,5065,109,754,35
11847,2021-05-08 15:00:00,180.42,21092,5863,7871,5065,112,896,27
11848,2021-05-08 16:00:00,187.32,21438,6092,9447,5065,189,1186,20
11849,2021-05-08 17:00:00,196.87,21456,6444,11179,5066,183,1590,17
11850,2021-05-08 18:00:00,209.32,21441,7075,12752,5065,201,1729,20
11851,2021-05-08 19:00:00,225.26,21220,8148,13964,5063,138,1921,18
11852,2021-05-08 20:00:00,233.14,21107,8640,15276,5062,154,2198,19
11853,2021-05-08 21:00:00,237.38,20945,8672,16771,5061,153,2331,20
11854,2021-05-08 22:00:00,241.52,20619,8767,17855,5061,119,2555,26
11855,2021-05-08 23:00:00,239.9,21117,8761,17656,5060,111,2319,27
11856,2021-05-09 00:00:00,240.33,21493,8800,17098,5059,111,1631,29
11857,2021-05-09 01:00:00,239.67,21943,8742,15960,5059,111,572,19
11858,2021-05-09 02:00:00,237.69,22387,8770,14849,5060,96,35,28
11859,2021-05-09 03:00:00,235.71,22230,8709,13956,5061,87,0,39
11860,2021-05-09 04:00:00,229.25,22137,8626,11817,5065,87,0,42
11861,2021-05-09 05:00:00,222.6,21726,8405,9886,5065,87,0,25
11862,2021-05-09 06:00:00,211.54,21600,7987,8018,5066,87,0,23
11863,2021-05-09 07:00:00,201.67,21115,7319,7173,5066,107,0,21
11864,2021-05-09 08:00:00,196.21,20442,6799,6812,5066,91,0,15
11865,2021-05-09 09:00:00,198.58,19631,6685,6783,5067,87,0,16
11866,2021-05-09 10:00:00,208.01,18528,6919,6798,5067,87,0,15
11867,2021-05-09 11:00:00,207.99,18327,6771,7036,5068,87,0,18
11868,2021-05-09 12:00:00,214.23,17734,6826,7529,5068,87,1,15
11869,2021-05-09 13:00:00,206.66,17417,6261,8172,5068,87,678,15
11870,2021-05-09 14:00:00,187.74,17455,5649,8617,5068,109,3004,25
11871,2021-05-09 15:00:00,197.72,17632,5984,10378,5067,112,3271,12
11872,2021-05-09 16:00:00,208.24,17276,6216,12612,5067,190,3769,20
11873,2021-05-09 17:00:00,225.81,15763,6811,14692,5067,183,4502,14
11874,2021-05-09 18:00:00,248.3,13730,7556,17162,5068,200,4998,10
11875,2021-05-09 19:00:00,271.9,11570,8344,19969,5067,139,5420,12
11876,2021-05-09 20:00:00,291.23,9831,8858,22538,5066,155,5318,17
11877,2021-05-09 21:00:00,296.16,9146,8733,24094,5065,155,5337,19
11878,2021-05-09 22:00:00,299.66,8879,8780,24926,5063,98,5316,18
11879,2021-05-09 23:00:00,299.66,8981,8754,25123,5062,88,5235,23
11880,2021-05-10 00:00:00,302.34,9090,8833,24670,5062,88,4665,14
11881,2021-05-10 01:00:00,309.75,10359,8867,24432,5062,88,2146,16
11882,2021-05-10 02:00:00,309.61,12343,8864,24062,5062,88,102,8
11883,2021-05-10 03:00:00,283.27,15710,8751,20000,5062,88,0,8
11884,2021-05-10 04:00:00,254.12,18380,8337,15145,5062,87,0,21
11885,2021-05-10 05:00:00,228.79,19434,7417,11882,5063,87,0,19
11886,2021-05-10 06:00:00,215.81,19131,6799,9959,5062,88,0,13
11887,2021-05-10 07:00:00,203.95,18497,5912,9250,5063,110,0,11
11888,2021-05-10 08:00:00,210.02,17072,5759,9344,5063,87,0,13
11889,2021-05-10 09:00:00,233.26,15264,6500,9756,5063,87,0,11
11890,2021-05-10 10:00:00,264.37,13635,7814,10315,5063,87,0,12
11891,2021-05-10 11:00:00,281.53,12638,8227,12073,5064,88,0,13
11892,2021-05-10 12:00:00,308.93,10592,8653,15660,5064,87,1,16
11893,2021-05-10 13:00:00,318.61,9481,8624,17689,5064,87,177,10
11894,2021-05-10 14:00:00,308.02,10115,8536,17921,5064,105,863,18
11895,2021-05-10 15:00:00,300.79,10181,8258,18956,5064,106,1643,27
11896,2021-05-10 16:00:00,298.84,9698,8139,20504,5061,168,2526,12
11897,2021-05-10 17:00:00,293,9675,8115,21208,5057,166,3620,11
11898,2021-05-10 18:00:00,289.43,9782,7831,22465,5057,147,4010,11
11899,2021-05-10 19:00:00,289.46,9610,7853,22900,5057,113,4371,14
11900,2021-05-10 20:00:00,289.8,9290,7697,23730,5055,148,4578,15
11901,2021-05-10 21:00:00,296.96,8837,8207,24092,5054,149,4706,25
11902,2021-05-10 22:00:00,295.59,9027,8164,24361,5053,94,4811,28
11903,2021-05-10 23:00:00,298.41,9209,8566,23582,5053,109,4562,28
11904,2021-05-11 00:00:00,300.17,9210,8585,22774,5052,128,4084,26
11905,2021-05-11 01:00:00,305.27,10558,8728,21887,5053,101,1954,27
11906,2021-05-11 02:00:00,313.37,11715,9148,21634,5054,81,110,14
11907,2021-05-11 03:00:00,311.76,11735,9074,20365,5054,81,0,23
11908,2021-05-11 04:00:00,313.04,11232,9171,17890,5054,81,0,20
11909,2021-05-11 05:00:00,321.2,9699,8990,16724,5054,81,0,15
11910,2021-05-11 06:00:00,335.12,8026,9070,15843,5056,82,0,22
11911,2021-05-11 07:00:00,349.55,6664,9304,15289,5057,104,0,9
11912,2021-05-11 08:00:00,350.93,6363,9173,14758,5057,81,0,10
11913,2021-05-11 09:00:00,350.39,6210,9000,14658,5058,81,0,11
11914,2021-05-11 10:00:00,339.25,6870,8598,14765,5058,81,0,11
11915,2021-05-11 11:00:00,326.14,8127,8453,14994,5060,81,0,9
11916,2021-05-11 12:00:00,336.36,8063,9145,16788,5061,81,0,12
11917,2021-05-11 13:00:00,333.91,8483,9276,17411,5062,81,95,4
11918,2021-05-11 14:00:00,312.19,9938,8785,17104,5061,105,676,13
11919,2021-05-11 15:00:00,281.1,12180,7741,17004,5061,105,1256,34
11920,2021-05-11 16:00:00,268.82,12830,7293,17962,5062,138,2083,23
11921,2021-05-11 17:00:00,271,12461,7690,18784,5061,147,3082,12
11922,2021-05-11 18:00:00,281.02,11074,8039,20129,5061,146,3800,5
11923,2021-05-11 19:00:00,291.12,10481,8564,20969,5059,113,3828,6
11924,2021-05-11 20:00:00,292.71,10406,8654,21473,5057,147,3891,17
11925,2021-05-11 21:00:00,288.89,10844,8575,21482,5055,147,4042,74
11926,2021-05-11 22:00:00,281.92,11758,8366,20856,5054,90,3835,33
11927,2021-05-11 23:00:00,275.69,12546,8025,19843,5054,81,3241,34
11928,2021-05-12 00:00:00,261.83,13555,7133,18651,5055,81,2615,25
11929,2021-05-12 01:00:00,249.76,15073,6344,17610,5055,81,1278,37
11930,2021-05-12 02:00:00,250.27,16439,6826,16239,5054,122,70,10
11931,2021-05-12 03:00:00,233.33,17282,6095,14819,5056,128,0,19
11932,2021-05-12 04:00:00,236.18,15914,5996,13666,5057,100,2,22
11933,2021-05-12 05:00:00,225.86,15384,5416,12040,5057,81,7,24
11934,2021-05-12 06:00:00,218.57,14848,5115,10516,5058,82,7,24
11935,2021-05-12 07:00:00,225.17,13526,5070,10281,5059,81,7,11
11936,2021-05-12 08:00:00,230.07,12504,5063,9814,5059,81,3,11
11937,2021-05-12 09:00:00,220.89,12848,4842,9119,5060,81,0,10
11938,2021-05-12 10:00:00,226.14,12879,5207,8979,5060,81,0,10
11939,2021-05-12 11:00:00,240.3,12637,5704,10053,5060,81,0,11
11940,2021-05-12 12:00:00,256.32,12503,6213,12223,5061,82,1,14
11941,2021-05-12 13:00:00,280.49,11610,7432,13024,5062,81,123,14
11942,2021-05-12 14:00:00,286.72,11068,7737,13682,5063,82,564,31
11943,2021-05-12 15:00:00,287.97,10460,7755,14450,5063,82,1241,18
11944,2021-05-12 16:00:00,280.74,10117,7466,14746,5064,114,2160,20
11945,2021-05-12 17:00:00,275.29,9714,7152,15272,5067,122,2957,12
11946,2021-05-12 18:00:00,271.13,8940,6724,15685,5068,113,3734,10
11947,2021-05-12 19:00:00,277.3,7874,6734,16256,5064,145,4091,17
11948,2021-05-12 20:00:00,297.41,6306,7664,16551,5064,113,4500,24
11949,2021-05-12 21:00:00,317.06,5139,8624,17152,5063,146,4582,22
11950,2021-05-12 22:00:00,330.52,4584,9073,18157,5063,113,4215,23
11951,2021-05-12 23:00:00,335.39,4482,9119,18653,5063,105,3853,46
11952,2021-05-13 00:00:00,345.09,4476,9136,19442,5063,106,2773,45
11953,2021-05-13 01:00:00,361.09,4101,9004,20921,5062,107,1245,87
11954,2021-05-13 02:00:00,370.3,4166,8932,22137,5063,107,83,66
11955,2021-05-13 03:00:00,367.74,4529,8943,21150,5064,90,0,24
11956,2021-05-13 04:00:00,359.82,5340,8925,18158,5064,82,0,77
11957,2021-05-13 05:00:00,345.38,6389,8700,15129,5066,82,0,21
11958,2021-05-13 06:00:00,333.88,6455,7891,14001,5067,82,0,25
11959,2021-05-13 07:00:00,328.96,6140,7298,13704,5067,81,0,21
11960,2021-05-13 08:00:00,328.05,5935,7100,13431,5067,81,0,22
11961,2021-05-13 09:00:00,328.26,5791,7012,13380,5068,82,0,23
11962,2021-05-13 10:00:00,335.46,5565,7348,13572,5069,82,0,27
11963,2021-05-13 11:00:00,351.9,5103,8168,14645,5055,82,0,22
11964,2021-05-13 12:00:00,359.57,4770,8403,17220,5017,82,6,29
11965,2021-05-13 13:00:00,358.47,4359,8236,18573,4949,82,451,30
11966,2021-05-13 14:00:00,346.24,4472,8312,18027,4935,82,1705,36
11967,2021-05-13 15:00:00,340.4,4607,8433,18003,4940,82,2367,52
11968,2021-05-13 16:00:00,341.09,3693,8432,18885,4938,127,3220,32
11969,2021-05-13 17:00:00,333.95,2924,8377,19060,4935,122,4781,24
11970,2021-05-13 18:00:00,335.53,2539,8482,19810,4936,112,5202,33
11971,2021-05-13 19:00:00,336.55,2385,8479,20782,4943,147,5276,24
11972,2021-05-13 20:00:00,336.71,2083,8463,21496,4951,148,5600,25
11973,2021-05-13 21:00:00,335.27,2174,8528,21475,5021,147,5707,29
11974,2021-05-13 22:00:00,332.21,2612,8511,21627,5051,114,5674,43
11975,2021-05-13 23:00:00,327.87,3406,8527,21166,5050,106,5461,85
11976,2021-05-14 00:00:00,321.55,4792,8520,20254,5051,106,4739,23
11977,2021-05-14 01:00:00,327.39,6647,8470,20393,5052,105,2058,20
11978,2021-05-14 02:00:00,325.13,9017,8607,19978,5066,105,98,22
11979,2021-05-14 03:00:00,306.19,10983,8361,17854,5075,82,0,31
11980,2021-05-14 04:00:00,284.96,12489,7950,14417,5045,82,0,60
11981,2021-05-14 05:00:00,253.06,13601,6596,11632,5037,81,0,102
11982,2021-05-14 06:00:00,227.81,14243,5707,9605,5041,82,0,25
11983,2021-05-14 07:00:00,213.96,14381,5198,8498,5044,81,0,25
11984,2021-05-14 08:00:00,209.71,14104,5013,7892,5043,81,0,24
11985,2021-05-14 09:00:00,206.84,14039,4854,7781,5041,82,0,24
11986,2021-05-14 10:00:00,220.86,13297,5199,8428,5042,81,0,23
11987,2021-05-14 11:00:00,231.41,12960,5324,9824,5043,81,0,26
11988,2021-05-14 12:00:00,259.69,12101,6261,12081,5044,82,7,33
11989,2021-05-14 13:00:00,276.57,11120,7247,12652,5044,82,718,21
11990,2021-05-14 14:00:00,256.65,10677,6786,12399,5044,82,3021,31
11991,2021-05-14 15:00:00,227.75,12745,6393,11257,5044,82,4137,24
11992,2021-05-14 16:00:00,218.03,14042,6304,11191,5044,116,4319,31
11993,2021-05-14 17:00:00,226.4,13566,6664,12158,5045,124,4730,31
11994,2021-05-14 18:00:00,228.75,13237,6591,13481,5043,146,5241,24
11995,2021-05-14 19:00:00,239.42,13142,7027,15006,5044,115,5202,28
11996,2021-05-14 20:00:00,246.68,13688,7728,15522,5044,149,4986,19
11997,2021-05-14 21:00:00,243.83,14889,7826,15822,5045,149,4696,19
11998,2021-05-14 22:00:00,239.92,16227,7825,15808,5043,148,4156,29
11999,2021-05-14 23:00:00,234.53,17803,7653,15345,5044,126,3071,23
12000,2021-05-15 00:00:00,220.42,19785,6970,14170,5044,133,1762,28
12001,2021-05-15 01:00:00,208.54,20960,6237,13022,5044,153,573,88
12002,2021-05-15 02:00:00,206.22,21316,6107,12713,5045,126,46,21
12003,2021-05-15 03:00:00,206.16,21373,6515,11268,5046,81,0,24
12004,2021-05-15 04:00:00,194.11,21215,5930,9924,5046,81,0,31
12005,2021-05-15 05:00:00,196.43,19561,5857,8833,5047,82,0,42
12006,2021-05-15 06:00:00,182.39,19310,5420,6811,5047,81,0,124
12007,2021-05-15 07:00:00,166.85,19096,4739,6011,5048,81,0,24
12008,2021-05-15 08:00:00,168.81,18058,4628,5815,5048,82,0,21
12009,2021-05-15 09:00:00,184.72,16737,5069,6017,5048,82,0,21
12010,2021-05-15 10:00:00,209.31,15269,5915,6255,5048,81,0,19
12011,2021-05-15 11:00:00,211.48,15154,5954,6410,5049,81,0,21
12012,2021-05-15 12:00:00,199.42,16165,5566,6576,5049,81,8,17
12013,2021-05-15 13:00:00,195.83,16283,5365,7237,5050,81,517,20
12014,2021-05-15 14:00:00,199.94,15611,5893,7750,5049,81,2396,20
12015,2021-05-15 15:00:00,181.38,17061,5638,7646,5050,81,3794,23
12016,2021-05-15 16:00:00,191.41,17669,6240,8643,5048,115,3807,19
12017,2021-05-15 17:00:00,200.69,17499,6436,10315,5048,123,4017,26
12018,2021-05-15 18:00:00,204.05,17048,6106,12081,5045,146,4264,23
12019,2021-05-15 19:00:00,216.26,15895,6512,13400,5045,115,4902,35
12020,2021-05-15 20:00:00,234.08,15084,7333,14319,5045,149,4556,30
12021,2021-05-15 21:00:00,233.92,16059,7511,14065,5044,148,3861,26
12022,2021-05-15 22:00:00,220.71,17987,6735,13869,5044,115,2739,29
12023,2021-05-15 23:00:00,215.8,19479,6535,13467,5044,148,1496,39
12024,2021-05-16 00:00:00,210.77,20045,6154,13195,5044,147,813,26
12025,2021-05-16 01:00:00,209.62,20300,6038,12802,5048,113,210,13
12026,2021-05-16 02:00:00,219.35,19818,6581,12710,5048,106,6,17
12027,2021-05-16 03:00:00,233.62,18713,7460,12020,5049,82,0,13
12028,2021-05-16 04:00:00,238.91,17793,7835,10568,5049,81,0,25
12029,2021-05-16 05:00:00,236.75,16730,7357,9871,5050,81,0,32
12030,2021-05-16 06:00:00,236.36,15490,6895,9419,5050,81,0,14
12031,2021-05-16 07:00:00,238.24,14526,6587,9194,5052,81,0,105
12032,2021-05-16 08:00:00,245.16,13212,6495,9181,5052,81,0,23
12033,2021-05-16 09:00:00,261.61,11780,6780,9599,5051,81,0,15
12034,2021-05-16 10:00:00,287.74,10011,7400,10409,5049,81,0,20
12035,2021-05-16 11:00:00,301.47,8965,7586,11170,5049,81,0,19
12036,2021-05-16 12:00:00,328.42,7096,8038,13064,5052,81,5,23
12037,2021-05-16 13:00:00,339.95,5980,8530,13603,5051,81,643,18
12038,2021-05-16 14:00:00,307.76,6195,7899,13566,5051,81,3051,31
12039,2021-05-16 15:00:00,295.92,6795,7999,13911,5050,81,4124,25
12040,2021-05-16 16:00:00,288.24,7734,8144,14219,5049,115,4491,27
12041,2021-05-16 17:00:00,287.57,7981,8453,14600,5049,123,4940,21
