UTC time,avg_wind_production_forecast,avg_solar_production_forecast,avg_nat_gas_production_forecast,avg_coal_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast
2021-07-06 03:00:00,6426.66154,416.0923,22420.46602,8991.08549,4687.25223,69.23153,40.26303
2021-07-06 04:00:00,6260.9216,442.73419,20470.73317,8462.2245,4691.5092,49.43437,43.5541
2021-07-06 05:00:00,6150.854,629.53148,18899.63601,8052.96564,4697.62538,39.32577,42.56309
2021-07-06 06:00:00,6068.06131,183.72242,17712.36724,7932.35847,4708.98832,29.12997,41.27845
2021-07-06 07:00:00,5888.10474,0,17308.69672,8016.31162,4716.31958,22.58105,36.10587
2021-07-06 08:00:00,5395.43038,0,17842.92441,8014.69302,4726.61017,8.64489,29.53583
2021-07-06 09:00:00,4868.88861,0,18555.03764,8229.31788,4736.91218,8.64059,26.92947
2021-07-06 10:00:00,4468.66481,0,20057.12428,8410.9413,4741.9125,20.3495,26.48567
2021-07-06 11:00:00,4220.03997,0,21862.10909,8908.46083,4744.77275,30.3964,23.4291
2021-07-06 12:00:00,4155.80739,296.35372,23395.10965,9619.72682,4748.08608,42.58832,20.2426
2021-07-06 13:00:00,4143.65535,960.80402,25181.51266,10600.60186,4752.40524,50.94663,52.40848
2021-07-06 14:00:00,3874.40514,1735.18481,27387.48728,11689.65616,4754.43096,76.9112,35.12521
2021-07-06 15:00:00,3705.34937,2772.27997,30127.2267,12628.91332,4745.80081,94.66396,26.63807
2021-07-06 16:00:00,3523.40184,3601.15574,32417.56209,13139.52482,4746.36931,114.48692,34.52721
2021-07-06 17:00:00,3384.08795,4575.79271,34198.55177,13495.3683,4719.5573,125.04839,16.64321
2021-07-06 18:00:00,3480.8979,5441.14512,35093.73171,13545.18375,4698.3303,133.9958,14.65492
2021-07-06 19:00:00,3498.26052,6106.79938,35446.25251,13445.33395,4683.53228,142.26693,37.22511
2021-07-06 20:00:00,3542.08999,6204.76262,35007.54535,13306.79407,4683.3684,135.58163,13.44527
2021-07-06 21:00:00,3987.0223,5802.31514,33931.51363,12942.79793,4689.79197,136.4427,23.82892
2021-07-06 22:00:00,4451.49559,4830.39253,32214.0851,12215.28836,4689.33149,127.92978,13.80695
2021-07-06 23:00:00,4849.75066,3765.72773,29809.82762,11319.0565,4689.96805,124.82526,25.27616
2021-07-04 00:00:00,4463.37728,3164.61548,30147.47259,12707.90156,4976.25727,92.18555,58.28645
2021-07-04 01:00:00,5052.09898,1727.89402,28813.47301,12393.389,4976.573,90.16872,86.4505
2021-07-04 02:00:00,5552.28104,467.38536,26910.37348,11784.99603,4974.20501,79.6227,0
2021-07-04 03:00:00,5525.56108,0,25314.23862,11445.32178,4969.13896,78.06452,31.29936
2021-07-04 04:00:00,5966.54798,0,23761.54445,10805.83081,4965.26593,68.45893,40.10655
2021-07-04 05:00:00,6101.7078,0,22002.10137,10460.44197,4970.54401,61.94952,35.96095
2021-07-04 06:00:00,5744.33492,0,20471.11963,9370.7057,4956.22746,60.85654,24.86472
2021-07-04 07:00:00,5800.1572,0,19248.78682,8808.62927,4948.4297,65.7961,45.8787
2021-07-04 08:00:00,5204.90603,0,18337.34671,8354.0726,4937.61134,68.25385,44.82473
2021-07-04 09:00:00,4871.39737,0,18299.90623,8174.80939,4943.39157,60.25029,53.74195
2021-07-04 10:00:00,4270.71337,0,18920.27125,8411.17283,4959.87102,56.85695,0
2021-07-04 11:00:00,4085.21915,0,19501.21734,8650.14764,4943.21334,77.66177,10.97337
2021-07-04 12:00:00,3534.52689,132.35337,20610.77447,9143.30178,4964.49496,92.14458,59.84943
2021-07-04 13:00:00,3487.76108,526.40618,21577.00395,9516.97798,4961.43656,96.40798,45.1979
2021-07-04 14:00:00,2683.83662,1660.96128,23241.35479,9996.13788,4969.75437,104.50554,78.21786
2021-07-04 15:00:00,2580.53998,3171.31444,25378.8582,10444.38641,4947.79144,122.03438,75.66352
2021-07-04 16:00:00,2225.08905,4057.2167,27986.75129,11027.4107,4960.14895,129.36996,87.2132
2021-07-04 17:00:00,2533.57398,4413.02067,30231.27386,11630.72474,4968.80132,125.08302,104.06999
2021-07-04 18:00:00,2387.53607,4449.63387,32545.11698,11897.73504,4954.12505,126.74037,109.39763
2021-07-04 19:00:00,2855.40198,4517.05285,34272.96552,12113.34075,4956.61464,116.76868,110.09813
2021-07-04 20:00:00,3077.58452,4323.86606,35470.54181,12498.23634,4966.27994,118.81034,69.13368
2021-07-04 21:00:00,3454.88185,4291.32862,36091.62063,12582.18915,4968.83696,114.33778,97.65435
2021-07-04 22:00:00,4102.95295,4093.86757,35848.39593,12476.52724,4967.99764,111.73499,92.75952
2021-07-04 23:00:00,4674.47856,3897.60848,34778.99171,12297.1167,4944.60404,117.2168,88.81793
2021-07-05 00:00:00,6749.83862,2592.73836,31997.77994,11601.4432,4892.9747,129.99975,48.38092
2021-07-05 01:00:00,6622.21071,1686.59932,29839.91383,11119.42426,4891.43879,110.46234,44.78917
2021-07-05 02:00:00,6577.70454,851.30107,27202.63535,10607.77087,4888.454,100.90414,37.70803
2021-07-05 03:00:00,6551.65299,274.80376,24808.72866,10069.24455,4894.22543,95.20643,40.26303
2021-07-05 04:00:00,6377.78205,351.42516,23006.04819,9680.43681,4897.79138,81.70214,43.5541
2021-07-05 05:00:00,6257.98924,553.0325,21410.03157,9340.10444,4903.83009,79.23697,42.56309
2021-07-05 06:00:00,6166.22765,182.04812,20046.89463,9194.51693,4915.60968,72.30966,41.27845
2021-07-05 07:00:00,5977.26833,0,19361.51059,9172.91167,4923.12581,67.69458,36.10587
2021-07-05 08:00:00,5474.81868,0,19503.54331,9082.6416,4934.04185,54.67403,29.53583
2021-07-05 09:00:00,4939.33355,0,19734.49358,9192.3181,4944.73382,54.98655,26.92947
2021-07-05 10:00:00,4531.20764,0,20688.39094,9273.82089,4949.51423,65.37064,26.48567
2021-07-05 11:00:00,4276.4129,0,21893.97907,9671.46467,4952.19918,70.23226,23.4291
2021-07-05 12:00:00,4208.96865,277.52894,22852.51684,10235.95743,4955.43504,77.2872,20.2426
2021-07-05 13:00:00,4195.87786,903.21438,24162.40304,11011.948,4959.8772,80.50089,52.40848
2021-07-05 14:00:00,3926.64424,1616.34174,26022.31421,11902.77889,4961.3378,98.07789,35.12521
2021-07-05 15:00:00,3759.70083,2549.63668,28554.37172,12627.93528,4951.28424,107.943,26.63807
2021-07-05 16:00:00,3583.36857,3292.8738,30764.33496,12921.37158,4951.83114,119.36448,34.52721
2021-07-05 17:00:00,3449.80363,4148.3043,32596.05184,13078.64715,4921.33898,124.21636,16.64321
2021-07-05 18:00:00,3553.38952,4859.37618,33677.13638,12982.17418,4896.86826,130.72602,14.65492
2021-07-05 19:00:00,3575.89537,5403.18705,34356.24478,12797.48826,4879.9274,138.63912,37.22511
2021-07-05 20:00:00,3626.00851,5482.8759,34311.2539,12625.12464,4879.19008,130.8742,13.44527
2021-07-05 21:00:00,4075.70159,5114.90378,33754.88407,12343.77211,4885.46829,134.14397,23.82892
2021-07-05 22:00:00,4544.44936,4223.36867,32553.20092,11764.61928,4884.48112,126.69165,13.80695
2021-07-05 23:00:00,4943.52377,3246.64842,30620.88329,11112.29594,4884.70442,128.83077,25.27616
2021-07-06 00:00:00,6839.3618,2386.9609,27836.55676,10922.35428,4798.24895,136.92276,48.38092
2021-07-06 01:00:00,6715.29716,1550.85435,25722.46734,10264.10587,4796.76257,115.80958,44.78917
2021-07-06 02:00:00,6673.84277,779.87347,23235.86792,9609.12835,4793.84877,104.96713,37.70803
2021-07-06 03:00:00,6651.88922,247.44192,21032.04767,9023.55864,4799.59922,98.15276,40.26303
2021-07-06 04:00:00,6481.24056,323.72751,19444.35868,8640.06275,4803.48089,83.12522,43.5541
2021-07-06 05:00:00,6362.82569,508.99361,18146.90121,8340.26358,4809.5551,79.44733,42.56309
2021-07-06 06:00:00,6273.71981,170.69438,17169.76289,8295.0184,4821.14411,71.52068,41.27845
2021-07-06 07:00:00,6087.79635,0,16833.55417,8452.54164,4828.57583,65.58367,36.10587
2021-07-06 08:00:00,5587.84882,0,17283.92867,8516.76948,4839.20576,50.72226,29.53583
2021-07-06 09:00:00,5053.6179,0,17869.71417,8761.80126,4849.71965,50.59741,26.92947
2021-07-06 10:00:00,4643.18061,0,19148.08369,8940.2892,4854.60052,61.13181,26.48567
2021-07-06 11:00:00,4384.13328,0,20659.98757,9406.57743,4857.36557,66.83263,23.4291
2021-07-06 12:00:00,4311.3,254.72972,21893.65462,10037.68911,4860.63692,75.03478,20.2426
2021-07-06 13:00:00,4290.59636,835.26966,23349.20166,10894.25916,4865.0229,79.32897,52.40848
2021-07-06 14:00:00,4012.84165,1498.00305,25198.96392,11831.75108,4866.74183,98.81829,35.12521
2021-07-06 15:00:00,3838.56668,2358.80947,27522.88673,12599.18626,4857.33887,110.24602,26.63807
2021-07-06 16:00:00,3656.44931,3043.20255,29444.85647,12957.34995,4857.89564,123.51475,34.52721
2021-07-06 17:00:00,3517.32549,3835.64672,30945.44052,13160.95469,4829.08616,129.81307,16.64321
2021-07-06 18:00:00,3614.98463,4486.01442,31694.23286,13090.07,4806.09841,137.86181,14.65492
2021-07-06 19:00:00,3630.03287,4989.79028,31964.5213,12906.69748,4790.13715,146.61277,37.22511
2021-07-06 20:00:00,3676.67694,5071.42937,31557.88167,12714.24267,4789.66217,138.72167,13.44527
2021-07-06 21:00:00,4124.36746,4736.74544,30646.73573,12335.34862,4796.00673,141.97265,23.82892
2021-07-06 22:00:00,4593.06315,3915.79629,29176.11098,11631.07695,4795.2603,134.04445,13.80695
2021-07-06 23:00:00,4992.41189,3009.55184,27120.37704,10808.61549,4795.67279,136.0694,25.27616
2021-07-07 00:00:00,6572.64257,2153.55256,25958.16761,10666.61178,4779.08655,139.01326,48.38092
2021-07-07 01:00:00,6327.94589,1352.7375,23519.79205,9792.92815,4777.61005,116.11908,44.78917
2021-07-07 02:00:00,6136.38593,634.78162,20835.36113,8966.59873,4774.7106,103.81571,37.70803
2021-07-07 03:00:00,5933.69893,161.64105,18663.35317,8302.55365,4780.45688,95.8485,40.26303
2021-07-07 04:00:00,5592.65172,272.9975,17395.00277,7916.20539,4784.40245,79.36499,43.5541
2021-07-07 05:00:00,5325.62632,476.31006,16667.95314,7656.80436,4790.48375,74.35989,42.56309
2021-07-07 06:00:00,5068.62169,174.8756,16375.15485,7726.15533,4802.03433,65.93819,41.27845
2021-07-07 07:00:00,4705.87669,0,16827.78034,8079.53617,4809.44893,59.83175,36.10587
2021-07-07 08:00:00,4031.66049,0,18115.31531,8306.40266,4820.02115,44.69287,29.53583
2021-07-07 09:00:00,3361.01553,0,19508.63218,8699.24745,4830.49892,44.74221,26.92947
2021-07-07 10:00:00,2906.3036,0,21564.53196,8975.192,4835.40017,56.04078,26.48567
2021-07-07 11:00:00,2667.2202,0,23786.90518,9535.52635,4838.18126,62.89525,23.4291
2021-07-07 12:00:00,2675.53032,252.32426,25507.49749,10272.00175,4841.45986,72.33879,20.2426
2021-07-07 13:00:00,2813.08314,827.06077,27224.79912,11259.56169,4845.83443,77.66537,52.40848
2021-07-07 14:00:00,2725.41889,1470.75503,29162.28494,12294.04787,4847.60567,98.97602,35.12521
2021-07-07 15:00:00,2740.14636,2293.21367,31402.4382,13142.60558,4838.33449,111.86393,26.63807
2021-07-07 16:00:00,2754.9959,2945.51525,33047.58717,13574.67787,4838.89312,126.72336,34.52721
2021-07-07 17:00:00,2809.44953,3684.37198,34132.76415,13816.29003,4810.42405,133.97642,16.64321
2021-07-07 18:00:00,3121.33106,4255.57667,34237.38812,13742.58067,4787.7363,142.46487,14.65492
2021-07-07 19:00:00,3364.92479,4693.10666,33687.99764,13530.56648,4771.97318,151.3714,37.22511
2021-07-07 20:00:00,3565.06687,4761.06097,32436.26791,13293.80734,4771.55097,143.27831,13.44527
2021-07-07 21:00:00,4115.09172,4434.77283,30642.09245,12784.88109,4777.90927,146.11894,23.82892
2021-07-07 22:00:00,4636.77155,3636.7134,28403.01781,11900.87894,4777.21161,137.71103,13.80695
2021-07-07 23:00:00,5039.94362,2758.68883,25684.86824,10845.78308,4777.66221,138.63167,25.27616
2021-07-05 00:00:00,7174.2683,3847.71456,29439.31913,12460.03879,4968.21877,89.32483,58.28645
2021-07-05 01:00:00,7611.99113,1954.13687,28196.50393,12217.36371,4964.53802,81.43816,86.4505
2021-07-05 02:00:00,7881.46358,402.90068,26414.48177,11638.55958,4964.00346,64.16802,0
2021-07-05 03:00:00,7645.54474,0,24920.71844,11393.47518,4960.25157,55.89899,31.29936
2021-07-05 04:00:00,7945.5376,0,23435.87831,10797.4845,4956.34566,40.02458,40.10655
2021-07-05 05:00:00,7588.14017,0,21772.18647,10519.3334,4963.80131,27.73133,35.96095
2021-07-05 06:00:00,7009.83996,0,20296.06764,9430.81372,4946.32698,21.02181,24.86472
2021-07-05 07:00:00,6961.97086,0,19133.3362,8843.59242,4937.77106,13.47286,45.8787
2021-07-05 08:00:00,6245.77417,0,18261.79665,8381.65976,4925.41201,9.16246,44.82473
2021-07-05 09:00:00,5672.54455,17.56368,18208.60215,8193.34162,4932.66596,3.83647,53.74195
2021-07-05 10:00:00,5016.19484,0,18802.39516,8430.71888,4950.73796,0,0
2021-07-05 11:00:00,5051.27699,0,19339.01226,8709.98062,4930.85244,28.31283,10.97337
2021-07-05 12:00:00,4410.11119,0,20385.15389,9272.62746,4952.64994,50.03897,59.84943
2021-07-05 13:00:00,4298.86435,830.73036,21300.51773,9683.99536,4948.39266,74.28315,45.1979
2021-07-05 14:00:00,3503.97729,2433.81471,22853.55509,10160.80137,4959.384,99.18038,78.21786
2021-07-05 15:00:00,3378.45643,4152.38287,24876.79466,10566.25191,4938.82303,125.12733,75.66352
2021-07-05 16:00:00,3047.5169,5043.53083,27367.9249,11094.61546,4950.10449,145.28937,87.2132
2021-07-05 17:00:00,3230.81716,5408.99589,29514.74806,11638.94897,4958.80701,147.37001,104.06999
2021-07-05 18:00:00,3074.09322,5427.48921,31727.48284,11866.19293,4941.95705,138.15553,109.39763
2021-07-05 19:00:00,3148.17076,5434.60102,33378.72576,11996.01815,4943.01705,123.36632,110.09813
2021-07-05 20:00:00,3557.73962,5318.01951,34522.76004,12371.59501,4954.23138,120.12983,69.13368
2021-07-05 21:00:00,3947.40461,5283.58286,35084.49993,12486.30763,4957.13499,109.17631,97.65435
2021-07-05 22:00:00,4342.0483,5040.06467,34816.43796,12372.45377,4956.13302,101.31758,92.75952
2021-07-05 23:00:00,4806.74285,4779.02142,33760.58003,12257.42893,4933.37937,105.02786,88.81793
2021-07-06 00:00:00,6042.43701,2971.34599,29819.95922,11100.65349,4893.19938,119.9596,48.38092
2021-07-06 01:00:00,5861.51116,1966.55174,27877.05143,10675.71933,4891.66347,93.88924,44.78917
2021-07-06 02:00:00,5760.65993,1026.54835,25554.83885,10238.42147,4888.67822,78.06804,37.70803
2021-07-06 03:00:00,5663.71895,362.60809,23556.50864,9796.21096,4894.44981,67.37831,40.26303
2021-07-06 04:00:00,5427.64021,415.59704,22245.14005,9544.76229,4898.01514,47.98948,43.5541
2021-07-06 05:00:00,5263.94164,622.24703,21180.71078,9325.12655,4904.05369,38.68149,42.56309
2021-07-06 06:00:00,5114.64147,191.26875,20319.42684,9297.80039,4915.83375,29.79793,41.27845
2021-07-06 07:00:00,4863.34831,0,20077.16829,9425.97123,4923.34988,25.53882,36.10587
2021-07-06 08:00:00,4303.01045,0,20558.06305,9464.74901,4934.26669,14.01176,29.53583
2021-07-06 09:00:00,3727.285,0,21041.20735,9663.56739,4944.95912,15.32726,26.92947
2021-07-06 10:00:00,3325.74165,0,22140.27238,9781.99151,4949.73938,28.57252,26.48567
2021-07-06 11:00:00,3106.21946,0,23381.82004,10187.7641,4952.42402,38.80008,23.4291
2021-07-06 12:00:00,3096.2302,303.43285,24231.58228,10718.1195,4955.65988,50.96632,20.2426
2021-07-06 13:00:00,3174.27605,981.12307,25307.7755,11428.15066,4960.10219,58.78228,52.40848
2021-07-06 14:00:00,3010.01488,1760.89306,26863.14749,12213.1653,4961.56218,84.03478,35.12521
2021-07-06 15:00:00,2939.20639,2797.5474,29006.26467,12807.03572,4951.50676,100.74064,26.63807
2021-07-06 16:00:00,2849.65203,3625.34597,30782.51877,12985.44998,4952.05397,119.2659,34.52721
2021-07-06 17:00:00,2800.46272,4584.4493,32197.47596,13013.66368,4921.5578,128.27156,16.64321
2021-07-06 18:00:00,2995.79892,5414.26164,32844.60623,12801.94697,4897.08368,135.20193,14.65492
2021-07-06 19:00:00,3124.38283,6045.98398,33072.73015,12526.85486,4880.14036,142.48488,37.22511
2021-07-06 20:00:00,3234.62491,6132.95886,32655.29559,12285.69174,4879.40242,135.00105,13.44527
2021-07-06 21:00:00,3722.16101,5723.82544,31834.95623,11937.76519,4885.68047,135.56689,23.82892
2021-07-06 22:00:00,4203.39054,4741.52971,30491.64412,11308.56047,4884.69269,126.77353,13.80695
2021-07-06 23:00:00,4601.35934,3670.51933,28526.09669,10632.80348,4884.91552,122.5169,25.27616
2021-07-07 00:00:00,6305.97642,2857.52336,24536.93187,10111.09677,4816.36554,129.37977,48.38092
2021-07-07 01:00:00,6084.44935,1876.76695,22618.57006,9454.07758,4814.86976,103.17049,44.78917
2021-07-07 02:00:00,5927.0978,965.70373,20481.74584,8829.86339,4811.94222,87.21067,37.70803
2021-07-07 03:00:00,5763.95585,329.23711,18774.58157,8333.30786,4817.69683,76.20456,40.26303
2021-07-07 04:00:00,5462.6882,393.84531,17859.66044,8100.01676,4821.51802,56.21123,43.5541
2021-07-07 05:00:00,5235.93496,603.63765,17340.80607,7944.51274,4827.58543,46.63365,42.56309
2021-07-07 06:00:00,5020.15153,190.669,17135.84381,8061.28809,4839.21101,36.59177,41.27845
2021-07-07 07:00:00,4699.88161,0,17519.87119,8442.69249,4846.65863,30.03941,36.10587
2021-07-07 08:00:00,4069.43948,0,18571.84577,8700.31951,4857.3435,15.4408,29.53583
2021-07-07 09:00:00,3435.79598,0,19651.8863,9088.68664,4867.89134,15.61334,26.92947
2021-07-07 10:00:00,3003.68444,0,21287.20937,9341.49433,4872.75307,27.87806,26.48567
2021-07-07 11:00:00,2775.02948,0,23009.3879,9839.24118,4875.50268,37.88721,23.4291
2021-07-07 12:00:00,2779.40347,298.63204,24230.82234,10454.68319,4878.76725,50.27259,20.2426
2021-07-07 13:00:00,2898.00078,966.46979,25468.37273,11265.51693,4883.16403,58.53753,52.40848
2021-07-07 14:00:00,2785.1428,1731.05907,26968.23579,12102.29607,4884.83358,84.57409,35.12521
2021-07-07 15:00:00,2770.37818,2742.22688,28791.59475,12740.87705,4875.30624,101.99825,26.63807
2021-07-07 16:00:00,2747.26496,3549.01629,30113.89382,12997.80597,4875.86116,121.57772,34.52721
2021-07-07 17:00:00,2763.91837,4479.22607,31003.84791,13079.74797,4846.72977,131.88087,16.64321
2021-07-07 18:00:00,3033.09294,5272.02819,31074.29612,12896.07797,4823.45839,141.07216,14.65492
2021-07-07 19:00:00,3235.5421,5874.66797,30604.4097,12618.0735,4807.30979,149.70143,37.22511
2021-07-07 20:00:00,3402.05627,5957.42877,29550.35718,12346.16739,4806.7845,142.35251,13.44527
2021-07-07 21:00:00,3928.45209,5556.93013,28115.2781,11863.14375,4813.11657,143.51463,23.82892
2021-07-07 22:00:00,4434.06365,4594.6394,26297.68719,11064.22468,4812.32415,134.60081,13.80695
2021-07-07 23:00:00,4834.994,3545.39034,24057.50509,10160.22745,4812.70037,131.86273,25.27616
2021-07-08 00:00:00,6678.8165,2755.92801,22835.05692,9674.30758,4806.8328,130.09667,48.38092
2021-07-08 01:00:00,6477.90816,1823.78647,20470.95668,8820.45344,4805.34164,102.92935,44.78917
2021-07-08 02:00:00,6340.6771,950.81542,17987.97383,8042.15178,4802.42151,86.15543,37.70803
2021-07-08 03:00:00,6203.45334,333.14445,16135.81638,7487.7197,4808.17397,74.50225,40.26303
2021-07-08 04:00:00,5924.05266,386.31233,15324.79965,7270.02987,4812.02694,53.70162,43.5541
2021-07-08 05:00:00,5710.62673,576.40309,15166.32939,7168.98874,4818.09805,43.34675,42.56309
2021-07-08 06:00:00,5514.30401,179.63804,15476.9957,7409.77686,4829.70435,33.01752,41.27845
2021-07-08 07:00:00,5215.49437,0,16508.93492,7999.22575,4837.14348,26.37007,36.10587
2021-07-08 08:00:00,4604.23398,0,18307.81424,8431.83022,4847.79949,11.65406,29.53583
2021-07-08 09:00:00,3982.78895,0,20164.09441,8974.46093,4858.32958,11.91424,26.92947
2021-07-08 10:00:00,3543.73264,0,22597.8036,9328.67107,4863.20135,24.57627,26.48567
2021-07-08 11:00:00,3296.9833,0,25106.36636,9913.80228,4865.95914,35.23635,23.4291
2021-07-08 12:00:00,3275.49549,279.91648,26957.50719,10619.09409,4869.22725,48.30853,20.2426
2021-07-08 13:00:00,3355.26492,911.02564,28631.84254,11538.22708,4873.61833,57.15947,52.40848
2021-07-08 14:00:00,3198.26632,1638.6113,30391.63171,12444.75009,4875.3138,84.21602,35.12521
2021-07-08 15:00:00,3144.18687,2600.03742,32298.28725,13137.60172,4865.85189,102.48045,26.63807
2021-07-08 16:00:00,3087.54127,3366.75416,33510.74514,13452.13181,4866.40774,122.9686,34.52721
2021-07-08 17:00:00,3071.74634,4260.18813,34127.90456,13559.30498,4837.44579,133.8237,16.64321
2021-07-08 18:00:00,3305.91207,5026.2979,33698.70316,13367.59177,4814.32378,143.24805,14.65492
2021-07-08 19:00:00,3466.464,5615.7981,32539.28836,13059.1453,4798.27364,151.94392,37.22511
2021-07-08 20:00:00,3611.00903,5704.5761,30736.39447,12742.0319,4797.77489,144.5201,13.44527
2021-07-08 21:00:00,4124.00423,5329.85118,28453.75655,12130.94476,4804.11344,145.43391,23.82892
2021-07-08 22:00:00,4626.62439,4420.59215,25858.36862,11162.75125,4803.34525,136.2737,13.80695
2021-07-08 23:00:00,5028.45303,3422.58538,22923.40774,10042.11063,4803.74045,132.89328,25.27616
2021-07-06 00:00:00,6719.60348,3726.88694,31495.73947,11685.67384,4973.51028,89.94334,58.28645
2021-07-06 01:00:00,7070.12978,2360.58672,30105.7349,11456.56151,4992.03118,80.61217,86.4505
2021-07-06 02:00:00,7179.54456,907.57858,28213.56586,10818.887,4983.16555,61.99179,0
2021-07-06 03:00:00,7022.40995,0,26573.1294,10381.90978,4971.39553,53.0266,31.29936
2021-07-06 04:00:00,7244.91028,0,25141.59768,9762.94781,4953.06737,36.29663,40.10655
2021-07-06 05:00:00,6752.71989,0,23494.46882,9398.29567,4943.36395,24.9072,35.96095
2021-07-06 06:00:00,6285.98331,0,22132.41628,8496.64391,4949.41053,17.86788,24.86472
2021-07-06 07:00:00,6130.00639,0,20919.97569,8000.0084,4955.57902,11.02278,45.8787
2021-07-06 08:00:00,5518.68298,0,19889.52319,7630.47272,4952.88805,6.30298,44.82473
2021-07-06 09:00:00,5069.84373,0,19677.64501,7600.54851,4947.38405,2.42093,53.74195
2021-07-06 10:00:00,4429.69397,0,20134.0904,7979.14929,4953.00703,0,0
