,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_hydro_production_forecast
23294,08/28/2021 14:00:00,2021-08-28 07:00:00,316.25,17,8407,2260,85,977,1763,221,55,665.2371
23295,08/28/2021 15:00:00,2021-08-28 08:00:00,248.72,16,8344,2260,85,309,6856,233,0,453.3618
23296,08/28/2021 16:00:00,2021-08-28 09:00:00,216.85,18,8061,2254,86,258,9894,186,0,258.3533
23297,08/28/2021 17:00:00,2021-08-28 10:00:00,205.6,17,8080,2255,85,267,11036,456,0,406.11032
23298,08/28/2021 18:00:00,2021-08-28 11:00:00,212.4,18,8852,2256,86,184,11524,447,0,746.96185
23299,08/28/2021 19:00:00,2021-08-28 12:00:00,228.06,19,10356,2256,86,517,11263,486,0,1103.09
23300,08/28/2021 20:00:00,2021-08-28 13:00:00,231.77,19,10806,2256,86,935,10990,430,0,1375.6482
23301,08/28/2021 21:00:00,2021-08-28 14:00:00,237.87,18,11999,2252,85,1227,11249,574,0,1600.8129
23302,08/28/2021 22:00:00,2021-08-28 15:00:00,245.12,20,13291,2253,86,1984,11080,512,0,2237.6736
23303,08/28/2021 23:00:00,2021-08-28 16:00:00,260.66,19,14413,2253,86,2297,10269,658,303,3058.9258
23304,08/29/2021 00:00:00,2021-08-28 17:00:00,284.67,20,16128,2256,86,2843,8748,697,698,3380.3713
23305,08/29/2021 01:00:00,2021-08-28 18:00:00,337.08,18,18670,2256,85,3217,4231,879,1027,3748.9565
23306,08/29/2021 02:00:00,2021-08-28 19:00:00,381.9,19,19739,2252,85,3331,301,1141,1210,3851.0498
23307,08/29/2021 03:00:00,2021-08-28 20:00:00,374.46,19,18043,2250,84,3186,0,1232,810,3518.9153
23308,08/29/2021 04:00:00,2021-08-28 21:00:00,368.69,20,16221,2251,84,2925,0,1378,916,2900.3994
23309,08/29/2021 05:00:00,2021-08-28 22:00:00,376.47,20,15693,2253,84,1813,0,1375,461,2371.6355
23310,08/29/2021 06:00:00,2021-08-28 23:00:00,376.47,20,15693,2253,84,1813,0,1375,461,1987.8307
23311,08/29/2021 07:00:00,2021-08-29 00:00:00,359.94,19,12931,2256,86,1051,0,1655,0,1622.8047
23312,08/29/2021 08:00:00,2021-08-29 01:00:00,352.67,20,11856,2255,85,962,0,1693,0,1167.9519
23313,08/29/2021 09:00:00,2021-08-29 02:00:00,360.25,19,11421,2251,86,842,0,1284,0,961.0757
23314,08/29/2021 10:00:00,2021-08-29 03:00:00,366.45,17,11309,2255,85,584,0,1209,0,842.60016
23315,08/29/2021 11:00:00,2021-08-29 04:00:00,366.49,16,10698,2256,86,512,0,1063,0,953.5604
23316,08/29/2021 12:00:00,2021-08-29 05:00:00,362.56,18,10135,2255,86,698,0,847,0,1025.8549
23317,08/29/2021 13:00:00,2021-08-29 06:00:00,359.84,18,9752,2256,85,657,0,851,0,1064.5492
23318,08/29/2021 14:00:00,2021-08-29 07:00:00,334.21,17,9446,2258,86,627,1160,772,0,770.50055
23319,08/29/2021 15:00:00,2021-08-29 08:00:00,278.86,17,9504,2257,86,0,5525,573,0,555.79004
23320,08/29/2021 16:00:00,2021-08-29 09:00:00,240.8,17,8974,2257,86,0,8631,326,0,334.0178
23321,08/29/2021 17:00:00,2021-08-29 10:00:00,240.8,17,8974,2257,86,0,8631,326,0,404.26056
23322,08/29/2021 18:00:00,2021-08-29 11:00:00,240.91,17,10163,2257,87,0,10106,350,0,669.80347
23323,08/29/2021 19:00:00,2021-08-29 12:00:00,242.17,16,10847,2258,86,0,10772,385,0,897.75977
23324,08/29/2021 20:00:00,2021-08-29 13:00:00,244.58,17,11451,2259,87,586,10304,617,0,1125.3528
23325,08/29/2021 21:00:00,2021-08-29 14:00:00,255.32,18,12823,2253,86,900,10204,618,0,1231.7604
23326,08/29/2021 22:00:00,2021-08-29 15:00:00,260.82,16,14110,2255,85,1660,9887,752,0,1808.967
23327,08/29/2021 23:00:00,2021-08-29 16:00:00,270.36,18,15311,2257,85,2120,9099,1260,181,2532.2747
23328,08/30/2021 00:00:00,2021-08-29 17:00:00,274.52,18,16015,2258,85,2817,8144,1663,266,2961.5276
23329,08/30/2021 01:00:00,2021-08-29 18:00:00,323.2,18,17953,2258,85,3165,4121,2065,1087,3198.9272
23330,08/30/2021 02:00:00,2021-08-29 19:00:00,364.8,17,19359,2260,85,3396,253,2374,1252,3303.5818
23331,08/30/2021 03:00:00,2021-08-29 20:00:00,350.89,17,17522,2260,83,3195,0,3078,1106,2953.3806
23332,08/30/2021 04:00:00,2021-08-29 21:00:00,332.83,17,16099,2259,85,2723,0,3310,178,2396.4822
23333,08/30/2021 05:00:00,2021-08-29 22:00:00,341.77,18,15022,2258,84,1647,0,3098,88,1868.2692
23334,08/30/2021 06:00:00,2021-08-29 23:00:00,343,21,13211,2261,85,1111,0,2674,35,1576.8181
23335,08/30/2021 07:00:00,2021-08-30 00:00:00,327.94,18,11879,2258,85,1067,0,2914,0,1239.7418
23336,08/30/2021 08:00:00,2021-08-30 01:00:00,327.02,19,11007,2257,85,724,0,2849,0,858.389
23337,08/30/2021 09:00:00,2021-08-30 02:00:00,319.09,18,10257,2260,85,648,0,2937,0,739.79095
23338,08/30/2021 10:00:00,2021-08-30 03:00:00,330.31,18,10244,2262,84,341,0,2653,0,740.01215
23339,08/30/2021 11:00:00,2021-08-30 04:00:00,338.35,18,10373,2259,85,310,0,2363,0,825.7274
23340,08/30/2021 12:00:00,2021-08-30 05:00:00,329.31,19,9630,2259,85,794,0,1963,0,826.0974
23341,08/30/2021 13:00:00,2021-08-30 06:00:00,317.12,19,9686,2261,82,1355,0,2077,30,814.64087
23342,08/30/2021 14:00:00,2021-08-30 07:00:00,313.38,20,10100,2262,83,956,1429,1842,199,538.26636
23343,08/30/2021 15:00:00,2021-08-30 08:00:00,261.27,19,10355,2262,83,467,5988,1765,0,359.77142
23344,08/30/2021 16:00:00,2021-08-30 09:00:00,261.27,19,10355,2262,83,467,5988,1765,0,187.96434
23345,08/30/2021 17:00:00,2021-08-30 10:00:00,241.35,18,11069,2256,83,445,10054,905,0,184.56119
23346,08/30/2021 18:00:00,2021-08-30 11:00:00,240.44,18,11029,2259,83,391,10399,714,0,345.72113
23347,08/30/2021 19:00:00,2021-08-30 12:00:00,241.1,17,11696,2260,84,807,10563,830,0,565.28937
23348,08/30/2021 20:00:00,2021-08-30 13:00:00,238.09,17,11977,2262,84,1323,10283,1239,0,746.5188
23349,08/30/2021 21:00:00,2021-08-30 14:00:00,252.27,18,13488,2261,85,1858,8978,1750,0,948.89105
23350,08/30/2021 22:00:00,2021-08-30 15:00:00,249.79,17,14713,2256,85,2377,9531,2315,0,1475.2686
23351,08/30/2021 23:00:00,2021-08-30 16:00:00,263.06,19,15209,2258,84,3163,7576,2803,428,2240.242
23352,08/31/2021 00:00:00,2021-08-30 17:00:00,272.22,19,15576,2261,85,3543,6364,3537,942,3550.6997
23353,08/31/2021 01:00:00,2021-08-30 18:00:00,310.39,19,17603,2261,84,3854,3262,3518,1277,3653.0513
23354,08/31/2021 02:00:00,2021-08-30 19:00:00,343.18,19,19251,2261,84,4107,209,3535,1219,3509.4177
23355,08/31/2021 03:00:00,2021-08-30 20:00:00,327.73,18,17718,2261,84,3983,0,3878,647,3087.9358
23356,08/31/2021 04:00:00,2021-08-30 21:00:00,324.81,18,16566,2261,84,3557,0,3820,542,2398.7563
23357,08/31/2021 05:00:00,2021-08-30 22:00:00,323.24,18,15061,2260,84,2376,0,3670,33,1911.4474
23358,08/31/2021 06:00:00,2021-08-30 23:00:00,312.38,18,12388,2258,85,1718,0,3676,112,1596.6149
23359,08/31/2021 07:00:00,2021-08-31 00:00:00,301.05,19,10434,2258,84,1316,0,3425,0,1297.2738
23360,08/31/2021 08:00:00,2021-08-31 01:00:00,297.73,20,9297,2260,85,1197,0,3189,149,909.3994
23361,08/31/2021 09:00:00,2021-08-31 02:00:00,297.73,20,9297,2260,85,1197,0,3189,149,816.49146
23362,08/31/2021 10:00:00,2021-08-31 03:00:00,268.65,19,7639,2257,85,1194,0,3347,0,818.58875
23363,08/31/2021 11:00:00,2021-08-31 04:00:00,280.29,21,7909,2255,85,1177,0,2951,0,945.43384
23364,08/31/2021 12:00:00,2021-08-31 05:00:00,284.69,19,8048,2256,85,1383,0,2623,0,982.16565
23365,08/31/2021 13:00:00,2021-08-31 06:00:00,306.98,19,9538,2260,84,1542,31,2679,305,1044.7148
23366,08/31/2021 14:00:00,2021-08-31 07:00:00,306.98,19,9538,2260,84,1542,31,2679,305,724.35834
23367,08/31/2021 15:00:00,2021-08-31 08:00:00,228.18,18,8198,2264,84,1250,5456,2065,0,631.0475
23368,08/31/2021 16:00:00,2021-08-31 09:00:00,217.14,17,8141,2262,84,1247,7040,1704,0,447.58115
23369,08/31/2021 17:00:00,2021-08-31 10:00:00,204.77,19,8049,2260,84,1148,8418,1841,0,566.4995
23370,08/31/2021 18:00:00,2021-08-31 11:00:00,202.67,19,7867,2256,85,1026,8594,1783,0,755.4235
23371,08/31/2021 19:00:00,2021-08-31 12:00:00,207.27,18,8488,2255,86,1060,9152,1677,0,961.37933
23372,08/31/2021 20:00:00,2021-08-31 13:00:00,213.71,19,9180,2257,85,1373,8837,1866,0,1229.7482
23373,08/31/2021 21:00:00,2021-08-31 14:00:00,218.88,18,9348,2259,85,1705,7501,2299,0,1424.4224
23374,08/31/2021 22:00:00,2021-08-31 15:00:00,243.45,17,11201,2253,85,2251,6055,2533,0,2142.028
23375,08/31/2021 23:00:00,2021-08-31 16:00:00,249.41,18,11236,2252,85,2613,4762,2729,0,2912.6953
23376,09/01/2021 00:00:00,2021-08-31 17:00:00,258.11,17,12433,2255,85,3535,4106,3091,216,3443.288
23377,09/01/2021 01:00:00,2021-08-31 18:00:00,259.47,18,12295,2256,86,3883,2894,3412,143,3853.5637
23378,09/01/2021 02:00:00,2021-08-31 19:00:00,307.2,17,13666,2258,85,4059,157,3241,716,3912.4712
23379,09/01/2021 03:00:00,2021-08-31 20:00:00,302.19,17,12822,2258,86,3962,0,3322,699,3632.617
23380,09/01/2021 04:00:00,2021-08-31 21:00:00,296.97,20,11598,2259,86,3176,0,3285,423,2962.6455
23381,09/01/2021 05:00:00,2021-08-31 22:00:00,279.02,19,10556,2260,87,2233,0,4136,28,2465.206
23382,09/01/2021 06:00:00,2021-08-31 23:00:00,262.37,19,8793,2263,86,1604,0,4418,32,2061.0024
23383,09/01/2021 07:00:00,2021-09-01 00:00:00,273.37,18,9155,2263,86,1213,0,4358,28,1746.7568
23384,09/01/2021 08:00:00,2021-09-01 01:00:00,274.85,18,8809,2259,86,1091,0,4097,26,1382.4648
23385,09/01/2021 09:00:00,2021-09-01 02:00:00,276.73,18,8547,2260,86,1054,0,3776,8,1190.3368
23386,09/01/2021 10:00:00,2021-09-01 03:00:00,272.74,18,8319,2255,86,1123,0,3753,0,1065.432
23387,09/01/2021 11:00:00,2021-09-01 04:00:00,268.35,19,8233,2255,86,1307,0,3772,0,1237.1252
23388,09/01/2021 12:00:00,2021-09-01 05:00:00,259.38,20,7873,2257,86,1460,0,3916,32,1432.0787
23389,09/01/2021 13:00:00,2021-09-01 06:00:00,270.84,19,8051,2261,85,1489,0,3861,347,1648.3115
23390,09/01/2021 14:00:00,2021-09-01 07:00:00,260.17,19,7809,2264,86,1356,1206,3572,438,1402.8174
23391,09/01/2021 15:00:00,2021-09-01 08:00:00,197.02,17,7053,2265,84,726,6144,3421,0,1236.0758
23392,09/01/2021 16:00:00,2021-09-01 09:00:00,167.58,20,6126,2266,83,779,8779,3115,0,939.2833
23393,09/01/2021 17:00:00,2021-09-01 10:00:00,174.51,20,6601,2264,83,586,9506,2738,0,974.30426
23394,09/01/2021 18:00:00,2021-09-01 11:00:00,171.58,19,6842,2261,84,379,10596,2947,0,1186.8289
23395,09/01/2021 19:00:00,2021-09-01 12:00:00,171.36,18,7093,2262,84,10,11248,3297,0,1328.8431
23396,09/01/2021 20:00:00,2021-09-01 13:00:00,152.83,19,5888,2264,85,437,10861,3483,0,1474.7178
23397,09/01/2021 21:00:00,2021-09-01 14:00:00,150.53,17,5955,2258,85,642,10889,3815,0,1501.7535
23398,09/01/2021 22:00:00,2021-09-01 15:00:00,163.91,18,7201,2259,85,789,11259,3983,0,2013.2164
23399,09/01/2021 23:00:00,2021-09-01 16:00:00,163.82,18,7257,2261,86,1374,10724,3999,0,2647.2415
23400,09/02/2021 00:00:00,2021-09-01 17:00:00,175.17,18,7915,2262,85,1927,9430,3995,0,2610.2766
23401,09/02/2021 01:00:00,2021-09-01 18:00:00,212.65,20,8942,2262,86,3125,4417,4390,286,3095.681
23402,09/02/2021 02:00:00,2021-09-01 19:00:00,286.25,19,10978,2264,85,3346,253,4324,1140,3243.5098
23403,09/02/2021 03:00:00,2021-09-01 20:00:00,286.23,19,10695,2263,84,3339,0,4323,1126,3218.2834
23404,09/02/2021 04:00:00,2021-09-01 21:00:00,285.19,19,10169,2263,78,2804,0,4407,1055,2622.6296
23405,09/02/2021 05:00:00,2021-09-01 22:00:00,277.46,20,9755,2262,83,2161,0,4195,357,2126.8616
23406,09/02/2021 06:00:00,2021-09-01 23:00:00,279.16,21,9253,2261,85,1716,0,3733,117,1644.233
23407,09/02/2021 07:00:00,2021-09-02 00:00:00,273.29,20,8805,2260,87,1265,0,3988,0,1342.2893
23408,09/02/2021 08:00:00,2021-09-02 01:00:00,283.63,20,8679,2259,86,699,0,3808,0,1026.827
23409,09/02/2021 09:00:00,2021-09-02 02:00:00,291.45,19,8903,2259,86,675,0,3554,0,890.1784
23410,09/02/2021 10:00:00,2021-09-02 03:00:00,287.6,20,8453,2261,86,681,0,3435,0,773.66187
23411,09/02/2021 11:00:00,2021-09-02 04:00:00,278.94,21,7846,2258,86,717,0,3413,2,1066.7983
23412,09/02/2021 12:00:00,2021-09-02 05:00:00,285.93,22,8130,2260,86,825,0,3161,5,1248.3286
23413,09/02/2021 13:00:00,2021-09-02 06:00:00,303.71,21,8866,2262,87,1263,0,2962,473,1430.2434
23414,09/02/2021 14:00:00,2021-09-02 07:00:00,290.6,19,8959,2261,84,1224,1591,2329,419,1136.5718
23415,09/02/2021 15:00:00,2021-09-02 08:00:00,209.66,18,7655,2260,86,500,7562,2065,0,878.4576
23416,09/02/2021 16:00:00,2021-09-02 09:00:00,193.65,17,7593,2263,86,40,10732,1571,0,502.55194
23417,09/02/2021 17:00:00,2021-09-02 10:00:00,192.05,18,7733,2264,85,30,11809,1133,0,427.84143
23418,09/02/2021 18:00:00,2021-09-02 11:00:00,192.85,17,7941,2259,85,30,12257,1009,0,564.7463
23419,09/02/2021 19:00:00,2021-09-02 12:00:00,191.38,17,7972,2261,85,37,12266,1236,0,692.4806
23420,09/02/2021 20:00:00,2021-09-02 13:00:00,185.66,17,7768,2258,85,16,12227,1717,0,631.5171
23421,09/02/2021 21:00:00,2021-09-02 14:00:00,181.43,18,7587,2257,85,34,12156,2031,0,732.0806
23422,09/02/2021 22:00:00,2021-09-02 15:00:00,185.06,17,8113,2257,86,605,11890,2134,0,1060.9529
23423,09/02/2021 23:00:00,2021-09-02 16:00:00,199.82,18,8388,2255,85,822,10726,2141,299,1698.2759
23424,09/03/2021 00:00:00,2021-09-02 17:00:00,197.14,17,8685,2257,85,1717,9518,2307,0,2050.9612
23425,09/03/2021 01:00:00,2021-09-02 18:00:00,262.97,17,10398,2258,86,2799,4437,2193,805,2535.7012
23426,09/03/2021 02:00:00,2021-09-02 19:00:00,321.04,17,11772,2260,86,3385,211,2460,1317,2809.9644
23427,09/03/2021 03:00:00,2021-09-02 20:00:00,311.59,18,11270,2260,86,3200,0,2974,1139,2959.3289
23428,09/03/2021 04:00:00,2021-09-02 21:00:00,314.91,18,11156,2259,87,2885,0,2822,1012,2544.5754
23429,09/03/2021 05:00:00,2021-09-02 22:00:00,326.89,17,10699,2260,86,1911,0,2670,945,2062.273
23430,09/03/2021 06:00:00,2021-09-02 23:00:00,307.96,17,9991,2264,87,1586,0,2699,165,1571.7058
23431,09/03/2021 07:00:00,2021-09-03 00:00:00,307.77,18,9629,2261,86,1185,0,2676,15,1229.8365
23432,09/03/2021 08:00:00,2021-09-03 01:00:00,311.43,17,9674,2261,86,1006,0,2670,8,939.0616
23433,09/03/2021 09:00:00,2021-09-03 02:00:00,303.17,18,8807,2262,87,1000,0,2557,0,727.61646
23434,09/03/2021 10:00:00,2021-09-03 03:00:00,308.09,18,8737,2260,87,1019,0,2270,12,551.4701
23435,09/03/2021 11:00:00,2021-09-03 04:00:00,320.43,18,9174,2258,86,1081,0,1862,0,741.30914
23436,09/03/2021 12:00:00,2021-09-03 05:00:00,326.75,18,9426,2261,87,1244,0,1583,33,853.97095
23437,09/03/2021 13:00:00,2021-09-03 06:00:00,329.57,17,9554,2263,86,1612,0,1244,105,1064.9819
23438,09/03/2021 14:00:00,2021-09-03 07:00:00,312.67,18,9576,2262,86,1098,1676,971,6,937.52686
23439,09/03/2021 15:00:00,2021-09-03 08:00:00,231.46,19,8294,2258,85,567,7636,699,0,800.52234
23440,09/03/2021 16:00:00,2021-09-03 09:00:00,202.36,19,7794,2258,86,437,10705,521,0,349.27444
23441,09/03/2021 17:00:00,2021-09-03 10:00:00,196.78,18,7787,2257,85,345,11666,462,0,184.99695
23442,09/03/2021 18:00:00,2021-09-03 11:00:00,195.28,17,7854,2258,86,328,12046,457,0,234.4053
23443,09/03/2021 19:00:00,2021-09-03 12:00:00,193.41,16,7894,2257,86,372,12118,656,0,364.78217
23444,09/03/2021 20:00:00,2021-09-03 13:00:00,186.35,16,7531,2257,85,638,12132,710,0,225.12642
23445,09/03/2021 21:00:00,2021-09-03 14:00:00,184.39,16,7554,2255,85,1032,12062,708,0,419.7385
23446,09/03/2021 22:00:00,2021-09-03 15:00:00,194.92,17,8497,2255,85,1265,11823,845,0,631.08466
23447,09/03/2021 23:00:00,2021-09-03 16:00:00,206.24,17,9570,2257,85,1472,11165,1316,0,1213.207
23448,09/04/2021 00:00:00,2021-09-03 17:00:00,228.96,18,11222,2259,85,2161,9606,1360,44,2495.1155
23449,09/04/2021 01:00:00,2021-09-03 18:00:00,296.91,15,13196,2260,86,2961,4541,1506,1092,2959.0347
23450,09/04/2021 02:00:00,2021-09-03 19:00:00,346.33,17,14287,2257,86,3621,244,1704,1357,3120.0872
23451,09/04/2021 03:00:00,2021-09-03 20:00:00,344.76,16,13286,2257,86,3221,0,1955,1332,2975.3376
23452,09/04/2021 04:00:00,2021-09-03 21:00:00,345.32,17,12842,2259,86,2577,0,1961,971,2525.6123
23453,09/04/2021 05:00:00,2021-09-03 22:00:00,354.34,17,12775,2258,86,2017,0,1771,813,2068.4656
23454,09/04/2021 06:00:00,2021-09-03 23:00:00,342.92,17,11863,2261,86,1579,0,1880,270,1759.3462
23455,09/04/2021 07:00:00,2021-09-04 00:00:00,334.77,17,11260,2262,86,1147,0,2152,0,1434.492
23456,09/04/2021 08:00:00,2021-09-04 01:00:00,327.65,18,10086,2260,86,1095,0,1986,2,1166.6115
23457,09/04/2021 09:00:00,2021-09-04 02:00:00,329.38,18,9610,2257,86,1062,0,1694,0,1012.45496
23458,09/04/2021 10:00:00,2021-09-04 03:00:00,330.5,18,9008,2261,86,1067,0,1333,0,924.8195
23459,09/04/2021 11:00:00,2021-09-04 04:00:00,332.82,17,8695,2261,86,1085,0,1062,0,1106.8914
23460,09/04/2021 12:00:00,2021-09-04 05:00:00,339.5,18,8546,2262,86,1094,0,717,0,1261.8125
23461,09/04/2021 13:00:00,2021-09-04 06:00:00,342.23,16,8489,2263,86,1147,0,532,0,1319.3773
23462,09/04/2021 14:00:00,2021-09-04 07:00:00,301.93,18,7300,2263,87,958,1441,412,0,1109.7847
23463,09/04/2021 15:00:00,2021-09-04 08:00:00,207.89,19,6425,2263,86,674,7533,345,0,814.89716
23464,09/04/2021 16:00:00,2021-09-04 09:00:00,183.69,19,6102,2263,86,62,10580,321,0,489.85736
23465,09/04/2021 17:00:00,2021-09-04 10:00:00,177.08,18,6049,2261,86,21,11422,361,0,386.82874
23466,09/04/2021 18:00:00,2021-09-04 11:00:00,171.04,18,6046,2259,86,374,12007,336,0,523.3892
23467,09/04/2021 19:00:00,2021-09-04 12:00:00,180.41,18,6659,2259,86,371,12004,293,0,635.015
23468,09/04/2021 20:00:00,2021-09-04 13:00:00,177.14,17,6653,2259,85,784,12068,269,0,695.0493
23469,09/04/2021 21:00:00,2021-09-04 14:00:00,182.94,18,7309,2260,85,1384,12030,290,39,792.5637
23470,09/04/2021 22:00:00,2021-09-04 15:00:00,205.73,18,9306,2260,85,1661,11732,354,0,1163.7347
23471,09/04/2021 23:00:00,2021-09-04 16:00:00,226.24,17,10848,2259,85,1702,11099,341,12,1725.3264
23472,09/05/2021 00:00:00,2021-09-04 17:00:00,248.23,18,12556,2258,86,2793,9489,353,202,2778.014
23473,09/05/2021 01:00:00,2021-09-04 18:00:00,320.41,17,15395,2258,85,3650,4428,411,1258,3070.8845
23474,09/05/2021 02:00:00,2021-09-04 19:00:00,371.48,17,16673,2261,86,3864,185,639,1335,3094.296
23475,09/05/2021 03:00:00,2021-09-04 20:00:00,355.64,16,14758,2262,87,3678,0,1173,1119,2796.783
23476,09/05/2021 04:00:00,2021-09-04 21:00:00,354.84,16,13477,2262,86,2747,0,1189,692,2346.2864
23477,09/05/2021 05:00:00,2021-09-04 22:00:00,362.48,16,13357,2262,86,2129,0,935,316,1912.7721
23478,09/05/2021 06:00:00,2021-09-04 23:00:00,363.97,16,12564,2262,86,1448,0,926,0,1705.3214
23479,09/05/2021 07:00:00,2021-09-05 00:00:00,360.29,17,11621,2263,86,1248,0,951,0,1391.5035
23480,09/05/2021 08:00:00,2021-09-05 01:00:00,356.5,18,10575,2263,87,1093,0,876,0,1141.4277
23481,09/05/2021 09:00:00,2021-09-05 02:00:00,344.61,18,9095,2262,86,1086,0,769,0,1048.156
23482,09/05/2021 10:00:00,2021-09-05 03:00:00,340.53,17,8583,2262,87,1079,0,708,0,1025.4768
23483,09/05/2021 11:00:00,2021-09-05 04:00:00,335.73,17,8045,2262,86,1085,0,634,0,1168.4277
23484,09/05/2021 12:00:00,2021-09-05 05:00:00,338.03,17,7919,2262,86,1087,0,488,0,1272.4343
23485,09/05/2021 13:00:00,2021-09-05 06:00:00,340.56,16,7864,2261,86,1073,0,385,0,1221.6715
23486,09/05/2021 14:00:00,2021-09-05 07:00:00,301.06,17,7024,2261,86,697,1636,346,0,975.4092
23487,09/05/2021 15:00:00,2021-09-05 08:00:00,215.05,17,6484,2262,86,354,7397,224,0,686.1762
23488,09/05/2021 16:00:00,2021-09-05 09:00:00,194.19,17,6517,2262,86,3,10389,82,0,446.48187
23489,09/05/2021 17:00:00,2021-09-05 10:00:00,190.51,16,6787,2260,85,0,11425,89,0,396.8354
23490,09/05/2021 18:00:00,2021-09-05 11:00:00,194.81,16,7294,2260,86,13,11764,133,0,543.7053
23491,09/05/2021 19:00:00,2021-09-05 12:00:00,203.18,16,8057,2260,86,27,11932,182,0,660.6035
23492,09/05/2021 20:00:00,2021-09-05 13:00:00,194.22,16,8079,2262,85,1262,11846,239,0,870.86914
23493,09/05/2021 21:00:00,2021-09-05 14:00:00,213.45,16,9717,2264,85,1326,11691,283,0,1023.465
23494,09/05/2021 22:00:00,2021-09-05 15:00:00,229.11,17,11369,2263,86,1683,11441,318,0,1559.6416
23495,09/05/2021 23:00:00,2021-09-05 16:00:00,248.12,16,13475,2263,85,2240,10758,342,0,2160.7988
23496,09/06/2021 00:00:00,2021-09-05 17:00:00,266.78,17,14721,2262,85,3286,8822,306,187,3225.222
23497,09/06/2021 01:00:00,2021-09-05 18:00:00,332.74,16,17953,2262,84,3889,3776,575,926,3422.9087
23498,09/06/2021 02:00:00,2021-09-05 19:00:00,370.24,17,18499,2263,85,3975,83,1096,1094,3314.727
23499,09/06/2021 03:00:00,2021-09-05 20:00:00,364.88,17,16971,2261,84,3618,0,1317,1021,3013.3967
23500,09/06/2021 04:00:00,2021-09-05 21:00:00,366.78,16,16061,2263,84,2731,0,1454,739,2461.2075
23501,09/06/2021 05:00:00,2021-09-05 22:00:00,366.25,17,15061,2263,85,1982,0,1416,262,1994.2509
23502,09/06/2021 06:00:00,2021-09-05 23:00:00,363.44,18,13812,2264,85,1603,0,1251,0,1710.2396
23503,09/06/2021 07:00:00,2021-09-06 00:00:00,370.36,16,13011,2263,86,1141,0,1062,0,1387.3916
23504,09/06/2021 08:00:00,2021-09-06 01:00:00,366.29,17,11904,2262,86,1050,0,968,0,1128.9099
23505,09/06/2021 09:00:00,2021-09-06 02:00:00,355.13,18,10567,2260,85,1058,0,967,0,1092.24
23506,09/06/2021 10:00:00,2021-09-06 03:00:00,355.93,18,10063,2261,86,1046,0,748,0,1060.319
23507,09/06/2021 11:00:00,2021-09-06 04:00:00,355.43,19,9525,2262,86,1051,0,554,0,1206.5652
23508,09/06/2021 12:00:00,2021-09-06 05:00:00,355.99,19,9430,2259,86,1058,0,557,66,1212.118
23509,09/06/2021 13:00:00,2021-09-06 06:00:00,356.72,19,9714,2258,86,1055,0,640,64,1077.992
23510,09/06/2021 14:00:00,2021-09-06 07:00:00,332.67,17,9352,2260,86,669,1413,526,0,721.8888
23511,09/06/2021 15:00:00,2021-09-06 08:00:00,247.82,17,8462,2262,86,287,7001,321,0,486.74084
23512,09/06/2021 16:00:00,2021-09-06 09:00:00,222.05,19,8466,2264,87,0,10132,226,0,294.5166
23513,09/06/2021 17:00:00,2021-09-06 10:00:00,208.8,19,8288,2265,87,263,11293,184,0,335.1757
23514,09/06/2021 18:00:00,2021-09-06 11:00:00,216.4,18,9199,2262,86,334,11649,203,0,551.046
23515,09/06/2021 19:00:00,2021-09-06 12:00:00,221,18,10019,2262,86,699,11749,307,0,687.32
23516,09/06/2021 20:00:00,2021-09-06 13:00:00,227.83,17,10934,2263,86,1018,11799,276,0,956.821
23517,09/06/2021 21:00:00,2021-09-06 14:00:00,240.48,17,12350,2262,86,1256,11621,289,0,1203.654
23518,09/06/2021 22:00:00,2021-09-06 15:00:00,255.51,17,14032,2263,86,1362,11361,311,0,1862.3242
23519,09/06/2021 23:00:00,2021-09-06 16:00:00,270.59,17,16150,2260,86,1997,10628,428,0,2584.8354
23520,09/07/2021 00:00:00,2021-09-06 17:00:00,287.75,18,17603,2262,86,2875,8818,688,272,3031.979
23521,09/07/2021 01:00:00,2021-09-06 18:00:00,339.41,18,20469,2261,85,3836,3833,1161,950,3255.4155
23522,09/07/2021 02:00:00,2021-09-06 19:00:00,368.12,17,20490,2261,85,4187,176,1579,1018,3202.7634
23523,09/07/2021 03:00:00,2021-09-06 20:00:00,357.9,17,18930,2260,35,4216,62,1867,987,2916.9275
23524,09/07/2021 04:00:00,2021-09-06 21:00:00,362.65,16,17617,2261,35,3191,67,1730,718,2384.583
23525,09/07/2021 05:00:00,2021-09-06 22:00:00,355.97,16,16244,2261,35,2209,0,2084,102,1912.6497
23526,09/07/2021 06:00:00,2021-09-06 23:00:00,342.82,16,14138,2263,3,1797,0,2314,0,1644.6256
23527,09/07/2021 07:00:00,2021-09-07 00:00:00,335.82,16,12432,2257,35,1129,0,2625,0,1319.019
23528,09/07/2021 08:00:00,2021-09-07 01:00:00,328.15,17,11567,2258,35,980,0,2774,0,1027.9949
23529,09/07/2021 09:00:00,2021-09-07 02:00:00,330.12,17,11013,2256,37,988,0,2384,0,948.3122
23530,09/07/2021 10:00:00,2021-09-07 03:00:00,330.76,16,10852,2256,37,996,0,2261,0,894.36395
23531,09/07/2021 11:00:00,2021-09-07 04:00:00,331.67,18,10589,2254,34,1026,0,2058,0,1013.58185
