,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,avg_nuclear_production_forecast
331,01/14/2019 19:00:00,2019-01-14 11:00:00,286.56,12,9803,2262,0
332,01/14/2019 20:00:00,2019-01-14 12:00:00,297.37,11,9970,2262,0
333,01/14/2019 21:00:00,2019-01-14 13:00:00,296.71,13,9723,2263,0
334,01/14/2019 22:00:00,2019-01-14 14:00:00,314.35,12,10192,2264,0
335,01/14/2019 23:00:00,2019-01-14 15:00:00,321.11,12,9940,2263,0
336,01/15/2019 00:00:00,2019-01-14 16:00:00,325.02,15,10296,2262,0
337,01/15/2019 01:00:00,2019-01-14 17:00:00,331.26,11,11658,2263,0
338,01/15/2019 02:00:00,2019-01-14 18:00:00,328.13,14,12195,2264,0
339,01/15/2019 03:00:00,2019-01-14 19:00:00,329.8,13,11664,2262,0
340,01/15/2019 04:00:00,2019-01-14 20:00:00,335.46,11,11301,2263,0
341,01/15/2019 05:00:00,2019-01-14 21:00:00,341.06,12,10683,2263,0
342,01/15/2019 06:00:00,2019-01-14 22:00:00,352.42,12,10467,2263,0
343,01/15/2019 07:00:00,2019-01-14 23:00:00,350.35,11,9633,2264,0
344,01/15/2019 08:00:00,2019-01-15 00:00:00,340.98,14,8803,2263,0
345,01/15/2019 09:00:00,2019-01-15 01:00:00,344.04,12,8801,2263,0
346,01/15/2019 10:00:00,2019-01-15 02:00:00,349.48,14,8841,2261,0
347,01/15/2019 11:00:00,2019-01-15 03:00:00,343.99,11,8645,2264,0
348,01/15/2019 12:00:00,2019-01-15 04:00:00,343.45,15,8691,2264,0
349,01/15/2019 13:00:00,2019-01-15 05:00:00,312.91,14,7889,2265,0
350,01/15/2019 14:00:00,2019-01-15 06:00:00,309.06,14,8877,2264,0
351,01/15/2019 15:00:00,2019-01-15 07:00:00,315.92,14,10123,2262,0
352,01/15/2019 16:00:00,2019-01-15 08:00:00,315.48,11,10691,2264,0
353,01/15/2019 17:00:00,2019-01-15 09:00:00,312.46,12,10540,2263,0
354,01/15/2019 18:00:00,2019-01-15 10:00:00,312.27,13,10277,2262,0
355,01/15/2019 19:00:00,2019-01-15 11:00:00,308.76,15,10022,2263,0
356,01/15/2019 20:00:00,2019-01-15 12:00:00,316.35,14,10208,2263,0
357,01/15/2019 21:00:00,2019-01-15 13:00:00,312.32,15,10385,2261,0
358,01/15/2019 22:00:00,2019-01-15 14:00:00,298.96,14,10246,2262,0
359,01/15/2019 23:00:00,2019-01-15 15:00:00,295.88,15,9919,2263,0
360,01/16/2019 00:00:00,2019-01-15 16:00:00,306.55,15,10296,2262,0
361,01/16/2019 01:00:00,2019-01-15 17:00:00,325.76,13,11945,2265,0
362,01/16/2019 02:00:00,2019-01-15 18:00:00,327.03,15,12479,2262,0
363,01/16/2019 03:00:00,2019-01-15 19:00:00,313.79,16,11757,2263,0
364,01/16/2019 04:00:00,2019-01-15 20:00:00,317.14,16,11770,2262,0
365,01/16/2019 05:00:00,2019-01-15 21:00:00,323.26,17,11324,2263,0
366,01/16/2019 06:00:00,2019-01-15 22:00:00,336.8,17,10567,2262,0
367,01/16/2019 07:00:00,2019-01-15 23:00:00,346.3,13,9705,2262,0
368,01/16/2019 08:00:00,2019-01-16 00:00:00,340.1,12,9050,2263,0
369,01/16/2019 09:00:00,2019-01-16 01:00:00,333.11,14,8376,2262,0
370,01/16/2019 10:00:00,2019-01-16 02:00:00,325.79,14,7956,2262,0
371,01/16/2019 11:00:00,2019-01-16 03:00:00,322.29,15,7922,2262,0
372,01/16/2019 12:00:00,2019-01-16 04:00:00,308.43,16,7569,2262,0
373,01/16/2019 13:00:00,2019-01-16 05:00:00,279.2,15,6976,2264,0
374,01/16/2019 14:00:00,2019-01-16 06:00:00,294.98,13,8529,2264,0
375,01/16/2019 15:00:00,2019-01-16 07:00:00,311.73,13,9701,2264,0
376,01/16/2019 16:00:00,2019-01-16 08:00:00,301.49,14,9798,2264,0
377,01/16/2019 17:00:00,2019-01-16 09:00:00,271.32,11,8747,2263,0
378,01/16/2019 18:00:00,2019-01-16 10:00:00,253.32,13,8449,2263,0
379,01/16/2019 19:00:00,2019-01-16 11:00:00,249.94,13,8420,2262,0
380,01/16/2019 20:00:00,2019-01-16 12:00:00,253.78,13,8367,2261,0
381,01/16/2019 21:00:00,2019-01-16 13:00:00,247.98,13,8161,2261,0
382,01/16/2019 22:00:00,2019-01-16 14:00:00,249.46,12,8348,2262,0
383,01/16/2019 23:00:00,2019-01-16 15:00:00,254.59,13,8432,2262,0
384,01/17/2019 00:00:00,2019-01-16 16:00:00,283.89,13,9639,2262,0
385,01/17/2019 01:00:00,2019-01-16 17:00:00,306.76,12,11145,2264,0
386,01/17/2019 02:00:00,2019-01-16 18:00:00,313.5,14,11580,2263,0
387,01/17/2019 03:00:00,2019-01-16 19:00:00,304.6,13,10769,2263,0
388,01/17/2019 04:00:00,2019-01-16 20:00:00,310.08,10,10356,2263,0
389,01/17/2019 05:00:00,2019-01-16 21:00:00,318.68,10,10127,2263,0
390,01/17/2019 06:00:00,2019-01-16 22:00:00,310.45,11,9284,2264,0
391,01/17/2019 07:00:00,2019-01-16 23:00:00,303.22,11,8285,2262,0
392,01/17/2019 08:00:00,2019-01-17 00:00:00,297.49,11,7630,2262,0
393,01/17/2019 09:00:00,2019-01-17 01:00:00,282.65,8,6908,2260,0
394,01/17/2019 10:00:00,2019-01-17 02:00:00,271.66,10,6675,2264,0
395,01/17/2019 11:00:00,2019-01-17 03:00:00,289.09,10,6925,2263,0
396,01/17/2019 12:00:00,2019-01-17 04:00:00,299.47,10,7289,2261,0
397,01/17/2019 13:00:00,2019-01-17 05:00:00,303.25,10,7604,2262,0
398,01/17/2019 14:00:00,2019-01-17 06:00:00,299.98,10,8021,2262,0
399,01/17/2019 15:00:00,2019-01-17 07:00:00,308.55,9,9511,2263,0
400,01/17/2019 16:00:00,2019-01-17 08:00:00,293.2,9,9529,2262,0
401,01/17/2019 17:00:00,2019-01-17 09:00:00,287.34,12,9741,2262,0
402,01/17/2019 18:00:00,2019-01-17 10:00:00,252.91,10,8777,2261,0
403,01/17/2019 19:00:00,2019-01-17 11:00:00,257.35,10,8826,2261,0
404,01/17/2019 20:00:00,2019-01-17 12:00:00,262.86,11,8985,2261,0
405,01/17/2019 21:00:00,2019-01-17 13:00:00,236.18,10,8102,2258,0
406,01/17/2019 22:00:00,2019-01-17 14:00:00,243.33,12,7951,2258,0
407,01/17/2019 23:00:00,2019-01-17 15:00:00,275.46,9,9018,2255,0
408,01/18/2019 00:00:00,2019-01-17 16:00:00,288.14,9,9339,2254,0
409,01/18/2019 01:00:00,2019-01-17 17:00:00,290.66,11,9871,2253,0
410,01/18/2019 02:00:00,2019-01-17 18:00:00,288.85,13,10193,2255,0
411,01/18/2019 03:00:00,2019-01-17 19:00:00,280.33,9,9690,2251,0
412,01/18/2019 04:00:00,2019-01-17 20:00:00,286.55,11,9727,2255,0
413,01/18/2019 05:00:00,2019-01-17 21:00:00,268.95,10,8767,2253,0
414,01/18/2019 06:00:00,2019-01-17 22:00:00,261.09,13,7926,2257,0
415,01/18/2019 07:00:00,2019-01-17 23:00:00,231.3,13,6238,2254,0
416,01/18/2019 08:00:00,2019-01-18 00:00:00,242.92,11,6197,2253,0
417,01/18/2019 09:00:00,2019-01-18 01:00:00,238.11,11,5620,2252,0
418,01/18/2019 10:00:00,2019-01-18 02:00:00,228.29,13,5284,2254,0
419,01/18/2019 11:00:00,2019-01-18 03:00:00,233.53,12,5407,2256,0
420,01/18/2019 12:00:00,2019-01-18 04:00:00,235.35,13,5478,2253,0
421,01/18/2019 13:00:00,2019-01-18 05:00:00,242.4,11,5684,2255,0
422,01/18/2019 14:00:00,2019-01-18 06:00:00,266.53,11,6794,2254,0
423,01/18/2019 15:00:00,2019-01-18 07:00:00,281.18,12,8003,2255,0
424,01/18/2019 16:00:00,2019-01-18 08:00:00,230.98,11,7050,2254,0
425,01/18/2019 17:00:00,2019-01-18 09:00:00,178.58,13,5307,2254,0
426,01/18/2019 18:00:00,2019-01-18 10:00:00,175.31,11,5241,2254,0
427,01/18/2019 19:00:00,2019-01-18 11:00:00,156.32,12,4742,2253,0
428,01/18/2019 20:00:00,2019-01-18 12:00:00,164.24,11,4935,2252,0
429,01/18/2019 21:00:00,2019-01-18 13:00:00,182.74,10,5534,2253,0
430,01/18/2019 22:00:00,2019-01-18 14:00:00,177.66,11,5317,2253,0
431,01/18/2019 23:00:00,2019-01-18 15:00:00,186.49,12,5424,2255,0
432,01/19/2019 00:00:00,2019-01-18 16:00:00,241.9,11,6750,2253,0
433,01/19/2019 01:00:00,2019-01-18 17:00:00,302.35,11,9252,2254,0
434,01/19/2019 02:00:00,2019-01-18 18:00:00,311.48,12,10335,2256,0
435,01/19/2019 03:00:00,2019-01-18 19:00:00,309.31,12,9492,2256,0
436,01/19/2019 04:00:00,2019-01-18 20:00:00,319.53,10,9525,2255,0
437,01/19/2019 05:00:00,2019-01-18 21:00:00,317.37,10,9007,2253,0
438,01/19/2019 06:00:00,2019-01-18 22:00:00,333.61,10,9295,2256,0
439,01/19/2019 07:00:00,2019-01-18 23:00:00,330.84,10,8795,2257,0
440,01/19/2019 08:00:00,2019-01-19 00:00:00,319.48,11,7732,2255,0
441,01/19/2019 09:00:00,2019-01-19 01:00:00,307.87,12,6997,2256,0
442,01/19/2019 10:00:00,2019-01-19 02:00:00,303.1,10,6546,2255,0
443,01/19/2019 11:00:00,2019-01-19 03:00:00,294.18,10,6140,2256,0
444,01/19/2019 12:00:00,2019-01-19 04:00:00,285.28,9,5796,2256,0
445,01/19/2019 13:00:00,2019-01-19 05:00:00,291.69,13,6130,2258,0
446,01/19/2019 14:00:00,2019-01-19 06:00:00,296.69,11,6404,2258,0
447,01/19/2019 15:00:00,2019-01-19 07:00:00,307.23,12,7041,2258,0
448,01/19/2019 16:00:00,2019-01-19 08:00:00,238.96,11,5704,2259,0
449,01/19/2019 17:00:00,2019-01-19 09:00:00,167.2,12,4047,2259,0
450,01/19/2019 18:00:00,2019-01-19 10:00:00,149.74,14,3615,2257,0
451,01/19/2019 19:00:00,2019-01-19 11:00:00,148.19,13,3685,2258,0
452,01/19/2019 20:00:00,2019-01-19 12:00:00,146.81,13,3617,2257,0
453,01/19/2019 21:00:00,2019-01-19 13:00:00,151.8,8,3772,2256,0
454,01/19/2019 22:00:00,2019-01-19 14:00:00,152.32,12,3827,2256,0
455,01/19/2019 23:00:00,2019-01-19 15:00:00,171.2,12,4419,2256,0
456,01/20/2019 00:00:00,2019-01-19 16:00:00,224.02,10,5526,2256,0
457,01/20/2019 01:00:00,2019-01-19 17:00:00,294.08,10,7812,2256,0
458,01/20/2019 02:00:00,2019-01-19 18:00:00,306.07,13,8577,2257,0
459,01/20/2019 03:00:00,2019-01-19 19:00:00,301,13,8080,2258,0
460,01/20/2019 04:00:00,2019-01-19 20:00:00,305.17,13,7878,2257,0
461,01/20/2019 05:00:00,2019-01-19 21:00:00,321.42,12,8119,2259,0
462,01/20/2019 06:00:00,2019-01-19 22:00:00,327.26,12,7984,2259,0
463,01/20/2019 07:00:00,2019-01-19 23:00:00,328.39,13,7588,2257,0
464,01/20/2019 08:00:00,2019-01-20 00:00:00,322.45,12,7145,2257,0
465,01/20/2019 09:00:00,2019-01-20 01:00:00,318.5,11,6764,2257,0
466,01/20/2019 10:00:00,2019-01-20 02:00:00,308.27,12,6042,2256,0
467,01/20/2019 11:00:00,2019-01-20 03:00:00,305.69,12,5964,2257,0
468,01/20/2019 12:00:00,2019-01-20 04:00:00,298.29,11,5810,2256,0
469,01/20/2019 13:00:00,2019-01-20 05:00:00,298.74,12,5879,2258,0
470,01/20/2019 14:00:00,2019-01-20 06:00:00,294.36,11,5970,2259,0
471,01/20/2019 15:00:00,2019-01-20 07:00:00,287.87,11,6207,2258,0
472,01/20/2019 16:00:00,2019-01-20 08:00:00,249.66,12,5746,2259,0
473,01/20/2019 17:00:00,2019-01-20 09:00:00,203.14,14,4927,2258,0
474,01/20/2019 18:00:00,2019-01-20 10:00:00,177.06,12,4225,2258,0
475,01/20/2019 19:00:00,2019-01-20 11:00:00,153.04,13,3676,2259,0
476,01/20/2019 20:00:00,2019-01-20 12:00:00,149.12,13,3573,2256,0
477,01/20/2019 21:00:00,2019-01-20 13:00:00,152.37,11,3965,2255,0
478,01/20/2019 22:00:00,2019-01-20 14:00:00,159.56,12,3781,2255,0
479,01/20/2019 23:00:00,2019-01-20 15:00:00,195.47,12,4886,2257,0
480,01/21/2019 00:00:00,2019-01-20 16:00:00,223.74,12,5679,2255,0
481,01/21/2019 01:00:00,2019-01-20 17:00:00,238.58,12,6104,2254,0
482,01/21/2019 02:00:00,2019-01-20 18:00:00,234.38,12,6827,2257,0
483,01/21/2019 03:00:00,2019-01-20 19:00:00,215.66,11,6057,2257,0
484,01/21/2019 04:00:00,2019-01-20 20:00:00,241.72,11,6920,2258,0
485,01/21/2019 05:00:00,2019-01-20 21:00:00,249.42,12,7132,2259,0
486,01/21/2019 06:00:00,2019-01-20 22:00:00,249.18,13,6693,2257,0
487,01/21/2019 07:00:00,2019-01-20 23:00:00,231.21,12,5923,2258,0
488,01/21/2019 08:00:00,2019-01-21 00:00:00,201.72,11,5044,2255,0
489,01/21/2019 09:00:00,2019-01-21 01:00:00,196.02,12,4402,2255,0
490,01/21/2019 10:00:00,2019-01-21 02:00:00,187.12,13,4201,2256,0
491,01/21/2019 11:00:00,2019-01-21 03:00:00,185.31,14,4035,2257,0
492,01/21/2019 12:00:00,2019-01-21 04:00:00,215.15,13,4831,2257,0
493,01/21/2019 13:00:00,2019-01-21 05:00:00,219.33,12,5320,2258,0
494,01/21/2019 14:00:00,2019-01-21 06:00:00,234.4,12,5957,2257,0
495,01/21/2019 15:00:00,2019-01-21 07:00:00,249.61,12,6399,2257,0
496,01/21/2019 16:00:00,2019-01-21 08:00:00,199.16,10,5553,2261,0
497,01/21/2019 17:00:00,2019-01-21 09:00:00,147.6,10,4479,2260,0
498,01/21/2019 18:00:00,2019-01-21 10:00:00,135.7,11,4015,2260,0
499,01/21/2019 19:00:00,2019-01-21 11:00:00,127.79,13,3985,2260,0
500,01/21/2019 20:00:00,2019-01-21 12:00:00,130.21,13,4073,2261,0
501,01/21/2019 21:00:00,2019-01-21 13:00:00,141.86,12,4267,2257,0
502,01/21/2019 22:00:00,2019-01-21 14:00:00,147.49,12,4403,2257,0
503,01/21/2019 23:00:00,2019-01-21 15:00:00,161.05,13,4866,2257,0
504,01/22/2019 00:00:00,2019-01-21 16:00:00,202.6,12,6082,2258,0
505,01/22/2019 01:00:00,2019-01-21 17:00:00,252.97,13,8057,2258,0
506,01/22/2019 02:00:00,2019-01-21 18:00:00,262.82,10,9072,2257,0
507,01/22/2019 03:00:00,2019-01-21 19:00:00,249.79,9,8683,2259,0
508,01/22/2019 04:00:00,2019-01-21 20:00:00,244.29,9,8132,2258,0
509,01/22/2019 05:00:00,2019-01-21 21:00:00,244.16,6,7788,2259,0
510,01/22/2019 06:00:00,2019-01-21 22:00:00,236.4,10,7228,2261,0
511,01/22/2019 07:00:00,2019-01-21 23:00:00,215.3,10,6071,2263,0
512,01/22/2019 08:00:00,2019-01-22 00:00:00,228.27,12,6076,2258,0
513,01/22/2019 09:00:00,2019-01-22 01:00:00,237.97,11,6074,2257,0
514,01/22/2019 10:00:00,2019-01-22 02:00:00,249.75,11,6111,2257,0
515,01/22/2019 11:00:00,2019-01-22 03:00:00,260.76,11,6217,2259,0
516,01/22/2019 12:00:00,2019-01-22 04:00:00,269.64,12,6627,2257,0
517,01/22/2019 13:00:00,2019-01-22 05:00:00,261.79,11,6341,2260,0
518,01/22/2019 14:00:00,2019-01-22 06:00:00,288.08,10,8214,2259,0
519,01/22/2019 15:00:00,2019-01-22 07:00:00,303.8,13,9663,2260,0
520,01/22/2019 16:00:00,2019-01-22 08:00:00,251.44,12,8067,2261,0
521,01/22/2019 17:00:00,2019-01-22 09:00:00,188,13,5930,2261,0
522,01/22/2019 18:00:00,2019-01-22 10:00:00,163.69,13,5071,2260,0
523,01/22/2019 19:00:00,2019-01-22 11:00:00,167.98,14,5065,2262,0
524,01/22/2019 20:00:00,2019-01-22 12:00:00,180.44,13,5357,2259,0
525,01/22/2019 21:00:00,2019-01-22 13:00:00,183.66,13,5528,2261,0
526,01/22/2019 22:00:00,2019-01-22 14:00:00,193.48,12,5794,2260,0
527,01/22/2019 23:00:00,2019-01-22 15:00:00,188.71,14,5714,2258,0
528,01/23/2019 00:00:00,2019-01-22 16:00:00,242.84,12,7154,2259,0
529,01/23/2019 01:00:00,2019-01-22 17:00:00,333.98,13,10669,2258,0
530,01/23/2019 02:00:00,2019-01-22 18:00:00,326.87,12,11564,2256,0
531,01/23/2019 03:00:00,2019-01-22 19:00:00,335.88,13,11697,2257,0
532,01/23/2019 04:00:00,2019-01-22 20:00:00,337.74,12,11129,2257,0
533,01/23/2019 05:00:00,2019-01-22 21:00:00,342.7,11,10692,2258,0
534,01/23/2019 06:00:00,2019-01-22 22:00:00,338,11,9812,2259,0
535,01/23/2019 07:00:00,2019-01-22 23:00:00,337.63,12,9128,2260,0
536,01/23/2019 08:00:00,2019-01-23 00:00:00,342.85,12,8769,2258,0
537,01/23/2019 09:00:00,2019-01-23 01:00:00,343.9,14,8409,2257,0
538,01/23/2019 10:00:00,2019-01-23 02:00:00,342.64,14,8221,2258,0
539,01/23/2019 11:00:00,2019-01-23 03:00:00,339.44,13,8072,2256,0
540,01/23/2019 12:00:00,2019-01-23 04:00:00,338.7,12,8260,2256,0
541,01/23/2019 13:00:00,2019-01-23 05:00:00,321.23,13,8130,2256,0
542,01/23/2019 14:00:00,2019-01-23 06:00:00,328.5,14,9163,2256,0
543,01/23/2019 15:00:00,2019-01-23 07:00:00,333.24,12,11135,2257,0
544,01/23/2019 16:00:00,2019-01-23 08:00:00,289.4,14,9886,2259,0
545,01/23/2019 17:00:00,2019-01-23 09:00:00,218.63,14,7270,2258,0
546,01/23/2019 18:00:00,2019-01-23 10:00:00,199.69,13,6349,2258,0
547,01/23/2019 19:00:00,2019-01-23 11:00:00,198.04,13,6192,2258,0
548,01/23/2019 20:00:00,2019-01-23 12:00:00,202.44,13,6411,2260,0
549,01/23/2019 21:00:00,2019-01-23 13:00:00,200.78,13,6332,2258,0
550,01/23/2019 22:00:00,2019-01-23 14:00:00,204.42,13,6573,2257,0
551,01/23/2019 23:00:00,2019-01-23 15:00:00,198.05,13,6305,2257,0
552,01/24/2019 00:00:00,2019-01-23 16:00:00,261.82,13,8513,2256,0
553,01/24/2019 01:00:00,2019-01-23 17:00:00,313.45,13,10425,2258,0
554,01/24/2019 02:00:00,2019-01-23 18:00:00,322.79,12,11792,2257,0
555,01/24/2019 03:00:00,2019-01-23 19:00:00,316.36,11,11353,2255,0
556,01/24/2019 04:00:00,2019-01-23 20:00:00,328.23,10,11138,2258,0
557,01/24/2019 05:00:00,2019-01-23 21:00:00,334.92,9,10980,2257,0
558,01/24/2019 06:00:00,2019-01-23 22:00:00,345.53,9,10488,2258,0
559,01/24/2019 07:00:00,2019-01-23 23:00:00,349.64,11,10107,2260,0
560,01/24/2019 08:00:00,2019-01-24 00:00:00,358.75,14,10145,2260,0
561,01/24/2019 09:00:00,2019-01-24 01:00:00,356.24,14,9860,2259,0
562,01/24/2019 10:00:00,2019-01-24 02:00:00,349.78,14,9395,2258,0
563,01/24/2019 11:00:00,2019-01-24 03:00:00,344.44,14,9293,2259,0
564,01/24/2019 12:00:00,2019-01-24 04:00:00,339.87,15,9198,2257,0
565,01/24/2019 13:00:00,2019-01-24 05:00:00,338.55,15,9648,2257,0
566,01/24/2019 14:00:00,2019-01-24 06:00:00,331.69,12,9956,2258,0
567,01/24/2019 15:00:00,2019-01-24 07:00:00,325.78,13,10719,2258,0
568,01/24/2019 16:00:00,2019-01-24 08:00:00,266.58,14,9175,2259,0
569,01/24/2019 17:00:00,2019-01-24 09:00:00,212.19,15,7273,2259,0
570,01/24/2019 18:00:00,2019-01-24 10:00:00,187.84,14,6088,2260,0
571,01/24/2019 19:00:00,2019-01-24 11:00:00,184.14,15,5845,2258,0
572,01/24/2019 20:00:00,2019-01-24 12:00:00,183.89,14,5734,2259,0
573,01/24/2019 21:00:00,2019-01-24 13:00:00,184.09,14,5717,2258,0
574,01/24/2019 22:00:00,2019-01-24 14:00:00,186.25,13,5838,2259,0
575,01/24/2019 23:00:00,2019-01-24 15:00:00,194.11,12,5939,2258,0
576,01/25/2019 00:00:00,2019-01-24 16:00:00,257.49,14,7975,2256,0
577,01/25/2019 01:00:00,2019-01-24 17:00:00,325.75,13,10452,2256,0
578,01/25/2019 02:00:00,2019-01-24 18:00:00,334.49,13,11538,2256,0
579,01/25/2019 03:00:00,2019-01-24 19:00:00,336.03,13,11263,2257,0
580,01/25/2019 04:00:00,2019-01-24 20:00:00,336.56,10,10772,2259,0
581,01/25/2019 05:00:00,2019-01-24 21:00:00,342.18,12,10593,2259,0
582,01/25/2019 06:00:00,2019-01-24 22:00:00,339.32,13,10154,2259,0
583,01/25/2019 07:00:00,2019-01-24 23:00:00,356.7,11,10341,2259,0
584,01/25/2019 08:00:00,2019-01-25 00:00:00,338.11,10,9024,2261,0
585,01/25/2019 09:00:00,2019-01-25 01:00:00,332.4,12,8430,2258,0
586,01/25/2019 10:00:00,2019-01-25 02:00:00,333.68,11,8241,2260,0
587,01/25/2019 11:00:00,2019-01-25 03:00:00,329.88,11,8254,2260,0
588,01/25/2019 12:00:00,2019-01-25 04:00:00,323.41,12,8151,2259,0
589,01/25/2019 13:00:00,2019-01-25 05:00:00,325.09,11,8357,2260,0
590,01/25/2019 14:00:00,2019-01-25 06:00:00,313.4,12,8867,2258,0
591,01/25/2019 15:00:00,2019-01-25 07:00:00,316.27,12,10059,2259,0
592,01/25/2019 16:00:00,2019-01-25 08:00:00,257.49,11,8635,2259,0
593,01/25/2019 17:00:00,2019-01-25 09:00:00,199.35,12,6374,2257,0
594,01/25/2019 18:00:00,2019-01-25 10:00:00,198.71,12,6358,2260,0
595,01/25/2019 19:00:00,2019-01-25 11:00:00,179.81,12,5260,2262,0
596,01/25/2019 20:00:00,2019-01-25 12:00:00,177.03,11,5115,2262,0
597,01/25/2019 21:00:00,2019-01-25 13:00:00,178.29,11,5121,2262,0
598,01/25/2019 22:00:00,2019-01-25 14:00:00,193.96,12,5947,2263,0
599,01/25/2019 23:00:00,2019-01-25 15:00:00,192.1,11,5852,2262,0
600,01/26/2019 00:00:00,2019-01-25 16:00:00,232.42,13,6666,2262,0
601,01/26/2019 01:00:00,2019-01-25 17:00:00,306.32,12,9123,2261,0
602,01/26/2019 02:00:00,2019-01-25 18:00:00,310.05,11,10064,2261,0
603,01/26/2019 03:00:00,2019-01-25 19:00:00,317.06,10,9705,2261,0
604,01/26/2019 04:00:00,2019-01-25 20:00:00,315.65,12,9506,2261,0
605,01/26/2019 05:00:00,2019-01-25 21:00:00,317,11,9143,2254,0
606,01/26/2019 06:00:00,2019-01-25 22:00:00,323.71,13,8541,2256,0
607,01/26/2019 07:00:00,2019-01-25 23:00:00,327.7,14,8373,2257,0
608,01/26/2019 08:00:00,2019-01-26 00:00:00,322.38,14,7906,2256,0
609,01/26/2019 09:00:00,2019-01-26 01:00:00,307.15,15,7063,2255,0
610,01/26/2019 10:00:00,2019-01-26 02:00:00,301.07,15,6852,2256,0
611,01/26/2019 11:00:00,2019-01-26 03:00:00,302.46,12,6887,2257,0
612,01/26/2019 12:00:00,2019-01-26 04:00:00,298.46,11,6818,2253,0
613,01/26/2019 13:00:00,2019-01-26 05:00:00,308.25,13,7095,2256,0
614,01/26/2019 14:00:00,2019-01-26 06:00:00,303.47,12,7279,2254,0
615,01/26/2019 15:00:00,2019-01-26 07:00:00,284.64,13,6926,2254,0
616,01/26/2019 16:00:00,2019-01-26 08:00:00,214.34,13,5813,2255,0
617,01/26/2019 17:00:00,2019-01-26 09:00:00,156.32,14,4280,2254,0
618,01/26/2019 18:00:00,2019-01-26 10:00:00,143.98,13,3840,2257,0
619,01/26/2019 19:00:00,2019-01-26 11:00:00,145.84,13,3864,2256,0
620,01/26/2019 20:00:00,2019-01-26 12:00:00,147.05,14,3903,2255,0
621,01/26/2019 21:00:00,2019-01-26 13:00:00,149.25,15,3907,2255,0
622,01/26/2019 22:00:00,2019-01-26 14:00:00,150.18,12,3869,2255,0
623,01/26/2019 23:00:00,2019-01-26 15:00:00,175.54,12,4754,2255,0
624,01/27/2019 00:00:00,2019-01-26 16:00:00,224.76,13,5793,2257,0
625,01/27/2019 01:00:00,2019-01-26 17:00:00,277.42,13,7426,2255,0
626,01/27/2019 02:00:00,2019-01-26 18:00:00,288.4,12,8102,2255,0
627,01/27/2019 03:00:00,2019-01-26 19:00:00,298.85,12,8188,2254,0
628,01/27/2019 04:00:00,2019-01-26 20:00:00,301.85,12,8223,2254,0
629,01/27/2019 05:00:00,2019-01-26 21:00:00,301.1,11,7688,2255,0
630,01/27/2019 06:00:00,2019-01-26 22:00:00,315.83,13,7719,2257,0
631,01/27/2019 07:00:00,2019-01-26 23:00:00,322.98,12,7650,2258,0
632,01/27/2019 08:00:00,2019-01-27 00:00:00,310.47,13,7042,2255,0
633,01/27/2019 09:00:00,2019-01-27 01:00:00,316.76,13,6777,2255,0
634,01/27/2019 10:00:00,2019-01-27 02:00:00,316.17,13,6603,2255,0
635,01/27/2019 11:00:00,2019-01-27 03:00:00,315.59,12,6577,2256,0
636,01/27/2019 12:00:00,2019-01-27 04:00:00,312.57,12,6532,2256,0
637,01/27/2019 13:00:00,2019-01-27 05:00:00,307.2,12,6408,2255,0
638,01/27/2019 14:00:00,2019-01-27 06:00:00,294.07,13,6129,2255,0
639,01/27/2019 15:00:00,2019-01-27 07:00:00,291.14,11,6066,2254,0
640,01/27/2019 16:00:00,2019-01-27 08:00:00,217.59,13,4595,2257,0
641,01/27/2019 17:00:00,2019-01-27 09:00:00,165.07,17,3711,2256,0
642,01/27/2019 18:00:00,2019-01-27 10:00:00,138.99,13,2977,2254,0
643,01/27/2019 19:00:00,2019-01-27 11:00:00,127.64,14,2723,2255,0
644,01/27/2019 20:00:00,2019-01-27 12:00:00,127.01,14,2750,2256,0
645,01/27/2019 21:00:00,2019-01-27 13:00:00,140.52,15,3348,2256,0
646,01/27/2019 22:00:00,2019-01-27 14:00:00,146.56,13,3574,2256,0
647,01/27/2019 23:00:00,2019-01-27 15:00:00,172.19,14,4506,2256,0
648,01/28/2019 00:00:00,2019-01-27 16:00:00,208.79,13,5284,2255,0
649,01/28/2019 01:00:00,2019-01-27 17:00:00,295.34,14,7785,2255,0
650,01/28/2019 02:00:00,2019-01-27 18:00:00,302.99,13,8648,2255,0
651,01/28/2019 03:00:00,2019-01-27 19:00:00,303.16,14,8605,2255,0
652,01/28/2019 04:00:00,2019-01-27 20:00:00,307.36,14,8538,2255,0
653,01/28/2019 05:00:00,2019-01-27 21:00:00,314.75,15,8316,2255,0
654,01/28/2019 06:00:00,2019-01-27 22:00:00,317.88,14,7860,2256,0
655,01/28/2019 07:00:00,2019-01-27 23:00:00,335.7,15,7989,2255,0
656,01/28/2019 08:00:00,2019-01-28 00:00:00,331.67,14,7403,2257,0
657,01/28/2019 09:00:00,2019-01-28 01:00:00,332.77,14,7099,2254,0
658,01/28/2019 10:00:00,2019-01-28 02:00:00,338.48,15,7340,2257,0
659,01/28/2019 11:00:00,2019-01-28 03:00:00,346.85,14,7565,2258,0
660,01/28/2019 12:00:00,2019-01-28 04:00:00,341.11,11,7812,2256,0
661,01/28/2019 13:00:00,2019-01-28 05:00:00,328.05,14,7871,2256,0
662,01/28/2019 14:00:00,2019-01-28 06:00:00,316.76,15,8485,2256,0
