UTC time,nat_gas,nuclear,oil,hydro,wind,other
04/02/2019 05:00:00,3597,3097,292,2860,576,98
04/02/2019 06:00:00,3362,3170,248,2691,654,98
04/02/2019 07:00:00,3280,3203,252,2637,601,95
04/02/2019 08:00:00,3268,3274,290,2701,611,96
04/02/2019 09:00:00,3486,3385,297,2715,691,101
04/02/2019 10:00:00,4139,3390,305,2804,734,103
04/02/2019 11:00:00,5643,3356,343,3544,775,101
04/02/2019 12:00:00,6688,3365,347,3904,791,109
04/02/2019 13:00:00,6243,3246,343,3692,699,120
04/02/2019 14:00:00,5616,3163,340,3587,639,126
04/02/2019 15:00:00,5403,3155,338,3367,695,134
04/02/2019 16:00:00,5122,3147,337,3384,765,136
04/02/2019 17:00:00,5167,2875,336,3486,662,137
04/02/2019 18:00:00,5294,2449,335,3507,599,134
04/02/2019 19:00:00,5287,2405,335,3488,570,131
04/02/2019 20:00:00,5391,2420,334,3460,608,119
04/02/2019 21:00:00,6006,2439,336,3596,505,111
04/02/2019 22:00:00,6397,2459,337,3628,400,114
04/02/2019 23:00:00,6711,2470,337,3677,331,111
04/03/2019 00:00:00,7274,2522,342,3807,254,114
04/03/2019 01:00:00,7118,2505,339,3909,316,114
04/03/2019 02:00:00,6105,2487,336,3739,425,112
04/03/2019 03:00:00,5167,2489,297,3559,592,103
04/03/2019 04:00:00,4036,2493,290,3135,723,104
04/03/2019 05:00:00,3633,2502,0,2775,818,392
04/03/2019 06:00:00,3316,2506,0,2718,857,380
04/03/2019 07:00:00,3269,2513,0,2670,904,376
04/03/2019 08:00:00,3227,2517,0,2650,944,377
04/03/2019 09:00:00,3562,2536,0,2861,928,392
04/03/2019 10:00:00,4385,2543,0,3088,961,392
04/03/2019 11:00:00,5728,2555,0,3639,1004,428
04/03/2019 12:00:00,6445,2573,0,3684,1073,435
04/03/2019 13:00:00,6059,2532,0,3715,1023,453
04/03/2019 14:00:00,5984,2459,0,3683,1029,477
04/03/2019 15:00:00,5827,2455,0,3403,1304,478
04/03/2019 16:00:00,5605,2450,0,3385,1481,463
04/03/2019 17:00:00,5409,2448,0,3385,1513,461
04/03/2019 18:00:00,5348,2467,0,3490,1366,464
04/03/2019 19:00:00,4903,2466,0,3592,1349,462
04/03/2019 20:00:00,4887,2465,0,3628,1291,460
04/03/2019 21:00:00,4874,2467,0,3688,1261,462
04/03/2019 22:00:00,4985,2469,0,3818,1313,459
04/03/2019 23:00:00,5325,2476,0,3770,1444,489
04/04/2019 00:00:00,5603,2490,0,3668,1407,490
04/04/2019 01:00:00,5834,2492,0,3886,1296,537
04/04/2019 02:00:00,5352,2493,0,3795,1181,446
04/04/2019 03:00:00,4729,2496,0,3518,1159,394
04/04/2019 04:00:00,4073,2500,0,2912,1102,393
04/04/2019 05:00:00,3771,2411,0,2670,959,436
04/04/2019 06:00:00,3641,2400,0,2771,886,421
04/04/2019 07:00:00,3456,2402,0,2676,873,403
04/04/2019 08:00:00,3465,2458,0,2721,877,305
04/04/2019 09:00:00,3594,2455,0,2629,831,388
04/04/2019 10:00:00,4626,2443,0,2796,741,466
04/04/2019 11:00:00,5886,2457,0,3522,705,530
04/04/2019 12:00:00,6830,2485,0,3833,633,589
04/04/2019 13:00:00,6600,2506,0,3802,649,592
04/04/2019 14:00:00,6398,2508,0,3865,653,648
04/04/2019 15:00:00,5814,2522,0,3744,691,577
04/04/2019 16:00:00,5520,2544,465,3735,721,125
04/04/2019 17:00:00,5018,2541,0,3635,746,616
04/04/2019 18:00:00,4858,2551,0,3709,803,602
04/04/2019 19:00:00,4954,2578,0,3746,825,585
04/04/2019 20:00:00,4851,2585,0,3755,822,584
04/04/2019 21:00:00,5232,2589,0,3750,804,597
04/04/2019 22:00:00,5389,2584,655,3763,733,113
04/04/2019 23:00:00,5701,2576,0,3563,694,812
04/05/2019 00:00:00,6597,2574,0,3621,580,872
04/05/2019 01:00:00,6815,2580,0,3748,491,884
04/05/2019 02:00:00,6147,2561,0,3427,449,874
04/05/2019 03:00:00,5085,2576,0,3352,414,815
04/05/2019 04:00:00,4559,2584,0,2943,272,763
04/05/2019 05:00:00,3615,2655,0,2947,154,816
04/05/2019 06:00:00,3489,2655,0,2917,151,792
04/05/2019 07:00:00,3369,2642,0,2849,217,799
04/05/2019 08:00:00,3318,2633,0,2893,278,793
04/05/2019 09:00:00,3281,2662,0,2699,316,776
04/05/2019 10:00:00,3995,2709,815,2781,381,103
04/05/2019 11:00:00,5781,2746,873,3568,474,99
04/05/2019 12:00:00,6417,2914,0,3780,527,948
04/05/2019 13:00:00,6435,3019,0,3623,481,986
04/05/2019 14:00:00,6139,3023,960,3522,423,114
04/05/2019 15:00:00,5305,2989,961,3627,519,116
04/05/2019 16:00:00,5269,3002,1008,3567,530,112
04/05/2019 17:00:00,4981,3069,1110,3641,544,109
04/05/2019 18:00:00,4760,3208,1131,3627,556,108
04/05/2019 19:00:00,5184,3312,1196,3667,537,107
04/05/2019 20:00:00,5189,3443,1289,3681,622,105
04/05/2019 21:00:00,5649,3510,850,3940,711,101
04/05/2019 22:00:00,5632,3531,824,4039,773,101
04/05/2019 23:00:00,5750,3540,764,3853,715,101
04/06/2019 00:00:00,5930,3562,734,3934,700,97
04/06/2019 01:00:00,5937,3568,0,3985,768,812
04/06/2019 02:00:00,5204,3594,0,3621,892,667
04/06/2019 03:00:00,4667,3606,450,3340,903,104
04/06/2019 04:00:00,3557,3643,0,3194,934,423
04/06/2019 05:00:00,3394,3659,0,3213,934,406
04/06/2019 06:00:00,3274,3657,0,2925,809,396
04/06/2019 07:00:00,3094,3666,0,3112,820,398
04/06/2019 08:00:00,2887,3667,0,3054,746,397
04/06/2019 09:00:00,2809,3676,0,3146,692,399
04/06/2019 10:00:00,3149,3690,0,3163,692,429
04/06/2019 11:00:00,3364,3673,0,3634,548,510
04/06/2019 12:00:00,3845,3696,0,3541,434,535
04/06/2019 13:00:00,4633,3699,0,3821,322,578
04/06/2019 14:00:00,4463,3704,0,3867,289,687
04/06/2019 15:00:00,4254,3715,0,3653,295,762
04/06/2019 16:00:00,3949,3701,0,3508,268,743
04/06/2019 17:00:00,3584,3672,599,3498,347,138
04/06/2019 18:00:00,3160,3638,572,3515,377,135
04/06/2019 19:00:00,3040,3634,0,3498,399,712
04/06/2019 20:00:00,3187,3626,0,3523,377,733
04/06/2019 21:00:00,3449,3640,0,3560,304,701
04/06/2019 22:00:00,3484,3639,0,3614,205,732
04/06/2019 23:00:00,3962,3653,0,3607,119,727
04/07/2019 00:00:00,4083,3669,0,3483,100,731
04/07/2019 01:00:00,4164,3678,0,3451,232,732
04/07/2019 02:00:00,3999,3659,0,3567,251,733
04/07/2019 03:00:00,3842,3652,0,3448,288,699
04/07/2019 04:00:00,3244,3649,0,3065,329,698
04/07/2019 05:00:00,2863,3642,0,2916,386,697
04/07/2019 06:00:00,2680,3645,0,2908,386,694
04/07/2019 07:00:00,2617,3640,0,2696,316,690
04/07/2019 08:00:00,2693,3642,0,2773,249,694
04/07/2019 09:00:00,2701,3644,0,2774,152,694
04/07/2019 10:00:00,2827,3641,0,2823,65,734
04/07/2019 11:00:00,2821,3621,0,3132,85,791
04/07/2019 12:00:00,3090,3623,0,3159,121,774
04/07/2019 13:00:00,3260,3631,0,3147,73,769
04/07/2019 14:00:00,3323,3632,637,3217,37,123
04/07/2019 15:00:00,3330,3631,533,3230,42,128
04/07/2019 16:00:00,3599,3626,306,3271,29,130
04/07/2019 17:00:00,3473,3634,448,3234,38,132
04/07/2019 18:00:00,3414,3633,327,3293,44,130
04/07/2019 19:00:00,3449,3622,0,3332,36,543
04/07/2019 20:00:00,3404,3619,0,3362,46,668
04/07/2019 21:00:00,3866,3627,0,3415,59,423
04/07/2019 22:00:00,3796,3631,0,3497,88,513
04/07/2019 23:00:00,4071,3647,0,3471,117,526
04/08/2019 00:00:00,4352,3657,0,3397,170,434
04/08/2019 01:00:00,4819,3656,0,3223,282,434
04/08/2019 02:00:00,4373,3631,0,3321,383,429
04/08/2019 03:00:00,3665,3623,0,3049,623,390
04/08/2019 04:00:00,3043,3624,0,2830,814,381
04/08/2019 05:00:00,2792,3614,0,2686,943,384
04/08/2019 06:00:00,2734,3619,0,2710,903,383
04/08/2019 07:00:00,2636,3617,0,2695,882,373
04/08/2019 08:00:00,2660,3618,0,2566,984,369
04/08/2019 09:00:00,2712,3621,0,2608,1034,389
04/08/2019 10:00:00,3397,3640,318,2934,981,105
04/08/2019 11:00:00,4199,3634,430,3208,917,101
04/08/2019 12:00:00,4755,3638,393,3479,1026,102
04/08/2019 13:00:00,4963,3641,370,3498,1051,101
04/08/2019 14:00:00,5292,3648,0,3676,1090,416
04/08/2019 15:00:00,5357,3652,0,3697,1002,478
04/08/2019 16:00:00,5007,3647,0,3660,1036,600
04/08/2019 17:00:00,4759,3656,0,3439,1136,787
04/08/2019 18:00:00,4860,3650,0,3703,1087,890
04/08/2019 19:00:00,5123,3662,0,3897,1030,883
04/08/2019 20:00:00,5194,3672,0,3571,1161,874
04/08/2019 21:00:00,5304,3687,0,3688,1189,862
04/08/2019 22:00:00,5423,3682,0,3488,1226,852
04/08/2019 23:00:00,5724,3693,751,3633,1052,98
04/09/2019 00:00:00,6072,3704,804,3872,753,101
04/09/2019 01:00:00,6517,3716,819,3885,486,99
04/09/2019 02:00:00,5450,3701,772,3680,226,99
04/09/2019 03:00:00,4568,3684,0,3566,93,872
04/09/2019 04:00:00,3879,3682,0,3185,39,878
04/09/2019 05:00:00,3623,3679,0,2982,41,887
04/09/2019 06:00:00,3139,3554,0,2807,62,864
04/09/2019 07:00:00,3141,3556,0,2811,101,856
04/09/2019 08:00:00,3134,3554,0,2801,123,857
04/09/2019 09:00:00,3207,3651,0,3003,144,882
04/09/2019 10:00:00,3659,3655,0,3089,217,885
04/09/2019 11:00:00,4991,3688,0,3511,360,897
04/09/2019 12:00:00,5740,3718,0,3639,444,908
04/09/2019 13:00:00,5906,3731,0,3783,573,909
04/09/2019 14:00:00,5765,3731,0,3743,750,905
04/09/2019 15:00:00,5547,3734,0,3707,735,896
04/09/2019 16:00:00,5381,3722,801,3527,761,114
04/09/2019 17:00:00,5182,3747,850,3466,929,115
04/09/2019 18:00:00,4599,3819,800,3451,927,112
04/09/2019 19:00:00,4901,3881,748,3509,955,114
04/09/2019 20:00:00,4872,3943,795,3394,948,108
04/09/2019 21:00:00,5345,3971,808,3586,956,112
04/09/2019 22:00:00,5629,3986,815,3590,944,100
04/09/2019 23:00:00,5639,4013,802,3582,874,92
04/10/2019 00:00:00,6037,4037,0,3769,610,901
04/10/2019 01:00:00,6533,4069,0,3825,409,909
04/10/2019 02:00:00,5693,4035,0,3660,292,905
04/10/2019 03:00:00,4873,4016,0,3485,238,898
04/10/2019 04:00:00,4194,3996,0,3100,199,898
04/10/2019 05:00:00,3449,3899,0,2830,162,583
04/10/2019 06:00:00,3112,3919,0,2723,139,456
04/10/2019 07:00:00,2963,3851,0,2628,145,443
04/10/2019 08:00:00,2854,3839,0,2625,172,444
04/10/2019 09:00:00,3005,3921,0,2674,166,454
04/10/2019 10:00:00,3791,4120,0,2648,155,689
04/10/2019 11:00:00,5133,4131,0,3338,153,728
04/10/2019 12:00:00,5732,4141,0,3708,119,730
04/10/2019 13:00:00,5528,4149,0,3684,110,763
04/10/2019 14:00:00,5088,4130,0,3569,107,805
04/10/2019 15:00:00,4990,4130,0,3623,88,814
04/10/2019 16:00:00,4800,4106,0,3817,82,820
04/10/2019 17:00:00,4793,4089,0,3789,110,810
04/10/2019 18:00:00,4951,4068,0,3765,106,792
04/10/2019 19:00:00,4948,4062,0,3734,139,805
04/10/2019 20:00:00,4959,4078,0,3509,144,828
04/10/2019 21:00:00,5248,4091,0,3617,95,823
04/10/2019 22:00:00,5256,4125,0,3612,72,824
04/10/2019 23:00:00,5317,4136,0,3648,74,819
04/11/2019 00:00:00,5352,4204,0,3660,53,823
04/11/2019 01:00:00,5286,4292,0,3706,48,786
04/11/2019 02:00:00,5185,4289,0,3719,75,419
04/11/2019 03:00:00,4671,4321,0,3519,107,442
04/11/2019 04:00:00,4257,4352,0,3072,133,444
04/11/2019 05:00:00,3466,4261,0,2892,126,510
04/11/2019 06:00:00,3228,4188,0,2718,103,686
04/11/2019 07:00:00,3373,4230,0,2687,78,695
04/11/2019 08:00:00,3314,4257,0,2645,64,696
04/11/2019 09:00:00,3466,4384,0,2728,49,720
04/11/2019 10:00:00,3901,4561,0,2795,63,738
04/11/2019 11:00:00,4831,4557,0,3483,95,741
04/11/2019 12:00:00,5093,4596,0,3912,105,745
04/11/2019 13:00:00,5181,4642,0,3842,80,763
04/11/2019 14:00:00,5076,4670,0,3686,64,753
04/11/2019 15:00:00,4821,4684,0,3635,136,757
04/11/2019 16:00:00,4795,4722,0,3610,157,751
04/11/2019 17:00:00,4676,4752,0,3640,229,746
04/11/2019 18:00:00,4665,4746,0,3689,308,742
04/11/2019 19:00:00,4705,4725,0,3675,316,743
04/11/2019 20:00:00,4623,4700,0,3635,341,723
04/11/2019 21:00:00,4742,4720,0,3658,249,726
04/11/2019 22:00:00,4962,4723,0,3587,251,725
04/11/2019 23:00:00,4952,4740,0,3423,264,731
04/12/2019 00:00:00,5142,4751,0,3456,307,734
04/12/2019 01:00:00,5185,4772,0,3297,433,740
04/12/2019 02:00:00,4874,4745,0,3423,541,734
04/12/2019 03:00:00,4212,4734,0,2969,590,570
04/12/2019 04:00:00,3833,4716,0,2889,617,591
04/12/2019 05:00:00,3167,4588,0,2518,665,704
04/12/2019 06:00:00,2954,4465,0,2403,662,695
04/12/2019 07:00:00,2723,4463,0,2295,722,691
04/12/2019 08:00:00,2738,4460,0,2283,739,695
04/12/2019 09:00:00,2932,4491,0,2299,791,688
04/12/2019 10:00:00,3368,4749,0,2322,931,652
04/12/2019 11:00:00,4228,4743,0,2837,1011,690
04/12/2019 12:00:00,5022,4744,0,3190,1064,755
04/12/2019 13:00:00,4913,4784,0,2936,1012,749
04/12/2019 14:00:00,5025,4779,0,2936,1010,740
04/12/2019 15:00:00,5144,4758,0,3141,993,773
04/12/2019 16:00:00,4924,4737,0,3042,957,800
04/12/2019 17:00:00,4887,4731,0,3129,896,781
04/12/2019 18:00:00,4671,4737,0,3204,904,775
04/12/2019 19:00:00,4415,4740,0,3124,829,791
04/12/2019 20:00:00,4468,4745,0,3115,766,806
04/12/2019 21:00:00,4559,4743,0,3185,822,824
04/12/2019 22:00:00,4600,4737,0,3214,762,877
04/12/2019 23:00:00,4818,4749,0,2835,900,934
04/13/2019 00:00:00,4912,4758,0,2667,1021,916
04/13/2019 01:00:00,4718,4749,0,2918,1130,905
04/13/2019 02:00:00,4156,4731,0,3099,1224,865
04/13/2019 03:00:00,3932,4745,0,2602,1162,877
04/13/2019 04:00:00,3424,4779,0,2524,1117,870
04/13/2019 05:00:00,2908,4813,0,2564,1079,771
04/13/2019 06:00:00,2770,4796,0,2535,1024,825
04/13/2019 07:00:00,2681,4795,0,2504,1131,838
04/13/2019 08:00:00,2613,4796,0,2502,1008,732
04/13/2019 09:00:00,2723,4794,0,2528,942,660
04/13/2019 10:00:00,2836,4803,0,2539,909,718
04/13/2019 11:00:00,3382,4837,0,2601,826,885
04/13/2019 12:00:00,3655,4848,0,2575,699,924
04/13/2019 13:00:00,4032,4854,0,2536,607,929
04/13/2019 14:00:00,4226,4853,750,2513,817,258
04/13/2019 15:00:00,4014,4852,772,2540,1115,261
04/13/2019 16:00:00,4081,4838,826,2500,1127,262
04/13/2019 17:00:00,4034,4819,0,2505,1218,1086
04/13/2019 18:00:00,3690,4823,0,2566,1208,1036
04/13/2019 19:00:00,3652,4816,0,2558,1227,1055
04/13/2019 20:00:00,3592,4821,0,2584,1210,1115
04/13/2019 21:00:00,3861,4826,0,2572,1201,1145
04/13/2019 22:00:00,3955,4850,0,2585,1139,1156
04/13/2019 23:00:00,4034,4871,0,2583,1021,1150
04/14/2019 00:00:00,4005,4877,0,2596,896,1100
04/14/2019 01:00:00,4065,4857,755,3023,783,253
04/14/2019 02:00:00,3687,4827,792,3427,735,252
04/14/2019 03:00:00,3584,4807,857,3229,484,248
04/14/2019 04:00:00,3226,4781,715,3202,357,245
04/14/2019 05:00:00,2952,4672,0,3058,205,790
04/14/2019 06:00:00,2126,4508,0,2972,142,723
04/14/2019 07:00:00,1992,4495,0,3025,109,852
04/14/2019 08:00:00,1975,4473,0,2925,89,933
04/14/2019 09:00:00,1945,4470,0,2769,75,915
04/14/2019 10:00:00,2015,4467,0,2616,98,939
04/14/2019 11:00:00,2189,4494,0,2908,102,954
04/14/2019 12:00:00,2409,4730,0,3047,159,991
04/14/2019 13:00:00,2877,4749,0,3026,226,1004
04/14/2019 14:00:00,2929,4747,0,3192,307,1001
04/14/2019 15:00:00,2887,4737,0,3308,219,993
04/14/2019 16:00:00,2788,4736,0,3448,357,1007
04/14/2019 17:00:00,3358,4752,0,3317,377,812
04/14/2019 18:00:00,3468,4757,0,3323,462,791
04/14/2019 19:00:00,3468,4761,0,3451,418,957
04/14/2019 20:00:00,3532,4767,0,3471,418,993
04/14/2019 21:00:00,3740,4772,0,3642,484,1019
04/14/2019 22:00:00,3944,4769,0,3528,631,1037
04/14/2019 23:00:00,3964,4789,0,3361,775,1005
04/15/2019 00:00:00,4156,4805,0,3257,962,922
04/15/2019 01:00:00,4430,4790,0,3145,1041,900
04/15/2019 02:00:00,4012,4785,0,2960,1021,881
04/15/2019 03:00:00,3505,4787,0,2587,1092,880
04/15/2019 04:00:00,3055,4772,805,2536,1009,92
04/15/2019 05:00:00,2268,4643,842,2443,879,92
04/15/2019 06:00:00,2029,4603,0,2350,873,883
04/15/2019 07:00:00,1988,4580,0,2310,944,815
04/15/2019 08:00:00,2113,4449,0,2337,587,838
04/15/2019 09:00:00,2063,4567,0,2281,825,792
04/15/2019 10:00:00,2455,4749,0,2390,827,851
04/15/2019 11:00:00,3295,4715,0,2899,832,857
04/15/2019 12:00:00,3839,4718,0,3205,855,936
04/15/2019 13:00:00,4060,4727,0,3477,907,989
04/15/2019 14:00:00,4250,4754,0,3363,1032,991
04/15/2019 15:00:00,4384,4753,0,3330,1169,1021
04/15/2019 16:00:00,4406,4751,944,3306,1198,102
04/15/2019 17:00:00,4282,4737,885,3487,1242,90
04/15/2019 18:00:00,4195,4727,860,3410,1264,84
04/15/2019 19:00:00,3999,4709,778,3725,1370,94
04/15/2019 20:00:00,4092,4712,0,3587,1398,985
04/15/2019 21:00:00,4240,4723,0,3488,1409,884
04/15/2019 22:00:00,4212,4730,0,3506,1472,976
04/15/2019 23:00:00,4313,4810,0,3547,1524,949
04/16/2019 00:00:00,4545,4840,0,3397,1494,838
04/16/2019 01:00:00,4786,4844,0,3401,1372,972
04/16/2019 02:00:00,4222,4839,0,3467,1334,999
04/16/2019 03:00:00,3649,4767,0,3510,1239,928
04/16/2019 04:00:00,3229,4762,0,2879,1251,773
04/16/2019 05:00:00,2635,4738,0,2837,1226,753
04/16/2019 06:00:00,2278,4604,0,3111,1105,720
04/16/2019 07:00:00,2192,4601,0,3169,1117,706
04/16/2019 08:00:00,2217,4599,0,3072,1132,733
04/16/2019 09:00:00,2343,4603,0,3061,1116,822
04/16/2019 10:00:00,2670,4744,0,3065,1138,826
04/16/2019 11:00:00,3547,4766,0,3506,1069,962
04/16/2019 12:00:00,4180,4800,0,3559,977,974
04/16/2019 13:00:00,4416,4785,0,3718,878,1007
04/16/2019 14:00:00,4480,4765,0,3612,900,860
04/16/2019 15:00:00,4278,4763,0,3602,900,806
04/16/2019 16:00:00,4143,4747,701,3520,937,110
04/16/2019 17:00:00,3825,4743,816,3691,984,108
04/16/2019 18:00:00,3785,4736,854,3843,965,109
04/16/2019 19:00:00,3694,4743,836,3801,864,108
04/16/2019 20:00:00,3826,4739,0,3913,798,964
04/16/2019 21:00:00,3772,4740,863,3924,795,98
04/16/2019 22:00:00,4104,4735,1085,4027,675,88
04/16/2019 23:00:00,4171,4746,1072,3882,601,78
04/17/2019 00:00:00,4102,4767,987,4049,441,77
04/17/2019 01:00:00,4274,4785,0,3984,353,1029
04/17/2019 02:00:00,3900,4789,0,3689,356,1018
04/17/2019 03:00:00,3543,4780,0,3277,383,948
04/17/2019 04:00:00,3510,4782,0,2845,277,927
04/17/2019 05:00:00,2844,4769,0,2766,111,995
04/17/2019 06:00:00,2697,4763,0,2712,75,985
04/17/2019 07:00:00,2677,4745,0,2624,86,933
04/17/2019 08:00:00,2659,4622,0,2615,70,940
04/17/2019 09:00:00,2682,4639,0,2611,87,954
04/17/2019 10:00:00,2726,4743,0,3000,83,927
04/17/2019 11:00:00,3466,4744,0,3707,80,993
04/17/2019 12:00:00,4110,4766,0,4069,89,1086
04/17/2019 13:00:00,4415,4774,0,3790,74,1089
04/17/2019 14:00:00,4314,6339,984,4602,70,174
04/17/2019 15:00:00,4478,6425,994,4191,68,177
04/17/2019 16:00:00,4214,6304,970,4431,60,172
04/17/2019 17:00:00,3073,4839,0,3411,47,896
04/17/2019 18:00:00,3785,4736,854,3843,965,109
04/17/2019 19:00:00,3694,4743,836,3801,864,108
04/17/2019 20:00:00,3826,4739,0,3913,798,964
04/17/2019 21:00:00,3772,4740,863,3924,795,98
04/17/2019 22:00:00,4104,4735,1085,4027,675,88
04/17/2019 23:00:00,4171,4746,1072,3882,601,78
04/18/2019 00:00:00,4102,4767,987,4049,441,77
04/18/2019 01:00:00,4274,4785,0,3984,353,1029
04/18/2019 02:00:00,3900,4789,0,3689,356,1018
04/18/2019 03:00:00,3543,4780,0,3277,383,948
04/18/2019 04:00:00,3510,4782,0,2845,277,927
04/18/2019 05:00:00,2267,4616,0,2607,1055,759
04/18/2019 06:00:00,2311,4548,0,2469,1111,726
04/18/2019 07:00:00,2276,4545,0,2393,1200,724
04/18/2019 08:00:00,2164,4521,0,2405,1312,724
04/18/2019 09:00:00,2164,4641,0,2350,1408,773
04/18/2019 10:00:00,2397,4670,0,2461,1339,783
04/18/2019 11:00:00,2861,4679,0,2993,1393,897
04/18/2019 12:00:00,3163,4676,0,3488,1342,989
04/18/2019 13:00:00,3411,4688,0,3356,1382,1042
04/18/2019 14:00:00,3487,4676,0,3241,1414,996
04/18/2019 15:00:00,3603,4671,0,3262,1369,1007
04/18/2019 16:00:00,3518,4664,0,3517,1266,1003
04/18/2019 17:00:00,3581,4671,0,3194,1336,1051
04/18/2019 18:00:00,3464,4676,893,3389,1380,103
04/18/2019 19:00:00,3376,4661,876,3574,1408,103
04/18/2019 20:00:00,3388,4653,889,3579,1336,104
04/18/2019 21:00:00,3516,4659,954,3591,1155,104
04/18/2019 22:00:00,3415,4691,892,3378,1026,103
04/18/2019 23:00:00,3522,4701,894,3518,1008,102
04/19/2019 00:00:00,3510,4704,809,3593,1139,100
04/19/2019 01:00:00,3628,4699,878,3674,1339,101
04/19/2019 02:00:00,3259,4678,898,3679,1398,98
04/19/2019 03:00:00,3091,4670,860,3209,1447,98
04/19/2019 04:00:00,2829,4685,860,3061,1316,101
04/19/2019 05:00:00,2518,4701,701,2594,1175,101
04/19/2019 06:00:00,2425,4658,640,2720,1095,100
04/19/2019 07:00:00,2342,4554,621,2741,824,99
04/19/2019 08:00:00,2286,4545,628,2812,686,98
04/19/2019 09:00:00,2357,4667,678,2802,682,101
04/19/2019 10:00:00,2457,4678,706,2806,642,99
04/19/2019 11:00:00,2763,4666,0,3243,515,934
04/19/2019 12:00:00,2985,4669,0,3199,476,995
04/19/2019 13:00:00,2980,4669,0,3142,422,984
04/19/2019 14:00:00,3002,4670,0,3238,510,923
04/19/2019 15:00:00,3351,4678,906,3500,541,111
04/19/2019 16:00:00,3261,4685,0,3503,507,964
04/19/2019 17:00:00,3256,4676,0,3511,508,943
04/19/2019 18:00:00,3297,4677,0,3495,533,932
04/19/2019 19:00:00,3396,4675,842,3461,524,110
04/19/2019 20:00:00,3599,4688,835,3382,449,112
04/19/2019 21:00:00,3647,4696,0,3369,391,1010
04/19/2019 22:00:00,3675,4705,0,3219,346,1022
04/19/2019 23:00:00,3469,4699,0,3351,316,1019
04/20/2019 00:00:00,3432,4696,0,3377,246,1088
04/20/2019 01:00:00,3379,4694,0,3130,261,1096
04/20/2019 02:00:00,3112,4688,0,3006,372,1044
04/20/2019 03:00:00,3191,4679,0,2778,483,742
04/20/2019 04:00:00,3203,4721,0,2408,520,545
04/20/2019 05:00:00,2696,4749,0,2419,380,574
04/20/2019 06:00:00,2428,4758,0,2386,294,585
04/20/2019 07:00:00,2350,4764,0,2385,245,585
04/20/2019 08:00:00,2321,4760,0,2397,193,504
04/20/2019 09:00:00,2332,4753,0,2619,220,460
04/20/2019 10:00:00,2374,4765,0,2598,359,460
04/20/2019 11:00:00,2585,4763,0,2664,403,503
04/20/2019 12:00:00,2892,4755,0,2596,434,593
04/20/2019 13:00:00,3348,4784,0,2613,452,676
04/20/2019 14:00:00,3815,4805,0,2493,451,876
04/20/2019 15:00:00,4424,4813,0,2465,399,935
04/20/2019 16:00:00,4516,4816,0,2461,389,926
04/20/2019 17:00:00,4177,4818,0,2541,413,860
04/20/2019 18:00:00,3949,4822,0,2556,390,861
04/20/2019 19:00:00,4168,4816,0,2565,321,907
04/20/2019 20:00:00,4114,4812,0,2548,371,906
04/20/2019 21:00:00,4044,4805,0,2528,378,863
04/20/2019 22:00:00,4233,4810,0,2534,404,914
04/20/2019 23:00:00,4116,4819,0,2552,471,908
04/21/2019 00:00:00,3993,4835,0,2568,602,876
04/21/2019 01:00:00,4085,4840,0,2641,505,883
04/21/2019 02:00:00,3447,4773,0,3222,600,827
04/21/2019 03:00:00,3191,4722,0,3525,495,848
04/21/2019 04:00:00,2728,4709,0,3401,469,839
04/21/2019 05:00:00,2222,4709,0,2872,361,669
04/21/2019 06:00:00,2046,4414,0,2568,393,589
04/21/2019 07:00:00,2042,4502,0,2628,390,613
04/21/2019 08:00:00,2049,4528,0,2622,355,654
04/21/2019 09:00:00,2002,4400,0,2588,417,659
04/21/2019 10:00:00,2074,4415,0,2632,398,660
04/21/2019 11:00:00,2134,4432,0,2656,287,657
04/21/2019 12:00:00,2307,4662,0,3035,236,669
04/21/2019 13:00:00,2884,4685,0,3192,140,693
04/21/2019 14:00:00,3009,4687,0,3399,108,686
04/21/2019 15:00:00,2928,4685,0,3448,103,681
04/21/2019 16:00:00,2860,4685,0,3519,107,698
04/21/2019 17:00:00,2963,4673,0,3379,110,682
04/21/2019 18:00:00,2978,4671,0,3262,139,670
04/21/2019 19:00:00,2731,4670,0,3306,173,663
04/21/2019 20:00:00,2715,4661,0,3323,180,609
04/21/2019 21:00:00,2838,4660,0,3364,179,570
04/21/2019 22:00:00,3010,4666,0,3374,198,682
04/21/2019 23:00:00,3091,4666,0,3411,204,675
04/22/2019 00:00:00,3148,4675,0,3288,179,590
04/22/2019 01:00:00,3376,4685,0,3527,153,686
04/22/2019 02:00:00,3138,4682,0,3466,158,679
04/22/2019 03:00:00,2908,4671,0,3343,154,644
04/22/2019 04:00:00,2598,4665,0,2881,153,656
04/22/2019 05:00:00,2291,4667,0,2658,160,677
04/22/2019 06:00:00,2164,4516,0,2404,132,654
04/22/2019 07:00:00,2151,4501,0,2293,135,593
04/22/2019 08:00:00,2161,4519,0,2367,143,605
04/22/2019 09:00:00,2227,4550,0,2407,147,668
04/22/2019 10:00:00,2571,4720,0,2447,140,684
04/22/2019 11:00:00,3213,4730,0,2659,143,676
04/22/2019 12:00:00,3416,4717,0,3239,75,647
04/22/2019 13:00:00,3869,4745,0,3313,15,746
04/22/2019 14:00:00,4135,4767,0,3468,12,674
04/22/2019 15:00:00,3835,4765,0,3323,10,751
04/22/2019 16:00:00,3884,4845,0,3344,34,816
04/22/2019 17:00:00,3741,4756,0,3281,77,800
