UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_wind_production_forecast
2021-11-20 14:00:00,12,8950,1609,85,562,0,1821,44,916.43
2021-11-20 15:00:00,12,9017,1608,84,556,1090,1405,286,608.67
2021-11-20 16:00:00,11,8556,1608,86,388,5383,1242,0,516.14
2021-11-20 17:00:00,12,6972,1609,87,409,7515,680,0,573.1
2021-11-20 18:00:00,11,6528,1608,86,321,8318,579,0,614.74
2021-11-20 19:00:00,10,6529,1608,85,0,8501,599,0,656.51
2021-11-20 20:00:00,11,6741,1606,85,8,8631,648,0,673.81
2021-11-20 21:00:00,10,6675,1606,85,0,9001,647,0,602.61
2021-11-20 22:00:00,10,6409,1606,86,0,8683,573,0,519.07
2021-11-20 23:00:00,10,7441,1604,86,707,6370,394,0,457
2021-11-21 00:00:00,10,9399,1605,85,2031,1556,500,230,435.68
2021-11-21 01:00:00,10,10763,1606,85,2282,0,418,1162,446.61
2021-11-21 02:00:00,10,10985,1606,86,2141,0,462,1245,486.35
2021-11-21 03:00:00,9,10425,1606,87,1909,0,600,1193,548.54
2021-11-21 04:00:00,9,10191,1609,86,1679,0,760,518,639.81
2021-11-21 05:00:00,9,10170,1609,86,1433,0,940,120,758.85
2021-11-21 06:00:00,8,10081,1607,86,1210,0,1281,9,831.31
2021-11-21 07:00:00,9,9613,1610,85,1150,0,1642,55,891.64
2021-11-21 08:00:00,9,9702,1610,86,509,0,1877,92,1150.89
2021-11-21 09:00:00,10,8737,1610,86,995,0,2001,0,1158.51
2021-11-21 10:00:00,9,8305,1610,86,1065,0,1823,0,1161.79
2021-11-21 11:00:00,10,7512,1609,86,1081,0,2046,0,1127
2021-11-21 12:00:00,9,7475,1607,86,1113,0,1808,0,1069.13
2021-11-21 13:00:00,11,6853,1595,86,1195,0,1507,112,1001.93
2021-11-21 14:00:00,12,6760,1722,85,1306,0,1505,317,949.35
2021-11-21 15:00:00,10,6800,1872,85,1337,1058,1385,372,1004.32
2021-11-21 16:00:00,10,5923,2020,63,556,5636,1320,0,1133.66
2021-11-21 17:00:00,10,5448,2164,52,66,6984,1777,0,1286.12
2021-11-21 18:00:00,12,4932,2226,52,41,7573,1744,0,1345.28
2021-11-21 19:00:00,11,4723,2224,51,28,7809,1667,0,1364.35
2021-11-21 20:00:00,15,5091,2228,53,31,8412,1827,0,1330.34
2021-11-21 21:00:00,13,5236,2255,51,0,9065,1969,0,1251.64
2021-11-21 22:00:00,12,5636,2264,50,0,8510,1939,0,1161.93
2021-11-21 23:00:00,15,7434,2261,51,568,7432,1676,0,1006.57
2021-11-22 00:00:00,14,9384,2260,73,1829,1564,1423,560,806.7
2021-11-22 01:00:00,15,11209,2260,85,2552,0,1092,954,688.15
2021-11-22 02:00:00,13,11628,2256,85,2209,0,1010,1141,625.4
2021-11-22 03:00:00,12,11400,2258,84,1770,0,975,1005,599.59
2021-11-22 04:00:00,12,10910,2261,84,1552,0,801,909,582.85
2021-11-22 05:00:00,13,10665,2262,85,1386,0,731,346,557.66
2021-11-22 06:00:00,15,10663,2261,84,1244,0,621,0,528.54
2021-11-22 07:00:00,15,10213,2264,85,1159,0,703,0,513.87
2021-11-22 08:00:00,16,9328,2263,85,1090,0,590,0,523.98
2021-11-22 09:00:00,17,8562,2264,84,974,0,757,0,504.36
2021-11-22 10:00:00,18,8583,2264,85,1008,0,757,0,498.77
2021-11-22 11:00:00,17,8505,2264,85,997,0,931,0,486.34
2021-11-22 12:00:00,16,8329,2262,85,1066,0,951,0,483.09
2021-11-22 13:00:00,17,8510,2263,85,1477,0,859,49,476.25
2021-11-22 14:00:00,16,9272,2264,86,1782,0,934,209,437.98
2021-11-22 15:00:00,15,9342,2265,85,1464,1394,847,381,448.54
2021-11-22 16:00:00,16,7900,2265,86,1206,6450,868,0,491.21
2021-11-22 17:00:00,15,7814,2266,85,718,8980,647,0,545.23
2021-11-22 18:00:00,16,6454,2266,84,659,9084,669,0,523.19
2021-11-22 19:00:00,16,6659,2265,86,769,9264,547,0,481.94
2021-11-22 20:00:00,17,7080,2265,85,718,9166,365,0,438.32
2021-11-22 21:00:00,16,7606,2264,85,661,8811,363,0,339.26
2021-11-22 22:00:00,17,8316,2264,86,750,7586,413,0,264.67
2021-11-22 23:00:00,17,10174,2266,86,1516,3763,342,124,199.09
2021-11-23 00:00:00,17,12097,2264,84,2037,775,296,1104,175.93
2021-11-23 01:00:00,18,13123,2264,87,2564,0,273,1259,162.87
2021-11-23 02:00:00,16,12519,2263,87,2743,0,299,922,139.13
2021-11-23 03:00:00,16,12055,2265,86,2670,0,336,485,135.77
2021-11-23 04:00:00,16,12036,2263,86,1976,0,371,218,141.53
2021-11-23 05:00:00,16,11705,2264,85,1302,0,410,0,155.39
2021-11-23 06:00:00,16,10568,2266,85,1121,0,400,317,170.93
2021-11-23 07:00:00,16,10002,2266,85,1025,0,414,0,209.84
2021-11-23 08:00:00,16,9890,2264,86,974,0,436,12,289.52
2021-11-23 09:00:00,16,9475,2263,86,946,0,456,0,398.66
2021-11-23 10:00:00,17,8825,2264,86,887,0,561,0,519.99
2021-11-23 11:00:00,17,8747,2264,86,875,0,789,0,721.93
2021-11-23 12:00:00,17,8543,2265,86,918,0,946,0,902.82
2021-11-23 13:00:00,16,8466,2265,86,1241,0,1205,0,1112.34
2021-11-23 14:00:00,15,8581,2265,86,1600,0,1522,94,1261.06
2021-11-23 15:00:00,17,9108,2266,85,1361,548,1701,148,1281.35
2021-11-23 16:00:00,15,8613,2264,84,1023,3759,1852,11,1194.32
2021-11-23 17:00:00,15,8244,2265,84,334,5967,1869,0,1194.96
2021-11-23 18:00:00,15,7268,2265,84,195,6805,1531,0,1379.14
2021-11-23 19:00:00,17,6812,2267,84,195,7358,1878,0,1782.94
2021-11-23 20:00:00,16,6281,2264,84,150,7283,2239,0,2057.72
2021-11-23 21:00:00,16,6550,2265,84,107,7428,3125,0,2321.98
2021-11-23 22:00:00,16,6515,2267,84,225,7024,3537,0,2488.71
2021-11-23 23:00:00,18,7173,2265,83,777,5558,3216,0,2541.19
2021-11-24 00:00:00,17,8639,2265,84,1972,1233,3195,319,2576.76
2021-11-24 01:00:00,16,9833,2265,85,2317,0,3071,1110,2659.6
2021-11-24 02:00:00,17,9639,2266,84,2482,0,3325,810,2748.78
2021-11-24 03:00:00,16,9792,2266,84,1936,0,3228,505,2770.13
2021-11-24 04:00:00,17,9079,2265,83,1840,0,3882,112,2718.08
2021-11-24 05:00:00,16,8559,2267,84,1408,0,3900,224,2732.16
2021-11-24 06:00:00,15,8664,2269,83,821,0,4001,159,2648.05
2021-11-24 07:00:00,18,9013,2273,84,379,0,3773,42,2586.23
2021-11-24 08:00:00,17,8435,2273,83,551,0,2968,0,2506.91
2021-11-24 09:00:00,17,8439,2269,85,465,0,2435,0,2227.4
2021-11-24 10:00:00,17,7000,2270,84,430,0,2988,0,1890.12
2021-11-24 11:00:00,17,7402,2268,85,531,0,3307,0,1610
2021-11-24 12:00:00,19,7377,2267,84,545,0,2740,0,1388.24
2021-11-24 13:00:00,20,7173,2267,84,1203,0,1978,0,1093.98
2021-11-24 14:00:00,18,7547,2267,84,1585,0,1631,193,805.51
2021-11-24 15:00:00,20,7959,2267,84,1485,866,1413,308,697.66
2021-11-24 16:00:00,19,6877,2268,84,992,6236,1458,0,753.8
2021-11-24 17:00:00,20,5700,2265,84,320,9666,1553,0,917.95
2021-11-24 18:00:00,19,5435,2265,84,117,9825,2054,0,982.17
2021-11-24 19:00:00,17,5245,2267,83,205,9701,2091,0,1030.39
2021-11-24 20:00:00,19,5221,2267,83,159,9823,2114,0,1022.18
2021-11-24 21:00:00,17,5419,2266,84,155,9912,1735,0,978.18
2021-11-24 22:00:00,16,5260,2268,84,191,10044,1690,0,920.68
2021-11-24 23:00:00,15,6527,2268,84,1119,7403,1482,0,804.57
2021-11-25 00:00:00,16,9067,2267,84,2262,1516,1702,308,677.29
2021-11-25 01:00:00,16,10573,2267,84,2665,0,1586,906,595.65
2021-11-25 02:00:00,17,10498,2267,84,2607,0,1458,1077,551.34
2021-11-25 03:00:00,18,10477,2265,83,2200,0,1471,932,568.19
2021-11-25 04:00:00,17,9817,2267,84,1929,0,1332,902,639.37
2021-11-25 05:00:00,17,9657,2269,85,1505,0,1579,542,692.08
2021-11-25 06:00:00,17,9076,2269,85,1201,0,1862,77,737.63
2021-11-25 07:00:00,18,9122,2273,84,1032,0,1997,0,828.78
2021-11-25 08:00:00,18,7813,2269,85,855,0,1782,0,994.06
2021-11-25 09:00:00,18,7373,2266,84,826,0,1583,0,1005.4
2021-11-25 10:00:00,18,6697,2268,85,802,0,1279,0,914.02
2021-11-25 11:00:00,17,6418,2267,84,852,0,1296,0,875.78
2021-11-25 12:00:00,17,6154,2270,84,923,0,1211,0,821.43
2021-11-25 13:00:00,16,6277,2269,85,1135,0,1143,64,763.76
2021-11-25 14:00:00,15,6624,2270,85,1249,0,1028,159,712.53
2021-11-25 15:00:00,17,6040,2268,85,1053,1270,904,254,717.97
2021-11-25 16:00:00,17,4794,2270,83,904,6551,864,0,762.96
2021-11-25 17:00:00,17,4297,2269,84,553,8951,937,0,813.28
2021-11-25 18:00:00,17,4373,2269,84,235,9392,968,0,825.34
2021-11-25 19:00:00,16,4922,2270,84,93,9670,1032,0,813.2
2021-11-25 20:00:00,17,4458,2269,84,11,9131,1151,0,809.33
2021-11-25 21:00:00,17,4552,2270,84,57,9389,1136,0,741.67
2021-11-25 22:00:00,18,4952,2268,85,80,8782,1041,0,665.09
2021-11-25 23:00:00,18,5483,2268,84,748,7284,993,0,559.85
2021-11-26 00:00:00,19,7275,2266,84,1915,1466,656,559,495.47
2021-11-26 01:00:00,17,7877,2268,84,2424,0,592,852,443.11
2021-11-26 02:00:00,18,7568,2267,85,2434,0,534,855,400.38
2021-11-26 03:00:00,18,7328,2266,85,2030,0,637,867,387.32
2021-11-26 04:00:00,17,7647,2266,85,1827,0,542,389,393.03
2021-11-26 05:00:00,17,7401,2267,84,1303,0,649,238,409.77
2021-11-26 06:00:00,18,7111,2267,85,1190,0,657,236,399.19
2021-11-26 07:00:00,17,6988,2268,84,975,0,671,0,381.53
2021-11-26 08:00:00,17,6537,2267,85,896,0,669,0,342.88
2021-11-26 09:00:00,17,5822,2267,84,957,0,710,0,328.09
2021-11-26 10:00:00,18,5614,2267,85,975,0,714,0,313.12
2021-11-26 11:00:00,17,5680,2264,84,988,0,704,0,295.57
2021-11-26 12:00:00,18,5429,2267,85,1172,0,700,26,290.5
2021-11-26 13:00:00,18,5663,2266,85,1332,0,733,42,270.17
2021-11-26 14:00:00,18,6104,2267,85,1429,0,731,270,263.46
2021-11-26 15:00:00,16,5431,2266,84,1291,1213,713,182,253.13
2021-11-26 16:00:00,17,4274,2265,84,1165,6375,531,0,258.72
2021-11-26 17:00:00,18,3840,2270,85,934,7793,560,0,276.09
2021-11-26 18:00:00,19,3734,2267,84,719,8994,561,0,254.63
2021-11-26 19:00:00,19,4177,2267,84,376,9102,602,0,225.73
2021-11-26 20:00:00,18,4446,2269,84,415,8536,568,0,213.37
2021-11-26 21:00:00,18,4214,2268,84,276,9002,494,0,184.41
2021-11-26 22:00:00,18,4780,2269,85,360,8695,340,0,157.47
2021-11-26 23:00:00,17,6196,2268,84,744,6548,311,0,143.36
2021-11-27 00:00:00,17,7423,2267,84,1679,1343,361,662,128.06
2021-11-27 01:00:00,18,9051,2268,85,2419,0,349,1053,150.46
2021-11-27 02:00:00,17,9104,2267,84,2396,0,352,1083,145.74
2021-11-27 03:00:00,18,9094,2267,85,1975,0,369,909,143.02
2021-11-27 04:00:00,18,9257,2268,84,1647,0,347,683,161.58
2021-11-27 05:00:00,17,8970,2266,84,1441,0,356,58,174.58
2021-11-27 06:00:00,17,8855,2265,84,1256,0,359,0,169.5
2021-11-27 07:00:00,17,8343,2267,83,992,0,344,0,161.87
2021-11-27 08:00:00,17,7864,2267,84,762,0,353,0,138.03
2021-11-27 09:00:00,18,7069,2268,85,1060,0,338,0,131.22
2021-11-27 10:00:00,19,6059,2267,84,1103,0,307,0,124.25
2021-11-27 11:00:00,18,6194,2267,85,1044,0,323,0,121.21
2021-11-27 12:00:00,18,6164,2265,84,1002,0,257,73,111.47
2021-11-27 13:00:00,18,6202,2266,84,1306,0,231,0,108.57
2021-11-27 14:00:00,19,6174,2266,84,1509,0,241,141,109
2021-11-27 15:00:00,15,6036,2264,84,1383,1131,124,231,103.26
2021-11-27 16:00:00,17,3488,2264,84,920,6567,213,0,110.16
2021-11-27 17:00:00,18,3153,2265,84,851,9166,257,0,131.19
2021-11-27 18:00:00,17,3635,2264,84,223,8999,309,0,123.15
2021-11-27 19:00:00,18,3821,2264,84,42,9326,325,0,116.09
2021-11-27 20:00:00,17,3646,2265,84,30,9151,334,0,108.46
2021-11-27 21:00:00,16,3600,2264,84,161,9227,317,0,91.54
2021-11-27 22:00:00,16,4097,2265,84,195,9066,287,0,79.26
2021-11-27 23:00:00,17,4754,2265,84,1088,7107,376,0,72.4
2021-11-28 00:00:00,15,6600,2266,84,2133,1255,407,747,68.68
2021-11-28 01:00:00,15,8040,2266,84,2537,0,409,922,80.22
2021-11-28 02:00:00,16,8055,2263,85,2482,0,395,986,90.5
2021-11-28 03:00:00,17,8142,2264,84,2029,0,373,870,90.69
2021-11-28 04:00:00,18,8195,2265,84,1796,0,326,676,97.9
2021-11-28 05:00:00,17,8180,2265,85,1604,0,287,323,114.15
2021-11-28 06:00:00,17,7795,2265,84,1258,0,287,90,119.91
2021-11-28 07:00:00,17,6978,2266,83,1333,0,260,70,129.24
2021-11-28 08:00:00,17,6601,2266,85,985,0,327,0,138.45
2021-11-28 09:00:00,17,5806,2265,84,951,0,315,0,145.67
2021-11-28 10:00:00,17,5482,2266,84,901,0,336,0,158.19
2021-11-28 11:00:00,17,4791,2267,84,893,0,319,2,175.47
2021-11-28 12:00:00,17,4965,2267,84,1008,0,311,17,186.27
2021-11-28 13:00:00,17,4867,2266,46,1109,0,344,123,195.46
2021-11-28 14:00:00,18,5071,2267,46,1254,0,372,4,194.22
2021-11-28 15:00:00,18,4662,2267,46,1329,1059,364,0,185.08
2021-11-28 16:00:00,17,3476,2266,46,1083,6493,226,0,207.56
2021-11-28 17:00:00,17,2647,2264,46,776,9080,325,0,249.19
2021-11-28 18:00:00,18,3567,2263,46,81,9236,340,0,246.63
2021-11-28 19:00:00,18,3495,2264,46,90,8841,324,0,233.32
2021-11-28 20:00:00,17,3389,2264,46,0,9117,312,0,212.29
2021-11-28 21:00:00,16,3375,2263,46,45,9133,277,0,170.56
2021-11-28 22:00:00,18,3765,2264,46,143,9405,232,0,138.48
2021-11-28 23:00:00,18,5173,2262,46,738,7115,298,0,112.38
2021-11-29 00:00:00,16,6709,2263,46,1961,1350,322,603,108.46
2021-11-29 01:00:00,18,8582,2264,46,2423,0,391,930,111.17
2021-11-29 02:00:00,19,9040,2265,46,2291,0,372,942,117.73
2021-11-29 03:00:00,18,9131,2264,46,1846,0,410,859,117.63
2021-11-29 04:00:00,18,8637,2263,46,1711,0,421,457,120.36
2021-11-29 05:00:00,17,8642,2265,46,1367,0,411,106,125.07
2021-11-29 06:00:00,17,7959,2263,46,1105,0,444,0,135.78
2021-11-29 07:00:00,17,7270,2264,46,905,0,496,0,142.26
2021-11-29 08:00:00,17,6756,2264,46,949,0,464,0,144.75
2021-11-29 09:00:00,16,6640,2263,46,580,0,421,0,145.5
2021-11-29 10:00:00,17,6241,2266,45,567,0,313,0,142.9
2021-11-29 11:00:00,17,6218,2265,46,570,0,308,0,137.97
2021-11-29 12:00:00,17,6326,2265,46,616,0,275,28,133.54
2021-11-29 13:00:00,17,7022,2267,46,837,0,264,72,125.42
2021-11-29 14:00:00,17,7697,2265,46,1818,0,252,264,121.28
2021-11-29 15:00:00,15,7865,2265,46,1818,1028,234,448,110.54
2021-11-29 16:00:00,17,6450,2266,46,1017,6524,88,0,115.47
2021-11-29 17:00:00,19,5828,2266,46,690,9480,65,0,106.42
2021-11-29 18:00:00,19,6138,2264,46,285,9578,93,0,102.63
2021-11-29 19:00:00,19,6183,2266,46,322,9387,85,0,113.22
2021-11-29 20:00:00,18,6152,2266,46,201,9336,93,0,151.5
2021-11-29 21:00:00,17,6097,2265,46,331,9474,121,0,153.79
2021-11-29 22:00:00,17,5885,2266,46,769,9283,105,0,162.51
2021-11-29 23:00:00,16,6879,2266,46,1225,7031,207,0,189.97
2021-11-30 00:00:00,15,9193,2267,46,2079,1275,218,979,275.64
2021-11-30 01:00:00,15,10758,2266,46,2416,0,313,1347,431.2
2021-11-30 02:00:00,16,10832,2265,46,2338,0,369,1295,594.93
2021-11-30 03:00:00,15,10391,2264,46,2139,0,359,1216,598.6
2021-11-30 04:00:00,15,10051,2264,46,1808,0,468,910,626.55
2021-11-30 05:00:00,16,10043,2266,46,1454,0,472,336,632.5
2021-11-30 06:00:00,15,9409,2266,46,1341,0,421,81,661.19
2021-11-30 07:00:00,16,8208,2266,46,1141,0,436,57,666.29
2021-11-30 08:00:00,17,7194,2265,46,993,0,381,112,349.74
2021-11-30 09:00:00,15,7144,2265,46,917,0,352,0,287.67
2021-11-30 10:00:00,16,6788,2266,46,926,0,334,0,257.98
2021-11-30 11:00:00,16,7071,2266,46,1010,0,314,0,241.64
2021-11-30 12:00:00,17,7014,2264,46,987,0,245,0,231.56
2021-11-30 13:00:00,16,7381,2268,46,1321,0,258,0,240.02
2021-11-30 14:00:00,14,8499,2269,46,1611,0,243,0,251.77
2021-11-30 15:00:00,14,8982,2267,46,1455,780,271,160,227.53
2021-11-30 16:00:00,13,7239,2267,45,748,6091,425,0,247.08
2021-11-30 17:00:00,14,6059,2268,46,355,8714,533,0,323.75
2021-11-30 18:00:00,16,5414,2266,46,250,8958,621,0,330.69
2021-11-30 19:00:00,14,5756,2266,46,213,9174,726,0,351.87
2021-11-30 20:00:00,14,5665,2266,45,168,8915,629,0,379.03
2021-11-30 21:00:00,14,5801,2266,46,180,9236,728,0,341.61
2021-11-30 22:00:00,16,6611,2266,46,321,8996,762,0,295.94
2021-11-30 23:00:00,17,6884,2266,46,1207,6835,534,0,239.63
2021-12-01 00:00:00,16,9632,2267,46,1939,1254,404,962,241.81
2021-12-01 01:00:00,14,11311,2266,46,2195,0,304,1041,273.01
2021-12-01 02:00:00,15,11667,2267,46,2255,0,369,1155,302.75
2021-12-01 03:00:00,15,11359,2265,46,2003,0,355,1231,329.1
2021-12-01 04:00:00,15,10597,2266,46,1763,7,442,585,352.83
2021-12-01 05:00:00,14,10204,2266,46,1614,3,334,167,393.75
2021-12-01 06:00:00,16,9620,2266,46,1056,4,420,140,411.23
2021-12-01 07:00:00,15,7990,2268,46,933,5,513,46,435.34
2021-12-01 08:00:00,17,7263,2267,46,889,4,546,0,481.79
2021-12-01 09:00:00,17,6484,2265,46,838,3,501,0,485.36
2021-12-01 10:00:00,17,6241,2267,46,826,5,484,0,472.95
2021-12-01 11:00:00,15,6175,2268,46,797,4,528,0,467.96
2021-12-01 12:00:00,16,6405,2269,46,843,4,417,0,467.62
2021-12-01 13:00:00,15,7299,2267,46,965,3,548,0,465.69
2021-12-01 14:00:00,15,8793,2267,46,1203,3,657,34,447.83
2021-12-01 15:00:00,14,9431,2267,46,1435,863,624,96,428.37
2021-12-01 16:00:00,14,8087,2267,46,993,5205,465,177,470.32
2021-12-01 17:00:00,15,7269,2266,46,631,8051,466,0,528.43
2021-12-01 18:00:00,15,7496,2266,46,256,8697,384,0,516.86
2021-12-01 19:00:00,16,6826,2265,46,280,8897,357,0,483.21
2021-12-01 20:00:00,15,6605,2264,46,289,8809,367,0,472.83
2021-12-01 21:00:00,15,6640,2263,46,268,9106,325,0,387.59
2021-12-01 22:00:00,15,6837,2266,46,325,8634,219,0,308.12
2021-12-01 23:00:00,15,7885,2264,46,1015,6910,277,0,218.19
2021-12-02 00:00:00,14,10588,2263,46,1820,1278,279,627,196.82
2021-12-02 01:00:00,16,11976,2264,46,2059,0,249,878,183.46
2021-12-02 02:00:00,16,11959,2265,46,1883,0,280,709,184.99
2021-12-02 03:00:00,16,11505,2263,46,1890,0,299,558,171.43
2021-12-02 04:00:00,16,11094,2264,46,1830,0,230,301,163.48
2021-12-02 05:00:00,16,10987,2266,46,1713,0,209,0,166.64
2021-12-02 06:00:00,16,10334,2268,46,997,0,182,14,165.7
2021-12-02 07:00:00,17,8553,2266,46,878,0,168,0,158.76
2021-12-02 08:00:00,15,7770,2263,46,853,0,174,0,144.82
2021-12-02 09:00:00,16,6612,2262,46,873,0,224,0,137.76
2021-12-02 10:00:00,17,6696,2263,46,775,0,281,0,128.16
2021-12-02 11:00:00,17,6636,2264,46,793,0,279,0,126.45
2021-12-02 12:00:00,17,6479,2264,46,873,0,218,0,120.31
2021-12-02 13:00:00,18,7333,2264,46,1131,0,191,0,120.59
2021-12-02 14:00:00,15,8627,2267,46,1395,0,217,245,116.78
2021-12-02 15:00:00,16,9098,2266,46,1481,791,206,282,103.96
2021-12-02 16:00:00,14,7447,2266,46,932,5420,52,7,91.34
2021-12-02 17:00:00,13,6613,2266,46,623,7984,41,0,102.84
2021-12-02 18:00:00,13,6718,2266,46,393,8621,35,0,97.77
2021-12-02 19:00:00,13,6805,2266,46,26,9008,87,0,95.55
2021-12-02 20:00:00,13,6317,2264,46,26,9210,144,0,97.29
2021-12-02 21:00:00,13,6048,2264,46,223,8945,147,0,72.59
2021-12-02 22:00:00,14,6656,2263,46,185,8263,175,0,54.39
2021-12-02 23:00:00,14,7272,2262,46,1025,5958,196,161,47.44
2021-12-03 00:00:00,14,9438,2264,46,1727,1194,294,622,69.49
2021-12-03 01:00:00,14,11824,2263,46,1874,0,342,856,109.27
2021-12-03 02:00:00,13,11657,2263,46,1849,0,356,866,188.87
2021-12-03 03:00:00,13,10758,2264,46,2035,0,352,853,225.58
2021-12-03 04:00:00,14,10064,2266,46,1824,0,408,640,281.24
2021-12-03 05:00:00,14,9724,2267,46,1489,0,477,423,323.19
2021-12-03 06:00:00,15,9025,2265,45,1192,0,484,274,321.11
2021-12-03 07:00:00,15,8272,2264,45,964,0,516,0,317.23
2021-12-03 08:00:00,15,7610,2265,46,884,0,577,0,330.92
2021-12-03 09:00:00,15,7004,2263,46,798,0,601,0,386.08
2021-12-03 10:00:00,15,6742,2264,46,809,0,650,0,436.28
2021-12-03 11:00:00,15,6980,2264,45,858,0,649,0,486.37
2021-12-03 12:00:00,16,7012,2261,46,904,0,616,0,535.69
2021-12-03 13:00:00,17,7697,2263,46,1179,0,710,0,543.95
2021-12-03 14:00:00,17,8646,2266,46,1611,0,746,418,474.67
2021-12-03 15:00:00,15,10271,2265,46,1682,701,619,444,331.5
2021-12-03 16:00:00,15,8934,2266,46,1179,5448,269,212,212.17
2021-12-03 17:00:00,17,8214,2267,46,865,8543,275,0,170.73
2021-12-03 18:00:00,16,6986,2266,45,820,8600,195,0,163.37
2021-12-03 19:00:00,19,7598,2265,46,381,8872,189,0,166.11
2021-12-03 20:00:00,17,7713,2264,46,233,8407,207,0,161.81
2021-12-03 21:00:00,17,7290,2261,46,181,9018,323,0,165.1
2021-12-03 22:00:00,17,6797,2261,46,768,8756,394,0,183.87
2021-12-03 23:00:00,17,8348,2263,46,1254,6279,417,0,234.27
2021-12-04 00:00:00,18,11209,2262,46,1759,1043,461,450,386.75
2021-12-04 01:00:00,16,12144,2261,46,1988,0,680,1092,678.31
2021-12-04 02:00:00,17,11259,2263,46,1843,0,870,877,918.01
2021-12-04 03:00:00,16,10485,2264,46,1812,0,895,930,999.83
2021-12-04 04:00:00,16,10315,2265,46,1883,0,966,315,1041.83
2021-12-04 05:00:00,16,9978,2263,46,1753,0,993,344,1085.84
2021-12-04 06:00:00,15,9345,2265,46,1201,0,1131,416,1113.13
2021-12-04 07:00:00,17,8929,2266,46,949,0,1029,4,1150.54
2021-12-04 08:00:00,16,7895,2266,46,976,0,929,0,730.94
2021-12-04 09:00:00,16,7362,2265,46,837,0,869,0,735.67
2021-12-04 10:00:00,17,7285,2265,46,498,0,781,0,762.07
2021-12-04 11:00:00,17,7264,2265,46,527,0,690,0,754.41
2021-12-04 12:00:00,17,7066,2264,46,557,0,534,0,636.19
2021-12-04 13:00:00,16,7779,2265,46,719,0,465,22,493.43
2021-12-04 14:00:00,15,8775,2266,46,861,0,365,80,427.96
2021-12-04 15:00:00,17,8292,2267,46,1223,693,233,298,364.54
2021-12-04 16:00:00,16,7421,2267,46,986,4988,56,259,285.44
2021-12-04 17:00:00,16,7127,2267,46,661,7521,54,0,238.01
2021-12-04 18:00:00,15,6634,2266,46,529,7763,20,0,249.09
2021-12-04 19:00:00,16,6693,2267,46,166,7832,10,0,293.18
2021-12-04 20:00:00,17,6655,2266,46,184,7584,36,0,363.36
2021-12-04 21:00:00,17,5554,2261,46,239,8158,30,0,441.3
2021-12-04 22:00:00,16,5558,2263,46,504,7492,98,0,581.31
2021-12-04 23:00:00,15,6321,2262,46,1028,5832,160,0,828.46
2021-12-05 00:00:00,16,8074,2261,46,1611,1005,385,431,1225.56
2021-12-05 01:00:00,16,9495,2262,46,1946,0,796,707,1576.59
2021-12-05 02:00:00,14,8926,2262,46,1594,0,1631,743,1817.1
2021-12-05 03:00:00,14,8344,2263,46,1575,0,1636,748,1842.8
2021-12-05 04:00:00,14,8124,2266,46,1519,0,1957,366,1844.74
2021-12-05 05:00:00,15,7932,2264,46,1384,0,1510,109,1768.1
2021-12-05 06:00:00,15,6976,2266,46,1040,0,2002,85,1744.57
2021-12-05 07:00:00,16,6372,2267,46,832,0,1249,25,1746.2
2021-12-05 08:00:00,15,6098,2264,46,849,0,1220,0,1259.48
2021-12-05 09:00:00,15,5861,2264,46,518,0,1333,0,1267.5
2021-12-05 10:00:00,15,5116,2267,46,494,0,1654,0,1213.08
2021-12-05 11:00:00,15,5315,2267,46,611,0,1120,0,1160.47
2021-12-05 12:00:00,15,5218,2266,46,711,0,1035,0,1135.14
2021-12-05 13:00:00,15,5252,2265,46,1096,0,660,159,1056.46
2021-12-05 14:00:00,16,5511,2266,46,1366,0,555,225,883.38
2021-12-05 15:00:00,16,5594,2266,46,1378,665,384,407,707.28
2021-12-05 16:00:00,17,4034,2266,46,1067,4860,329,504,546.25
2021-12-05 17:00:00,16,4610,2268,46,333,7247,330,96,413.56
2021-12-05 18:00:00,16,4868,2268,46,275,7587,352,0,362.14
2021-12-05 19:00:00,16,4953,2270,46,192,7427,364,0,368
2021-12-05 20:00:00,15,5308,2268,46,229,7661,266,0,427.11
2021-12-05 21:00:00,15,5096,2266,46,196,7771,176,0,459.65
2021-12-05 22:00:00,16,5170,2266,46,162,7458,238,0,518.37
2021-12-05 23:00:00,17,6164,2266,46,966,5622,484,0,603.07
2021-12-06 00:00:00,16,7445,2265,46,1529,943,561,720,709.61
2021-12-06 01:00:00,16,9897,2265,46,1750,0,1076,1226,766.68
2021-12-06 02:00:00,16,10873,2265,46,1986,0,767,904,778.19
2021-12-06 03:00:00,17,11433,2266,46,1911,0,502,510,678.99
2021-12-06 04:00:00,16,11139,2266,46,1954,0,398,223,567.92
2021-12-06 05:00:00,16,10716,2267,46,1718,0,245,33,456.73
2021-12-06 06:00:00,16,10071,2270,46,1400,0,241,0,474.71
2021-12-06 07:00:00,16,9298,2268,45,923,0,391,0,488.75
2021-12-06 08:00:00,16,8606,2268,46,890,0,477,0,248.65
2021-12-06 09:00:00,17,7365,2267,46,1004,0,491,0,210.71
2021-12-06 10:00:00,16,7306,2268,46,992,0,310,0,238.06
2021-12-06 11:00:00,15,7318,2269,46,946,0,256,0,209.8
2021-12-06 12:00:00,14,7478,2268,46,1031,0,318,0,199.2
2021-12-06 13:00:00,15,8179,2268,46,1298,0,392,0,199.19
