UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_wind_production_forecast
1/14/2019 11:00,60146,29409,35603,2001,7190,20999,145546,21679,91,2784,153666
1/14/2019 12:00,60437,29118,35595,1989,7069,18180,149448,21501,88,2784,153606
1/14/2019 13:00,62093,29432,35619,1987,7160,13877,146596,21441,89,2785,151828
1/14/2019 14:00,65377,29997,35650,1993,7471,6426,142692,21610,90,2788,147960
1/14/2019 15:00,66880,30418,35646,1991,7365,692,139134,21872,92,2830,144070
1/14/2019 16:00,69551,31516,35665,1993,7393,0,133733,21961,92,2836,141235
1/14/2019 17:00,72670,32798,35630,1997,7241,0,130426,22080,92,2839,139447
1/14/2019 18:00,72607,32038,35609,1995,7038,0,128384,21991,92,2840,137454
1/14/2019 19:00,70559,30649,35695,1989,7174,0,127408,21867,92,2843,135329
1/14/2019 20:00,70217,30064,35690,1993,7262,0,126094,21809,92,2825,132528
1/14/2019 21:00,68577,28325,35667,1993,7221,0,122893,21643,94,2832,127221
1/14/2019 22:00,64448,25650,35648,1986,7450,0,121390,21529,96,2861,124551
1/14/2019 23:00,64352,23045,35652,1989,7246,0,120482,21426,96,2844,119469
1/15/2019 0:00,61371,24170,35603,1984,7087,0,123246,21367,96,2851,120292
1/15/2019 1:00,61768,23531,35648,1981,7109,0,121922,21627,96,2860,123017
1/15/2019 2:00,61035,23611,35633,1986,7016,0,125713,21656,96,2860,125597
1/15/2019 3:00,62630,24005,35644,1988,7021,0,129419,21642,96,2854,127878
1/15/2019 4:00,65204,26315,35686,1993,7117,0,131972,21449,92,2856,128922
1/15/2019 5:00,73945,30684,35702,1987,7342,0,134955,21313,91,2848,131460
1/15/2019 6:00,78479,32863,36353,1981,7526,1,136992,21722,89,2846,131042
1/15/2019 7:00,82806,31999.33333,36592,1999.333333,7408,504,134440,21858,88,2859,129614
1/15/2019 8:00,84717,31855.11111,36540,2007.111111,7536,3846,133087,21795,88,2861,128725
1/15/2019 9:00,86131,32677.27778,36531,1996.277778,7250,8049,133140,21715,92,2865,129377
1/15/2019 10:00,84889,32541,36535,1968,6860,10694,136115,21535,92,2863,130864
1/15/2019 11:00,83806,32483,36524,1987,7088,12619,138320,21431,91,2857,132635
1/15/2019 12:00,82953,31715,36581,1992,7040,12076,140074,21462,88,2844,134029
1/15/2019 13:00,80823,31910,36562,1998,6854,8855,142672,21415,88,2844,134824
1/15/2019 14:00,80546,32408,36563,1993,6661,3450,149351,21519,90,2844,136943
1/15/2019 15:00,78858,32385,36371,1993,6865,319,152250,21763,88,2839,139941
1/15/2019 16:00,77269,32926,35966,2000,6678,0,153386,21666,88,2836,142878
1/15/2019 17:00,74133,32743,35957,1993,6670,0,153158,21728,88,2836,144105
1/15/2019 18:00,69809,31320,35925,1992,6593,0,152334,21820,88,2837,143799
1/15/2019 19:00,63605,29037,35970,1989,6810,0,150001,21528,89,2840,142746
1/15/2019 20:00,59733,26638,35930,1996,6805,0,146759,21593,92,2840,141736
1/15/2019 21:00,57252,25334,35984,1989,6825,0,140797,21534,93,2844,138067
1/15/2019 22:00,56199,24749,35905,1987,6823,0,139110,21576,96,2844,135500
1/15/2019 23:00,54420,22510,35883,2000,6720,0,135608,21469,96,2811,125675
1/16/2019 0:00,52203,22085,35836,2008,6619,0,131460,21593,96,2799,122334
1/16/2019 1:00,53844,22124,35878,2011,6819,0,127103,21701,96,2796,120170
1/16/2019 2:00,55503,22332,36000,2012,6548,0,124446,21568,96,2796,117886
1/16/2019 3:00,56500,23048,36011,2012,6484,0,122154,21469,96,2796,115056
1/16/2019 4:00,64451,25588,36031,2005,6294,0,115448,21476,92,2792,111780
1/16/2019 5:00,81470,30288,35944,2006,6213,0,114599,21612,90,2807,109762
1/16/2019 6:00,88457,30933,35926,2005,6161,1,114090,21822,92,2850,106871
1/16/2019 7:00,93133,33716,35918,2010,6164,1202,113076,21977,92,2856,105338
1/16/2019 8:00,93444,34490,35677,2011,6126,7106,114571,21830,92,2860,105029
1/16/2019 9:00,87848,36761,35855,2006,6255,15557,116754,21829,74,2860,105426
1/16/2019 10:00,83279,35980,35892,2009,6342,22656,119518,21785,72,2839,106094
1/16/2019 11:00,82452,35424,35878,1987,6310,25627,120986,21714,75,2824,107037
1/16/2019 12:00,79639,35288,36692,1982,6332,24369,120316,21646,87,2816,107413
1/16/2019 13:00,81798,35649,36888,1978,6345,18213,116828,21660,88,2814,107019
1/16/2019 14:00,87134,37865,36926,1974,6332,8318,114693,21683,88,2790,106733
1/16/2019 15:00,87990,38149,36912,1978,6170,1129,114766,21781,90,2828,107895
1/16/2019 16:00,90049,38136,36364,1973,6251,0,116616,21823,92,2834,112112
1/16/2019 17:00,91552,37435,35827,1977,6113,0,120377,22017,92,2844,117106
1/16/2019 18:00,87938,35615,35874,1966,6113,0,125298,21964,92,2836,122142
1/16/2019 19:00,76169,33163,35837,1964,6177,0,130075,21868,92,2778,126471
1/16/2019 20:00,68805,30648,35856,1960,6207,0,132970,21856,92,2804,130652
1/16/2019 21:00,65027,29675,35802,1955,6390,0,131288,21622,92,2796,131677
1/16/2019 22:00,57950,26301,35716,1957,6375,0,134529,21583,94,2681,134064
1/16/2019 23:00,54442,21123,35521,1903,6271,0,135609,21414,94,2497,132514
1/17/2019 0:00,52514,20021,35617,1899,6287,0,136089,21476,93,2510,132241
1/17/2019 1:00,51975,20426,35764,1904,6206,0,137743,21524,92,2618,133752
1/17/2019 2:00,53865,20619,35740,1901,6119,0,139623,21515,92,2698,135844
1/17/2019 3:00,55220,21684,35567,1903,6227,0,140141,21413,89,2857,135515
1/17/2019 4:00,59568,22914,35858,1898,6401,0,136579,21455,88,2856,133659
1/17/2019 5:00,75915,26601,35874,1906,6200,0,134002,21580,85,2848,132859
1/17/2019 6:00,91389,28767,35835,1911,6439,1,129770,21736,84,2844,130121
1/17/2019 7:00,95992,31241.5,35845,1904,6276,1350,125293,21873,84,2846,128058
1/17/2019 8:00,98392,32865.75,36411,1912,6045,6338,119882,21819,84,2848,127120
1/17/2019 9:00,98365,34813.375,36634,1914,5940,11278,120524,21676,84,2848,127403
1/17/2019 10:00,95854,35396.6875,36565,1917,6019,14865,122511,21657,84,2848,127857
1/17/2019 11:00,94829,35410.34375,36443,1909,6003,15351,121078,21589,84,2848,126253
1/17/2019 12:00,95037,35349.17188,36473,1910,6049,14263,119609,21604,84,2848,121996
1/17/2019 13:00,98298,34203.72396,36455,1921,5893,10863,117725,21697,84,2847,116614
1/17/2019 14:00,101951,31613,36531,1913,5905,5550,113354,21731,84,2845,112539
1/17/2019 15:00,102789,31369,36365,1917,5910,783,115483,21777,84,2845,110130
1/17/2019 16:00,101064,31965,36292,1924,5844,0,122519,21811,88,2848,109898
1/17/2019 17:00,96325,31401,36430,1924,5808,0,123818,21998,88,2856,110758
1/17/2019 18:00,94228,31313,36394,1923,5855,0,123656,21983,88,2863,110846
1/17/2019 19:00,91856,30779,36416,1924,5881,0,123015,21917,88,2866,109619
1/17/2019 20:00,88379,29571,36479,1922,5836,0,120812,21885,88,2868,109513
1/17/2019 21:00,86849,29081,36495,1922,5949,0,114059,21594,89,2868,106672
1/17/2019 22:00,83033,27987,36543,1924,6018,0,104897,21528,92,2868,102896
1/17/2019 23:00,85633,26093,36892,1923,5985,0,96697,21254,93,2642,91389
1/18/2019 0:00,86246,25021,36959,1924,6021,0,90128,21030,92,2644,84910
1/18/2019 1:00,91210,25259,37000,1918,6009,0,79223,21120,93,2644,78220
1/18/2019 2:00,97255,26619,37005,1923,6080,0,69267,21230,96,2645,72167
1/18/2019 3:00,106491,28507,37015,1922,5961,0,61022,21430,93,2643,66023
1/18/2019 4:00,116610,31707,37191,1921,5899,0,55057,21328,92,2641,60196
1/18/2019 5:00,124059,30183.33333,37560,1918,6107,0,51792,21327,89,2649,55920
1/18/2019 6:00,129093,30423.44444,37798,1907,6795,1,50975,21490,88,2662,52397
1/18/2019 7:00,127884,31374.31481,37872,1985,7452,1464,46213,21726,88,2660,48724
1/18/2019 8:00,128126,32209.35494,37942,1902,7541,9091,39696,21786,88,2660,44147
1/18/2019 9:00,128379,32950.24331,37919,1908,6340,20313,31909,21321,92,2660,38647
1/18/2019 10:00,128440,33469.97694,37824,1907,6127,32855,26609,20927,92,2653,33115
1/18/2019 11:00,128327,33483.44023,37883,1907,6149,39919,23112,21062,92,2648,29347
1/18/2019 12:00,128218,33455.20403,37940,1918,6383,39377,22994,21581,92,2648,27025
1/18/2019 13:00,127694,32833.30933,37914,1925,6550,30485,22423,21730,92,2648,25538
1/18/2019 14:00,128591,32012.76978,37952,1926,7108,14317,22026,21703,92,2648,24532
1/18/2019 15:00,129404,31879.25659,37934,1930,6977,1826,24214,21815,92,2648,25315
1/18/2019 16:00,129480,32110.7522,37929,1922,7204,0,29781,21943,92,2648,27111
1/18/2019 17:00,129561,32221.9174,37928,1921,7214,0,31916,22003,92,2648,27953
1/18/2019 18:00,129248,32243.63913,37916,1934,6893,0,32067,22115,92,2673,27895
1/18/2019 19:00,129220,34142.40978,37898,1935,6927,0,30928,22164,92,2676,26742
1/18/2019 20:00,129994,40532,37900,1928,6916,0,29821,22074,94,2677,25607
1/18/2019 21:00,128548,38497,37959,1913,7004,0,27708,21912,96,2677,24391
1/18/2019 22:00,125732,34785,37975,1922,7140,0,26213,21801,98,2679,23540
1/18/2019 23:00,121031,30760,37944,1978,6971,0,25547,21675,100,2676,22662
1/19/2019 0:00,119484,30445,38025,1978,6990,0,24386,21508,100,2677,21609
1/19/2019 1:00,119243,31280,38035,1976,7099,0,21683,21601,100,2679,20645
1/19/2019 2:00,118088,31791,38045,1970,6748,0,20715,21736,100,2680,19891
1/19/2019 3:00,117639,31900,38068,1965,6878,0,21303,21707,99,2681,19599
1/19/2019 4:00,117053,31740,38080,1976,6515,0,21401,21590,96,2688,19648
1/19/2019 5:00,117892,32242,38053,1972,6443,0,22123,21702,96,2684,20196
1/19/2019 6:00,119929,32320,37887,1965,6408,1,24021,21853,96,2668,20667
1/19/2019 7:00,121631,32458,38013,1967,6432,2441,25363,21985,96,2668,20967
1/19/2019 8:00,122164,32388,37839,1972,6241,16149,24430,22180,96,2668,20874
1/19/2019 9:00,122015,31828,37870,1972,6289,33770,20978,22113,95,2664,19432
1/19/2019 10:00,120627,32063,37999,1976,6357,47492,17102,22132,96,2661,17181
1/19/2019 11:00,119178,31570,37934,1972,6313,52063,12356,22039,96,2660,15055
1/19/2019 12:00,118844,31533,37817,1974,6475,47667,10497,22043,95,2640,13677
1/19/2019 13:00,117550,30841,37853,1976,6525,34491,9992,21966,96,2632,13494
1/19/2019 14:00,119901,31592,37995,1978,6401,15921,11094,22003,94,2631,14471
1/19/2019 15:00,122967,32256,37988,1979,6262,2405,16136,22002,92,2629,18152
1/19/2019 16:00,122831,32488,37941,1972,6337,0,23310,22075,94,2616,24042
1/19/2019 17:00,122266,33154,37959,1973,6287,0,29470,22060,96,2601,29292
1/19/2019 18:00,121540,33196,37923,1977,6148,0,32790,22176,96,2603,32461
1/19/2019 19:00,119612,33015,37977,1969,6175,0,34057,22038,96,2609,32498
1/19/2019 20:00,116241,32126,38003,1968,6209,0,33975,21935,96,2600,31534
1/19/2019 21:00,115045,32056,38022,1984,6155,0,32275,21844,98,2600,29487
1/19/2019 22:00,110421,30845,37992,1988,6135,0,30361,21837,100,2598,26462
1/19/2019 23:00,106933,30108,38052,1992,6216,0,26820,21602,100,2593,21266
1/20/2019 0:00,106941,30292,38068,2013,6181,0,22289,21501,100,2596,17664
1/20/2019 1:00,107644,31719,38050,2008,6089,0,18578,21659,100,2595,14318
1/20/2019 2:00,108478,32003,38085,1997,6105,0,15373,21689,100,2593,11576
1/20/2019 3:00,108626,31952,38087,1991,5996,0,12795,21563,96,2595,9578
1/20/2019 4:00,108322,32227,38083,1990,6023,0,10624,21629,80,2576,8417
1/20/2019 5:00,110165,32225,38071,1989,5964,0,9503,21485,80,2588,7629
1/20/2019 6:00,114230,32349,37974,1992,6001,1,9026,21761,87,2592,7225
1/20/2019 7:00,116645,32473,37992,1991,6047,2278,9275,21685,94,2608,7032
1/20/2019 8:00,117321,32723,37200,1994,5950,14741,8093,21242,94,2608,6461
1/20/2019 9:00,118307,32906,37824,1995,5983,29942,5972,21685,92,2605,5269
1/20/2019 10:00,118180,32774,38034,1991,5995,40615,3639,22156,88,2601,3944
1/20/2019 11:00,118453,32116,37982,1995,5876,43693,2665,22070,88,2600,3076
1/20/2019 12:00,119163,32541,37912,1997,5868,39769,2558,21949,88,2600,2729
1/20/2019 13:00,120083,32543,38003,1986,6010,28506,2769,21970,92,2600,2829
1/20/2019 14:00,121435,32896,38002,1989,6008,12743,3291,21981,88,2603,3221
1/20/2019 15:00,122776,33339,37992,1992,6034,1764,4358,22065,88,2607,4281
1/20/2019 16:00,123961,33555,37977,1988,6126,1,6897,22067,88,2608,5997
1/20/2019 17:00,124804,34174,37935,1981,5993,0,9373,22136,88,2609,7544
1/20/2019 18:00,125926,34806,37928,1988,5939,0,11060,22206,88,2604,8194
1/20/2019 19:00,125751,35812,37903,1991,5940,0,12235,22152,88,2598,8018
1/20/2019 20:00,125128,34927,37916,1985,6159,0,13343,21908,88,2600,7933
1/20/2019 21:00,125006,34666,37930,1991,6000,0,14628,21771,88,2601,8151
1/20/2019 22:00,124713,33461,37882,2000,5898,0,15487,21782,88,2600,8867
1/20/2019 23:00,122901,32791,37874,1943,5724,0,16677,21701,88,2584,10883
1/21/2019 0:00,123540,33734,37877,1934,5720,0,18731,21527,88,2584,12577
1/21/2019 1:00,123325,33655,37852,1918,5654,0,21693,21579,88,2584,14825
1/21/2019 2:00,123068,33741,37880,1913,5634,0,23945,21663,88,2582,17168
1/21/2019 3:00,124015,35518,37874,1918,5849,0,25032,21693,88,2580,19463
1/21/2019 4:00,128126,39269,37824,1920,6195,0,26576,21708,88,2584,21527
1/21/2019 5:00,130092,35747,37865,1918,6137,0,27766,21648,88,2597,23736
1/21/2019 6:00,131616,34048,37847,1955,6382,1,26562,21809,88,2596,25179
1/21/2019 7:00,132243,33260.5,37902,1953.666667,7627,1618,24142,21973,88,2596,25580
1/21/2019 8:00,132720,32991.75,37981,1915,7004,11582,22972,21953,84,2601,25321
1/21/2019 9:00,131381,32948.875,37976,1918,6179,25793,21795,21871,69,2592,24340
1/21/2019 10:00,131131,32861.4375,37991,1911,6398,37795,19967,21819,68,2595,23282
1/21/2019 11:00,131165,32488.71875,37953,1906,6047,42897,19218,21823,68,2596,22527
1/21/2019 12:00,131495,32514.85938,37955,1907,6135,40166,20294,21796,68,2604,22103
1/21/2019 13:00,131333,32528.92969,37947,1910,6509,30180,20023,21833,68,2612,22097
1/21/2019 14:00,131128,32712.46484,37960,1910,6490,14584,19996,21842,68,2620,22702
1/21/2019 15:00,130626,33025.73242,37927,1935,7279,2262,21005,21888,68,2620,24574
1/21/2019 16:00,130812,33290.36621,37959,1961.5,7550,1,22154,22144,68,2620,27150
1/21/2019 17:00,131073,33732.18311,38016,1971.25,7456,0,22973,22112,68,2660,28974
1/21/2019 18:00,131179,34269.09155,37983,1952.083333,6677,0,23087,22139,68,2664,29600
1/21/2019 19:00,130018,35040.54578,37883,1897,7160,0,22654,22179,68,2660,29339
1/21/2019 20:00,129553,34983.77289,37874,1894,7331,0,22718,22111,68,2656,29175
1/21/2019 21:00,129341,34824.88644,37908,1897,6984,0,21448,21956,68,2657,29737
1/21/2019 22:00,129006,34142.94322,37900,1897,7274,0,21346,21830,70,2636,31466
1/21/2019 23:00,129057,35148.64774,37895,1898,6922,0,23451,21757,70,2632,28902
1/22/2019 0:00,126639,36472.41194,37896,1898,6764,0,26723,21693,69,2632,31422
1/22/2019 1:00,126474,38420,37886,1903,6849,0,30851,21722,69,2634,33543
1/22/2019 2:00,126574,37661,37870,1911,6902,0,34937,21801,69,2640,35250
1/22/2019 3:00,126225,37321,37904,1916,6972,0,37788,21774,68,2638,36510
1/22/2019 4:00,127243,39993,37877,1911,7002,0,40035,21838,68,2638,38022
1/22/2019 5:00,127411,37870,37874,1898,7386,0,41640,21758,68,2644,40446
1/22/2019 6:00,127614,35959,37937,1926.5,7323,3,45764,21863,68,2653,43597
1/22/2019 7:00,128326,34609.75,37989,1940.083333,7086,1484,49140,22030,68,2660,46741
1/22/2019 8:00,127724,33800.75,37973,1927.541667,7286,10155,49177,21922,68,2653,49272
1/22/2019 9:00,127717,33374.8125,37974,1922.770833,7060,20203,48336,21913,68,2648,49904
1/22/2019 10:00,127665,33118.125,37981,1916.885417,6807,27996,47593,21845,68,2637,49331
1/22/2019 11:00,127355,32803.42188,37927,1911.442708,6495,31298,47567,21803,68,2636,50258
1/22/2019 12:00,126623,32659.14063,37908,1909.221354,7110,28840,49145,21819,68,2643,51577
1/22/2019 13:00,127235,32594.03516,37897,1909.610677,7192,20127,52145,21815,68,2653,53071
1/22/2019 14:00,127687,32653.25,37899,1909.805339,7331,8810,55698,21872,69,2659,55689
1/22/2019 15:00,127710,32839.49121,37840,1922.402669,7029,1233,61066,21935,82,2660,60003
1/22/2019 16:00,127492,33064.92871,37897,1941.951335,7513,1,65937,21945,84,2660,65094
1/22/2019 17:00,128163,33398.55591,37912,1956.600667,7084,0,70273,22076,84,2664,67345
1/22/2019 18:00,127473,33833.82373,37866,1954.342,6882,0,69938,21980,88,2667,66190
1/22/2019 19:00,127119,34437.18475,37829,1925.671,6525,0,65073,21974,88,2672,61750
1/22/2019 20:00,126682,34710.47882,37804,1932.223667,6634,0,60075,21833,88,2677,56950
1/22/2019 21:00,126660,34767.68263,37825,1933.741222,6805,0,54701,21880,88,2677,51819
1/22/2019 22:00,125088,37659.65646,37840,1944.685306,6888,0,50098,22040,88,2657,47146
1/22/2019 23:00,125037,38512,37812,1984,6770,0,46698,21782,88,2656,49858
1/23/2019 0:00,123477,38587,37796,1991,6473,0,44425,21599,88,2656,45921
1/23/2019 1:00,123574,39395,37809,1995,6577,0,41497,21595,88,2653,42158
1/23/2019 2:00,123337,39827,37865,1992,6703,0,38833,21775,88,2648,39034
1/23/2019 3:00,124870,40487,37885,2001,6499,0,35613,21771,88,2644,36753
1/23/2019 4:00,128984,43437,37834,1996,6639,0,33354,21824,88,2646,35769
1/23/2019 5:00,129677,40653.5,37843,2000,6944,0,31376,21981,88,2637,35580
1/23/2019 6:00,130467,38306.25,37927,1963.25,6958,3,29449,22450,88,2647,35093
1/23/2019 7:00,130032,36458,38007,1951.666667,7638,1399,26394,22608,88,2646,34057
1/23/2019 8:00,129456,35129.375,38013,1939.604167,7341,7763,23033,22557,88,2644,31900
1/23/2019 9:00,129645,34252.09375,38035,1931.1875,7378,15519,19519,22562,84,2643,27934
1/23/2019 10:00,129302,33685.10938,38035,1924.036458,7475,21141,16299,22453,68,2644,23485
1/23/2019 11:00,128867,33244.26563,38023,1917.739583,7683,22467,15288,22319,68,2645,21841
1/23/2019 12:00,128837,32951.70313,38037,1913.480469,7510,19278,16035,22254,68,2660,21214
1/23/2019 13:00,128381,32772.86914,38042,1911.545573,7068,13553,18417,22302,85,2659,21979
1/23/2019 14:00,128128,32713.05957,38031,1910.675456,7118,6122,21077,22204,92,2647,23349
1/23/2019 15:00,127985,32776.27539,38048,1916.539063,7637,897,24861,22419,92,2644,26710
1/23/2019 16:00,127676,32920.60205,38047,1929.245199,7369,1,29676,22585,91,2640,32202
1/23/2019 17:00,127856,33159.57898,38062,1942.922933,7397,0,33105,22609,92,2649,34936
1/23/2019 18:00,127665,33496.70135,38031,1948.632467,7500,0,31790,22623,91,2650,35310
1/23/2019 19:00,127706,33966.94305,38018,1950.434489,6651,0,28832,22548,92,2656,33725
1/23/2019 20:00,127127,34338.71094,37987,1977,6616,0,25903,22500,92,2661,31657
1/23/2019 21:00,126559,37440.79786,38015,1972,7017,0,23735,22460,92,2652,29176
1/23/2019 22:00,126248,43216,37926,1964,6675,0,21338,22446,92,2650,26578
1/23/2019 23:00,124729,44746,37855,1965,7110,0,19797,21980,92,2643,21206
1/24/2019 0:00,123014,44317,37944,1963,6928,0,17294,21933,92,2644,19515
1/24/2019 1:00,122344,44047,37988,1964,6878,0,15865,22208,92,2643,17897
1/24/2019 2:00,122955,43341,37946,1962,7043,0,14451,22206,92,2643,16434
1/24/2019 3:00,123132,43518,37999,1958,7243,0,12723,22295,92,2643,15402
1/24/2019 4:00,125071,43477.5,37956,1961,6815,0,11374,22289,90,2647,14903
1/24/2019 5:00,127122,42065.5,37956,1963,7015,0,10919,22441,88,2648,14706
1/24/2019 6:00,127846,40185.875,38041,1963.125,7082,4,10122,22740,88,2648,14223
1/24/2019 7:00,128262,38321.9375,38074,1957.395833,7726,654,9558,22855,88,2651,13259
1/24/2019 8:00,128310,36725.65625,38055,1948.5,7423,3604,8886,22693,88,2653,11469
1/24/2019 9:00,128064,35488.875,38052,1939.84375,7371,7906,8835,22629,88,2650,9521
1/24/2019 10:00,126956,34586.99219,38063,1931.940104,7404,11416,7826,22487,88,2659,7995
1/24/2019 11:00,126184,33915.62891,38060,1924.839844,7246,12742,6736,22376,88,2656,6815
1/24/2019 12:00,126452,33433.66602,38096,1931.773438,7303,10885,5923,22511,88,2652,6073
1/24/2019 13:00,126232,33103.26758,38091,1932.106337,6928,7214,5283,22457,88,2648,5616
1/24/2019 14:00,126109,32908.16357,38080,1932.260598,7101,3059,5046,22388,88,2648,5532
1/24/2019 15:00,126052,32842.21948,38064,1935.266553,6790,547,5040,22519,88,2649,5825
1/24/2019 16:00,126208,32881.41077,38054,1940.170584,7957,9,5544,22681,88,2656,6600
1/24/2019 17:00,126148,33020.49487,38042,1943.697839,7325,0,5938,22707,88,2658,7296
1/24/2019 18:00,126054,33258.59811,38042,1945.110102,6971,0,5689,22778,88,2656,7389
1/24/2019 19:00,125792,33612.77058,38021,1946.636148,6717,0,5044,22689,88,2656,6609
1/24/2019 20:00,125558,36461.49384,38016,1950,6630,0,4190,22732,89,2657,5750
1/24/2019 21:00,124515,38735.82292,38004,1950,6803,0,3038,22654,92,2666,4954
1/24/2019 22:00,124566,44705,37968,1947,6780,0,2608,22695,92,2662,4362
1/24/2019 23:00,123763,43315,37941,1952,7132,0,2957,22544,92,2641,3400
1/25/2019 0:00,123092,43722,37928,1949,6845,0,3191,22492,92,2624,3236
1/25/2019 1:00,122977,43572,37825,1950,6561,0,3513,22622,92,2624,3176
1/25/2019 2:00,122845,44093,37849,1953,6744,0,3483,22605,92,2622,3345
1/25/2019 3:00,123343,44217,37991,1953,6673,0,3285,22553,92,2620,3757
1/25/2019 4:00,124250,37940.83333,38018,1952,6697,0,3322,22604,92,2623,4265
1/25/2019 5:00,124374,35556.77778,37874,1947,6858,0,4127,22702,92,2624,5066
1/25/2019 6:00,124941,34386.88426,37972,1952.375,7299,4,6241,22857,92,2643,6560
1/25/2019 7:00,124946,33843.60725,37935,1954.256944,7193,713,8345,22542,92,2644,8724
1/25/2019 8:00,124928,33142.08783,37911,1950.918981,7108,3355,11787,22389,92,2644,11187
1/25/2019 9:00,125239,32495.98761,37899,1948.254244,6797,7478,16159,22419,92,2643,14558
1/25/2019 10:00,125108,31860.65993,37932,1944.064783,6515,11608,19691,22424,91,2652,18685
1/25/2019 11:00,124438,31416.42961,37930,1942.976157,6236,13592,23470,22363,88,2651,23687
1/25/2019 12:00,124222,30969.36521,37941,1957,6402,12676,28305,22337,88,2649,28807
1/25/2019 13:00,124297,30679.21093,37954,1953,6428,9436,32459,22226,88,2648,34691
1/25/2019 14:00,124122,29639.45817,37935,1954,6480,4917,36638,22263,88,2648,41943
1/25/2019 15:00,123451,29257.22588,37933,1957,6296,1143,43890,22339,88,2648,50676
