,UTC time,carbon_intensity,biomass,coal,nat_gas,geothermal,hydro,avg_hydro_production_forecast
1959,2020-03-22 15:00:00+00:00,148.96,22069,22804,9667,116,5884,7337.12
1960,2020-03-22 16:00:00+00:00,154.55,22173,23351,10421,116,5979,7346.434
1961,2020-03-22 17:00:00+00:00,180.99,22237,26374,12071,116,6635,7338.8906
1962,2020-03-22 18:00:00+00:00,214.14,22184,34329,13105,116,6599,7345.4478
1963,2020-03-22 19:00:00+00:00,214.04,22213,36357,13317,116,6609,7351.2
1964,2020-03-22 20:00:00+00:00,194.52,22088,31028,13686,117,6573,7369.2314
1965,2020-03-22 21:00:00+00:00,174.88,22230,25203,13571,120,6573,7434.111
1966,2020-03-22 22:00:00+00:00,172.24,22266,24310,13178,120,6590,7427.3896
1967,2020-03-22 23:00:00+00:00,172.02,22329,24191,13114,123,6553,7506.3105
1968,2020-03-23 00:00:00+00:00,173.53,22200,24241,13097,124,6512,6322.6113
1969,2020-03-23 01:00:00+00:00,177.88,22153,24526,13238,124,6503,6386.6865
1970,2020-03-23 02:00:00+00:00,185.12,22045,24965,13703,124,6404,6371.4707
1971,2020-03-23 03:00:00+00:00,190.55,21919,25276,13686,121,6298,6335.776
1972,2020-03-23 04:00:00+00:00,200.58,21961,26699,14514,120,6254,6315.0024
1973,2020-03-23 05:00:00+00:00,215.64,21856,29876,15874,120,6615,6326.369
1974,2020-03-23 06:00:00+00:00,226.6,21751,34577,17162,120,6524,6330.9536
1975,2020-03-23 07:00:00+00:00,212.47,21666,34574,17085,116,6434,6352.8193
1976,2020-03-23 08:00:00+00:00,182.28,21765,30509,16498,116,6515,6346.9097
1977,2020-03-23 09:00:00+00:00,155.1,21737,26454,15695,116,6183,6410.3467
1978,2020-03-23 10:00:00+00:00,144.95,21358,26130,15147,116,6279,6443.42
1979,2020-03-23 11:00:00+00:00,141.72,21498,25828,14850,104,6563,6510.8535
1980,2020-03-23 12:00:00+00:00,146.02,21653,26186,15089,92,6270,6508.1216
1981,2020-03-23 13:00:00+00:00,151.32,21679,25570,15283,94,6411,6551.874
1982,2020-03-23 14:00:00+00:00,164.25,21813,27265,15357,108,6694,6564.3027
1983,2020-03-23 15:00:00+00:00,189.46,21965,31051,16055,112,6532,6568.8984
1984,2020-03-23 16:00:00+00:00,235,21981,38335,17193,115,6697,6582.331
1985,2020-03-23 17:00:00+00:00,282.96,21915,43833,18285,116,6900,6587.8135
1986,2020-03-23 18:00:00+00:00,302.46,21942,48113,18951,116,6384,6603.318
1987,2020-03-23 19:00:00+00:00,284.84,21794,48673,19287,116,6335,6592.469
1988,2020-03-23 20:00:00+00:00,263.11,21818,46552,19135,116,7001,6598.4272
1989,2020-03-23 21:00:00+00:00,250.42,21870,43529,19259,118,6789,6653.477
1990,2020-03-23 22:00:00+00:00,247.81,21843,43586,18982,120,6478,6645.5713
1991,2020-03-23 23:00:00+00:00,243.98,21780,42561,17556,124,6547,6700.8726
1992,2020-03-24 00:00:00+00:00,236.28,21704,39768,15891,124,6527,6461.1885
1993,2020-03-24 01:00:00+00:00,241.88,21628,40858,15745,124,6517,6520.924
1994,2020-03-24 02:00:00+00:00,244.94,21630,40007,15148,124,6594,6520.973
1995,2020-03-24 03:00:00+00:00,262.44,21462,41655,15920,124,6763,6487.3867
1996,2020-03-24 04:00:00+00:00,289.06,21443,46504,16946,120,6729,6471.104
1997,2020-03-24 05:00:00+00:00,294.95,21337,47856,18489,120,6632,6468.255
1998,2020-03-24 06:00:00+00:00,291.88,21322,49932,19067,120,6486,6473.106
1999,2020-03-24 07:00:00+00:00,274.23,21286,51161,18624,116,6673,6471.612
2000,2020-03-24 08:00:00+00:00,247.78,21312,48569,18048,116,6791,6458.9766
2001,2020-03-24 09:00:00+00:00,210.84,21236,43524,15980,116,6535,6489.275
2002,2020-03-24 10:00:00+00:00,176.75,21242,36117,13501,116,6659,6518.838
2003,2020-03-24 11:00:00+00:00,170.72,21337,34849,13472,115,6763,6558.7725
2004,2020-03-24 12:00:00+00:00,168.94,21480,33478,13335,112,6574,6535.1133
2005,2020-03-24 13:00:00+00:00,173.31,21498,33390,13522,112,6645,6558.2764
2006,2020-03-24 14:00:00+00:00,183.35,21527,33976,13948,112,6735,6573.348
2007,2020-03-24 15:00:00+00:00,217.79,21612,41088,15115,112,6707,6562.8955
2008,2020-03-24 16:00:00+00:00,268.55,21647,49697,18600,112,6864,6565.937
2009,2020-03-24 17:00:00+00:00,313.23,21632,53182,20665,112,6791,6569.7603
2010,2020-03-24 18:00:00+00:00,323.09,21588,55153,21656,114,6833,6581.5396
2011,2020-03-24 19:00:00+00:00,296.03,21577,54872,21477,116,6698,6554.0312
2012,2020-03-24 20:00:00+00:00,273.88,21541,52090,21290,116,6766,6551.508
2013,2020-03-24 21:00:00+00:00,261.34,21608,49275,20922,116,6907,6583.9634
2014,2020-03-24 22:00:00+00:00,262.29,21570,50188,19903,120,6392,6582.915
2015,2020-03-24 23:00:00+00:00,260.11,21574,49790,18390,120,6303,6639.41
2016,2020-03-25 00:00:00+00:00,255,21614,46372,17834,120,6224,6471.8843
2017,2020-03-25 01:00:00+00:00,261.88,21526,47340,17916,120,6300,6530.836
2018,2020-03-25 02:00:00+00:00,266.14,21485,46729,17860,120,6267,6528.6353
2019,2020-03-25 03:00:00+00:00,271.03,21293,46004,17493,120,6370,6491.258
2020,2020-03-25 04:00:00+00:00,285.38,21403,47701,18486,120,6353,6471.1367
2021,2020-03-25 05:00:00+00:00,303.28,21364,51652,19552,117,6405,6464.2607
2022,2020-03-25 06:00:00+00:00,307.84,21343,54362,19788,116,6665,6466.7295
2023,2020-03-25 07:00:00+00:00,295.68,21312,54851,19713,116,6903,6462.572
2024,2020-03-25 08:00:00+00:00,269.86,21315,51892,19053,116,6495,6451.25
2025,2020-03-25 09:00:00+00:00,227.51,21403,45903,16662,113,6619,6482.3857
2026,2020-03-25 10:00:00+00:00,210.34,21289,44413,16338,105,6498,6516.3057
2027,2020-03-25 11:00:00+00:00,205.24,21340,44578,16719,104,6452,6558.342
2028,2020-03-25 12:00:00+00:00,195.63,21567,41680,16465,104,6557,6536.9546
2029,2020-03-25 13:00:00+00:00,194.01,21671,40218,16157,104,6408,6561.9175
2030,2020-03-25 14:00:00+00:00,198.17,21655,40848,15489,101,6479,6577.224
2031,2020-03-25 15:00:00+00:00,212.12,21585,42715,15538,100,6582,6565.1436
2032,2020-03-25 16:00:00+00:00,252.47,21648,50019,18791,100,6713,6567.0654
2033,2020-03-25 17:00:00+00:00,296.36,21606,55796,22550,103,6438,6569.2026
2034,2020-03-25 18:00:00+00:00,304.75,21628,57371,22848,104,6457,6578.31
2035,2020-03-25 19:00:00+00:00,291.02,21494,57897,22899,105,6436,6550.678
2036,2020-03-25 20:00:00+00:00,276.95,21495,55571,22528,108,6386,6551.203
2037,2020-03-25 21:00:00+00:00,270.06,21555,52158,22406,108,6342,6584.9277
2038,2020-03-25 22:00:00+00:00,267.58,21604,49936,20208,108,6216,6585.92
2039,2020-03-25 23:00:00+00:00,265.03,21639,48222,17660,112,6266,6644.7954
2040,2020-03-26 00:00:00+00:00,259.09,21623,44208,16992,112,6287,6195.3726
2041,2020-03-26 01:00:00+00:00,261.84,21614,43120,16785,112,6305,6253.7104
2042,2020-03-26 02:00:00+00:00,258.53,21468,40047,17003,112,6319,6246.2534
2043,2020-03-26 03:00:00+00:00,260.02,21389,39134,17459,112,6320,6217.534
2044,2020-03-26 04:00:00+00:00,269.32,21360,41912,18157,110,6353,6206.603
2045,2020-03-26 05:00:00+00:00,284.57,21326,47810,19351,108,6545,6204.771
2046,2020-03-26 06:00:00+00:00,299.65,21304,54119,19812,108,6566,6214.8047
2047,2020-03-26 07:00:00+00:00,289.08,21247,54849,20014,108,6413,6220.9004
2048,2020-03-26 08:00:00+00:00,269.76,21263,53766,19862,108,6360,6212.3105
2049,2020-03-26 09:00:00+00:00,229,21308,46008,19040,107,6244,6256.301
2050,2020-03-26 10:00:00+00:00,192.56,21337,37674,18074,105,6185,6288.128
2051,2020-03-26 11:00:00+00:00,179.92,21440,35665,16857,104,6204,6334.1763
2052,2020-03-26 12:00:00+00:00,183.57,21564,36790,16662,101,6351,6315.153
2053,2020-03-26 13:00:00+00:00,185.77,21529,35682,16665,100,6313,6347.036
2054,2020-03-26 14:00:00+00:00,189.56,21579,35912,16382,100,6587,6367.2827
2055,2020-03-26 15:00:00+00:00,202.84,21472,37534,17190,100,6688,6362.446
2056,2020-03-26 16:00:00+00:00,237,21502,44628,17726,100,6692,6370.5654
2057,2020-03-26 17:00:00+00:00,278.99,21528,52067,18563,100,6559,6378.225
2058,2020-03-26 18:00:00+00:00,299.14,21588,55513,19246,100,6905,6391.8164
2059,2020-03-26 19:00:00+00:00,287.71,21729,56514,19364,104,6987,6369.692
2060,2020-03-26 20:00:00+00:00,281.01,21768,55763,19156,104,6852,6367.853
2061,2020-03-26 21:00:00+00:00,280.46,21854,54410,19069,104,6661,6401.8687
2062,2020-03-26 22:00:00+00:00,285.32,21879,53581,18797,108,6865,6393.939
2063,2020-03-26 23:00:00+00:00,290.18,21744,52870,17867,108,6904,6446.2007
2064,2020-03-27 00:00:00+00:00,296.9,21139,52817,16992,108,6679,6617.255
2065,2020-03-27 01:00:00+00:00,290.75,21230,49543,16169,108,6424,6680.426
2066,2020-03-27 02:00:00+00:00,282.55,21209,46134,15773,108,6695,6680.6665
2067,2020-03-27 03:00:00+00:00,279.12,21133,45568,15977,109,6438,6647.0674
2068,2020-03-27 04:00:00+00:00,278.23,21111,46163,16315,108,6345,6633.56
2069,2020-03-27 05:00:00+00:00,291.16,20990,50966,17873,108,6496,6637.6035
2070,2020-03-27 06:00:00+00:00,296.75,20885,54265,18990,108,6897,6647.8965
2071,2020-03-27 07:00:00+00:00,286.78,20887,53810,18952,106,6774,6648.9473
2072,2020-03-27 08:00:00+00:00,278.44,20943,53827,19030,102,6693,6633.079
2073,2020-03-27 09:00:00+00:00,253.31,20919,51308,18352,97,6651,6662.93
2074,2020-03-27 10:00:00+00:00,217.17,20333,43937,17482,93,6186,6692.1553
2075,2020-03-27 11:00:00+00:00,193.5,19708,38424,16489,92,6414,6730.8237
2076,2020-03-27 12:00:00+00:00,178.83,19831,33234,16379,90,6350,6701.296
2077,2020-03-27 13:00:00+00:00,176.49,20078,31673,15508,92,6259,6725.6313
2078,2020-03-27 14:00:00+00:00,180.72,20577,31559,15425,92,6409,6740.6685
2079,2020-03-27 15:00:00+00:00,194.44,21150,32929,15762,92,6361,6734.101
2080,2020-03-27 16:00:00+00:00,220.67,21329,36730,16222,92,6358,6736.4165
2081,2020-03-27 17:00:00+00:00,272.37,21352,48170,17246,94,6378,6746.9277
2082,2020-03-27 18:00:00+00:00,286.44,21347,51818,18587,96,6627,6764.444
2083,2020-03-27 19:00:00+00:00,273.35,21291,51963,18885,99,6807,6734.788
2084,2020-03-27 20:00:00+00:00,272.59,21227,51354,17745,104,6568,6728.502
2085,2020-03-27 21:00:00+00:00,282.22,21322,50849,17513,108,6558,6762.446
2086,2020-03-27 22:00:00+00:00,295.09,21325,50099,17211,112,6621,6756.9243
2087,2020-03-27 23:00:00+00:00,300.55,21545,46739,16534,116,6714,6813.5
2088,2020-03-28 00:00:00+00:00,302.82,22120,43618,16564,116,6389,6500.3228
2089,2020-03-28 01:00:00+00:00,302.86,22086,41829,16007,116,6238,6562.633
2090,2020-03-28 02:00:00+00:00,305.22,22035,41078,16614,116,6440,6565.4526
2091,2020-03-28 03:00:00+00:00,299.66,21903,40046,16193,116,6412,6537.49
2092,2020-03-28 04:00:00+00:00,285.95,21958,36907,15726,116,6444,6528.197
2093,2020-03-28 05:00:00+00:00,271.98,21875,33586,16534,115,6670,6534.2
2094,2020-03-28 06:00:00+00:00,265.88,21840,34914,16677,112,6418,6545.1987
2095,2020-03-28 07:00:00+00:00,234.32,21803,31697,15978,109,6304,6549.0815
2096,2020-03-28 08:00:00+00:00,202.31,21832,26145,14898,103,6468,6533.388
2097,2020-03-28 09:00:00+00:00,179.79,21853,24917,13347,100,6596,6563.1753
2098,2020-03-28 10:00:00+00:00,161.36,21867,23332,12252,98,6264,6586.613
2099,2020-03-28 11:00:00+00:00,155.6,21836,23552,12269,96,6553,6623.407
2100,2020-03-28 12:00:00+00:00,151.96,21913,23218,12276,96,6599,6594.1836
2101,2020-03-28 13:00:00+00:00,153.07,21986,22488,11954,96,6420,6615.906
2102,2020-03-28 14:00:00+00:00,155.86,21980,22107,12117,95,6423,6630.9595
2103,2020-03-28 15:00:00+00:00,155.03,21990,22009,11898,93,6204,6624.915
2104,2020-03-28 16:00:00+00:00,163.41,22032,22641,11372,96,6203,6629.52
2105,2020-03-28 17:00:00+00:00,178.64,22032,23340,12501,96,6228,6638.9956
2106,2020-03-28 18:00:00+00:00,198.32,21981,27294,15677,102,6522,6657.2495
2107,2020-03-28 19:00:00+00:00,195.42,22007,28228,15636,106,6793,6629.2793
2108,2020-03-28 20:00:00+00:00,184.27,22013,25329,14186,108,6387,6620.808
2109,2020-03-28 21:00:00+00:00,184.03,22052,23674,14480,108,6439,6652.2593
2110,2020-03-28 22:00:00+00:00,189.14,22112,24156,14213,110,6482,6645.875
2111,2020-03-28 23:00:00+00:00,186.71,22132,23874,12051,112,6095,6698.7964
2112,2020-03-29 00:00:00+00:00,182.54,22089,23000,11612,116,6052,6240.7583
2113,2020-03-29 01:00:00+00:00,177.68,21609,22243,10657,116,6082,6313.4756
2114,2020-03-29 02:00:00+00:00,178.11,21857,22799,10329,116,6124,6309.4077
2115,2020-03-29 03:00:00+00:00,176.15,21757,23146,10275,113,6067,6303.3174
2116,2020-03-29 04:00:00+00:00,170.87,21689,22890,9835,112,5897,6308.194
2117,2020-03-29 05:00:00+00:00,167.65,21654,22752,9374,108,5868,6353.985
2118,2020-03-29 06:00:00+00:00,163.24,21628,22762,9042,108,5777,6344.4863
2119,2020-03-29 07:00:00+00:00,156.46,21697,23744,8891,108,5886,6397.4995
2120,2020-03-29 08:00:00+00:00,147.09,21607,23747,8610,108,5760,6410.115
2121,2020-03-29 09:00:00+00:00,144.2,21617,23636,8831,108,5909,6460.2344
2122,2020-03-29 10:00:00+00:00,137.37,21728,23162,8592,105,6055,6449.909
2123,2020-03-29 11:00:00+00:00,137.35,21888,23287,9083,104,6009,6550.5195
2124,2020-03-29 12:00:00+00:00,135.88,22013,23024,8750,104,6040,6551.67
2125,2020-03-29 13:00:00+00:00,136.24,22065,23371,8541,104,6189,6590.45
2126,2020-03-29 14:00:00+00:00,139.31,22111,23772,9064,104,6129,6589.2695
2127,2020-03-29 15:00:00+00:00,139.66,22065,23760,8563,104,6023,6589.2246
2128,2020-03-29 16:00:00+00:00,151.04,22009,26097,9807,104,6068,6620.324
2129,2020-03-29 17:00:00+00:00,162.74,21910,26423,11778,107,5762,6631.8716
2130,2020-03-29 18:00:00+00:00,171.74,21887,26334,13075,108,5969,6696.046
2131,2020-03-29 19:00:00+00:00,185.57,21929,28034,13511,108,5914,6690.9463
2132,2020-03-29 20:00:00+00:00,204.72,21983,30946,13640,108,5761,6676.419
2133,2020-03-29 21:00:00+00:00,222.35,21988,33039,13644,112,5790,6761.8354
2134,2020-03-29 22:00:00+00:00,229.59,22035,31616,13698,115,5493,6766.9067
2135,2020-03-29 23:00:00+00:00,238.27,21988,30084,15782,116,5456,6801.737
2136,2020-03-30 00:00:00+00:00,245.12,21989,29255,16022,116,5435,5498.5996
2137,2020-03-30 01:00:00+00:00,252.62,21896,29075,16328,116,5749,5553.0796
2138,2020-03-30 02:00:00+00:00,249.06,21839,28251,16505,116,5516,5590.516
2139,2020-03-30 03:00:00+00:00,254.45,21821,30903,17825,112,5512,5634.668
2140,2020-03-30 04:00:00+00:00,277.85,21762,37777,20613,112,5658,5670.1807
2141,2020-03-30 05:00:00+00:00,292.78,21583,41693,23932,112,5689,5719.324
2142,2020-03-30 06:00:00+00:00,291.44,21567,43852,26026,98,5930,5722.701
2143,2020-03-30 07:00:00+00:00,281.4,21555,45538,26538,96,6204,5828.515
2144,2020-03-30 08:00:00+00:00,262.75,21563,44633,27397,96,6171,5900.864
2145,2020-03-30 09:00:00+00:00,244.04,21480,44554,27293,96,5919,5851.7856
2146,2020-03-30 10:00:00+00:00,231.61,21697,44339,26224,96,6045,5851.03
2147,2020-03-30 11:00:00+00:00,231.13,21880,44495,26381,96,6130,5897.994
2148,2020-03-30 12:00:00+00:00,230.58,21868,43704,25345,95,5987,5955.3145
2149,2020-03-30 13:00:00+00:00,230.99,21888,41790,24836,94,6175,5911.6543
2150,2020-03-30 14:00:00+00:00,241.6,21896,42157,25500,92,6022,5937.362
2151,2020-03-30 15:00:00+00:00,261.86,21920,43067,26443,95,6159,5924.052
2152,2020-03-30 16:00:00+00:00,300.63,21819,46039,29094,94,6260,6030.224
2153,2020-03-30 17:00:00+00:00,347.81,21754,49109,31528,96,6156,6047.7305
2154,2020-03-30 18:00:00+00:00,374.16,21771,52806,32165,96,6508,6153.7954
2155,2020-03-30 19:00:00+00:00,367.71,21766,52671,31740,96,6417,6168.673
2156,2020-03-30 20:00:00+00:00,357.35,21835,51280,31167,96,6345,6172.4966
2157,2020-03-30 21:00:00+00:00,359.43,21878,50911,30864,100,6386,6187.023
2158,2020-03-30 22:00:00+00:00,354.12,21961,50236,27354,100,6283,6214.1353
2159,2020-03-30 23:00:00+00:00,356.18,21917,49652,25846,103,6342,6223.691
2160,2020-03-31 00:00:00+00:00,362.24,21899,49561,25666,104,6593,6235.893
2161,2020-03-31 01:00:00+00:00,371.33,21839,49889,25697,104,6664,6292.0923
2162,2020-03-31 02:00:00+00:00,378.68,21785,49988,25542,100,6655,6299.134
2163,2020-03-31 03:00:00+00:00,382.88,21731,50493,25746,100,6591,6296.007
2164,2020-03-31 04:00:00+00:00,390.81,21667,52245,28649,100,6497,6310.5527
2165,2020-03-31 05:00:00+00:00,397.6,21594,53548,30885,100,6778,6334.671
2166,2020-03-31 06:00:00+00:00,393.72,21554,54964,33037,100,6893,6366.5776
2167,2020-03-31 07:00:00+00:00,366.47,21547,55218,32613,99,6773,6404.426
2168,2020-03-31 08:00:00+00:00,329,21570,54870,31548,96,6401,6410.2827
2169,2020-03-31 09:00:00+00:00,292.16,21515,52611,27987,95,6442,6418.121
2170,2020-03-31 10:00:00+00:00,275.5,21471,50010,27414,92,6960,6452.1313
2171,2020-03-31 11:00:00+00:00,279.69,21765,50340,27782,78,7094,6470.0537
2172,2020-03-31 12:00:00+00:00,280.34,21826,49165,27432,76,6628,6461.884
2173,2020-03-31 13:00:00+00:00,278.32,21837,47977,26573,79,6314,6464.237
2174,2020-03-31 14:00:00+00:00,282.95,21818,46596,26104,91,6116,6489.706
2175,2020-03-31 15:00:00+00:00,308.87,21827,49396,27424,92,6179,6490.5703
2176,2020-03-31 16:00:00+00:00,347.87,21883,54393,30134,92,6334,6526.7715
2177,2020-03-31 17:00:00+00:00,387.49,21749,55410,30989,92,6244,6548.402
2178,2020-03-31 18:00:00+00:00,410.03,20594,56182,31969,92,6428,6576.8145
2179,2020-03-31 19:00:00+00:00,398.54,20481,56163,31484,96,6741,6547.368
2180,2020-03-31 20:00:00+00:00,380.2,20584,53811,30830,96,6322,6536.4224
2181,2020-03-31 21:00:00+00:00,366.96,20618,52743,28951,100,6554,6548.0415
2182,2020-03-31 22:00:00+00:00,355.12,20761,50828,26568,100,6540,6536.481
2183,2020-03-31 23:00:00+00:00,345.67,20959,49692,25407,82,6428,6558.569
2184,2020-04-01 00:00:00+00:00,336.61,20950,47969,24946,80,6413,6335.7095
2185,2020-04-01 01:00:00+00:00,330.92,20938,46777,24900,80,6437,6395.306
2186,2020-04-01 02:00:00+00:00,326.01,20865,46260,25203,80,6194,6394.7773
2187,2020-04-01 03:00:00+00:00,327.39,20723,47842,25711,80,6223,6381.6416
2188,2020-04-01 04:00:00+00:00,336.17,20654,51727,26700,79,6349,6387.144
2189,2020-04-01 05:00:00+00:00,335.9,20571,53260,27755,76,6690,6407.377
2190,2020-04-01 06:00:00+00:00,327.34,20533,53714,27575,76,7343,6435.3447
2191,2020-04-01 07:00:00+00:00,301.2,20533,53590,27838,76,7035,6463.326
2192,2020-04-01 08:00:00+00:00,270.51,20479,51192,27416,76,6790,6450.833
2193,2020-04-01 09:00:00+00:00,237.42,20435,47737,25763,72,6692,6483.504
2194,2020-04-01 10:00:00+00:00,208.06,20608,41906,23971,72,6619,6512.826
2195,2020-04-01 11:00:00+00:00,197.89,20802,39095,23163,72,6250,6546.1406
2196,2020-04-01 12:00:00+00:00,193.62,20789,36419,22903,80,6221,6521.251
2197,2020-04-01 13:00:00+00:00,195.17,20818,35507,22956,88,6172,6545.7935
2198,2020-04-01 14:00:00+00:00,204.13,20934,36005,23154,88,6204,6568.2495
2199,2020-04-01 15:00:00+00:00,233.4,20925,40091,24566,88,6232,6575.271
2200,2020-04-01 16:00:00+00:00,283.26,20955,48455,26622,88,6425,6590.3535
2201,2020-04-01 17:00:00+00:00,329.94,20869,51648,27479,88,6524,6615.7847
2202,2020-04-01 18:00:00+00:00,352.56,20827,52300,28012,90,6297,6646.103
2203,2020-04-01 19:00:00+00:00,355.34,20860,52063,27641,93,6355,6619.7983
2204,2020-04-01 20:00:00+00:00,352.98,20880,51695,27216,96,6481,6607.912
2205,2020-04-01 21:00:00+00:00,349.94,20772,51495,26969,97,6460,6633.8477
2206,2020-04-01 22:00:00+00:00,345.44,20521,50913,26235,100,6658,6612.5713
2207,2020-04-01 23:00:00+00:00,342.47,19709,50535,25416,100,6970,6653.1953
2208,2020-04-02 00:00:00+00:00,341.15,19710,50845,23028,100,6328,6464.2295
2209,2020-04-02 01:00:00+00:00,340.49,19691,50849,22276,100,6589,6520.3555
2210,2020-04-02 02:00:00+00:00,337.18,19711,50735,22422,98,6720,6518.7266
2211,2020-04-02 03:00:00+00:00,335.25,19660,51253,22821,97,6593,6475.92
2212,2020-04-02 04:00:00+00:00,334.87,19612,51901,23493,96,6487,6448.019
2213,2020-04-02 05:00:00+00:00,331.7,19641,52771,24122,96,7008,6431.6978
2214,2020-04-02 06:00:00+00:00,318.01,19685,53128,23267,96,7257,6425.804
2215,2020-04-02 07:00:00+00:00,289.07,20913,53036,23033,93,7334,6414.3057
2216,2020-04-02 08:00:00+00:00,251.18,20937,48878,22494,88,6641,6405.152
2217,2020-04-02 09:00:00+00:00,213.68,20988,42676,20666,88,6941,6432.2236
2218,2020-04-02 10:00:00+00:00,188.41,20990,36642,18725,88,7047,6469.6694
2219,2020-04-02 11:00:00+00:00,175.78,21004,33698,17315,85,6714,6512.341
2220,2020-04-02 12:00:00+00:00,162.58,21059,29486,16807,84,6691,6495.809
2221,2020-04-02 13:00:00+00:00,156.94,21003,28411,15807,83,6806,6518.276
2222,2020-04-02 14:00:00+00:00,157.94,20988,28547,15526,84,6469,6531.8667
2223,2020-04-02 15:00:00+00:00,169.42,21097,30618,15838,84,6433,6513.1577
2224,2020-04-02 16:00:00+00:00,193.51,21092,35185,17214,84,6779,6512.6436
2225,2020-04-02 17:00:00+00:00,221.66,21123,39512,18556,84,6646,6506.6406
2226,2020-04-02 18:00:00+00:00,229.71,21141,40464,18984,87,6464,6508.1655
2227,2020-04-02 19:00:00+00:00,229.95,21104,41289,18990,91,6272,6480.0054
2228,2020-04-02 20:00:00+00:00,219.1,21103,39507,17677,93,6289,6486.0205
2229,2020-04-02 21:00:00+00:00,209.11,21075,37186,16359,96,6224,6519.224
2230,2020-04-02 22:00:00+00:00,203.68,21327,36538,14642,96,6412,6528.164
2231,2020-04-02 23:00:00+00:00,207.14,21886,38269,13876,96,6094,6590.8413
2232,2020-04-03 00:00:00+00:00,201.06,21762,35908,13498,96,5949,6237.995
2233,2020-04-03 01:00:00+00:00,200.14,21694,34393,13496,96,6081,6313.872
2234,2020-04-03 02:00:00+00:00,206.29,21694,35268,12968,93,6084,6301.621
2235,2020-04-03 03:00:00+00:00,220.95,21608,37661,14262,92,6209,6274.1445
2236,2020-04-03 04:00:00+00:00,233.47,21133,38703,17641,91,6187,6290.415
2237,2020-04-03 05:00:00+00:00,250.14,20592,42538,19147,85,6197,6304.2637
2238,2020-04-03 06:00:00+00:00,254.87,20558,43803,19384,75,6346,6337.235
2239,2020-04-03 07:00:00+00:00,241.92,20539,43017,19432,70,6544,6349.5205
2240,2020-04-03 08:00:00+00:00,228.37,20537,43612,19646,68,6324,6414.419
2241,2020-04-03 09:00:00+00:00,218.51,20621,43717,19485,68,6259,6416.775
2242,2020-04-03 10:00:00+00:00,211.65,20691,42518,19145,68,6196,6471.3
2243,2020-04-03 11:00:00+00:00,194.94,20730,37056,18371,68,6177,6494.875
2244,2020-04-03 12:00:00+00:00,187.91,21865,33881,17602,68,6490,6517.7954
2245,2020-04-03 13:00:00+00:00,194.05,22145,33964,17486,68,6517,6506.769
2246,2020-04-03 14:00:00+00:00,208.67,22139,36487,17790,68,6679,6543.47
2247,2020-04-03 15:00:00+00:00,230.24,22217,39171,18002,68,6511,6520.861
