,UTC time,carbon_intensity,biomass,coal,nat_gas,avg_nat_gas_production_forecast
5508,2019-08-18 12:00:00+00:00,153.56,20520,23327,9932,0
5509,2019-08-18 13:00:00+00:00,154.67,20355,23265,10186,0
5510,2019-08-18 14:00:00+00:00,157.86,20350,23604,10025,0
5511,2019-08-18 15:00:00+00:00,170.27,20531,25269,10144,0
5512,2019-08-18 16:00:00+00:00,197.26,20547,29704,10829,0
5513,2019-08-18 17:00:00+00:00,238.51,20729,37854,11483,0
5514,2019-08-18 18:00:00+00:00,271.6,20849,40545,11709,0
5515,2019-08-18 19:00:00+00:00,286.74,20806,40799,11694,0
5516,2019-08-18 20:00:00+00:00,286.98,20799,41573,11564,0
5517,2019-08-18 21:00:00+00:00,295.45,20734,42223,11598,0
5518,2019-08-18 22:00:00+00:00,293.75,20683,39873,11820,0
5519,2019-08-18 23:00:00+00:00,276.55,20530,33782,13170,0
5520,2019-08-19 00:00:00+00:00,268.72,20487,32009,13140,0
5521,2019-08-19 01:00:00+00:00,262.55,20455,31565,12924,0
5522,2019-08-19 02:00:00+00:00,263.36,20368,31680,13852,0
5523,2019-08-19 03:00:00+00:00,272.68,20396,34587,14701,0
5524,2019-08-19 04:00:00+00:00,298.39,20504,42904,17242,0
5525,2019-08-19 05:00:00+00:00,324.24,20720,51938,22489,0
5526,2019-08-19 06:00:00+00:00,321.5,20931,53730,26398,0
5527,2019-08-19 07:00:00+00:00,302.36,20816,51066,29534,0
5528,2019-08-19 08:00:00+00:00,269.38,20807,47838,28888,0
5529,2019-08-19 09:00:00+00:00,239.56,20820,43980,28070,0
5530,2019-08-19 10:00:00+00:00,217.92,20776,42083,27309,0
5531,2019-08-19 11:00:00+00:00,201.03,20756,38789,25570,0
5532,2019-08-19 12:00:00+00:00,195.32,20647,35712,26747,0
5533,2019-08-19 13:00:00+00:00,198.17,20585,35736,27213,0
5534,2019-08-19 14:00:00+00:00,207.27,20529,36589,26152,0
5535,2019-08-19 15:00:00+00:00,234.47,20685,40125,28640,0
5536,2019-08-19 16:00:00+00:00,278.61,20765,48990,30000,0
5537,2019-08-19 17:00:00+00:00,328.71,20949,56182,29874,0
5538,2019-08-19 18:00:00+00:00,376.81,20903,59702,30676,0
5539,2019-08-19 19:00:00+00:00,404.1,20778,61763,31470,0
5540,2019-08-19 20:00:00+00:00,409.29,20798,62185,30453,0
5541,2019-08-19 21:00:00+00:00,406.89,20761,60566,30549,0
5542,2019-08-19 22:00:00+00:00,392.67,20624,54462,28705,0
5543,2019-08-19 23:00:00+00:00,359.13,20127,44105,27113,0
5544,2019-08-20 00:00:00+00:00,350.5,20139,42954,26778,0
5545,2019-08-20 01:00:00+00:00,343.23,20182,43110,25816,0
5546,2019-08-20 02:00:00+00:00,349.3,20116,46689,25623,0
5547,2019-08-20 03:00:00+00:00,362.1,20208,51156,26112,0
5548,2019-08-20 04:00:00+00:00,383.3,20326,58495,28502,0
5549,2019-08-20 05:00:00+00:00,399.84,20494,66209,31592,0
5550,2019-08-20 06:00:00+00:00,395.81,20528,68810,31943,0
5551,2019-08-20 07:00:00+00:00,378.19,20480,68126,32252,0
5552,2019-08-20 08:00:00+00:00,353.26,20302,66399,32757,0
5553,2019-08-20 09:00:00+00:00,335.42,20376,63727,32921,0
5554,2019-08-20 10:00:00+00:00,324.03,20359,62227,32878,0
5555,2019-08-20 11:00:00+00:00,323.86,20140,60978,32508,0
5556,2019-08-20 12:00:00+00:00,325.59,19983,60352,32463,0
5557,2019-08-20 13:00:00+00:00,334.36,19953,60461,32684,0
5558,2019-08-20 14:00:00+00:00,349.27,19917,61170,32674,0
5559,2019-08-20 15:00:00+00:00,370.12,20112,63588,32852,0
5560,2019-08-20 16:00:00+00:00,395.28,20362,67988,33424,0
5561,2019-08-20 17:00:00+00:00,423.71,20430,73123,33678,0
5562,2019-08-20 18:00:00+00:00,436.47,20467,73700,33663,0
5563,2019-08-20 19:00:00+00:00,440.02,20443,73337,32626,0
5564,2019-08-20 20:00:00+00:00,435.39,20424,71429,31927,0
5565,2019-08-20 21:00:00+00:00,425.67,20407,67937,30186,0
5566,2019-08-20 22:00:00+00:00,413.45,20316,62902,28481,0
5567,2019-08-20 23:00:00+00:00,389.69,20109,54035,27753,0
5568,2019-08-21 00:00:00+00:00,382.63,20068,50161,27969,0
5569,2019-08-21 01:00:00+00:00,379.37,20057,48966,27169,0
5570,2019-08-21 02:00:00+00:00,383.27,19960,49362,28081,0
5571,2019-08-21 03:00:00+00:00,399.36,19983,53172,28221,0
5572,2019-08-21 04:00:00+00:00,423.57,20111,62787,27949,0
5573,2019-08-21 05:00:00+00:00,435.35,20441,69810,30663,0
5574,2019-08-21 06:00:00+00:00,419.18,20501,72449,31745,0
5575,2019-08-21 07:00:00+00:00,389.25,20555,72134,31801,0
5576,2019-08-21 08:00:00+00:00,349.87,20515,69736,30885,0
5577,2019-08-21 09:00:00+00:00,309.92,20541,64003,29869,0
5578,2019-08-21 10:00:00+00:00,284.58,20468,58227,29515,0
5579,2019-08-21 11:00:00+00:00,276.61,20375,56274,28603,0
5580,2019-08-21 12:00:00+00:00,277.86,20200,55659,27252,0
5581,2019-08-21 13:00:00+00:00,285.69,20181,55313,27147,0
5582,2019-08-21 14:00:00+00:00,298.79,20233,55868,28049,0
5583,2019-08-21 15:00:00+00:00,335.73,20303,62708,29960,0
5584,2019-08-21 16:00:00+00:00,386.21,20445,70624,31426,0
5585,2019-08-21 17:00:00+00:00,438.94,20566,76634,32548,0
5586,2019-08-21 18:00:00+00:00,472.51,20653,77897,31945,0
5587,2019-08-21 19:00:00+00:00,479.45,20617,76934,31817,0
5588,2019-08-21 20:00:00+00:00,472.23,20637,74425,31830,0
5589,2019-08-21 21:00:00+00:00,458.32,20540,71262,28851,0
5590,2019-08-21 22:00:00+00:00,433.69,20330,64043,27560,0
5591,2019-08-21 23:00:00+00:00,398.48,20005,52808,26731,0
5592,2019-08-22 00:00:00+00:00,380.44,20026,49251,26839,0
5593,2019-08-22 01:00:00+00:00,364.87,19995,47353,26747,0
5594,2019-08-22 02:00:00+00:00,359.64,20004,47129,26694,0
5595,2019-08-22 03:00:00+00:00,355.97,20044,47687,26778,0
5596,2019-08-22 04:00:00+00:00,377.66,20151,57614,27043,0
5597,2019-08-22 05:00:00+00:00,390.35,20436,66599,28007,0
5598,2019-08-22 06:00:00+00:00,371.35,20640,69317,28048,0
5599,2019-08-22 07:00:00+00:00,340.75,20793,66875,27233,0
5600,2019-08-22 08:00:00+00:00,309.3,20619,61172,26683,0
5601,2019-08-22 09:00:00+00:00,280.02,20526,57194,24921,0
5602,2019-08-22 10:00:00+00:00,252.66,20299,51601,22891,0
5603,2019-08-22 11:00:00+00:00,236.29,20075,47832,22459,0
5604,2019-08-22 12:00:00+00:00,226.75,19951,45043,22132,0
5605,2019-08-22 13:00:00+00:00,230.95,19877,45281,22184,0
5606,2019-08-22 14:00:00+00:00,243.61,19954,46002,22329,0
5607,2019-08-22 15:00:00+00:00,283.57,20115,53413,24132,0
5608,2019-08-22 16:00:00+00:00,345.92,20332,65008,28411,0
5609,2019-08-22 17:00:00+00:00,413.2,20386,75668,29638,0
5610,2019-08-22 18:00:00+00:00,452.61,20436,78456,29460,0
5611,2019-08-22 19:00:00+00:00,455.48,20467,78211,29432,0
5612,2019-08-22 20:00:00+00:00,446.44,20435,76311,28959,0
5613,2019-08-22 21:00:00+00:00,429.16,20295,71260,27165,0
5614,2019-08-22 22:00:00+00:00,406.63,20259,62782,26222,0
5615,2019-08-22 23:00:00+00:00,387.03,20201,56080,22969,0
5616,2019-08-23 00:00:00+00:00,379.46,20204,53002,22965,0
5617,2019-08-23 01:00:00+00:00,382.37,20230,52825,23097,0
5618,2019-08-23 02:00:00+00:00,384.92,20176,53445,23146,0
5619,2019-08-23 03:00:00+00:00,395.27,20178,56037,23199,0
5620,2019-08-23 04:00:00+00:00,420.37,20214,65977,25726,0
5621,2019-08-23 05:00:00+00:00,429.03,20553,72484,28007,0
5622,2019-08-23 06:00:00+00:00,406.79,20667,73326,28937,0
5623,2019-08-23 07:00:00+00:00,371.01,20699,70675,28157,0
5624,2019-08-23 08:00:00+00:00,335.57,20586,68008,27266,0
5625,2019-08-23 09:00:00+00:00,305.48,20613,64842,24472,0
5626,2019-08-23 10:00:00+00:00,288.47,20302,61588,24400,0
5627,2019-08-23 11:00:00+00:00,275.81,20221,57467,24882,0
5628,2019-08-23 12:00:00+00:00,267.91,20066,53065,25099,0
5629,2019-08-23 13:00:00+00:00,273.02,19989,52566,24813,0
5630,2019-08-23 14:00:00+00:00,297.77,19974,57518,24806,0
5631,2019-08-23 15:00:00+00:00,337.54,20046,65037,25402,0
5632,2019-08-23 16:00:00+00:00,390.67,20141,73653,28982,0
5633,2019-08-23 17:00:00+00:00,440.73,20168,78792,29788,0
5634,2019-08-23 18:00:00+00:00,469.76,20182,79687,29258,0
5635,2019-08-23 19:00:00+00:00,460.54,20318,77917,28814,0
5636,2019-08-23 20:00:00+00:00,434.91,20308,73987,27407,0
5637,2019-08-23 21:00:00+00:00,409.77,20113,67565,25157,0
5638,2019-08-23 22:00:00+00:00,382.76,20077,57526,23913,0
5639,2019-08-23 23:00:00+00:00,363.54,20125,51063,17390,0
5640,2019-08-24 00:00:00+00:00,362.44,20100,49343,16823,0
5641,2019-08-24 01:00:00+00:00,369.17,20092,49820,16848,0
5642,2019-08-24 02:00:00+00:00,373.13,20123,50471,16906,0
5643,2019-08-24 03:00:00+00:00,373.94,20187,49656,16871,0
5644,2019-08-24 04:00:00+00:00,377.05,20268,51294,16799,0
5645,2019-08-24 05:00:00+00:00,372.67,20404,53125,16900,0
5646,2019-08-24 06:00:00+00:00,350.99,20417,54392,16864,0
5647,2019-08-24 07:00:00+00:00,324.85,20516,54693,16910,0
5648,2019-08-24 08:00:00+00:00,294.22,20395,51510,16996,0
5649,2019-08-24 09:00:00+00:00,245.13,20184,41905,16670,0
5650,2019-08-24 10:00:00+00:00,218.59,19949,38245,16280,0
5651,2019-08-24 11:00:00+00:00,207.21,19846,36262,15873,0
5652,2019-08-24 12:00:00+00:00,200.36,19749,33575,15761,0
5653,2019-08-24 13:00:00+00:00,206.91,19455,34525,15889,0
5654,2019-08-24 14:00:00+00:00,223.31,19392,37443,15623,0
5655,2019-08-24 15:00:00+00:00,249.51,19367,41356,16027,0
5656,2019-08-24 16:00:00+00:00,296.63,19449,50349,16457,0
5657,2019-08-24 17:00:00+00:00,337.88,19620,54552,16721,0
5658,2019-08-24 18:00:00+00:00,367.53,19585,57331,16888,0
5659,2019-08-24 19:00:00+00:00,358.53,19733,57753,17064,0
5660,2019-08-24 20:00:00+00:00,334.65,19794,56428,16919,0
5661,2019-08-24 21:00:00+00:00,316.08,19844,53031,16992,0
5662,2019-08-24 22:00:00+00:00,304.19,19844,48222,16499,0
5663,2019-08-24 23:00:00+00:00,305.53,19907,46845,15386,0
5664,2019-08-25 00:00:00+00:00,311.5,19905,45399,14660,0
5665,2019-08-25 01:00:00+00:00,325.33,19869,45100,14733,0
5666,2019-08-25 02:00:00+00:00,335.1,19914,44610,14811,0
5667,2019-08-25 03:00:00+00:00,341.39,19914,44395,14631,0
5668,2019-08-25 04:00:00+00:00,343.52,20002,44324,14922,0
5669,2019-08-25 05:00:00+00:00,347.55,19962,45975,14991,0
5670,2019-08-25 06:00:00+00:00,339.28,20087,49096,14989,0
5671,2019-08-25 07:00:00+00:00,307.62,20175,45847,14884,0
5672,2019-08-25 08:00:00+00:00,275.04,20079,43025,14691,0
5673,2019-08-25 09:00:00+00:00,242.95,19901,39585,14215,0
5674,2019-08-25 10:00:00+00:00,216.04,19692,35233,13985,0
5675,2019-08-25 11:00:00+00:00,203.81,19503,32956,13863,0
5676,2019-08-25 12:00:00+00:00,206.89,19434,33175,13328,0
5677,2019-08-25 13:00:00+00:00,219.62,19393,34758,13689,0
5678,2019-08-25 14:00:00+00:00,252.09,19391,40952,14552,0
5679,2019-08-25 15:00:00+00:00,294.8,19403,48249,16194,0
5680,2019-08-25 16:00:00+00:00,347.78,19468,56943,18282,0
5681,2019-08-25 17:00:00+00:00,388.27,19494,60758,19808,0
5682,2019-08-25 18:00:00+00:00,405.98,19523,61422,19872,0
5683,2019-08-25 19:00:00+00:00,387.14,19688,59428,19952,0
5684,2019-08-25 20:00:00+00:00,372.57,19708,58276,20230,0
5685,2019-08-25 21:00:00+00:00,366.11,19694,56960,20324,0
5686,2019-08-25 22:00:00+00:00,366.6,19654,54766,19521,0
5687,2019-08-25 23:00:00+00:00,379.41,19648,53527,19799,0
5688,2019-08-26 00:00:00+00:00,392.07,19618,53244,19736,0
5689,2019-08-26 01:00:00+00:00,408.89,19576,54679,20411,0
5690,2019-08-26 02:00:00+00:00,432.18,19558,59382,21230,0
5691,2019-08-26 03:00:00+00:00,458.24,19620,66829,23367,0
5692,2019-08-26 04:00:00+00:00,477.94,19724,75294,25187,0
5693,2019-08-26 05:00:00+00:00,485.33,19761,81739,28980,0
5694,2019-08-26 06:00:00+00:00,462.96,19731,84446,30480,0
5695,2019-08-26 07:00:00+00:00,428.01,19789,86702,30822,0
5696,2019-08-26 08:00:00+00:00,393.09,19700,85940,30714,0
5697,2019-08-26 09:00:00+00:00,357.8,19562,82062,30693,0
5698,2019-08-26 10:00:00+00:00,333.72,19290,79301,30309,0
5699,2019-08-26 11:00:00+00:00,321.85,19099,76691,29863,0
5700,2019-08-26 12:00:00+00:00,326.31,19034,77532,29488,0
5701,2019-08-26 13:00:00+00:00,337.55,19064,78689,29393,0
5702,2019-08-26 14:00:00+00:00,357.44,19072,80711,29934,0
5703,2019-08-26 15:00:00+00:00,381.76,19105,81283,30009,0
5704,2019-08-26 16:00:00+00:00,415.82,19147,84847,31047,0
5705,2019-08-26 17:00:00+00:00,446.39,19306,86524,32080,0
5706,2019-08-26 18:00:00+00:00,471.37,19464,88106,33520,0
5707,2019-08-26 19:00:00+00:00,466.57,19541,88630,32321,0
5708,2019-08-26 20:00:00+00:00,459.49,19647,88160,30883,0
5709,2019-08-26 21:00:00+00:00,455.18,19529,86624,29429,0
5710,2019-08-26 22:00:00+00:00,444.98,19700,79345,29565,0
5711,2019-08-26 23:00:00+00:00,442.14,19942,75664,30910,0
5712,2019-08-27 00:00:00+00:00,444.4,19911,74423,30618,0
5713,2019-08-27 01:00:00+00:00,446.31,19956,71845,30098,0
5714,2019-08-27 02:00:00+00:00,457.46,19766,72610,30742,0
5715,2019-08-27 03:00:00+00:00,465.95,19885,75231,31297,0
5716,2019-08-27 04:00:00+00:00,475.05,20054,80748,32282,0
5717,2019-08-27 05:00:00+00:00,477.89,20120,87303,33659,0
5718,2019-08-27 06:00:00+00:00,451.79,20168,89345,34659,0
5719,2019-08-27 07:00:00+00:00,421.33,20185,89276,35751,0
5720,2019-08-27 08:00:00+00:00,393.05,20027,89569,35914,0
5721,2019-08-27 09:00:00+00:00,367.71,19889,89110,35591,0
5722,2019-08-27 10:00:00+00:00,349.28,19615,88034,35072,0
5723,2019-08-27 11:00:00+00:00,340.49,19432,87670,34033,0
5724,2019-08-27 12:00:00+00:00,342.38,19317,87920,31552,0
5725,2019-08-27 13:00:00+00:00,351.36,19215,87684,31748,0
5726,2019-08-27 14:00:00+00:00,364.97,19171,87432,33216,0
5727,2019-08-27 15:00:00+00:00,387.88,19265,89231,33402,0
5728,2019-08-27 16:00:00+00:00,417.48,19437,91654,33372,0
5729,2019-08-27 17:00:00+00:00,450.82,19650,92816,33820,0
5730,2019-08-27 18:00:00+00:00,472.88,19675,93416,34878,0
5731,2019-08-27 19:00:00+00:00,475.12,19852,93513,35249,0
5732,2019-08-27 20:00:00+00:00,470.78,19917,92715,34486,0
5733,2019-08-27 21:00:00+00:00,466.25,19841,89643,33208,0
5734,2019-08-27 22:00:00+00:00,449.6,19865,81601,31323,0
5735,2019-08-27 23:00:00+00:00,437.21,19912,76014,29718,0
5736,2019-08-28 00:00:00+00:00,427.85,19909,71048,29285,0
5737,2019-08-28 01:00:00+00:00,421.39,19986,67518,29003,0
5738,2019-08-28 02:00:00+00:00,424.66,19913,67225,30170,0
5739,2019-08-28 03:00:00+00:00,433.39,19988,70184,30014,0
5740,2019-08-28 04:00:00+00:00,457.18,20006,80316,30748,0
5741,2019-08-28 05:00:00+00:00,470.75,20129,89362,32721,0
5742,2019-08-28 06:00:00+00:00,457.43,20281,92108,34111,0
5743,2019-08-28 07:00:00+00:00,433.53,20337,91774,34764,0
5744,2019-08-28 08:00:00+00:00,409.75,20174,90949,34891,0
5745,2019-08-28 09:00:00+00:00,390.07,19981,90888,35372,0
5746,2019-08-28 10:00:00+00:00,373.17,19729,90836,35408,0
5747,2019-08-28 11:00:00+00:00,359,19461,89663,34764,0
5748,2019-08-28 12:00:00+00:00,351.79,19338,88540,32988,0
5749,2019-08-28 13:00:00+00:00,355.27,19330,87774,32593,0
5750,2019-08-28 14:00:00+00:00,372.63,19298,88640,33326,0
5751,2019-08-28 15:00:00+00:00,396.42,19401,89889,34150,0
5752,2019-08-28 16:00:00+00:00,424.1,19526,91195,34298,0
5753,2019-08-28 17:00:00+00:00,457.11,19588,93406,33796,0
5754,2019-08-28 18:00:00+00:00,475.28,19613,93654,34363,0
5755,2019-08-28 19:00:00+00:00,477.1,19936,93274,34592,0
5756,2019-08-28 20:00:00+00:00,481.74,20033,93172,32872,0
5757,2019-08-28 21:00:00+00:00,487.72,19967,90144,32241,0
5758,2019-08-28 22:00:00+00:00,479.08,19974,83233,31708,0
5759,2019-08-28 23:00:00+00:00,480.84,19895,80496,31322,0
5760,2019-08-29 00:00:00+00:00,483.31,19894,78305,31069,0
5761,2019-08-29 01:00:00+00:00,476.69,19882,75762,30981,0
5762,2019-08-29 02:00:00+00:00,465.99,19881,74305,30632,0
5763,2019-08-29 03:00:00+00:00,474.29,19980,78071,30237,0
5764,2019-08-29 04:00:00+00:00,487.37,19901,84615,32230,0
5765,2019-08-29 05:00:00+00:00,487.57,20092,90800,33793,0
5766,2019-08-29 06:00:00+00:00,461.64,20098,92732,35892,0
5767,2019-08-29 07:00:00+00:00,435.53,20071,92030,35703,0
5768,2019-08-29 08:00:00+00:00,406.37,20010,92257,34759,0
5769,2019-08-29 09:00:00+00:00,384.22,19950,93919,34396,0
5770,2019-08-29 10:00:00+00:00,364.52,19859,91984,33490,0
5771,2019-08-29 11:00:00+00:00,351.8,19568,90199,32502,0
5772,2019-08-29 12:00:00+00:00,351.65,19550,89756,33305,0
5773,2019-08-29 13:00:00+00:00,354.85,19619,89130,32329,0
5774,2019-08-29 14:00:00+00:00,367.59,19624,89859,32251,0
5775,2019-08-29 15:00:00+00:00,397.91,19619,93786,32624,0
5776,2019-08-29 16:00:00+00:00,437.25,19702,97692,33722,0
5777,2019-08-29 17:00:00+00:00,477.49,19822,99900,34057,0
5778,2019-08-29 18:00:00+00:00,506.24,19855,100100,34892,0
5779,2019-08-29 19:00:00+00:00,515.84,20069,100694,36096,0
5780,2019-08-29 20:00:00+00:00,515.93,20184,99772,35333,0
5781,2019-08-29 21:00:00+00:00,509.77,20160,95835,33966,0
5782,2019-08-29 22:00:00+00:00,495.93,20128,86978,31841,0
5783,2019-08-29 23:00:00+00:00,480.51,20030,77402,31919,0
5784,2019-08-30 00:00:00+00:00,473.45,20024,73732,31391,0
5785,2019-08-30 01:00:00+00:00,468.87,20070,71531,31245,0
5786,2019-08-30 02:00:00+00:00,472.42,20031,73255,31029,0
5787,2019-08-30 03:00:00+00:00,478.31,20173,76081,30361,0
5788,2019-08-30 04:00:00+00:00,493.08,20302,84675,31586,0
5789,2019-08-30 05:00:00+00:00,501.08,20375,92909,33527,0
5790,2019-08-30 06:00:00+00:00,478.22,20412,95788,33783,0
5791,2019-08-30 07:00:00+00:00,444.27,20503,96873,33721,0
5792,2019-08-30 08:00:00+00:00,404.43,20428,94684,33587,0
5793,2019-08-30 09:00:00+00:00,368.22,20304,89194,32819,0
5794,2019-08-30 10:00:00+00:00,342.24,20234,83646,32372,0
5795,2019-08-30 11:00:00+00:00,329.25,20079,81011,31630,0
5796,2019-08-30 12:00:00+00:00,322.13,20062,77670,30340,0
5797,2019-08-30 13:00:00+00:00,331.77,19997,78065,30948,0
5798,2019-08-30 14:00:00+00:00,362.47,20026,85488,31222,0
5799,2019-08-30 15:00:00+00:00,396.3,19991,89678,30614,0
5800,2019-08-30 16:00:00+00:00,440.33,20133,93757,31965,0
5801,2019-08-30 17:00:00+00:00,487.49,20142,97068,33109,0
5802,2019-08-30 18:00:00+00:00,510.97,20214,94852,32911,0
5803,2019-08-30 19:00:00+00:00,507.6,20212,93217,33152,0
5804,2019-08-30 20:00:00+00:00,501.89,20276,91950,31537,0
5805,2019-08-30 21:00:00+00:00,494.89,20199,87900,30422,0
5806,2019-08-30 22:00:00+00:00,471.28,19995,76053,28698,0
5807,2019-08-30 23:00:00+00:00,448.62,19560,65616,24873,0
5808,2019-08-31 00:00:00+00:00,437.88,19594,61119,20377,0
5809,2019-08-31 01:00:00+00:00,421.79,19628,55596,20311,0
5810,2019-08-31 02:00:00+00:00,410.98,19604,52529,20331,0
5811,2019-08-31 03:00:00+00:00,404.26,19645,51422,20628,0
5812,2019-08-31 04:00:00+00:00,404.26,19739,51911,20522,0
5813,2019-08-31 05:00:00+00:00,395.5,19851,52874,20515,0
5814,2019-08-31 06:00:00+00:00,365.66,19965,54465,20655,0
5815,2019-08-31 07:00:00+00:00,332.26,19979,55653,20387,0
5816,2019-08-31 08:00:00+00:00,304.02,19821,54916,19879,0
5817,2019-08-31 09:00:00+00:00,279.3,19653,53105,19826,0
5818,2019-08-31 10:00:00+00:00,255.96,19416,50108,18640,0
5819,2019-08-31 11:00:00+00:00,241.24,19220,48285,17434,0
5820,2019-08-31 12:00:00+00:00,232.71,19084,46889,16564,0
5821,2019-08-31 13:00:00+00:00,227.15,18354,43999,16106,0
5822,2019-08-31 14:00:00+00:00,236.74,17830,43828,16874,0
5823,2019-08-31 15:00:00+00:00,266.18,17908,47369,18051,0
5824,2019-08-31 16:00:00+00:00,324.23,17921,55484,19034,0
5825,2019-08-31 17:00:00+00:00,393.13,18065,62936,19249,0
5826,2019-08-31 18:00:00+00:00,424.56,18283,65429,19319,0
5827,2019-08-31 19:00:00+00:00,402.03,18367,63779,19147,0
5828,2019-08-31 20:00:00+00:00,356.55,18391,58281,19254,0
5829,2019-08-31 21:00:00+00:00,314.58,18348,51706,19021,0
5830,2019-08-31 22:00:00+00:00,287.03,18431,45342,18673,0
5831,2019-08-31 23:00:00+00:00,274.98,18436,41195,17202,0
5832,2019-09-01 00:00:00+00:00,277.16,18427,39049,17679,0
5833,2019-09-01 01:00:00+00:00,295.45,18472,38709,17543,0
5834,2019-09-01 02:00:00+00:00,302.22,18455,38474,17670,0
5835,2019-09-01 03:00:00+00:00,304.7,18505,39548,17554,0
5836,2019-09-01 04:00:00+00:00,309.65,18584,40545,17798,0
5837,2019-09-01 05:00:00+00:00,314.37,18732,42470,17809,0
5838,2019-09-01 06:00:00+00:00,302.74,18819,43182,18111,0
5839,2019-09-01 07:00:00+00:00,284.76,18822,43820,18045,0
5840,2019-09-01 08:00:00+00:00,269.39,18693,44917,17801,0
5841,2019-09-01 09:00:00+00:00,250.58,18600,44062,17786,0
5842,2019-09-01 10:00:00+00:00,245.08,18526,45108,17702,0
5843,2019-09-01 11:00:00+00:00,236.59,18440,44670,17335,0
5844,2019-09-01 12:00:00+00:00,227.63,18328,41061,15553,0
5845,2019-09-01 13:00:00+00:00,230.99,18488,40380,15379,0
5846,2019-09-01 14:00:00+00:00,237.94,18496,40493,16823,0
5847,2019-09-01 15:00:00+00:00,254.46,18503,41982,16880,0
5848,2019-09-01 16:00:00+00:00,279.54,18640,45894,18569,0
5849,2019-09-01 17:00:00+00:00,327.04,18659,54664,20411,0
5850,2019-09-01 18:00:00+00:00,355.22,18784,58237,22763,0
5851,2019-09-01 19:00:00+00:00,362.79,18860,57355,23059,0
5852,2019-09-01 20:00:00+00:00,365.82,18828,54941,23147,0
5853,2019-09-01 21:00:00+00:00,371.03,18731,54538,23274,0
5854,2019-09-01 22:00:00+00:00,362.01,18703,49436,22949,0
5855,2019-09-01 23:00:00+00:00,342.94,18643,42935,22911,0
5856,2019-09-02 00:00:00+00:00,327.96,18642,40116,22921,0
5857,2019-09-02 01:00:00+00:00,313.11,18636,39155,21040,0
5858,2019-09-02 02:00:00+00:00,315.62,18580,39631,19616,0
5859,2019-09-02 03:00:00+00:00,329.92,18677,44370,21679,0
5860,2019-09-02 04:00:00+00:00,357.52,18785,55309,25305,0
5861,2019-09-02 05:00:00+00:00,379.61,18863,66957,26693,0
5862,2019-09-02 06:00:00+00:00,379.63,18816,70485,31930,0
5863,2019-09-02 07:00:00+00:00,363.86,18736,70099,33705,0
5864,2019-09-02 08:00:00+00:00,336.58,18716,68053,33120,0
5865,2019-09-02 09:00:00+00:00,306.64,18731,65927,31173,0
5866,2019-09-02 10:00:00+00:00,295.56,18630,64665,31796,0
5867,2019-09-02 11:00:00+00:00,301.41,18594,67832,32227,0
5868,2019-09-02 12:00:00+00:00,300.86,18584,68994,30238,0
5869,2019-09-02 13:00:00+00:00,301.95,18951,66751,29818,0
5870,2019-09-02 14:00:00+00:00,312.36,19600,66665,30463,0
5871,2019-09-02 15:00:00+00:00,334.93,19694,68982,30768,0
5872,2019-09-02 16:00:00+00:00,369.26,19793,72899,31259,0
5873,2019-09-02 17:00:00+00:00,406.13,19849,75547,31828,0
5874,2019-09-02 18:00:00+00:00,431.43,19879,75619,32619,0
5875,2019-09-02 19:00:00+00:00,434.34,19925,75754,32528,0
5876,2019-09-02 20:00:00+00:00,423.69,19926,72957,31944,0
5877,2019-09-02 21:00:00+00:00,410.93,19789,67879,31199,0
5878,2019-09-02 22:00:00+00:00,390.05,19948,59934,30308,0
5879,2019-09-02 23:00:00+00:00,360.97,20310,52190,27967,0
5880,2019-09-03 00:00:00+00:00,330.78,20269,45727,26751,0
5881,2019-09-03 01:00:00+00:00,305.82,20324,41369,24867,0
5882,2019-09-03 02:00:00+00:00,293.89,20247,39378,25219,0
5883,2019-09-03 03:00:00+00:00,294.16,20332,42051,25140,0
5884,2019-09-03 04:00:00+00:00,311.46,20436,50717,26996,0
5885,2019-09-03 05:00:00+00:00,335.96,20519,63747,32426,0
5886,2019-09-03 06:00:00+00:00,328.06,20482,66675,34103,0
