UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2019-01-10 02:00:00+00:00,369.0,3106.0,0.0,0.0,33.0,4092.0,774.0,0.0,240.0,208.0,323.0
2019-01-10 03:00:00+00:00,368.0,3087.0,0.0,0.0,36.0,4093.0,776.0,0.0,242.0,180.0,266.0
2019-01-10 04:00:00+00:00,370.0,3510.0,0.0,0.0,39.0,4093.0,788.0,0.0,244.0,131.0,174.0
2019-01-10 05:00:00+00:00,368.0,3971.0,0.0,0.0,39.0,4093.0,820.0,0.0,240.0,113.0,150.0
2019-01-10 06:00:00+00:00,369.0,4268.0,0.0,0.0,34.0,4090.0,870.0,0.0,258.0,51.0,113.0
2019-01-10 07:00:00+00:00,370.0,4506.0,0.0,0.0,25.0,4088.0,876.0,0.0,264.0,22.0,109.0
2019-01-10 08:00:00+00:00,372.0,4746.0,0.0,0.0,18.0,4090.0,875.0,43.0,266.0,15.0,84.0
2019-01-10 09:00:00+00:00,372.0,4793.0,0.0,0.0,15.0,4093.0,865.0,120.0,265.0,92.0,69.0
2019-01-10 10:00:00+00:00,375.0,4754.0,0.0,0.0,20.0,4092.0,872.0,184.0,267.0,54.0,71.0
2019-01-10 11:00:00+00:00,377.0,4708.0,0.0,0.0,26.0,4091.0,877.0,250.0,268.0,39.0,46.0
2019-01-10 12:00:00+00:00,376.0,4721.0,0.0,0.0,30.0,4090.0,881.0,285.0,266.0,41.0,36.0
2019-01-10 13:00:00+00:00,374.0,4700.0,0.0,12.0,36.0,4088.0,888.0,196.0,270.0,80.0,41.0
2019-01-10 14:00:00+00:00,371.0,4785.0,0.0,0.0,36.0,4087.0,890.0,102.0,267.0,55.0,52.0
2019-01-10 15:00:00+00:00,367.0,4817.0,0.0,0.0,35.0,4088.0,906.0,17.0,267.0,44.0,39.0
2019-01-10 16:00:00+00:00,366.0,4841.0,0.0,0.0,33.0,4090.0,913.0,0.0,267.0,101.0,53.0
2019-01-10 17:00:00+00:00,372.0,4808.0,0.0,0.0,31.0,4090.0,905.0,0.0,264.0,175.0,77.0
2019-01-10 18:00:00+00:00,372.0,4825.0,0.0,0.0,29.0,4091.0,903.0,0.0,270.0,197.0,73.0
2019-01-10 19:00:00+00:00,377.0,4578.0,0.0,0.0,28.0,4089.0,816.0,0.0,254.0,113.0,84.0
2019-01-10 20:00:00+00:00,374.0,4375.0,0.0,0.0,28.0,4089.0,792.0,0.0,241.0,107.0,104.0
2019-01-10 21:00:00+00:00,374.0,4353.0,0.0,0.0,29.0,4088.0,806.0,0.0,241.0,123.0,101.0
2019-01-10 22:00:00+00:00,375.0,4336.0,0.0,0.0,31.0,4087.0,822.0,0.0,241.0,127.0,107.0
2019-01-10 23:00:00+00:00,371.0,4175.0,0.0,0.0,32.0,4088.0,817.0,0.0,240.0,145.0,114.0
2019-01-11 00:00:00+00:00,377.0,4043.0,0.0,0.0,31.0,4087.0,819.0,0.0,239.0,116.0,137.0
2019-01-11 01:00:00+00:00,376.0,3971.0,0.0,0.0,30.0,4087.0,802.0,0.0,243.0,185.0,168.0
2019-01-11 02:00:00+00:00,377.0,3740.0,0.0,0.0,30.0,4088.0,799.0,0.0,239.0,391.0,152.0
2019-01-11 03:00:00+00:00,377.0,3397.0,0.0,0.0,31.0,4088.0,796.0,0.0,242.0,436.0,127.0
2019-01-11 04:00:00+00:00,371.0,3870.0,0.0,0.0,31.0,4088.0,804.0,0.0,243.0,561.0,133.0
2019-01-11 05:00:00+00:00,373.0,4074.0,0.0,0.0,31.0,4087.0,832.0,0.0,243.0,385.0,124.0
2019-01-11 06:00:00+00:00,374.0,4231.0,0.0,0.0,32.0,4086.0,880.0,0.0,251.0,301.0,150.0
2019-01-11 07:00:00+00:00,368.0,4178.0,0.0,0.0,32.0,4091.0,880.0,0.0,256.0,384.0,151.0
2019-01-11 08:00:00+00:00,368.0,4320.0,0.0,0.0,31.0,4094.0,866.0,38.0,255.0,305.0,158.0
2019-01-11 09:00:00+00:00,365.0,4279.0,0.0,0.0,28.0,4091.0,858.0,172.0,258.0,380.0,126.0
2019-01-11 10:00:00+00:00,365.0,4191.0,0.0,0.0,28.0,4091.0,856.0,231.0,260.0,426.0,109.0
2019-01-11 11:00:00+00:00,365.0,3945.0,0.0,0.0,29.0,4088.0,848.0,229.0,262.0,488.0,140.0
2019-01-11 12:00:00+00:00,370.0,4280.0,0.0,94.0,28.0,4079.0,854.0,224.0,266.0,612.0,178.0
2019-01-11 13:00:00+00:00,370.0,4368.0,0.0,13.0,30.0,4078.0,898.0,181.0,275.0,665.0,238.0
2019-01-11 14:00:00+00:00,371.0,4370.0,0.0,0.0,31.0,4077.0,866.0,135.0,272.0,749.0,292.0
2019-01-11 15:00:00+00:00,369.0,4017.0,0.0,0.0,30.0,4078.0,815.0,38.0,271.0,801.0,375.0
2019-01-11 16:00:00+00:00,376.0,4004.0,0.0,0.0,30.0,4081.0,808.0,0.0,270.0,771.0,411.0
2019-01-11 17:00:00+00:00,374.0,4043.0,0.0,0.0,31.0,4087.0,843.0,0.0,270.0,703.0,429.0
2019-01-11 18:00:00+00:00,372.0,4040.0,0.0,0.0,30.0,4088.0,834.0,0.0,265.0,499.0,433.0
2019-01-11 19:00:00+00:00,373.0,4059.0,0.0,0.0,29.0,4089.0,803.0,0.0,252.0,414.0,446.0
2019-01-11 20:00:00+00:00,364.0,4015.0,0.0,0.0,30.0,4088.0,812.0,0.0,246.0,243.0,503.0
2019-01-11 21:00:00+00:00,365.0,3952.0,0.0,0.0,30.0,4087.0,802.0,0.0,245.0,196.0,457.0
2019-01-11 22:00:00+00:00,362.0,3954.0,0.0,0.0,31.0,4087.0,836.0,0.0,244.0,196.0,467.0
2019-01-11 23:00:00+00:00,366.0,3266.0,0.0,0.0,31.0,4085.0,805.0,0.0,244.0,208.0,453.0
2019-01-12 00:00:00+00:00,367.0,2593.0,0.0,0.0,29.0,4087.0,773.0,0.0,244.0,396.0,395.0
2019-01-12 01:00:00+00:00,367.0,2575.0,0.0,0.0,28.0,4087.0,730.0,0.0,242.0,476.0,362.0
2019-01-12 02:00:00+00:00,368.0,2622.0,0.0,0.0,29.0,4086.0,737.0,0.0,241.0,250.0,333.0
2019-01-12 03:00:00+00:00,367.0,2479.0,0.0,0.0,31.0,4087.0,748.0,0.0,245.0,537.0,333.0
2019-01-12 04:00:00+00:00,367.0,2369.0,0.0,0.0,32.0,4088.0,731.0,0.0,244.0,827.0,398.0
2019-01-12 05:00:00+00:00,363.0,2456.0,0.0,0.0,34.0,4089.0,726.0,0.0,249.0,911.0,485.0
2019-01-12 06:00:00+00:00,367.0,2529.0,0.0,0.0,32.0,4088.0,765.0,0.0,264.0,1018.0,508.0
2019-01-12 07:00:00+00:00,366.0,2655.0,0.0,0.0,25.0,4088.0,819.0,0.0,270.0,1019.0,537.0
2019-01-12 08:00:00+00:00,364.0,2750.0,0.0,0.0,20.0,4085.0,868.0,47.0,273.0,1081.0,618.0
2019-01-12 09:00:00+00:00,364.0,2693.0,0.0,0.0,19.0,4076.0,871.0,95.0,269.0,1109.0,758.0
2019-01-12 10:00:00+00:00,368.0,2725.0,0.0,0.0,26.0,4074.0,842.0,121.0,272.0,1124.0,839.0
2019-01-12 11:00:00+00:00,371.0,2703.0,0.0,0.0,31.0,4074.0,881.0,113.0,269.0,1124.0,934.0
2019-01-12 12:00:00+00:00,368.0,2733.0,0.0,0.0,31.0,4074.0,903.0,76.0,272.0,1131.0,885.0
2019-01-12 13:00:00+00:00,366.0,2811.0,0.0,0.0,32.0,4072.0,895.0,58.0,273.0,1130.0,942.0
2019-01-12 14:00:00+00:00,363.0,2686.0,0.0,0.0,31.0,4072.0,892.0,39.0,276.0,1112.0,960.0
2019-01-12 15:00:00+00:00,362.0,2566.0,0.0,0.0,32.0,4076.0,826.0,7.0,275.0,1077.0,936.0
2019-01-12 16:00:00+00:00,370.0,2612.0,0.0,0.0,33.0,4076.0,772.0,0.0,277.0,994.0,872.0
2019-01-12 17:00:00+00:00,367.0,2664.0,0.0,0.0,32.0,4077.0,793.0,0.0,276.0,1027.0,772.0
2019-01-12 18:00:00+00:00,368.0,2444.0,0.0,0.0,31.0,4079.0,737.0,0.0,275.0,1058.0,702.0
2019-01-12 19:00:00+00:00,371.0,2279.0,0.0,0.0,31.0,4079.0,643.0,0.0,271.0,1064.0,756.0
2019-01-12 20:00:00+00:00,370.0,2350.0,0.0,0.0,27.0,4081.0,626.0,0.0,250.0,1086.0,737.0
2019-01-12 21:00:00+00:00,369.0,2356.0,0.0,0.0,27.0,4082.0,628.0,0.0,250.0,1107.0,716.0
2019-01-12 22:00:00+00:00,369.0,2330.0,0.0,0.0,28.0,4081.0,686.0,0.0,248.0,1130.0,599.0
2019-01-12 23:00:00+00:00,368.0,1975.0,0.0,0.0,28.0,4079.0,699.0,0.0,248.0,1123.0,574.0
2019-01-13 00:00:00+00:00,369.0,1843.0,0.0,0.0,28.0,4077.0,707.0,0.0,250.0,1125.0,563.0
2019-01-13 01:00:00+00:00,299.0,1779.0,0.0,0.0,30.0,4040.0,720.0,0.0,249.0,1092.0,573.0
2019-01-13 02:00:00+00:00,267.0,1700.0,0.0,0.0,36.0,4062.0,708.0,0.0,249.0,1084.0,558.0
2019-01-13 03:00:00+00:00,241.0,1634.0,0.0,0.0,39.0,4081.0,690.0,0.0,250.0,1040.0,640.0
2019-01-13 04:00:00+00:00,243.0,1698.0,0.0,0.0,39.0,4083.0,705.0,0.0,252.0,1082.0,640.0
2019-01-13 05:00:00+00:00,241.0,1627.0,0.0,0.0,39.0,4083.0,709.0,0.0,252.0,1134.0,745.0
2019-01-13 06:00:00+00:00,233.0,1544.0,0.0,0.0,37.0,4081.0,721.0,0.0,250.0,1136.0,896.0
2019-01-13 07:00:00+00:00,221.0,1610.0,0.0,0.0,31.0,4081.0,729.0,0.0,248.0,1138.0,1060.0
2019-01-13 08:00:00+00:00,287.0,1850.0,0.0,0.0,25.0,4083.0,771.0,29.0,249.0,1135.0,1036.0
2019-01-13 09:00:00+00:00,367.0,2026.0,0.0,0.0,25.0,4078.0,816.0,105.0,250.0,1137.0,1025.0
2019-01-13 10:00:00+00:00,369.0,2074.0,0.0,0.0,28.0,4076.0,841.0,122.0,250.0,1144.0,1010.0
2019-01-13 11:00:00+00:00,369.0,2127.0,0.0,0.0,34.0,4079.0,867.0,90.0,249.0,1140.0,1084.0
2019-01-13 12:00:00+00:00,366.0,2119.0,0.0,0.0,36.0,4078.0,885.0,75.0,247.0,1136.0,1166.0
2019-01-13 13:00:00+00:00,255.0,2052.0,0.0,0.0,37.0,4079.0,893.0,82.0,240.0,1140.0,1215.0
2019-01-13 14:00:00+00:00,209.0,1848.0,0.0,0.0,37.0,4077.0,863.0,54.0,232.0,1135.0,1262.0
2019-01-13 15:00:00+00:00,261.0,1817.0,0.0,0.0,37.0,4076.0,852.0,7.0,229.0,1129.0,1302.0
2019-01-13 16:00:00+00:00,309.0,2019.0,0.0,0.0,38.0,4077.0,837.0,0.0,228.0,1141.0,1320.0
2019-01-13 17:00:00+00:00,362.0,1864.0,0.0,0.0,38.0,4079.0,809.0,0.0,227.0,1141.0,1270.0
2019-01-13 18:00:00+00:00,361.0,1985.0,0.0,0.0,37.0,4083.0,739.0,0.0,226.0,1141.0,1253.0
2019-01-13 19:00:00+00:00,363.0,1974.0,0.0,0.0,35.0,4083.0,702.0,0.0,224.0,1096.0,1250.0
2019-01-13 20:00:00+00:00,366.0,1935.0,0.0,0.0,35.0,4077.0,677.0,0.0,221.0,1048.0,1141.0
2019-01-13 21:00:00+00:00,366.0,1752.0,0.0,0.0,35.0,4077.0,663.0,0.0,225.0,1112.0,1105.0
2019-01-13 22:00:00+00:00,368.0,1657.0,0.0,0.0,36.0,4078.0,706.0,0.0,224.0,1107.0,1112.0
2019-01-13 23:00:00+00:00,336.0,1637.0,0.0,0.0,39.0,4078.0,701.0,0.0,224.0,1108.0,1070.0
2019-01-14 00:00:00+00:00,256.0,1683.0,0.0,0.0,39.0,4079.0,692.0,0.0,225.0,1108.0,856.0
2019-01-14 01:00:00+00:00,247.0,1822.0,0.0,0.0,39.0,4079.0,689.0,0.0,223.0,1084.0,847.0
2019-01-14 02:00:00+00:00,241.0,1772.0,0.0,0.0,38.0,4078.0,680.0,0.0,223.0,1061.0,834.0
2019-01-14 03:00:00+00:00,243.0,1860.0,0.0,0.0,36.0,4079.0,684.0,0.0,226.0,1003.0,794.0
2019-01-14 04:00:00+00:00,256.0,1997.0,0.0,0.0,34.0,4079.0,695.0,0.0,226.0,908.0,708.0
2019-01-14 05:00:00+00:00,331.0,2528.0,0.0,0.0,35.0,4079.0,734.0,0.0,227.0,886.0,644.0
2019-01-14 06:00:00+00:00,373.0,3401.0,0.0,0.0,35.0,4081.0,781.0,0.0,235.0,882.0,729.0
2019-01-14 07:00:00+00:00,372.0,3935.0,0.0,0.0,36.0,4083.0,794.0,0.0,241.0,902.0,724.0
2019-01-14 08:00:00+00:00,369.0,4226.0,0.0,0.0,37.0,4083.0,792.0,86.0,238.0,986.0,659.0
2019-01-14 09:00:00+00:00,368.0,4552.0,0.0,0.0,37.0,4083.0,786.0,225.0,240.0,756.0,646.0
2019-01-14 10:00:00+00:00,369.0,3868.0,0.0,0.0,37.0,4081.0,773.0,507.0,227.0,675.0,581.0
2019-01-14 11:00:00+00:00,373.0,3751.0,0.0,0.0,37.0,4082.0,761.0,642.0,231.0,582.0,630.0
2019-01-14 12:00:00+00:00,374.0,4098.0,0.0,0.0,38.0,4084.0,779.0,605.0,246.0,432.0,562.0
2019-01-14 13:00:00+00:00,370.0,4191.0,0.0,0.0,38.0,4084.0,777.0,459.0,250.0,316.0,545.0
2019-01-14 14:00:00+00:00,372.0,4266.0,0.0,0.0,40.0,4081.0,782.0,229.0,251.0,261.0,534.0
2019-01-14 15:00:00+00:00,373.0,4532.0,0.0,0.0,40.0,4080.0,801.0,48.0,245.0,190.0,472.0
2019-01-14 16:00:00+00:00,371.0,4753.0,0.0,0.0,41.0,4081.0,820.0,0.0,244.0,124.0,339.0
2019-01-14 17:00:00+00:00,377.0,4847.0,0.0,0.0,40.0,4079.0,848.0,0.0,243.0,162.0,246.0
2019-01-14 18:00:00+00:00,379.0,4708.0,0.0,0.0,38.0,4082.0,823.0,0.0,238.0,46.0,184.0
2019-01-14 19:00:00+00:00,380.0,4676.0,0.0,0.0,38.0,4084.0,801.0,0.0,237.0,48.0,155.0
2019-01-14 20:00:00+00:00,371.0,4122.0,0.0,0.0,38.0,4084.0,786.0,0.0,225.0,56.0,132.0
2019-01-14 21:00:00+00:00,372.0,4039.0,0.0,0.0,40.0,4083.0,812.0,0.0,222.0,32.0,108.0
2019-01-14 22:00:00+00:00,373.0,3862.0,0.0,0.0,39.0,4083.0,815.0,0.0,222.0,58.0,111.0
2019-01-14 23:00:00+00:00,372.0,3380.0,0.0,0.0,38.0,4083.0,801.0,0.0,220.0,131.0,133.0
2019-01-15 00:00:00+00:00,372.0,3308.0,0.0,0.0,36.0,4082.0,774.0,0.0,217.0,302.0,161.0
2019-01-15 01:00:00+00:00,366.0,3132.0,0.0,0.0,37.0,4085.0,732.0,0.0,221.0,397.0,249.0
2019-01-15 02:00:00+00:00,370.0,3033.0,0.0,0.0,38.0,4085.0,722.0,0.0,221.0,386.0,281.0
2019-01-15 03:00:00+00:00,372.0,2814.0,0.0,0.0,39.0,4084.0,719.0,0.0,224.0,536.0,327.0
2019-01-15 04:00:00+00:00,369.0,3088.0,0.0,0.0,39.0,4082.0,722.0,0.0,223.0,555.0,329.0
2019-01-15 05:00:00+00:00,364.0,3602.0,0.0,0.0,36.0,4080.0,761.0,0.0,226.0,595.0,319.0
2019-01-15 06:00:00+00:00,365.0,4104.0,0.0,0.0,34.0,4079.0,806.0,0.0,241.0,608.0,396.0
2019-01-15 07:00:00+00:00,365.0,4322.0,0.0,0.0,36.0,4079.0,821.0,2.0,250.0,759.0,413.0
2019-01-15 08:00:00+00:00,369.0,4118.0,0.0,0.0,38.0,4083.0,791.0,119.0,246.0,880.0,462.0
2019-01-15 09:00:00+00:00,372.0,3705.0,0.0,0.0,41.0,4083.0,774.0,354.0,248.0,968.0,456.0
2019-01-15 10:00:00+00:00,371.0,3860.0,0.0,0.0,40.0,4084.0,780.0,404.0,250.0,960.0,423.0
2019-01-15 11:00:00+00:00,371.0,3915.0,0.0,0.0,37.0,4081.0,807.0,360.0,251.0,1043.0,481.0
2019-01-15 12:00:00+00:00,370.0,4093.0,0.0,0.0,37.0,4081.0,819.0,227.0,254.0,1058.0,504.0
2019-01-15 13:00:00+00:00,373.0,4018.0,0.0,0.0,38.0,4081.0,825.0,158.0,253.0,1030.0,493.0
2019-01-15 14:00:00+00:00,374.0,4103.0,0.0,0.0,40.0,4078.0,833.0,83.0,252.0,1006.0,475.0
2019-01-15 15:00:00+00:00,373.0,4086.0,0.0,0.0,41.0,4077.0,841.0,17.0,254.0,984.0,442.0
2019-01-15 16:00:00+00:00,376.0,4237.0,0.0,0.0,40.0,4077.0,833.0,0.0,252.0,995.0,467.0
2019-01-15 17:00:00+00:00,377.0,4189.0,0.0,0.0,40.0,4075.0,783.0,0.0,255.0,1044.0,481.0
2019-01-15 18:00:00+00:00,378.0,4251.0,0.0,0.0,39.0,4077.0,766.0,0.0,253.0,1023.0,525.0
2019-01-15 19:00:00+00:00,374.0,3669.0,0.0,0.0,40.0,4076.0,732.0,0.0,254.0,1038.0,584.0
2019-01-15 20:00:00+00:00,377.0,3523.0,0.0,0.0,40.0,4077.0,709.0,0.0,234.0,1017.0,582.0
2019-01-15 21:00:00+00:00,378.0,3106.0,0.0,0.0,39.0,4077.0,691.0,0.0,222.0,1045.0,568.0
2019-01-15 22:00:00+00:00,377.0,3008.0,0.0,0.0,39.0,4076.0,733.0,0.0,220.0,1105.0,650.0
2019-01-15 23:00:00+00:00,378.0,2538.0,0.0,0.0,40.0,4077.0,729.0,0.0,222.0,1049.0,778.0
2019-01-16 00:00:00+00:00,375.0,2478.0,0.0,0.0,40.0,4078.0,728.0,0.0,219.0,855.0,685.0
2019-01-16 01:00:00+00:00,369.0,2425.0,0.0,0.0,41.0,4077.0,733.0,0.0,220.0,890.0,682.0
2019-01-16 02:00:00+00:00,369.0,2402.0,0.0,0.0,40.0,4078.0,723.0,0.0,221.0,1021.0,619.0
2019-01-16 03:00:00+00:00,370.0,2533.0,0.0,0.0,39.0,4077.0,724.0,0.0,223.0,1040.0,594.0
2019-01-16 04:00:00+00:00,371.0,2606.0,0.0,0.0,39.0,4077.0,742.0,0.0,221.0,1074.0,632.0
2019-01-16 05:00:00+00:00,355.0,3138.0,0.0,0.0,40.0,4076.0,779.0,0.0,224.0,1090.0,572.0
2019-01-16 06:00:00+00:00,324.0,3628.0,0.0,0.0,39.0,4078.0,819.0,0.0,241.0,1109.0,523.0
2019-01-16 07:00:00+00:00,322.0,3775.0,0.0,0.0,38.0,4079.0,826.0,0.0,249.0,1128.0,570.0
2019-01-16 08:00:00+00:00,320.0,3977.0,0.0,0.0,38.0,4078.0,829.0,47.0,251.0,1119.0,640.0
2019-01-16 09:00:00+00:00,316.0,4112.0,0.0,0.0,36.0,4080.0,845.0,136.0,251.0,1128.0,697.0
2019-01-16 10:00:00+00:00,315.0,4041.0,0.0,1.0,36.0,4004.0,839.0,220.0,249.0,1136.0,809.0
2019-01-16 11:00:00+00:00,327.0,4089.0,0.0,1.0,37.0,3739.0,859.0,318.0,247.0,1118.0,845.0
2019-01-16 12:00:00+00:00,326.0,4157.0,0.0,4.0,36.0,3738.0,857.0,316.0,246.0,1092.0,775.0
2019-01-16 13:00:00+00:00,323.0,4290.0,0.0,5.0,35.0,3738.0,854.0,303.0,247.0,1050.0,704.0
2019-01-16 14:00:00+00:00,331.0,4262.0,0.0,0.0,37.0,3739.0,862.0,159.0,248.0,1042.0,626.0
2019-01-16 15:00:00+00:00,344.0,4293.0,0.0,0.0,39.0,3740.0,863.0,37.0,248.0,1069.0,718.0
2019-01-16 16:00:00+00:00,348.0,4361.0,0.0,0.0,41.0,3742.0,859.0,0.0,244.0,1130.0,815.0
2019-01-16 17:00:00+00:00,359.0,4254.0,0.0,0.0,41.0,3740.0,811.0,0.0,248.0,1136.0,916.0
2019-01-16 18:00:00+00:00,360.0,4139.0,0.0,0.0,39.0,3739.0,786.0,0.0,248.0,1136.0,988.0
2019-01-16 19:00:00+00:00,356.0,3686.0,0.0,0.0,38.0,3739.0,749.0,0.0,229.0,1057.0,1054.0
2019-01-16 20:00:00+00:00,355.0,3435.0,0.0,0.0,38.0,3738.0,743.0,0.0,219.0,318.0,1116.0
2019-01-16 21:00:00+00:00,371.0,3408.0,0.0,0.0,37.0,3740.0,766.0,0.0,219.0,65.0,1074.0
2019-01-16 22:00:00+00:00,370.0,3263.0,0.0,0.0,37.0,3738.0,782.0,0.0,218.0,377.0,998.0
2019-01-16 23:00:00+00:00,367.0,3198.0,0.0,0.0,35.0,3739.0,727.0,0.0,218.0,550.0,894.0
2019-01-17 00:00:00+00:00,368.0,2924.0,0.0,0.0,34.0,3739.0,734.0,0.0,218.0,552.0,751.0
2019-01-17 01:00:00+00:00,370.0,2848.0,0.0,0.0,34.0,3741.0,731.0,0.0,213.0,540.0,621.0
2019-01-17 02:00:00+00:00,370.0,3068.0,0.0,0.0,36.0,3740.0,739.0,0.0,217.0,324.0,398.0
2019-01-17 03:00:00+00:00,368.0,3045.0,0.0,0.0,36.0,3740.0,785.0,0.0,219.0,223.0,330.0
2019-01-17 04:00:00+00:00,368.0,3070.0,0.0,0.0,36.0,3741.0,785.0,0.0,219.0,167.0,424.0
2019-01-17 05:00:00+00:00,366.0,3761.0,0.0,0.0,35.0,3742.0,800.0,0.0,226.0,499.0,334.0
2019-01-17 06:00:00+00:00,363.0,4478.0,0.0,0.0,34.0,3740.0,849.0,0.0,248.0,156.0,408.0
2019-01-17 07:00:00+00:00,363.0,4469.0,0.0,0.0,35.0,3738.0,868.0,1.0,247.0,700.0,553.0
2019-01-17 08:00:00+00:00,360.0,4280.0,0.0,0.0,36.0,3742.0,844.0,28.0,245.0,987.0,696.0
2019-01-17 09:00:00+00:00,360.0,4169.0,0.0,0.0,37.0,3746.0,816.0,103.0,250.0,1124.0,633.0
2019-01-17 10:00:00+00:00,358.0,4306.0,0.0,3.0,38.0,3747.0,821.0,227.0,246.0,1084.0,727.0
2019-01-17 11:00:00+00:00,355.0,4278.0,0.0,0.0,38.0,3746.0,826.0,320.0,244.0,1100.0,832.0
2019-01-17 12:00:00+00:00,365.0,4330.0,0.0,0.0,40.0,3744.0,837.0,350.0,252.0,1083.0,876.0
2019-01-17 13:00:00+00:00,359.0,4196.0,0.0,0.0,40.0,3744.0,845.0,372.0,249.0,1113.0,808.0
2019-01-17 14:00:00+00:00,355.0,4213.0,0.0,0.0,40.0,3741.0,843.0,234.0,247.0,1124.0,873.0
2019-01-17 15:00:00+00:00,362.0,4198.0,0.0,0.0,40.0,3738.0,849.0,43.0,247.0,1112.0,851.0
2019-01-17 16:00:00+00:00,365.0,4352.0,0.0,0.0,40.0,3756.0,854.0,1.0,249.0,1088.0,849.0
2019-01-17 17:00:00+00:00,366.0,4451.0,0.0,0.0,40.0,3811.0,819.0,0.0,250.0,1073.0,800.0
2019-01-17 18:00:00+00:00,362.0,4455.0,0.0,0.0,41.0,3924.0,827.0,0.0,248.0,1081.0,747.0
2019-01-17 19:00:00+00:00,367.0,3954.0,0.0,0.0,40.0,4049.0,835.0,0.0,238.0,1103.0,693.0
2019-01-17 20:00:00+00:00,357.0,3192.0,0.0,0.0,40.0,4072.0,816.0,0.0,218.0,1104.0,550.0
2019-01-17 21:00:00+00:00,357.0,2822.0,0.0,0.0,39.0,4072.0,776.0,0.0,221.0,1050.0,419.0
2019-01-17 22:00:00+00:00,355.0,2832.0,0.0,0.0,40.0,4072.0,841.0,0.0,218.0,713.0,315.0
2019-01-17 23:00:00+00:00,352.0,2808.0,0.0,0.0,41.0,4073.0,834.0,0.0,221.0,361.0,260.0
2019-01-18 00:00:00+00:00,351.0,2832.0,0.0,0.0,40.0,4070.0,849.0,0.0,218.0,172.0,204.0
2019-01-18 01:00:00+00:00,349.0,2778.0,0.0,0.0,40.0,4072.0,830.0,0.0,219.0,147.0,148.0
2019-01-18 02:00:00+00:00,350.0,2742.0,0.0,0.0,40.0,4076.0,810.0,0.0,220.0,93.0,148.0
2019-01-18 03:00:00+00:00,353.0,2822.0,0.0,0.0,40.0,4075.0,782.0,0.0,221.0,106.0,147.0
2019-01-18 04:00:00+00:00,356.0,3415.0,0.0,0.0,40.0,4074.0,802.0,0.0,222.0,63.0,65.0
2019-01-18 05:00:00+00:00,356.0,4032.0,0.0,0.0,40.0,4073.0,826.0,0.0,221.0,12.0,45.0
2019-01-18 06:00:00+00:00,354.0,4483.0,0.0,0.0,40.0,4071.0,869.0,0.0,238.0,11.0,29.0
2019-01-18 07:00:00+00:00,351.0,4613.0,0.0,0.0,40.0,4071.0,873.0,5.0,252.0,14.0,24.0
2019-01-18 08:00:00+00:00,343.0,4809.0,0.0,0.0,40.0,4071.0,874.0,102.0,252.0,13.0,24.0
2019-01-18 09:00:00+00:00,338.0,4756.0,0.0,0.0,39.0,4083.0,872.0,297.0,249.0,13.0,25.0
2019-01-18 10:00:00+00:00,338.0,4883.0,0.0,0.0,38.0,4093.0,877.0,451.0,252.0,7.0,28.0
2019-01-18 11:00:00+00:00,360.0,4794.0,0.0,0.0,38.0,4092.0,889.0,547.0,248.0,19.0,48.0
2019-01-18 12:00:00+00:00,356.0,4648.0,0.0,0.0,38.0,4090.0,888.0,618.0,251.0,67.0,44.0
2019-01-18 13:00:00+00:00,354.0,4563.0,0.0,0.0,38.0,4089.0,889.0,575.0,244.0,123.0,35.0
2019-01-18 14:00:00+00:00,359.0,4512.0,0.0,0.0,39.0,4092.0,889.0,374.0,250.0,128.0,35.0
2019-01-18 15:00:00+00:00,362.0,4551.0,0.0,0.0,39.0,4090.0,902.0,115.0,258.0,187.0,43.0
2019-01-18 16:00:00+00:00,367.0,4730.0,0.0,0.0,40.0,4084.0,889.0,2.0,257.0,258.0,90.0
2019-01-18 17:00:00+00:00,368.0,4819.0,0.0,0.0,41.0,4087.0,890.0,0.0,255.0,360.0,116.0
2019-01-18 18:00:00+00:00,369.0,4796.0,0.0,0.0,42.0,4091.0,888.0,0.0,255.0,451.0,147.0
2019-01-18 19:00:00+00:00,369.0,4615.0,0.0,0.0,41.0,4090.0,840.0,0.0,258.0,499.0,191.0
2019-01-18 20:00:00+00:00,371.0,4325.0,0.0,0.0,40.0,4090.0,857.0,0.0,254.0,386.0,178.0
2019-01-18 21:00:00+00:00,371.0,3780.0,0.0,0.0,39.0,4089.0,872.0,0.0,251.0,340.0,175.0
2019-01-18 22:00:00+00:00,372.0,3759.0,0.0,0.0,40.0,4088.0,869.0,0.0,249.0,383.0,198.0
2019-01-18 23:00:00+00:00,371.0,3598.0,0.0,0.0,39.0,4087.0,874.0,0.0,229.0,562.0,297.0
2019-01-19 00:00:00+00:00,369.0,3504.0,0.0,0.0,39.0,4087.0,854.0,0.0,218.0,767.0,336.0
2019-01-19 01:00:00+00:00,369.0,3554.0,0.0,0.0,40.0,4089.0,841.0,0.0,215.0,726.0,347.0
2019-01-19 02:00:00+00:00,370.0,3365.0,0.0,0.0,39.0,4089.0,840.0,0.0,226.0,734.0,352.0
2019-01-19 03:00:00+00:00,373.0,3316.0,0.0,0.0,40.0,4088.0,833.0,0.0,229.0,695.0,360.0
2019-01-19 04:00:00+00:00,374.0,3327.0,0.0,0.0,39.0,4086.0,833.0,0.0,229.0,626.0,397.0
