,UTC time,carbon_intensity,solar,unknown,nat_gas,coal,wind,hydro,nuclear,biomass,oil
14260,2021-08-17 04:00:00,138,298,146,5776,339,11287,1290,6954,782,129
14261,2021-08-17 05:00:00,141.61,245,148,5889,396,11184,1363,6959,793,145
14262,2021-08-17 06:00:00,135.64,1646,150,5640,455,11063,1429,6965,794,154
14263,2021-08-17 07:00:00,124.37,4780,145,5358,482,10815,1533,6964,777,156
14264,2021-08-17 08:00:00,112.27,8020,152,4721,513,10366,1315,6957,776,141
14265,2021-08-17 09:00:00,112.07,9601,159,4832,520,9609,1554,6953,777,127
14266,2021-08-17 10:00:00,112.21,10349,157,4782,521,8852,1595,6948,772,130
14267,2021-08-17 11:00:00,112.99,10652,146,4740,521,8086,1698,6946,773,130
14268,2021-08-17 12:00:00,117.2,10840,164,5081,521,7612,2057,6942,774,131
14269,2021-08-17 13:00:00,118.94,10709,166,5128,520,7431,1936,6938,773,132
14270,2021-08-17 14:00:00,120.74,10427,168,5297,492,7745,1622,6940,773,131
14271,2021-08-17 15:00:00,120.18,9670,169,5300,450,8401,1384,6943,773,133
14272,2021-08-17 16:00:00,125.8,8098,169,5771,410,9113,1425,6945,779,136
14273,2021-08-17 17:00:00,139.83,5244,167,6617,409,9464,2007,6949,775,154
14274,2021-08-17 18:00:00,156.83,1858,164,7872,378,10036,3151,6952,784,156
14275,2021-08-17 19:00:00,160.19,734,165,8216,375,10540,3588,6957,788,154
14276,2021-08-17 20:00:00,154.11,644,165,7789,352,10941,3470,6960,784,154
14277,2021-08-17 21:00:00,149.79,642,165,7050,340,10888,2520,6961,771,151
14278,2021-08-17 22:00:00,150.34,636,154,6731,349,10549,1855,6964,774,137
14279,2021-08-17 23:00:00,148.03,636,153,6353,337,10261,1510,6965,776,118
14280,2021-08-18 00:00:00,144.02,584,151,5955,310,10137,1274,6965,769,116
14281,2021-08-18 01:00:00,142.8,404,152,5708,297,9921,1139,6965,762,117
14282,2021-08-18 02:00:00,153.79,275,155,6325,311,9717,1004,6967,777,117
14283,2021-08-18 03:00:00,155.04,212,156,6362,313,9694,948,6968,779,117
14284,2021-08-18 04:00:00,159.48,175,153,6700,323,9597,1123,6970,769,123
14285,2021-08-18 05:00:00,165.99,223,154,7071,386,9122,1567,6973,634,146
14286,2021-08-18 06:00:00,159.87,1649,166,6901,418,8417,2102,6970,568,153
14287,2021-08-18 07:00:00,146.63,4903,170,6420,456,7725,2015,6968,567,156
14288,2021-08-18 08:00:00,126.67,8066,170,5131,518,6593,2335,6966,555,156
14289,2021-08-18 09:00:00,124.4,9656,167,5047,519,5584,2574,6962,549,153
14290,2021-08-18 10:00:00,124.4,10481,163,5136,519,4909,3097,6952,656,151
14291,2021-08-18 11:00:00,130.33,10876,165,5605,518,4398,3281,6947,784,151
14292,2021-08-18 12:00:00,128.07,10938,164,5275,519,4249,2982,6941,779,154
14293,2021-08-18 13:00:00,124.19,10861,172,5062,478,4448,3046,6935,779,154
14294,2021-08-18 14:00:00,120.07,10354,173,4768,455,5138,2731,6933,769,155
14295,2021-08-18 15:00:00,120.16,9520,175,4792,471,6176,2389,6930,766,154
14296,2021-08-18 16:00:00,120.47,8064,172,4825,397,6966,2117,6931,775,155
14297,2021-08-18 17:00:00,133.87,5304,161,5714,402,7766,2609,6934,785,155
14298,2021-08-18 18:00:00,150.28,1883,162,6549,451,8084,3741,6938,787,155
14299,2021-08-18 19:00:00,159.48,795,163,7218,462,8416,4023,6944,783,154
14300,2021-08-18 20:00:00,155.2,681,158,6888,407,8654,3652,6950,787,153
14301,2021-08-18 21:00:00,157.78,673,159,6874,389,8406,3261,6953,785,153
14302,2021-08-18 22:00:00,155.09,627,152,6665,360,8150,3396,6954,781,143
14303,2021-08-18 23:00:00,160.83,547,154,6573,376,7714,2648,6953,772,140
14304,2021-08-19 00:00:00,163.04,396,155,6248,359,7389,1872,6955,774,138
14305,2021-08-19 01:00:00,160.89,347,153,5878,389,6882,2105,6956,776,140
14306,2021-08-19 02:00:00,169.14,305,154,6128,439,6297,2205,6957,778,137
14307,2021-08-19 03:00:00,175.79,220,152,6281,492,5828,2301,6959,776,139
14308,2021-08-19 04:00:00,188.79,89,152,7262,515,5264,3041,6960,779,126
14309,2021-08-19 05:00:00,192.85,109,152,7589,511,4786,3516,6960,769,126
14310,2021-08-19 06:00:00,191.87,1422,161,7568,511,3955,3406,6958,745,131
14311,2021-08-19 07:00:00,177.88,4320,164,7280,511,3087,3528,6959,703,135
14312,2021-08-19 08:00:00,165.7,7180,167,6961,511,2511,3292,6959,695,135
14313,2021-08-19 09:00:00,163.24,8563,169,6966,511,2027,3184,6957,724,135
14314,2021-08-19 10:00:00,166.35,9520,162,7452,517,1915,2986,6955,761,138
14315,2021-08-19 11:00:00,158.89,10407,167,6854,517,1899,2499,6953,775,138
14316,2021-08-19 12:00:00,159.3,10596,169,7016,514,2096,2424,6947,776,137
14317,2021-08-19 13:00:00,162.94,10156,169,7273,514,2381,2285,6946,775,136
14318,2021-08-19 14:00:00,162.16,9685,165,7252,515,2777,2365,6943,787,134
14319,2021-08-19 15:00:00,157.83,9173,157,6815,515,2959,2479,6943,794,135
14320,2021-08-19 16:00:00,160.29,7756,157,6876,515,3238,2973,6945,794,134
14321,2021-08-19 17:00:00,179.93,5081,155,8284,515,3431,4167,6943,788,133
14322,2021-08-19 18:00:00,196.84,1818,158,8478,515,3513,4404,6941,797,134
14323,2021-08-19 19:00:00,200.61,713,161,8841,515,3747,5151,6945,781,134
14324,2021-08-19 20:00:00,205.1,597,157,8880,515,3958,4404,6948,782,133
14325,2021-08-19 21:00:00,206.99,566,160,8624,513,4073,3635,6953,776,133
14326,2021-08-19 22:00:00,209.62,518,156,8348,512,3995,2947,6955,780,124
14327,2021-08-19 23:00:00,219.75,395,158,8432,512,3530,2410,6956,773,123
14328,2021-08-20 00:00:00,226.84,353,160,8418,512,3045,2138,6955,780,123
14329,2021-08-20 01:00:00,231.18,352,156,8454,512,2530,2251,6955,776,123
14330,2021-08-20 02:00:00,227.65,277,155,8257,512,2324,2659,6954,783,120
14331,2021-08-20 03:00:00,228.24,73,152,8265,512,2161,2963,6952,781,123
14332,2021-08-20 04:00:00,235.12,10,156,8637,511,2002,2928,6952,785,123
14333,2021-08-20 05:00:00,238.31,63,160,9126,517,1787,3385,6955,784,128
14334,2021-08-20 06:00:00,224.93,1533,165,8872,520,1528,3550,6962,788,129
14335,2021-08-20 07:00:00,199.14,5043,153,8280,520,1203,3343,6955,788,130
14336,2021-08-20 08:00:00,176.96,8589,166,7544,520,1113,2752,6947,778,129
14337,2021-08-20 09:00:00,170.06,10175,168,7633,520,1262,2778,6942,768,127
14338,2021-08-20 10:00:00,166.89,10887,171,7627,520,1615,2473,6936,774,129
14339,2021-08-20 11:00:00,161.83,11145,172,7435,520,2217,2304,6924,779,130
14340,2021-08-20 12:00:00,156.14,11234,172,7105,520,2888,2025,6920,783,130
14341,2021-08-20 13:00:00,153.13,11002,170,6929,520,3335,2023,6917,793,133
14342,2021-08-20 14:00:00,150.6,10644,173,6795,467,3614,2041,6913,801,135
14343,2021-08-20 15:00:00,151.02,9919,164,6742,464,3971,1942,6917,788,136
14344,2021-08-20 16:00:00,158.21,8482,162,7121,511,4333,2245,6919,773,136
14345,2021-08-20 17:00:00,179.28,5498,162,8566,515,4378,3516,6920,759,136
14346,2021-08-20 18:00:00,197.71,1913,163,9005,514,4248,4340,6922,770,146
14347,2021-08-20 19:00:00,208.13,759,166,9563,514,4150,4763,6927,769,156
14348,2021-08-20 20:00:00,203.35,656,165,8966,515,4340,4431,6932,801,154
14349,2021-08-20 21:00:00,209.09,651,161,8655,515,4485,2942,6936,799,148
14350,2021-08-20 22:00:00,206.44,643,159,8367,472,4521,2633,6938,799,129
14351,2021-08-20 23:00:00,207.12,605,158,8385,418,4250,2698,6941,796,126
14352,2021-08-21 00:00:00,202.67,546,157,7650,371,4028,2239,6944,805,123
14353,2021-08-21 01:00:00,196.09,453,158,7056,336,3730,2376,6944,800,123
14354,2021-08-21 02:00:00,201.33,428,159,7112,346,3258,2384,6943,796,123
14355,2021-08-21 03:00:00,208.01,406,157,7314,352,2922,2304,6945,802,123
14356,2021-08-21 04:00:00,215.9,234,155,7733,335,2656,2413,6944,804,126
14357,2021-08-21 05:00:00,223.22,143,159,8095,335,2495,2373,6947,805,127
14358,2021-08-21 06:00:00,212.18,1538,159,7804,335,2021,2466,6948,815,125
14359,2021-08-21 07:00:00,181.58,5051,155,6871,340,1344,2645,6951,808,126
14360,2021-08-21 08:00:00,160.24,8570,155,6114,364,1160,1949,6948,803,123
14361,2021-08-21 09:00:00,152.12,10025,155,5858,407,1206,1902,6942,800,125
14362,2021-08-21 10:00:00,146.35,10721,158,5680,415,1384,1962,6941,800,120
14363,2021-08-21 11:00:00,142.19,10965,155,5629,417,1937,1976,6938,788,119
14364,2021-08-21 12:00:00,141.39,10858,156,5671,411,2229,1942,6934,784,98
14365,2021-08-21 13:00:00,142.24,10748,156,5870,388,2446,2019,6926,790,91
14366,2021-08-21 14:00:00,143.03,10297,153,5946,383,2927,1847,6921,796,90
14367,2021-08-21 15:00:00,148.14,9228,155,6175,384,3140,1966,6921,801,97
14368,2021-08-21 16:00:00,156.49,7722,157,6532,382,3294,2153,6919,817,97
14369,2021-08-21 17:00:00,171.81,4939,156,7218,382,3596,2773,6918,809,97
14370,2021-08-21 18:00:00,194.23,1719,157,8363,383,3928,3692,6923,811,98
14371,2021-08-21 19:00:00,202.8,675,161,9027,382,4799,3500,6927,817,98
14372,2021-08-21 20:00:00,196.54,594,161,8622,379,5346,3232,6934,814,98
14373,2021-08-21 21:00:00,189.96,553,158,8084,342,5629,2869,6938,816,96
14374,2021-08-21 22:00:00,172.9,488,158,6666,332,5847,2548,6939,817,97
14375,2021-08-21 23:00:00,170.88,478,160,6475,304,5819,2497,6837,816,98
14376,2021-08-22 00:00:00,163.47,442,160,5823,304,5562,2643,6731,820,97
14377,2021-08-22 01:00:00,164.69,386,159,5626,304,5186,2422,6759,826,98
14378,2021-08-22 02:00:00,175.84,366,157,6063,304,4735,2201,6787,834,98
14379,2021-08-22 03:00:00,178.8,365,159,6138,304,4414,2280,6801,836,98
14380,2021-08-22 04:00:00,191.36,240,157,6691,317,3877,2358,6833,835,98
14381,2021-08-22 05:00:00,199.33,113,156,6902,330,3449,2326,6856,831,99
14382,2021-08-22 06:00:00,186.32,1179,158,6375,328,3332,2190,6889,829,99
14383,2021-08-22 07:00:00,167.9,3778,156,6116,329,2987,2480,6904,821,99
14384,2021-08-22 08:00:00,149.84,6180,158,5274,330,3011,1563,6923,820,98
14385,2021-08-22 09:00:00,144.76,7275,157,5269,325,2979,1653,6939,820,98
14386,2021-08-22 10:00:00,140.01,8151,155,5299,324,2767,2285,6946,823,98
14387,2021-08-22 11:00:00,136.25,9001,155,5243,363,2980,2310,6944,821,96
14388,2021-08-22 12:00:00,133.73,9124,153,5211,366,3613,2059,6935,822,96
14389,2021-08-22 13:00:00,129.56,9020,147,5056,366,4214,2025,6931,823,95
14390,2021-08-22 14:00:00,122.09,8606,148,4571,366,5037,1786,6924,816,94
14391,2021-08-22 15:00:00,125.53,7722,148,4866,357,5794,1634,6916,819,85
14392,2021-08-22 16:00:00,130.01,5738,147,5204,345,7012,1769,6915,817,94
14393,2021-08-22 17:00:00,135.85,3137,151,5548,345,8691,1680,6919,806,103
14394,2021-08-22 18:00:00,142.01,1019,152,6103,345,9803,2403,6924,814,104
14395,2021-08-22 19:00:00,144.3,450,151,6753,345,10435,3506,6928,820,103
14396,2021-08-22 20:00:00,145.15,332,152,6722,364,10803,3012,6930,826,103
14397,2021-08-22 21:00:00,145.58,165,151,6471,364,10851,2273,6934,824,103
14398,2021-08-22 22:00:00,135.5,82,151,5470,366,10507,2097,6936,827,103
14399,2021-08-22 23:00:00,133.97,55,151,5132,367,10223,1717,6938,829,103
14400,2021-08-23 00:00:00,132.24,38,149,4929,327,10288,1132,6941,829,104
14401,2021-08-23 01:00:00,138.24,44,148,5151,336,9776,1129,6943,834,103
14402,2021-08-23 02:00:00,143.37,53,147,5269,341,9191,1087,6944,833,104
14403,2021-08-23 03:00:00,148.34,54,147,5492,337,8783,1169,6943,830,104
14404,2021-08-23 04:00:00,155.89,54,147,6057,334,8299,1791,6945,832,115
14405,2021-08-23 05:00:00,153.89,88,147,6128,358,8426,2425,6944,840,144
14406,2021-08-23 06:00:00,147.96,1202,157,5889,411,7986,2900,6947,843,150
14407,2021-08-23 07:00:00,136.68,3994,160,5580,465,7762,2927,6948,844,155
14408,2021-08-23 08:00:00,130.35,6641,163,5445,513,7633,2517,6949,833,154
14409,2021-08-23 09:00:00,127.86,8387,160,5611,520,7544,2551,6946,808,154
14410,2021-08-23 10:00:00,127.74,9070,164,5698,520,7559,2356,6945,810,154
14411,2021-08-23 11:00:00,128.63,9571,168,5838,520,7388,2363,6941,802,153
14412,2021-08-23 12:00:00,129.35,9878,170,5959,520,7304,2418,6938,817,152
14413,2021-08-23 13:00:00,126.06,9525,168,5633,519,7561,2326,6934,810,152
14414,2021-08-23 14:00:00,129.71,8732,167,5991,460,7833,2328,6930,818,150
14415,2021-08-23 15:00:00,131.01,7557,166,6171,408,8565,2308,6933,811,152
14416,2021-08-23 16:00:00,132.55,6030,163,6296,397,9625,2212,6933,819,151
14417,2021-08-23 17:00:00,144.83,3489,164,7180,426,10490,2730,6937,825,151
14418,2021-08-23 18:00:00,149.68,1093,167,7326,367,11138,2861,6942,836,152
14419,2021-08-23 19:00:00,149.31,427,170,7586,349,11936,3245,6948,836,153
14420,2021-08-23 20:00:00,145.56,334,167,7079,343,12615,2047,6951,823,152
14421,2021-08-23 21:00:00,139.58,251,164,6438,327,12763,1476,6952,822,152
14422,2021-08-23 22:00:00,133.46,176,159,6006,331,13319,992,6951,817,120
14423,2021-08-23 23:00:00,133.43,137,158,5734,336,12592,970,6952,818,117
14424,2021-08-24 00:00:00,136.43,87,157,5645,312,11557,981,6954,832,112
14425,2021-08-24 01:00:00,138.3,74,152,5627,295,10916,1079,6962,837,111
14426,2021-08-24 02:00:00,141.49,74,148,5675,299,10420,1087,6964,837,116
14427,2021-08-24 03:00:00,151.5,74,151,6099,315,9619,1190,6967,845,118
14428,2021-08-24 04:00:00,158.59,74,155,6577,321,9054,1698,6967,841,119
14429,2021-08-24 05:00:00,156.34,109,153,6383,381,8728,2277,6970,803,128
14430,2021-08-24 06:00:00,148.56,1140,160,6097,408,8352,2930,6971,801,149
14431,2021-08-24 07:00:00,137.86,3754,164,5830,430,8138,2911,6968,799,151
14432,2021-08-24 08:00:00,133.24,6149,168,5648,503,8064,2183,6967,792,153
14433,2021-08-24 09:00:00,133.01,7782,164,5770,506,7450,2007,6963,782,153
14434,2021-08-24 10:00:00,136.27,8685,166,5986,511,6505,2134,6958,778,153
14435,2021-08-24 11:00:00,145.45,8954,171,6824,517,5420,3149,6954,800,151
14436,2021-08-24 12:00:00,160.36,8590,167,7929,516,4785,3218,6947,818,151
14437,2021-08-24 13:00:00,169.01,8086,165,8432,513,4715,2840,6942,813,149
14438,2021-08-24 14:00:00,171.07,7519,167,8553,513,5087,2736,6940,824,148
14439,2021-08-24 15:00:00,168.66,6378,163,8320,489,5700,2961,6935,821,152
14440,2021-08-24 16:00:00,172.88,4571,166,8509,488,6387,3273,6935,828,152
14441,2021-08-24 17:00:00,179.23,2686,168,8936,488,7167,3633,6941,832,152
14442,2021-08-24 18:00:00,184.91,868,165,9158,471,7741,3843,6944,841,152
14443,2021-08-24 19:00:00,190.07,330,168,9541,481,7980,3851,6952,845,153
14444,2021-08-24 20:00:00,185.51,260,168,9010,447,8399,3168,6959,839,152
14445,2021-08-24 21:00:00,177.05,166,166,8106,414,8654,2604,6954,832,151
14446,2021-08-24 22:00:00,179.74,95,156,7829,420,8096,2170,6947,826,131
14447,2021-08-24 23:00:00,183.69,74,158,7662,413,7348,1972,6947,804,125
14448,2021-08-25 00:00:00,190.46,75,160,7563,410,6443,1727,6945,800,125
14449,2021-08-25 01:00:00,197.35,85,156,7561,410,5562,1686,6947,809,125
14450,2021-08-25 02:00:00,195.12,88,156,7208,437,5501,1531,6954,820,122
14451,2021-08-25 03:00:00,209.51,88,157,7800,487,4872,1499,6954,822,123
14452,2021-08-25 04:00:00,226.27,88,157,9184,511,3962,2455,6954,824,124
14453,2021-08-25 05:00:00,240.84,105,157,10499,511,3609,2703,6953,824,128
14454,2021-08-25 06:00:00,244.88,930,154,10886,511,2871,2702,6953,832,132
14455,2021-08-25 07:00:00,230.58,3157,156,10737,511,2258,2966,6950,826,129
14456,2021-08-25 08:00:00,222.73,5302,161,10844,511,1958,2620,6949,821,130
14457,2021-08-25 09:00:00,214.6,7272,158,10646,511,1676,2132,6948,817,133
14458,2021-08-25 10:00:00,210.26,8257,162,10728,511,1591,2205,6944,821,138
14459,2021-08-25 11:00:00,205.63,8709,158,10683,511,1750,2367,6939,822,142
14460,2021-08-25 12:00:00,203.36,9060,165,10548,511,1853,2150,6940,822,140
14461,2021-08-25 13:00:00,195.19,9149,167,9760,511,2047,2062,6937,816,144
14462,2021-08-25 14:00:00,186.44,8878,160,9137,511,2473,2352,6937,815,144
14463,2021-08-25 15:00:00,192.14,7798,163,9293,511,2585,2404,6934,818,145
14464,2021-08-25 16:00:00,203.91,6148,168,9914,511,2558,2870,6934,820,138
14465,2021-08-25 17:00:00,224.29,3670,169,10971,511,2532,3479,6938,828,148
14466,2021-08-25 18:00:00,244.57,1088,170,11907,511,2484,4216,6942,831,148
14467,2021-08-25 19:00:00,248.33,401,173,12495,511,2907,4550,6946,838,147
14468,2021-08-25 20:00:00,241.52,293,174,11462,511,3224,4037,6949,838,147
14469,2021-08-25 21:00:00,238.9,179,174,10851,513,3508,3464,6952,835,147
14470,2021-08-25 22:00:00,246.08,76,161,10227,520,3220,2279,6954,827,132
14471,2021-08-25 23:00:00,253.86,71,162,10272,520,2703,2049,6955,829,131
14472,2021-08-26 00:00:00,257,71,162,10027,518,2358,1843,6959,835,133
14473,2021-08-26 01:00:00,254.77,71,166,9644,491,2139,1845,6961,832,133
14474,2021-08-26 02:00:00,259.14,71,164,9721,486,1762,1883,6961,838,130
14475,2021-08-26 03:00:00,262.83,71,165,9878,512,1506,2026,6959,831,129
14476,2021-08-26 04:00:00,266.68,70,160,10547,516,1303,2507,6959,834,130
14477,2021-08-26 05:00:00,264.5,106,158,11152,520,1147,3426,6961,844,136
14478,2021-08-26 06:00:00,253.84,1149,168,11564,518,978,4228,6964,846,137
14479,2021-08-26 07:00:00,228.76,4000,173,10734,518,720,4141,6967,841,135
14480,2021-08-26 08:00:00,211.94,7375,167,10662,518,611,3671,6965,839,137
14481,2021-08-26 09:00:00,200.42,9620,176,9921,518,767,2360,6961,834,138
14482,2021-08-26 10:00:00,197.28,10406,168,9915,518,796,2178,6956,837,138
14483,2021-08-26 11:00:00,198.68,10651,169,10209,518,906,2090,6950,829,139
14484,2021-08-26 12:00:00,197.33,10605,177,10174,519,1154,2088,6948,828,140
14485,2021-08-26 13:00:00,192.38,10354,174,9796,518,1471,2249,6946,821,141
14486,2021-08-26 14:00:00,192.95,9947,173,9794,519,1929,2003,6943,824,141
14487,2021-08-26 15:00:00,194.19,9026,174,9742,518,2170,2245,6930,830,143
14488,2021-08-26 16:00:00,199.93,7515,173,9694,518,2512,2100,6926,836,145
14489,2021-08-26 17:00:00,219.01,4482,174,10578,518,2631,2936,6929,836,147
14490,2021-08-26 18:00:00,236.39,1407,174,11348,518,2538,4328,6932,840,146
14491,2021-08-26 19:00:00,242.76,700,175,11917,518,2641,4671,6945,836,148
14492,2021-08-26 20:00:00,244.38,650,175,11510,518,2781,3904,6948,820,149
14493,2021-08-26 21:00:00,240.19,633,176,10721,518,2882,3429,6951,814,147
14494,2021-08-26 22:00:00,235.91,585,166,9786,518,2918,2792,6954,824,134
14495,2021-08-26 23:00:00,239.13,492,167,9863,518,2901,2620,6951,825,134
14496,2021-08-27 00:00:00,240.71,372,166,9628,518,2963,2213,6948,825,133
14497,2021-08-27 01:00:00,243.12,145,165,9529,518,2953,2054,6949,827,134
14498,2021-08-27 02:00:00,241.5,74,164,9319,519,2969,2033,6951,837,134
14499,2021-08-27 03:00:00,242.1,71,162,9379,518,2926,2076,6956,838,135
14500,2021-08-27 04:00:00,236.15,70,166,9430,518,2932,2784,6959,838,135
14501,2021-08-27 05:00:00,240.65,106,166,10308,518,2904,3306,6963,833,142
14502,2021-08-27 06:00:00,228.04,1396,173,9977,518,2581,3647,6964,837,144
14503,2021-08-27 07:00:00,210.49,4770,175,9575,518,1783,3379,6965,841,145
14504,2021-08-27 08:00:00,189.12,8237,178,8740,518,1390,2916,6961,840,146
14505,2021-08-27 09:00:00,178.73,9933,170,8388,518,1469,2639,6957,831,146
14506,2021-08-27 10:00:00,174.61,10627,171,8328,518,1651,2586,6949,836,147
14507,2021-08-27 11:00:00,171.32,10950,172,8243,518,2062,2401,6944,843,147
14508,2021-08-27 12:00:00,167.88,10959,167,8133,518,2455,2469,6942,843,146
14509,2021-08-27 13:00:00,171.61,10703,163,8445,518,2878,2074,6937,835,149
14510,2021-08-27 14:00:00,167.66,10163,163,8091,518,3478,1987,6935,831,149
14511,2021-08-27 15:00:00,167.29,9093,165,8018,487,4021,2105,6923,829,149
14512,2021-08-27 16:00:00,174.6,7394,166,8347,480,4389,2286,6924,829,149
14513,2021-08-27 17:00:00,191.19,4274,166,9192,517,4861,3080,6927,836,149
14514,2021-08-27 18:00:00,206.05,1382,167,9827,518,5019,4014,6931,839,149
14515,2021-08-27 19:00:00,206.79,671,167,10114,518,5515,4434,6935,834,149
14516,2021-08-27 20:00:00,197.63,600,167,8987,518,6118,3496,6937,830,149
14517,2021-08-27 21:00:00,195.6,535,166,8468,498,6654,2324,6942,838,145
14518,2021-08-27 22:00:00,181.63,480,152,7466,507,6819,2518,6945,835,126
14519,2021-08-27 23:00:00,180.45,349,157,7203,509,6712,2438,6948,829,125
14520,2021-08-28 00:00:00,177.71,155,158,6810,464,6508,2291,6955,838,125
14521,2021-08-28 01:00:00,176.07,102,158,6700,407,6366,2258,6958,829,119
14522,2021-08-28 02:00:00,172.89,102,159,6379,407,6440,2009,6958,832,119
14523,2021-08-28 03:00:00,172.08,102,156,6269,407,6402,1927,6954,817,118
14524,2021-08-28 04:00:00,169.71,103,154,6184,407,6357,2182,6955,822,125
14525,2021-08-28 05:00:00,173.56,130,158,6439,401,6154,2310,6954,823,125
14526,2021-08-28 06:00:00,168.56,1355,157,6331,388,5793,2162,6956,819,125
14527,2021-08-28 07:00:00,155.32,4726,158,6077,388,4872,2120,6957,822,123
14528,2021-08-28 08:00:00,134.39,8375,158,5231,390,4748,1558,6955,815,122
14529,2021-08-28 09:00:00,122.27,10214,159,4697,378,4897,1247,6953,800,103
14530,2021-08-28 10:00:00,123.86,10969,157,5001,349,4742,1264,6947,799,103
14531,2021-08-28 11:00:00,120.01,11215,160,4880,332,4870,1580,6943,803,103
14532,2021-08-28 12:00:00,115.05,11125,159,4588,323,5223,1575,6939,741,103
14533,2021-08-28 13:00:00,116.86,10813,159,4786,339,5645,1538,6934,643,103
14534,2021-08-28 14:00:00,119.34,10230,159,5028,343,6401,1414,6930,824,85
14535,2021-08-28 15:00:00,119.34,9274,159,5038,354,7218,1336,6923,819,82
14536,2021-08-28 16:00:00,118.66,7727,159,5038,323,7942,1780,6923,810,96
14537,2021-08-28 17:00:00,129.34,4578,159,5483,312,8743,1729,6924,811,96
14538,2021-08-28 18:00:00,148,1481,161,6728,326,9069,3127,6925,822,96
14539,2021-08-28 19:00:00,151.82,754,162,7114,334,9235,3760,6931,825,97
14540,2021-08-28 20:00:00,149.72,687,161,6740,336,9387,3124,6937,827,97
14541,2021-08-28 21:00:00,148.83,681,161,6269,344,9103,2392,6943,826,97
14542,2021-08-28 22:00:00,150.16,681,157,5893,343,8529,1703,6945,823,97
14543,2021-08-28 23:00:00,153.62,681,159,5894,325,7993,1534,6949,814,98
14544,2021-08-29 00:00:00,154.4,605,159,5601,325,7431,1310,6952,809,98
